[4/17/23 07:40PM] Login. ip: 75.134.18.210, mac: L5NRCV00V44819420230214121714.000000-300, uuid: F8-E4-E3-1E-48-D6	
[4/17/23 07:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:35PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:35PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 06:35PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 06:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:36PM] Picked up gr.Item Blurite Box, amount: 1	
[4/18/23 06:36PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:36PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 06:36PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 06:36PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:36PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 06:36PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:36PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:36PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:36PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:36PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 06:36PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:36PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:36PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:37PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 06:37PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:37PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:37PM] Picked up gr.Item Lava bones, amount: 5	
[4/18/23 06:37PM] Picked up gr.Item Blurite Boots, amount: 1	
[4/18/23 06:37PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:37PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 06:37PM] Picked up gr.Item Coin, amount: 1600	
[4/18/23 06:37PM] Picked up gr.Item Lava bones, amount: 5	
[4/18/23 06:37PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 06:37PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:37PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 06:37PM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 06:38PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:39PM] Picked up gr.Item Coin, amount: 2500	
[4/18/23 06:39PM] Picked up gr.Item Lava bones, amount: 8	
[4/18/23 06:39PM] Picked up gr.Item Lava bones, amount: 5	
[4/18/23 06:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:39PM] Picked up gr.Item Coin, amount: 1500	
[4/18/23 06:40PM] Picked up gr.Item Coin, amount: 2500	
[4/18/23 06:40PM] Picked up gr.Item Lava bones, amount: 10	
[4/18/23 06:40PM] Picked up gr.Item Lava bones, amount: 8	
[4/18/23 06:40PM] Picked up gr.Item Coin, amount: 3000	
[4/18/23 06:40PM] Picked up gr.Item Blurite Boots, amount: 1	
[4/18/23 06:40PM] Picked up gr.Item Coin, amount: 500	
[4/18/23 06:40PM] Picked up gr.Item Blurite Boots, amount: 1	
[4/18/23 06:40PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:40PM] Picked up gr.Item Coin, amount: 1000	
[4/18/23 06:40PM] Picked up gr.Item Lava bones, amount: 5	
[4/18/23 06:40PM] Picked up gr.Item Coin, amount: 500	
[4/18/23 06:40PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:40PM] PROGRESSION_ZONES|3036,10278,16|Said: Thank god lol	
[4/18/23 06:41PM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 06:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 06:41PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:41PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 06:43PM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 06:45PM] Picked up gr.Item Coin, amount: 3117664	
[4/18/23 06:45PM] Picked up gr.Item Lava bones, amount: 40	
[4/18/23 06:45PM] (CC) Help. Said: Another boss?	
[4/18/23 06:46PM] GLOBAL_BOSS|2141,5017,4|Said: Ty	
[4/18/23 06:46PM] Receiving item from trade with Onlyfans Id: 19886, amount: 1	
[4/18/23 06:46PM] GLOBAL_BOSS|2144,5013,4|Said: Ty!	
[4/18/23 07:01PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 07:01PM] Has just redeemed a $10 Bond successfully!	
