[4/17/23 05:36PM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/17/23 05:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:04PM] Picked up gr.Item DMG Potion (Mortal), amount: 1	
[4/17/23 06:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:06PM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/17/23 06:07PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:07PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:07PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:07PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:08PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:08PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:09PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:09PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:09PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:09PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:09PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:10PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:10PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:10PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:10PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 06:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:14PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:17PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:19PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:19PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:20PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:20PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 06:20PM] Picked up gr.Item Blurite Ring, amount: 1	
[4/17/23 06:20PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/17/23 06:20PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/17/23 06:20PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:20PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:20PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:21PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:21PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 06:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:21PM] Picked up gr.Item Blurite Box, amount: 1	
[4/17/23 06:21PM] Picked up gr.Item Blurite Box, amount: 1	
[4/17/23 06:21PM] Picked up gr.Item Coin, amount: 800	
[4/17/23 06:21PM] Picked up gr.Item Lava bones, amount: 7	
[4/17/23 06:21PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:21PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:22PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 06:22PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:22PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:22PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:22PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:22PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:22PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:23PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:23PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:23PM] Picked up gr.Item Coin, amount: 1200	
[4/17/23 06:23PM] Picked up gr.Item Lava bones, amount: 8	
[4/17/23 06:23PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:23PM] Picked up gr.Item Coin, amount: 1200	
[4/17/23 06:23PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 06:23PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 06:23PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:27PM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 06:27PM] Picked up gr.Item Lava bones, amount: 7	
[4/17/23 06:27PM] Picked up gr.Item Coin, amount: 500	
[4/17/23 06:27PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:27PM] Picked up gr.Item Coin, amount: 500	
[4/17/23 06:27PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:27PM] Picked up gr.Item Coin, amount: 500	
[4/17/23 06:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:29PM] Picked up gr.Item Coin, amount: 500	
[4/17/23 06:29PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:29PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 06:29PM] Picked up gr.Item Coin, amount: 3500	
[4/17/23 06:29PM] Picked up gr.Item Lava bones, amount: 22	
[4/17/23 06:30PM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 06:30PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 06:30PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 06:30PM] Picked up gr.Item Lava bones, amount: 17	
[4/17/23 06:31PM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 06:31PM] Picked up gr.Item Lava bones, amount: 17	
[4/17/23 07:04PM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/17/23 07:06PM] Picked up gr.Item Lava bones, amount: 10	
[4/17/23 07:06PM] Picked up gr.Item Coin, amount: 600	
[4/17/23 07:06PM] Picked up gr.Item Coin, amount: 600	
[4/17/23 07:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 07:06PM] Picked up gr.Item Coin, amount: 1800	
[4/17/23 07:06PM] Picked up gr.Item Lava bones, amount: 6	
[4/17/23 07:08PM] Picked up gr.Item Coin, amount: 2400	
[4/17/23 07:08PM] Picked up gr.Item Lava bones, amount: 8	
[4/17/23 07:08PM] Picked up gr.Item Coin, amount: 2400	
[4/17/23 07:08PM] Picked up gr.Item Lava bones, amount: 8	
[4/17/23 07:09PM] Picked up gr.Item Coin, amount: 1800	
[4/17/23 07:09PM] Picked up gr.Item Lava bones, amount: 8	
[4/17/23 07:09PM] Picked up gr.Item Imperial legs, amount: 1	
[4/17/23 07:09PM] Picked up gr.Item Coin, amount: 600	
[4/17/23 07:09PM] Picked up gr.Item Lava bones, amount: 8	
[4/17/23 07:10PM] Picked up gr.Item Coin, amount: 2400	
[4/17/23 07:10PM] Picked up gr.Item Lava bones, amount: 7	
[4/17/23 07:10PM] Picked up gr.Item Lava bones, amount: 11	
[4/17/23 07:10PM] Picked up gr.Item Coin, amount: 1200	
[4/17/23 07:12PM] Picked up gr.Item Coin, amount: 1800	
[4/17/23 07:12PM] Picked up gr.Item Lava bones, amount: 11	
[4/17/23 07:12PM] Picked up gr.Item Coin, amount: 1800	
[4/17/23 07:12PM] Picked up gr.Item Lava bones, amount: 12	
[4/17/23 07:12PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 07:19PM] Picked up gr.Item Coin, amount: 700	
[4/17/23 07:19PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 07:19PM] Picked up gr.Item Coin, amount: 1400	
[4/17/23 07:19PM] Picked up gr.Item Lava bones, amount: 7	
[4/18/23 06:07AM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/18/23 05:28PM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/19/23 09:36AM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/19/23 01:21PM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/20/23 09:46AM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/20/23 02:40PM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/21/23 12:37AM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/21/23 12:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:44AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:45AM] Picked up gr.Item Coin, amount: 1400	
[4/21/23 12:45AM] Picked up gr.Item Lava bones, amount: 7	
[4/21/23 12:45AM] Picked up gr.Item Coin, amount: 1400	
[4/21/23 12:45AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 12:46AM] Picked up gr.Item Coin, amount: 1400	
[4/21/23 12:46AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 12:46AM] Picked up gr.Item Coin, amount: 2800	
[4/21/23 12:46AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 12:48AM] Picked up gr.Item Coin, amount: 3500	
[4/21/23 12:48AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 12:48AM] Picked up gr.Item Coin, amount: 2100	
[4/21/23 12:48AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 12:51AM] Picked up gr.Item Coin, amount: 2100	
[4/21/23 12:51AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 12:51AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/21/23 12:51AM] Picked up gr.Item Coin, amount: 4200	
[4/21/23 12:51AM] Picked up gr.Item Lava bones, amount: 12	
[4/21/23 12:51AM] Picked up gr.Item Coin, amount: 700	
[4/21/23 12:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:51AM] Picked up gr.Item Coin, amount: 700	
[4/21/23 12:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:53AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 12:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:54AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 12:54AM] Picked up gr.Item Lava bones, amount: 12	
[4/21/23 12:54AM] Picked up gr.Item Imperial legs, amount: 1	
[4/21/23 12:54AM] Picked up gr.Item Coin, amount: 1600	
[4/21/23 12:54AM] Picked up gr.Item Lava bones, amount: 13	
[4/21/23 12:56AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 12:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:56AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 12:57AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 12:57AM] Picked up gr.Item Lava bones, amount: 7	
[4/21/23 12:57AM] Picked up gr.Item Coin, amount: 1600	
[4/21/23 12:57AM] Picked up gr.Item Lava bones, amount: 5	
[4/21/23 12:59AM] Picked up gr.Item Coin, amount: 2400	
[4/21/23 12:59AM] Picked up gr.Item Lava bones, amount: 5	
[4/21/23 12:59AM] Picked up gr.Item Coin, amount: 1600	
[4/21/23 12:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:59AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 12:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:00AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 01:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:00AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 01:00AM] Picked up gr.Item Lava bones, amount: 5	
[4/21/23 01:00AM] Picked up gr.Item Coin, amount: 1600	
[4/21/23 01:00AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 01:01AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 01:01AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 01:01AM] Picked up gr.Item Coin, amount: 1600	
[4/21/23 01:01AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 01:02AM] Picked up gr.Item Coin, amount: 2400	
[4/21/23 01:02AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 01:02AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 01:02AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 01:04AM] Picked up gr.Item Coin, amount: 2700	
[4/21/23 01:04AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 01:04AM] Picked up gr.Item Coin, amount: 1800	
[4/21/23 01:04AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 01:05AM] Picked up gr.Item Coin, amount: 1800	
[4/21/23 01:05AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 01:05AM] Picked up gr.Item Coin, amount: 1800	
[4/21/23 01:05AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 01:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:06AM] Picked up gr.Item Coin, amount: 900	
[4/21/23 01:06AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 01:06AM] Picked up gr.Item Lava bones, amount: 7	
[4/21/23 01:06AM] Picked up gr.Item Imperial legs, amount: 1	
[4/21/23 01:06AM] Picked up gr.Item Imperial legs, amount: 1	
[4/21/23 01:08AM] Picked up gr.Item Coin, amount: 1800	
[4/21/23 01:08AM] Picked up gr.Item Lava bones, amount: 5	
[4/21/23 01:08AM] Picked up gr.Item Coin, amount: 1800	
[4/21/23 01:08AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 01:10AM] Picked up gr.Item Coin, amount: 2700	
[4/21/23 01:10AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 01:10AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:11AM] Picked up gr.Item Coin, amount: 2700	
[4/21/23 01:11AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 01:11AM] Picked up gr.Item Coin, amount: 900	
[4/21/23 01:11AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 01:12AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/21/23 01:12AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:12AM] Picked up gr.Item Coin, amount: 900	
[4/21/23 01:12AM] Picked up gr.Item Coin, amount: 900	
[4/21/23 01:12AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:12AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 01:12AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/21/23 01:13AM] Picked up gr.Item Coin, amount: 900	
[4/21/23 01:13AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 01:13AM] Picked up gr.Item Coin, amount: 900	
[4/21/23 01:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:13AM] Picked up gr.Item Coin, amount: 900	
[4/21/23 01:13AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 01:14AM] Picked up gr.Item Coin, amount: 4500	
[4/21/23 01:14AM] Picked up gr.Item Lava bones, amount: 19	
[4/21/23 01:15AM] Picked up gr.Item Coin, amount: 3600	
[4/21/23 01:15AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 01:29AM] Login. ip: 108.183.42.216, mac: 20201220034832.000000-300, uuid: 24-4B-FE-E1-60-E8	
[4/21/23 01:31AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 01:31AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 01:31AM] Picked up gr.Item Coin, amount: 3000	
[4/21/23 01:31AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 01:33AM] Picked up gr.Item Coin, amount: 1000	
[4/21/23 01:33AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 01:33AM] Picked up gr.Item Lava bones, amount: 5	
[4/21/23 01:33AM] Picked up gr.Item Coin, amount: 1000	
[4/21/23 01:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:33AM] Picked up gr.Item Coin, amount: 1000	
[4/21/23 01:33AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 01:34AM] Picked up gr.Item Coin, amount: 1000	
[4/21/23 01:34AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 01:34AM] Picked up gr.Item Coin, amount: 1000	
[4/21/23 01:34AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:35AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 01:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:36AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 01:36AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 01:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:37AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 01:37AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 01:37AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:38AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 01:38AM] Picked up gr.Item Lava bones, amount: 7	
[4/21/23 01:38AM] Picked up gr.Item Coin, amount: 1000	
[4/21/23 01:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:40AM] Picked up gr.Item Coin, amount: 3000	
[4/21/23 01:40AM] Picked up gr.Item Lava bones, amount: 7	
[4/21/23 01:40AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 01:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:41AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 01:42AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 01:42AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 01:42AM] Picked up gr.Item Coin, amount: 1000	
[4/21/23 01:42AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 01:44AM] Picked up gr.Item Coin, amount: 5000	
[4/21/23 01:44AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 01:44AM] Picked up gr.Item Coin, amount: 1000	
[4/21/23 01:44AM] Picked up gr.Item Lava bones, amount: 7	
[4/21/23 01:47AM] Picked up gr.Item Coin, amount: 4500	
[4/21/23 01:47AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 01:47AM] Picked up gr.Item Coin, amount: 1500	
[4/21/23 01:48AM] Picked up gr.Item Coin, amount: 3000	
[4/21/23 01:48AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 01:50AM] Picked up gr.Item Coin, amount: 10500	
[4/21/23 01:50AM] Picked up gr.Item Lava bones, amount: 12	
[4/21/23 01:51AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 01:51AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 01:53AM] Picked up gr.Item Coin, amount: 9000	
[4/21/23 01:53AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 01:54AM] Picked up gr.Item Coin, amount: 1500	
[4/21/23 01:54AM] Picked up gr.Item Lava bones, amount: 11	
[4/21/23 01:55AM] Picked up gr.Item Coin, amount: 1500	
[4/21/23 01:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:55AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 01:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:57AM] Picked up gr.Item Coin, amount: 10000	
[4/21/23 01:57AM] Picked up gr.Item Lava bones, amount: 10	
[4/21/23 01:58AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 01:58AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 02:00AM] Picked up gr.Item Coin, amount: 8000	
[4/21/23 02:00AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 02:01AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 02:03AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:03AM] Picked up gr.Item Lava bones, amount: 12	
[4/21/23 02:05AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:05AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 02:06AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:06AM] Picked up gr.Item Lava bones, amount: 6	
[4/21/23 02:07AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 02:07AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 02:08AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 02:08AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:09AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:09AM] Picked up gr.Item Lava bones, amount: 5	
[4/21/23 02:10AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 02:10AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 02:11AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 02:11AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 02:12AM] Picked up gr.Item Coin, amount: 8000	
[4/21/23 02:12AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 02:13AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:13AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 02:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 02:15AM] Picked up gr.Item Coin, amount: 6000	
[4/21/23 02:15AM] Picked up gr.Item Lava bones, amount: 9	
[4/21/23 02:16AM] Picked up gr.Item Coin, amount: 2000	
[4/21/23 02:16AM] Picked up gr.Item Lava bones, amount: 8	
[4/21/23 02:17AM] Picked up gr.Item Coin, amount: 6000	
