[4/22/23 11:21PM] Login. ip: 73.102.156.81, mac: M3NRKD00799911A20220911142824.000000-300, uuid: 86-1B-77-E1-56-13	
[4/22/23 11:26PM] DEFAULT|2223,3745,0|Said: Yello	
[4/22/23 11:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:49PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/23/23 06:49PM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 06:49PM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 06:50PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/23/23 06:50PM] Picked up gr.Item Coin, amount: 2500	
[4/23/23 06:50PM] Picked up gr.Item Lava bones, amount: 5	
[4/23/23 06:50PM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:50PM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:50PM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 06:50PM] Picked up gr.Item Blurite Body, amount: 1	
[4/23/23 06:50PM] Picked up gr.Item Blurite Body, amount: 1	
[4/23/23 06:50PM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 06:50PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/23/23 06:50PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/23/23 06:51PM] Picked up gr.Item Blurite Box, amount: 1	
[4/23/23 06:51PM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 06:51PM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 06:51PM] Picked up gr.Item Blurite Ring, amount: 1	
[4/23/23 06:51PM] Picked up gr.Item Coin, amount: 1000	
[4/23/23 06:51PM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:52PM] Picked up gr.Item Blurite Ring, amount: 1	
[4/23/23 06:52PM] Picked up gr.Item Blurite Boots, amount: 1	
[4/23/23 06:52PM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 06:52PM] Picked up gr.Item Lava bones, amount: 6	
[4/23/23 06:52PM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:52PM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:52PM] Picked up gr.Item Blurite Box, amount: 1	
[4/23/23 06:53PM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 06:53PM] Picked up gr.Item Lava bones, amount: 6	
[4/23/23 06:53PM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 06:59PM] Picked up gr.Item Coin, amount: 3500	
[4/23/23 06:59PM] Picked up gr.Item Coin, amount: 3500	
[4/23/23 06:59PM] Picked up gr.Item Lava bones, amount: 7	
[4/23/23 06:59PM] Picked up gr.Item Lava bones, amount: 9	
[4/23/23 07:00PM] Picked up gr.Item Coin, amount: 4000	
[4/23/23 07:00PM] Picked up gr.Item Lava bones, amount: 7	
[4/23/23 07:00PM] Picked up gr.Item Coin, amount: 3500	
[4/23/23 07:00PM] Picked up gr.Item Lava bones, amount: 7	
[4/23/23 07:03PM] Picked up gr.Item Coin, amount: 2249172	
[4/23/23 07:03PM] Picked up gr.Item Lava bones, amount: 25	
[4/23/23 07:06PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/23/23 07:06PM] Picked up gr.Item Vote scroll, amount: 3	
[4/23/23 07:08PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/23/23 07:08PM] Picked up gr.Item Vote scroll, amount: 3	
[4/23/23 07:12PM] (CC) Help. Said: How do i see what items i can get from caskets?	
[4/23/23 07:12PM] DEFAULT|2222,3747,0|Said: Thx	
[4/23/23 07:12PM] (CC) Help. Said: Thx	
[4/23/23 07:15PM] (CC) Help. Said: Did the dono deal end already?	
[4/23/23 07:32PM] Picked up gr.Item Coin, amount: 2434865	
[4/23/23 07:32PM] Picked up gr.Item Lava bones, amount: 25	
[4/23/23 08:03PM] Picked up gr.Item Coin, amount: 2310854	
[4/23/23 08:03PM] Picked up gr.Item Lava bones, amount: 25	
[4/23/23 08:12PM] (CC) Help. Said: How come none of my teleports are working, in the mage tab?	
[4/23/23 08:17PM] Picked up gr.Item Coin, amount: 600	
[4/23/23 08:17PM] Picked up gr.Item Coin, amount: 600	
[4/23/23 08:17PM] Picked up gr.Item Imperial boots, amount: 1	
[4/23/23 08:17PM] Picked up gr.Item Coin, amount: 600	
[4/23/23 08:17PM] Picked up gr.Item Coin, amount: 1200	
[4/23/23 08:17PM] Picked up gr.Item Coin, amount: 600	
[4/23/23 08:18PM] Picked up gr.Item Imperial ring, amount: 1	
[4/23/23 08:18PM] Picked up gr.Item Imperial Box, amount: 1	
[4/23/23 08:18PM] Picked up gr.Item Coin, amount: 4200	
[4/23/23 08:18PM] Picked up gr.Item Imperial boots, amount: 1	
[4/23/23 08:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:19PM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 08:19PM] Picked up gr.Item Lava bones, amount: 6	
[4/23/23 08:19PM] Picked up gr.Item Lava bones, amount: 5	
[4/23/23 08:19PM] Picked up gr.Item Coin, amount: 1800	
[4/23/23 08:19PM] Picked up gr.Item Coin, amount: 600	
[4/23/23 08:21PM] Picked up gr.Item Coin, amount: 1800	
[4/23/23 08:21PM] Picked up gr.Item Coin, amount: 1200	
[4/23/23 08:21PM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 08:21PM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 08:21PM] Picked up gr.Item Coin, amount: 600	
[4/23/23 08:22PM] Picked up gr.Item Coin, amount: 1200	
[4/23/23 08:22PM] Picked up gr.Item Imperial body, amount: 1	
[4/23/23 08:27PM] Picked up gr.Item Coin, amount: 4200	
[4/23/23 08:27PM] Picked up gr.Item Coin, amount: 600	
[4/23/23 08:27PM] Picked up gr.Item Coin, amount: 4800	
[4/23/23 08:27PM] Picked up gr.Item Coin, amount: 2400	
[4/23/23 08:28PM] Picked up gr.Item Coin, amount: 3600	
[4/23/23 08:28PM] Picked up gr.Item Imperial Box, amount: 1	
[4/23/23 08:28PM] Picked up gr.Item Coin, amount: 4800	
[4/23/23 08:29PM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 08:29PM] Picked up gr.Item Coin, amount: 3600	
[4/23/23 08:29PM] Picked up gr.Item Lava bones, amount: 6	
[4/23/23 08:29PM] Picked up gr.Item Lava bones, amount: 9	
[4/23/23 08:29PM] Picked up gr.Item Coin, amount: 600	
[4/23/23 08:29PM] Picked up gr.Item Imperial Box, amount: 1	
[4/23/23 08:30PM] Picked up gr.Item Coin, amount: 2400	
[4/23/23 08:30PM] Picked up gr.Item Coin, amount: 1800	
[4/23/23 08:30PM] Picked up gr.Item Coin, amount: 2400	
[4/23/23 08:32PM] Picked up gr.Item Lava bones, amount: 25	
[4/23/23 08:36PM] Picked up gr.Item Coin, amount: 7700	
[4/23/23 08:37PM] Picked up gr.Item Coin, amount: 700	
[4/23/23 08:38PM] Picked up gr.Item Coin, amount: 3500	
[4/23/23 08:43PM] Picked up gr.Item Coin, amount: 4800	
[4/23/23 08:43PM] Picked up gr.Item Coin, amount: 4800	
[4/23/23 08:43PM] Picked up gr.Item Lava bones, amount: 6	
[4/23/23 08:43PM] Picked up gr.Item Lava bones, amount: 6	
[4/23/23 08:43PM] Picked up gr.Item Coin, amount: 800	
[4/23/23 08:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:46PM] Picked up gr.Item Lava bones, amount: 8	
[4/23/23 08:46PM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:46PM] Picked up gr.Item Coin, amount: 700	
[4/23/23 08:46PM] Picked up gr.Item Coin, amount: 5600	
[4/23/23 08:51PM] Picked up gr.Item Coin, amount: 4900	
[4/23/23 08:51PM] Picked up gr.Item Coin, amount: 2800	
[4/23/23 08:51PM] Picked up gr.Item Coin, amount: 4200	
[4/23/23 08:52PM] Picked up gr.Item Coin, amount: 1400	
[4/23/23 08:52PM] Picked up gr.Item Coin, amount: 2100	
[4/23/23 08:52PM] Picked up gr.Item Coin, amount: 700	
[4/23/23 08:52PM] Picked up gr.Item Coin, amount: 700	
[4/23/23 08:52PM] Picked up gr.Item Coin, amount: 2100	
[4/23/23 08:52PM] Picked up gr.Item Coin, amount: 700	
[4/23/23 08:58PM] Picked up gr.Item Coin, amount: 1600	
[4/23/23 08:58PM] Picked up gr.Item Coin, amount: 1600	
[4/23/23 08:58PM] Picked up gr.Item Coin, amount: 3200	
[4/23/23 09:03PM] Picked up gr.Item Coin, amount: 1716481	
[4/23/23 09:50PM] (CC) Help. Said: Buying 6x6 aoe $100 bond	
[4/24/23 06:38AM] Picked up gr.Item Sanctum Golem Pet, amount: 1	
[4/24/23 06:59AM] Receiving item from trade with Masterking1 Id: 19488, amount: 1	
[4/24/23 06:59AM] TRAININZONEMULTI|2520,2519,4|Said: Thx	
[4/24/23 06:59AM] TRAININZONEMULTI|2520,2519,4|Said: The gono	
[4/24/23 07:00AM] TRAININZONEMULTI|2520,2519,4|Said: No	
[4/24/23 07:00AM] TRAININZONEMULTI|2520,2519,4|Said: :(	
[4/24/23 07:09AM] (CC) Help. Said:  or ::slayer	
[4/24/23 10:12AM] Receiving item from trade with Wr3ckedyou Id: 20491, amount: 1	
[4/24/23 10:12AM] DEFAULT|2218,3744,0|Said: Nty	
[4/24/23 10:13AM] DEFAULT|2219,3743,0|Said: Nty	
[4/24/23 10:13AM] DEFAULT|2219,3743,0|Said: :)	
[4/24/23 10:39AM] (CC) Help. Said: 10 more votes!	
[4/24/23 10:39AM] (CC) Help. Said: 10 more votes!	
[4/24/23 10:41AM] Has just redeemed a $100 Bond successfully!	
[4/24/23 10:41AM] Has just redeemed a $10 Bond successfully!	
[4/24/23 10:41AM] Has just redeemed a $1 Scroll successfully!	
[4/24/23 10:44AM] VBOSS|2980,2771,0|Said: Damn everyone waiting.	
[4/24/23 10:48AM] Has just redeemed a $1 Scroll successfully!	
[4/24/23 01:45PM] (CC) Help. Said: Any youtubers gonna go live ?	
[4/24/23 02:04PM] GLOBAL_BOSS|2139,5018,8|Said: Its going off in cc grab the popcorn	
[4/24/23 02:09PM] (CC) Help. Said: We in a call of duty lobby?	
[4/24/23 02:15PM] (CC) Help. Said: Before yall get yourself banned atleast gimmie your bank	
[4/24/23 02:23PM] Picked up gr.Item Double Damage Scroll 1 Hour, amount: 1	
[4/24/23 03:04PM] Picked up gr.Item Solar Staff, amount: 1	
[4/24/23 03:04PM] Picked up gr.Item Double DR Scroll 1 Hour, amount: 1	
[4/24/23 03:04PM] Picked up gr.Item Gold Enhancement, amount: 1	
[4/24/23 03:05PM] DEFAULT|2179,3738,0|Said: I got red solar	
[4/24/23 03:05PM] DEFAULT|2179,3738,0|Said: Noice	
[4/24/23 03:06PM] DEFAULT|2179,3739,0|Said: No	
[4/24/23 03:06PM] DEFAULT|2179,3744,0|Said: Nice	
[4/24/23 03:06PM] DEFAULT|2179,3744,0|Said: Wow	
[4/24/23 03:07PM] DEFAULT|2179,3744,0|Said: :;raid	
[4/24/23 03:07PM] DEFAULT|2180,3744,0|Said: Maybe	
[4/24/23 03:08PM] DEFAULT|2180,3744,0|Said: Let me flame staff not aoe?	
[4/24/23 03:08PM] DEFAULT|2180,3744,0|Said: How do you know if its aoe?	
[4/24/23 03:08PM] DEFAULT|2180,3744,0|Said: Or not	
[4/24/23 03:08PM] DEFAULT|2180,3744,0|Said: Lmao	
[4/24/23 03:08PM] DEFAULT|2179,3743,0|Said: Damn	
[4/24/23 03:08PM] DEFAULT|2179,3743,0|Said: Okay	
[4/24/23 03:09PM] DEFAULT|2179,3743,0|Said: I see	
[4/24/23 03:09PM] DEFAULT|2179,3743,0|Said: Ill get back to you	
[4/24/23 03:09PM] DEFAULT|2179,3743,0|Said: I added you	
[4/24/23 03:28PM] (CC) Help. Said: What does gold enhacment do?	
[4/24/23 03:47PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/24/23 03:48PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/24/23 03:48PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/24/23 03:51PM] Has just redeemed a $1 Scroll successfully!	
[4/24/23 03:56PM] (CC) Help. Said: What does a dr potion(godly) do?	
[4/24/23 03:57PM] (CC) Help. Said: But what does it do..?	
[4/24/23 03:58PM] (CC) Help. Said: Temp or perm?	
[4/24/23 04:01PM] DEFAULT|2218,3725,0|Said: Howdy	
[4/24/23 04:01PM] DEFAULT|2218,3725,0|Said: :;veigar	
[4/24/23 04:45PM] (CC) Help. Said: ::reward 1	
[4/25/23 03:59PM] Login. ip: 73.102.156.81, mac: M3NRKD00799911A20220911142824.000000-300, uuid: 86-1B-77-E1-56-13	
[4/25/23 04:16PM] (CC) Help. Said: Does gold enhancment just give you more gold per drop?	
[4/25/23 04:31PM] TRAININZONEMULTI|2519,2535,16|Said: :;veigar	
[4/25/23 04:36PM] GLOBAL_BOSS|2143,5020,8|Said: :;store	
[4/25/23 05:45PM] (CC) Help. Said: Aoe sucks on monsters	
