[4/18/23 07:09PM] Login. ip: 69.201.66.166, mac: Default string20211106153527.000000-300, uuid: D8-BB-C1-47-15-06	
[4/18/23 07:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:53PM] Picked up gr.Item Lava bones, amount: 5	
[4/18/23 07:53PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:53PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 07:54PM] Picked up gr.Item Coin, amount: 3000	
[4/18/23 07:57PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/18/23 07:57PM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/18/23 07:58PM] Picked up gr.Item Blurite Boots, amount: 1	
[4/18/23 07:59PM] Picked up gr.Item Blurite Ring, amount: 1	
[4/18/23 08:00PM] Picked up gr.Item Blurite Box, amount: 1	
[4/19/23 08:49AM] Login. ip: 69.201.66.166, mac: Default string20211106153527.000000-300, uuid: D8-BB-C1-47-15-06	
[4/19/23 09:17AM] Login. ip: 69.201.66.166, mac: Default string20211106153527.000000-300, uuid: D8-BB-C1-47-15-06	
[4/19/23 09:17AM] DEFAULT|2223,3750,0|Said: Rat	
[4/19/23 09:17AM] DEFAULT|2223,3750,0|Said: Risk me	
[4/19/23 09:17AM] DEFAULT|2223,3750,0|Said: L0l	
[4/19/23 09:17AM] DEFAULT|2223,3750,0|Said: Miss u bb	
[4/19/23 09:17AM] DEFAULT|2223,3750,0|Said: Im at work	
[4/19/23 09:18AM] DEFAULT|2223,3750,0|Said: L0l	
[4/19/23 09:18AM] DEFAULT|2223,3750,0|Said: Chillin	
[4/19/23 09:18AM] DEFAULT|2223,3750,0|Said: Playing	
[4/19/23 09:18AM] DEFAULT|2223,3750,0|Said: Vibin	
[4/19/23 09:18AM] DEFAULT|2223,3750,0|Said: Using team view	
[4/19/23 09:18AM] DEFAULT|2223,3750,0|Said: L0	
[4/19/23 09:18AM] DEFAULT|2223,3750,0|Said: L	
[4/19/23 09:18AM] DEFAULT|2223,3750,0|Said: Thats what im doing	
[4/19/23 09:18AM] DEFAULT|2223,3750,0|Said: But on my work computer	
[4/19/23 09:18AM] DEFAULT|2223,3750,0|Said: L0l	
[4/19/23 09:19AM] DEFAULT|2223,3750,0|Said: Thats how i play regular rs	
[4/19/23 09:19AM] DEFAULT|2223,3750,0|Said: Got 12 accs	
[4/19/23 09:19AM] DEFAULT|2223,3750,0|Said: Making atm	
[4/19/23 09:19AM] DEFAULT|2223,3750,0|Said: L0l	
[4/19/23 09:19AM] DEFAULT|2223,3750,0|Said: All rags	
[4/19/23 09:19AM] DEFAULT|2223,3750,0|Said: 308 edge	
[4/19/23 09:19AM] DEFAULT|2223,3750,0|Said: My world now	
[4/19/23 09:19AM] DEFAULT|2223,3750,0|Said: Gl bb	
[4/19/23 09:19AM] DEFAULT|2223,3750,0|Said: Im higer lvl than u	
[4/19/23 09:19AM] DEFAULT|2223,3750,0|Said: W0tf0k	
[4/19/23 09:20AM] DEFAULT|2223,3750,0|Said: I know why it got reset	
[4/19/23 09:20AM] DEFAULT|2223,3750,0|Said: I dmed u y	
[4/19/23 09:20AM] DEFAULT|2223,3750,0|Said: Smh	
[4/19/23 09:20AM] DEFAULT|2223,3750,0|Said: L0l0l 	
[4/19/23 09:20AM] DEFAULT|2223,3750,0|Said: Ima pull up to ur crib	
[4/19/23 09:20AM] DEFAULT|2223,3750,0|Said: And clogg ur toilet	
[4/19/23 09:21AM] DEFAULT|2223,3750,0|Said: Ok bb i cya later	
[4/19/23 09:21AM] DEFAULT|2223,3750,0|Said: <3	
[4/19/23 09:21AM] DEFAULT|2223,3750,0|Said: <3 ljubim	
[4/22/23 10:04AM] Login. ip: 69.201.66.166, mac: Default string20211106153527.000000-300, uuid: D8-BB-C1-47-15-06	
[4/22/23 10:05AM] (CC) Help. Said: /train	
[4/22/23 10:05AM] (CC) Help. Said: Train	
[4/22/23 10:05AM] PROGRESSION_ZONES|3037,10280,16|Said: Too baked for it	
[4/22/23 10:05AM] (CC) Help. Said: /too baked for this	
[4/22/23 10:06AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:06AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:06AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:07AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:07AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:07AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:08AM] Picked up gr.Item Coin, amount: 1000	
[4/22/23 10:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:08AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:08AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:09AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:09AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:09AM] Picked up gr.Item Coin, amount: 500	
[4/22/23 10:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 10:10AM] Picked up gr.Item Coin, amount: 500	
