[4/15/23 06:51AM] Login. ip: 178.159.142.229, mac: Default string20201209125127.000000+060, uuid: B4-2E-99-67-AC-87	
[4/15/23 06:52AM] (CC) Help. Said: Hello all	
[4/15/23 06:53AM] (CC) Help. Said: Ty	
[4/15/23 06:54AM] (CC) Help. Said: Ty	
[4/15/23 06:55AM] (CC) Help. Said: Yay	
[4/15/23 07:03AM] (CC) Help. Said: Easiest way to obtain coll neck?	
[4/15/23 07:03AM] (CC) Help. Said: Ty	
[4/15/23 07:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:32AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:32AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:33AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:33AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:33AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:33AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:33AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:37AM] DEFAULT|2233,3746,0|Said: :d	
[4/15/23 07:37AM] DEFAULT|2236,3746,0|Said: Gz	
[4/15/23 07:39AM] Login. ip: 178.159.142.229, mac: Default string20201209125127.000000+060, uuid: B4-2E-99-67-AC-87	
[4/15/23 07:39AM] Login. ip: 178.159.142.229, mac: Default string20201209125127.000000+060, uuid: B4-2E-99-67-AC-87	
[4/15/23 07:40AM] Login. ip: 178.159.142.229, mac: Default string20201209125127.000000+060, uuid: B4-2E-99-67-AC-87	
[4/15/23 07:42AM] Login. ip: 178.159.142.229, mac: Default string20201209125127.000000+060, uuid: B4-2E-99-67-AC-87	
[4/15/23 07:43AM] GLOBAL_BOSS|2142,5016,8|Said: Holy shit	
[4/15/23 07:43AM] GLOBAL_BOSS|2142,5016,8|Said: Who hiting 1m??	
[4/15/23 07:44AM] Picked up gr.Item Coin, amount: 1244843	
[4/15/23 07:44AM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 07:44AM] GLOBAL_BOSS|2142,5016,8|Said: Nothing really	
[4/15/23 07:44AM] (CC) Help. Said: Walkchaos	
[4/15/23 07:44AM] (CC) Help. Said: Hi doppel	
[4/15/23 07:45AM] (CC) Help. Said: Im da boss !	
[4/15/23 07:45AM] Login. ip: 178.159.142.229, mac: Default string20201209125127.000000+060, uuid: B4-2E-99-67-AC-87	
[4/15/23 07:45AM] (CC) Help. Said: Nah	
[4/15/23 07:45AM] (CC) Help. Said: Yea bones	
[4/15/23 07:46AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:47AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:47AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:47AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:47AM] (CC) Help. Said: I want to buy coll too	
[4/15/23 07:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:47AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:47AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:48AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:48AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:48AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:48AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:48AM] (CC) Help. Said: ^	
[4/15/23 07:48AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:48AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:49AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:49AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:49AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:50AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:50AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:50AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:50AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:51AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:51AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:51AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:51AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:51AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:51AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:53AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:53AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:53AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:53AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:53AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:54AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:54AM] (CC) Help. Said: Op	
[4/15/23 07:54AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:54AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:55AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:56AM] DEFAULT|2235,3745,0|Said: Someone need bones?	
[4/15/23 07:56AM] DEFAULT|2235,3745,0|Said: I can sell xd	
[4/15/23 07:57AM] (CC) Help. Said: Main currency is million or billion?	
[4/15/23 07:57AM] (CC) Help. Said: Or both?	
[4/15/23 07:57AM] (CC) Help. Said: Ahh ty	
[4/15/23 07:58AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:58AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:59AM] Picked up gr.Item Coin, amount: 1202304	
[4/15/23 07:59AM] Picked up gr.Item Lava bones, amount: 50	
[4/15/23 07:59AM] GLOBAL_BOSS|2139,5015,8|Said: Not late !	
[4/15/23 07:59AM] (CC) Help. Said: Good ty	
[4/15/23 08:00AM] (CC) Help. Said: Already vote	
[4/15/23 08:00AM] (CC) Help. Said: Voted	
[4/15/23 08:00AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 08:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:00AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:00AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:00AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:01AM] (CC) Help. Said: There is something like mobile totem ?	
[4/15/23 08:01AM] Picked up gr.Item Lava bones, amount: 40	
[4/15/23 08:01AM] Picked up gr.Item Coin, amount: 2361965	
[4/15/23 08:01AM] GLOBAL_BOSS|2142,5017,12|Said: Money and bones good	
[4/15/23 08:02AM] HULK|3485,3610,16|Said: Yo	
[4/15/23 08:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:02AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:02AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:02AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:02AM] HULK|3487,3608,16|Said: Hmmm	
[4/15/23 08:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:02AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:03AM] HULK|3486,3614,16|Said: Dude	
[4/15/23 08:03AM] HULK|3486,3614,16|Said: Range better??	
[4/15/23 08:03AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/15/23 08:03AM] Picked up gr.Item Lava bones, amount: 300	
[4/15/23 08:03AM] GLOBAL_BOSS|2142,5016,0|Said: 1 scroll	
[4/15/23 08:03AM] GLOBAL_BOSS|2142,5016,0|Said:  x2	
[4/15/23 08:04AM] GLOBAL_BOSS|2141,5014,0|Said: Lol	
[4/15/23 08:04AM] Player dropping item: Vial, amount: 1	
[4/15/23 08:04AM] HULK|3485,3610,16|Said: Hi guys	
[4/15/23 08:04AM] HULK|3485,3610,16|Said: Ranged best?	
[4/15/23 08:04AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:04AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 08:04AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 08:04AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:04AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:05AM] (CC) Help. Said: Guys which style best?	
[4/15/23 08:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:05AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:05AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:05AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 08:05AM] Picked up gr.Item Lava bones, amount: 1	
