[4/16/23 05:16AM] Login. ip: 149.86.46.131, mac: 20211225101719.000000+000, uuid: 40-74-E0-9F-68-08	
[4/16/23 05:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:31AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:32AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:33AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:33AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:33AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:34AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:34AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:35AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:35AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:35AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:35AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:36AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:36AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:36AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 05:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:37AM] Player dropping item: Starter Ring, amount: 1	
[4/16/23 05:37AM] Player dropping item: Starter Amulet, amount: 1	
[4/16/23 05:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:38AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:38AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:39AM] Player dropping item: Starter Blade, amount: 1	
[4/16/23 05:39AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:39AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:40AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:40AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:41AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:41AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:41AM] Picked up gr.Item DR Potion (Godly), amount: 1	
[4/16/23 05:41AM] Picked up gr.Item EXP Potion (Divine), amount: 1	
[4/16/23 05:41AM] Picked up gr.Item DMG Potion (Mortal), amount: 1	
[4/16/23 05:45AM] Player dropping item: Blurite Body, amount: 1	
[4/16/23 05:45AM] Picked up gr.Item Blurite Body, amount: 1	
[4/16/23 05:46AM] Player dropping item: Blurite Katana, amount: 1	
[4/16/23 05:46AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:46AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:47AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:47AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:47AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:47AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:47AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:47AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:47AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:47AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:48AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:48AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:48AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:48AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:49AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:49AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:49AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:49AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:49AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:49AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:49AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:49AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:49AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:50AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:50AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:50AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:51AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:51AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:51AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:51AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:51AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 05:51AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 05:52AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:52AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:52AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:52AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:52AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:52AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:52AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:52AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:52AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:52AM] Picked up gr.Item Lava bones, amount: 2	
