[4/20/23 10:33PM] Login. ip: 64.231.146.235, mac: NXGVWAA00384110079760020210425024057.000000-300, uuid: 12-F4-8D-83-5C-93	
[4/20/23 10:35PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:40PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:40PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:40PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:40PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:41PM] Picked up gr.Item Lava bones, amount: 5	
[4/20/23 10:41PM] Picked up gr.Item Coin, amount: 400	
[4/20/23 10:41PM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 10:41PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:42PM] Picked up gr.Item Coin, amount: 400	
[4/20/23 10:42PM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 10:42PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:42PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:42PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:43PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:43PM] Picked up gr.Item Coin, amount: 400	
[4/20/23 10:43PM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 10:43PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:43PM] Player dropping item: Starter Boots, amount: 1	
[4/20/23 10:43PM] Player dropping item: Starter Gloves, amount: 1	
[4/20/23 10:43PM] Player dropping item: Starter Cape, amount: 1	
[4/20/23 10:44PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:44PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:44PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:44PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:44PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:45PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:45PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:47PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:49PM] Player dropping item: Vial, amount: 1	
[4/20/23 10:49PM] Player dropping item: Vial, amount: 1	
[4/20/23 10:49PM] Player dropping item: Vial, amount: 1	
[4/20/23 10:49PM] Player dropping item: Blurite Cape, amount: 1	
[4/20/23 10:50PM] Player dropping item: Starter Staff, amount: 1	
[4/20/23 10:52PM] Player dropping item: Starter Ring, amount: 1	
[4/20/23 10:52PM] Player dropping item: Starter Amulet, amount: 1	
[4/20/23 10:52PM] Player dropping item: Blurite Bow, amount: 1	
[4/20/23 10:52PM] Picked up gr.Item Blurite Bow, amount: 1	
[4/20/23 10:53PM] Picked up gr.Item Blurite Body, amount: 1	
[4/20/23 10:54PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/20/23 10:54PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/20/23 10:55PM] Player dropping item: Starter Blade, amount: 1	
[4/20/23 10:55PM] Player dropping item: Starter Cannon, amount: 1	
[4/20/23 10:55PM] Player dropping item: Blurite Staff, amount: 1	
[4/20/23 10:55PM] Player dropping item: Blurite Bow, amount: 1	
[4/20/23 10:56PM] Picked up gr.Item Coin, amount: 500	
[4/20/23 10:56PM] Picked up gr.Item Blurite Boots, amount: 1	
[4/20/23 10:56PM] Picked up gr.Item Blurite Boots, amount: 1	
[4/20/23 10:56PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/20/23 10:56PM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/20/23 10:57PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:57PM] Picked up gr.Item Coin, amount: 500	
[4/20/23 10:57PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/20/23 10:57PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/20/23 10:59PM] Player dropping item: Blurite Boots, amount: 1	
[4/20/23 10:59PM] Picked up gr.Item Blurite Boots, amount: 1	
[4/20/23 10:59PM] Picked up gr.Item Imperial amulet, amount: 1	
[4/20/23 11:00PM] Picked up gr.Item Imperial helm, amount: 1	
[4/20/23 11:00PM] Picked up gr.Item Imperial legs, amount: 1	
[4/20/23 11:00PM] Picked up gr.Item Imperial legs, amount: 1	
[4/20/23 11:01PM] Picked up gr.Item Imperial helm, amount: 1	
[4/20/23 11:01PM] Picked up gr.Item Imperial helm, amount: 1	
[4/20/23 11:05PM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 11:05PM] GLOBAL_BOSS|2144,5014,8|Said: ????????//	
[4/20/23 11:05PM] GLOBAL_BOSS|2144,5014,8|Said: Shit loot	
[4/20/23 11:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 11:06PM] Picked up gr.Item Imperial amulet, amount: 1	
[4/20/23 11:07PM] Picked up gr.Item Imperial legs, amount: 1	
[4/20/23 11:07PM] Picked up gr.Item Coin, amount: 700	
[4/20/23 11:07PM] Picked up gr.Item Imperial Box, amount: 1	
[4/20/23 11:08PM] Picked up gr.Item Imperial helm, amount: 1	
[4/20/23 11:08PM] Picked up gr.Item Imperial helm, amount: 1	
[4/20/23 11:08PM] Picked up gr.Item Imperial legs, amount: 1	
[4/20/23 11:08PM] Picked up gr.Item Imperial legs, amount: 1	
[4/20/23 11:09PM] Player dropping item: Imperial Minigun, amount: 1	
[4/20/23 11:09PM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/20/23 11:09PM] Player dropping item: Imperial Minigun, amount: 1	
[4/20/23 11:09PM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/20/23 11:09PM] Picked up gr.Item Imperial legs, amount: 1	
[4/20/23 11:09PM] Picked up gr.Item Imperial legs, amount: 1	
