[4/15/23 11:01AM] Login. ip: 82.12.114.64, mac: S4PBGC720210320192124.000000+000, uuid: 44-37-E6-B4-49-65	
[4/15/23 11:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:43AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 11:44AM] Picked up gr.Item Coin, amount: 7000	
[4/15/23 11:44AM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 11:44AM] Player dropping item: Blurite Ring, amount: 1	
[4/15/23 11:46AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/15/23 11:49AM] Picked up gr.Item Imperial ring, amount: 1	
[4/15/23 11:50AM] Picked up gr.Item Imperial legs, amount: 1	
[4/15/23 11:54AM] Picked up gr.Item Revenant Wings, amount: 1	
[4/15/23 11:55AM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 11:57AM] Picked up gr.Item Imperial helm, amount: 1	
[4/15/23 11:58AM] Picked up gr.Item Imperial Box, amount: 1	
[4/15/23 11:59AM] Picked up gr.Item Coin, amount: 1995550	
[4/15/23 11:59AM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 12:00PM] (CC) Help. Said: How much are ring or amuller collector?	
[4/15/23 12:01PM] Picked up gr.Item Revenant Legs, amount: 1	
[4/15/23 12:02PM] Has just redeemed a Donator rank ticket successfully!	
[4/15/23 12:02PM] Picked up gr.Item Revenant whip, amount: 1	
[4/15/23 12:03PM] Picked up gr.Item Revenant Wings, amount: 1	
[4/15/23 12:03PM] Picked up gr.Item Revenant Helm, amount: 1	
[4/15/23 12:06PM] Player dropping item: Vial, amount: 1	
[4/15/23 12:07PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 12:07PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 12:11PM] Picked up gr.Item Coin, amount: 2100	
[4/15/23 12:12PM] Player dropping item: Vial, amount: 1	
[4/15/23 12:12PM] Player dropping item: Vial, amount: 1	
[4/15/23 12:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:13PM] Picked up gr.Item Imperial legs, amount: 1	
[4/15/23 12:13PM] Picked up gr.Item Imperial body, amount: 1	
[4/15/23 12:13PM] Picked up gr.Item Coin, amount: 4500	
[4/15/23 12:13PM] Picked up gr.Item Coin, amount: 5400	
[4/15/23 12:15PM] Picked up gr.Item Imperial amulet, amount: 1	
[4/15/23 12:15PM] Picked up gr.Item Coin, amount: 2400	
[4/15/23 12:15PM] Picked up gr.Item Imperial body, amount: 1	
[4/15/23 12:15PM] Picked up gr.Item Imperial amulet, amount: 1	
[4/15/23 12:15PM] Picked up gr.Item Imperial body, amount: 1	
[4/15/23 12:22PM] Picked up gr.Item Coin, amount: 12000	
[4/15/23 12:22PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 12:25PM] Player bought 8819 x 1 from Kandonas's pos shop for 20000 Billions	
[4/15/23 12:26PM] Player dropping item: Vial, amount: 1	
[4/15/23 12:26PM] Player dropping item: Vial, amount: 1	
[4/15/23 12:26PM] Player dropping item: Vial, amount: 1	
[4/15/23 12:28PM] Player dropping item: Vial, amount: 1	
[4/15/23 12:29PM] Picked up gr.Item Coin, amount: 1071050	
[4/15/23 12:29PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 12:31PM] Picked up gr.Item Coin, amount: 24000	
[4/15/23 12:33PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:34PM] Picked up gr.Item Zinq boots, amount: 1	
[4/15/23 12:35PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 12:35PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:39PM] (CC) Help. Said: How  to get to vote boss	
[4/15/23 12:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:45PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 12:46PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/15/23 12:46PM] Picked up gr.Item Vote scroll, amount: 3	
[4/15/23 12:46PM] Player dropping item: Vial, amount: 1	
[4/15/23 12:47PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 12:47PM] Login. ip: 82.12.114.64, mac: S4PBGC720210320192124.000000+000, uuid: 44-37-E6-B4-49-65	
[4/15/23 12:52PM] (CC) Help. Said: Lol i take medium task and get avalon and so slow kills whit infernal 	
[4/15/23 12:54PM] (CC) Help. Said: Can u get drop whinout kc req	
[4/15/23 12:55PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:57PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 12:59PM] Picked up gr.Item Coin, amount: 1147486	
[4/15/23 12:59PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 01:01PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 01:02PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 01:08PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 01:08PM] Picked up gr.Item Mystic book, amount: 1	
[4/15/23 01:09PM] Picked up gr.Item Mystic gloves, amount: 1	
[4/15/23 01:10PM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 01:10PM] Picked up gr.Item Coin, amount: 4500	
[4/15/23 01:13PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 01:14PM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 01:16PM] Picked up gr.Item Nightmare legs, amount: 1	
[4/15/23 01:17PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 01:20PM] Picked up gr.Item Nightmare body, amount: 1	
[4/15/23 01:20PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 01:21PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 01:27PM] (CC) Help. Said: Wich boss we go first?	
[4/15/23 01:28PM] (CC) Help. Said: All veigar	
[4/15/23 01:29PM] Picked up gr.Item Coin, amount: 1726830	
[4/15/23 01:29PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 01:29PM] Picked up gr.Item Coin, amount: 4256810	
[4/15/23 01:29PM] Picked up gr.Item Lava bones, amount: 40	
[4/15/23 01:30PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 01:31PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:32PM] ZONES4|1639,5606,20|Said: Wowow 1m	
[4/15/23 01:32PM] ZONES4|1639,5606,20|Said: Sick	
[4/15/23 01:33PM] Picked up gr.Item Coin, amount: 30000	
[4/15/23 01:33PM] Picked up gr.Item Coin, amount: 20000	
[4/15/23 01:34PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 01:34PM] Picked up gr.Item Coin, amount: 20000	
[4/15/23 01:34PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 01:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:35PM] Player dropping item: Vial, amount: 1	
[4/15/23 01:36PM] Picked up gr.Item Coin, amount: 40000	
[4/15/23 01:36PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 01:36PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 01:36PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 01:36PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 01:36PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 01:36PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 01:38PM] Picked up gr.Item Coin, amount: 40000	
[4/15/23 01:38PM] Picked up gr.Item Coin, amount: 30000	
[4/15/23 01:40PM] Picked up gr.Item Coin, amount: 20000	
[4/15/23 01:40PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 01:40PM] Picked up gr.Item Coin, amount: 20000	
[4/15/23 01:40PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 01:40PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 01:40PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:40PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 01:40PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 01:40PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:40PM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 01:44PM] Picked up gr.Item Coin, amount: 14000	
[4/15/23 01:45PM] Picked up gr.Item Coin, amount: 14000	
[4/15/23 01:45PM] Picked up gr.Item Coin, amount: 14000	
[4/15/23 01:45PM] Picked up gr.Item Coin, amount: 14000	
[4/15/23 01:46PM] Picked up gr.Item Coin, amount: 14000	
[4/15/23 01:48PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 01:49PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:49PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 01:49PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 01:50PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:50PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:51PM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 01:51PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 01:51PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:51PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:51PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:51PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:51PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 01:51PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 01:52PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:53PM] Picked up gr.Item Coin, amount: 8000	
[4/15/23 01:53PM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 01:53PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 01:54PM] Picked up gr.Item Coin, amount: 8000	
[4/15/23 01:54PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:54PM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 01:54PM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 01:54PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 01:54PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:55PM] Player dropping item: Vial, amount: 1	
[4/15/23 01:56PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:59PM] Picked up gr.Item Coin, amount: 1487264	
[4/15/23 01:59PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 02:00PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 02:02PM] VBOSS|2980,2771,0|Said: Flg	
[4/15/23 02:03PM] VBOSS|2979,2776,0|Said: :d	
[4/15/23 02:04PM] VBOSS|2978,2778,0|Said: Hm ech	
[4/15/23 02:04PM] VBOSS|2978,2778,0|Said: Kk	
[4/15/23 02:04PM] Player sold 23020 x 3 to Kingrock for 15000 Billions in their pos shop	
[4/15/23 02:04PM] Played claimed 15K Billions from pos	
[4/15/23 02:04PM] DEFAULT|2214,3763,0|Said: Np	
[4/15/23 02:05PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 02:07PM] Player dropping item: Imperial Minigun, amount: 1	
[4/15/23 02:25PM] Player dropping item: Vial, amount: 1	
[4/15/23 02:26PM] (CC) Help. Said: Hi	
[4/15/23 02:26PM] (CC) Help. Said: Hi	
[4/15/23 02:28PM] Player dropping item: Vial, amount: 1	
[4/15/23 02:28PM] (CC) Help. Said: All veigae	
[4/15/23 02:30PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 02:32PM] (CC) Help. Said: Anyone got for sell any good staff for 49m	
[4/15/23 02:32PM] (CC) Help. Said: Yah i think	
[4/15/23 02:36PM] Player dropping item: Vial, amount: 1	
[4/15/23 02:41PM] TRAINING_ROCK_CRAB|2707,4759,28|Said: How u get soulsplit?	
[4/15/23 02:58PM] (CC) Help. Said: Veigar gonna spwamn	
[4/15/23 03:01PM] Player dropping item: Vial, amount: 1	
[4/15/23 03:20PM] Player dropping item: Vial, amount: 1	
[4/15/23 03:27PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 03:28PM] (CC) Help. Said: Veigar	
[4/15/23 03:32PM] Player dropping item: Vial, amount: 1	
[4/15/23 03:33PM] Player sold 11140 x 1 to T A C O for 10000 Billions in their pos shop	
[4/15/23 03:34PM] GLOBAL_BOSS|2139,5018,0|Said: Gimme some items plz ape	
[4/15/23 03:36PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 03:41PM] Played claimed 10K Billions from pos	
[4/15/23 03:42PM] DEFAULT|2223,3761,0|Said: Rsk	
[4/15/23 03:42PM] DEFAULT|2218,3757,0|Said: How much 	
[4/15/23 03:42PM] DEFAULT|2216,3757,0|Said: Is	
[4/15/23 03:42PM] DEFAULT|2216,3757,0|Said: This	
[4/15/23 03:42PM] DEFAULT|2217,3757,0|Said: Is 10b	
[4/15/23 03:42PM] DEFAULT|2217,3757,0|Said: ?	
[4/15/23 03:43PM] (CC) Help. Said: Buy weapon 110k 1b	
[4/15/23 03:44PM] DEFAULT|2221,3758,0|Said: Buy wepaon 110k 1b	
[4/15/23 03:44PM] (CC) Help. Said: Buy magic staff or range iteam for 110k 1b	
[4/15/23 03:46PM] Player bought 14377 x 1 from Suh's pos shop for 40000 Billions	
[4/15/23 03:46PM] Player bought 5422 x 1 from Suh's pos shop for 70000 Billions	
[4/15/23 03:49PM] Mts Aurexk received x1 Antique Sword from Eragon!	
[4/15/23 03:53PM] (CC) Help. Said: Hi yt	
[4/15/23 04:02PM] ZONES1|2964,9490,16|Said: Sveikas	
[4/15/23 04:02PM] ZONES1|2962,9492,16|Said: :d	
[4/15/23 04:09PM] (CC) Help. Said: Idk iam new	
[4/15/23 04:18PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:32PM] GLOBAL_BOSS|2142,5016,12|Said: Gimme that bow plz :d	
[4/15/23 04:35PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 07:02PM] Player sold 23055 x 1 to Thiago for 5000 Billions in their pos shop	
[4/15/23 07:02PM] Player sold 23056 x 1 to Thiago for 5000 Billions in their pos shop	
[4/15/23 07:22PM] Player sold 23051 x 1 to Melti for 5000 Billions in their pos shop	
[4/15/23 07:22PM] Player sold 23050 x 1 to Melti for 5000 Billions in their pos shop	
[4/15/23 09:18PM] Player sold 21062 x 1 to Melti for 25000 Billions in their pos shop	
[4/15/23 10:17PM] Player sold 23052 x 1 to Ctg804 for 5000 Billions in their pos shop	
[4/16/23 09:11AM] Login. ip: 82.12.114.64, mac: S4PBGC720210320192124.000000+000, uuid: 44-37-E6-B4-49-65	
[4/16/23 09:24AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 09:24AM] Has just redeemed a $10 Bond successfully!	
[4/16/23 09:41AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 09:42AM] GLOBAL_BOSS|2139,5018,8|Said: Gz	
[4/16/23 09:43AM] GLOBAL_BOSS|2139,5018,8|Said: Peep hacker d:@	
[4/16/23 09:43AM] GLOBAL_BOSS|2139,5018,8|Said: Only bones	
[4/16/23 09:44AM] GLOBAL_BOSS|2139,5018,12|Said: My dr only 30 lol	
[4/16/23 09:47AM] GLOBAL_BOSS|2140,5016,0|Said: ;p;	
[4/16/23 09:47AM] GLOBAL_BOSS|2140,5016,0|Said: Lol	
[4/16/23 09:47AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 09:47AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 09:48AM] VBOSS|2982,2772,0|Said: Tarn rps 2023	
[4/16/23 09:48AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 09:48AM] VBOSS|2982,2772,0|Said: I drinking beeerrrrrr :d	
[4/16/23 09:50AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 09:50AM] GLOBAL_BOSS|2139,5018,4|Said: Ty	
[4/16/23 09:56AM] Player dropping item: Starter Amulet, amount: 1	
[4/16/23 10:01AM] Player bought 17710 x 1 from Rokas's pos shop for 55000 Billions	
[4/19/23 12:08PM] Login. ip: 82.12.114.64, mac: S4PBGC720210320192124.000000+000, uuid: 44-37-E6-B4-49-65	
[4/19/23 12:16PM] GLOBAL_BOSS|2141,5017,12|Said: Golden first	
[4/19/23 12:16PM] GLOBAL_BOSS|2141,5017,12|Said: \.	
[4/19/23 12:17PM] (CC) Help. Said: Golden	
[4/19/23 12:19PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 12:20PM] Login. ip: 82.12.114.64, mac: S4PBGC720210320192124.000000+000, uuid: 44-37-E6-B4-49-65	
[4/19/23 12:20PM] DEFAULT|2217,3765,0|Said: Post not working ? or what	
[4/19/23 12:20PM] DEFAULT|2217,3765,0|Said: ?	
[4/19/23 12:20PM] DEFAULT|2212,3768,0|Said: I cant use post	
[4/19/23 12:20PM] DEFAULT|2212,3768,0|Said: Wtf	
[4/19/23 12:46PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 01:11PM] Player dropping item: Starter Cannon, amount: 1	
[4/19/23 01:16PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 01:25PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 01:28PM] Gave item in trade to Professor. Id: 23020, amount: 14	
[4/19/23 01:28PM] Receiving item from trade with Professor Id: 10835, amount: 245755	
[4/19/23 01:28PM] DEFAULT|2218,3762,0|Said: Ty	
[4/19/23 01:44PM] (CC) Help. Said: What doom aura give?	
[4/19/23 02:03PM] ZONES4|1630,5610,32|Said: This game sucks : :d	
[4/19/23 02:04PM] DEFAULT|2215,3756,0|Said: How much is this	
[4/19/23 02:04PM] DEFAULT|2215,3756,0|Said: How mich is this	
[4/19/23 02:05PM] DEFAULT|2215,3756,0|Said: I try buy item buy cant even buy	
[4/19/23 02:05PM] DEFAULT|2215,3756,0|Said: Phh	
[4/19/23 02:05PM] Player bought 22135 x 1 from Suh's pos shop for 80000 Billions	
[4/19/23 02:06PM] Player bought 4446 x 1 from Suh's pos shop for 50000 Billions	
[4/19/23 02:07PM] Player bought 17616 x 1 from Mr Pokley's pos shop for 30000 Billions	
[4/19/23 02:07PM] Player bought 21023 x 1 from A Fatality's pos shop for 80000 Billions	
[4/19/23 02:08PM] Player bought 22122 x 1 from A Fatality's pos shop for 35000 Billions	
[4/19/23 02:11PM] Mts Aurexk received x1 Antique Staff from Eragon!	
[4/19/23 02:27PM] Mts Aurexk received x1 Rogue Sword from Sasuke!	
[4/19/23 02:29PM] VBOSS|2982,2769,0|Said: Missied	
[4/19/23 02:29PM] VBOSS|2982,2769,0|Said: Fck that	
[4/19/23 02:34PM] Player bought 22125 x 1 from Cameron's pos shop for 25000 Billions	
[4/19/23 02:41PM] (CC) Help. Said: Your post to expensive lol	
[4/19/23 03:16PM] (CC) Help. Said: Gz	
[4/19/23 03:17PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 03:18PM] Has just redeemed a $1 Scroll successfully!	
[4/19/23 03:18PM] Login. ip: 82.12.114.64, mac: S4PBGC720210320192124.000000+000, uuid: 44-37-E6-B4-49-65	
[4/20/23 02:48AM] Player sold 22127 x 1 to Griezmanrsps for 45000 Billions in their pos shop	
[4/20/23 11:17AM] Login. ip: 82.12.114.64, mac: S4PBGC720210320192124.000000+000, uuid: 44-37-E6-B4-49-65	
[4/20/23 11:23AM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 01:14PM] Login. ip: 82.12.114.64, mac: S4PBGC720210320192124.000000+000, uuid: 44-37-E6-B4-49-65	
[4/20/23 01:22PM] Has just redeemed a $1 Scroll successfully!	
[4/20/23 01:23PM] Player bought 22126 x 1 from Rokas's pos shop for 35000 Billions	
