[4/15/23 03:35AM] Login. ip: 202.180.93.80, mac: AUD244014220221120132531.000000+780, uuid: B4-B5-2F-AB-9C-F3	
[4/15/23 03:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:35PM] Picked up gr.Item Coin, amount: 800	
[4/15/23 02:35PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 02:35PM] Picked up gr.Item Imperial Box, amount: 1	
[4/15/23 02:35PM] Picked up gr.Item Imperial Box, amount: 1	
[4/15/23 02:35PM] Picked up gr.Item Coin, amount: 800	
[4/15/23 02:35PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:35PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:35PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:36PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 02:36PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:36PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:36PM] Picked up gr.Item Coin, amount: 1600	
[4/15/23 02:36PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:36PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:39PM] Picked up gr.Item Coin, amount: 3200	
[4/15/23 02:39PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 02:39PM] Picked up gr.Item Coin, amount: 2400	
[4/15/23 02:39PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:04PM] Picked up gr.Item Imperial body, amount: 1	
[4/15/23 03:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:04PM] Picked up gr.Item Coin, amount: 800	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 14487, amount: 1	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 14487, amount: 1	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 10025, amount: 1	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 2736, amount: 5	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 23020, amount: 2	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 995, amount: 1000900	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 3086, amount: 1	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 1033, amount: 1	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 3090, amount: 1	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 3025, amount: 100	
[4/15/23 03:05PM] Receiving item from trade with Supernum69 Id: 17818, amount: 100	
[4/15/23 03:12PM] Picked up gr.Item Coin, amount: 1600	
[4/15/23 03:13PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:13PM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 03:13PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:13PM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 03:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:14PM] Picked up gr.Item Coin, amount: 3600	
[4/15/23 03:14PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:14PM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 03:14PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:14PM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 03:14PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:14PM] Picked up gr.Item Imperial legs, amount: 1	
[4/15/23 03:14PM] Picked up gr.Item Imperial legs, amount: 1	
[4/15/23 03:14PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:18PM] Player bought 23026 x 1 from Kingrock's pos shop for 500 Billions	
[4/15/23 03:18PM] Player bought 23027 x 1 from Kingrock's pos shop for 250 Billions	
[4/15/23 03:18PM] Player bought 23054 x 1 from Kingrock's pos shop for 1000 Billions	
[4/15/23 03:18PM] Player bought 8334 x 1 from Kingrock's pos shop for 3000 Billions	
[4/15/23 03:18PM] Player bought 23056 x 1 from Kingrock's pos shop for 1000 Billions	
[4/15/23 03:20PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:20PM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 03:20PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:20PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:20PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:23PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:23PM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 03:23PM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 03:23PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:23PM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 03:23PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:24PM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 03:24PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:25PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 03:27PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/15/23 03:27PM] Picked up gr.Item Vote scroll, amount: 3	
[4/15/23 03:28PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 03:31PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 03:33PM] Player dropping item: Vial, amount: 1	
[4/15/23 03:34PM] Player bought 23144 x 1 from Ao's pos shop for 30000 Billions	
[4/15/23 03:36PM] Picked up gr.Item Lava bones, amount: 300	
[4/15/23 03:36PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/15/23 03:36PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 03:40PM] (CC) Help. Said: Is there a way to hide the perk boosts on the screen	
[4/15/23 03:44PM] (CC) Help. Said: Use the t nexy to minimap	
[4/15/23 03:45PM] (CC) Help. Said: Bruh 20k is good i just spend my cash tho lol	
[4/15/23 03:50PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 03:50PM] TRAINING_ROCK_CRAB|2710,4747,28|Said: Dam i need a coll lol	
[4/15/23 03:50PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:50PM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 03:52PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 03:52PM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 03:53PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:53PM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 03:53PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 03:55PM] Picked up gr.Item Coin, amount: 7500	
[4/15/23 03:55PM] Player bought 20592 x 1 from Kingrock's pos shop for 4000 Billions	
[4/15/23 03:59PM] Picked up gr.Item Coin, amount: 1092556	
[4/15/23 03:59PM] Picked up gr.Item Lava bones, amount: 50	
[4/15/23 04:01PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:01PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:01PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:01PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:01PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 04:03PM] Picked up gr.Item Zinq body, amount: 1	
[4/15/23 04:04PM] Picked up gr.Item Zinq legs, amount: 1	
[4/15/23 04:06PM] Player dropping item: Starter Boots, amount: 1	
[4/15/23 04:07PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 04:08PM] Picked up gr.Item Zinq helm, amount: 1	
[4/15/23 04:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 04:21PM] Picked up gr.Item Zinq boots, amount: 1	
[4/15/23 04:25PM] Player sold 23025 x 1 to Dedmojo for 1000 Billions in their pos shop	
[4/15/23 04:27PM] Picked up gr.Item Zinq legs, amount: 1	
[4/15/23 04:27PM] Picked up gr.Item Zinq legs, amount: 1	
[4/15/23 04:27PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:29PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:29PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:31PM] Picked up gr.Item Coin, amount: 1338306	
[4/15/23 04:31PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 04:33PM] Picked up gr.Item Coin, amount: 3834882	
[4/15/23 04:33PM] Picked up gr.Item Lava bones, amount: 40	
[4/15/23 04:35PM] Picked up gr.Item Lava bones, amount: 200	
[4/15/23 04:35PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/15/23 04:35PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 04:35PM] Played claimed 1000 Billions from pos	
[4/15/23 04:38PM] Player sold 23054 x 1 to Loot for 1000 Billions in their pos shop	
[4/15/23 04:40PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 04:40PM] Picked up gr.Item Zinq shield, amount: 1	
[4/15/23 04:41PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 04:42PM] (CC) Help. Said: Guide on discord x plus use ref code	
[4/15/23 04:43PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:43PM] Picked up gr.Item Zinq body, amount: 1	
[4/15/23 04:50PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 04:53PM] Picked up gr.Item Zinq helm, amount: 1	
[4/15/23 04:56PM] Played claimed 1000 Billions from pos	
[4/15/23 04:57PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 05:01PM] Picked up gr.Item Coin, amount: 1708345	
[4/15/23 05:01PM] Picked up gr.Item Lava bones, amount: 50	
[4/15/23 05:10PM] (CC) Help. Said: Whats the command to hide collector telling mwe what it picked up	
[4/15/23 05:11PM] (CC) Help. Said: Ty	
[4/15/23 05:11PM] Player dropping item: Vial, amount: 1	
[4/15/23 05:11PM] Player dropping item: Vial, amount: 1	
[4/15/23 05:14PM] (CC) Help. Said: Brother jared at home	
[4/15/23 05:15PM] DEFAULT|2235,3746,0|Said: Well i need 118 for highest prayer too	
[4/15/23 05:22PM] Player bought 21062 x 1 from Slayer's pos shop for 3000 Billions	
[4/15/23 05:23PM] Player bought 21063 x 1 from Killajeffa's pos shop for 5000 Billions	
[4/15/23 05:23PM] Player bought 21066 x 1 from Killajeffa's pos shop for 5000 Billions	
[4/15/23 05:32PM] Player sold 20592 x 1 to Shaxx for 2500 Billions in their pos shop	
[4/15/23 05:36PM] Player sold 8334 x 1 to V1sk3y for 2500 Billions in their pos shop	
[4/15/23 05:36PM] Player sold 23028 x 1 to V1sk3y for 5200 Billions in their pos shop	
[4/15/23 06:01PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/15/23 06:04PM] Player sold 23052 x 1 to Shaxx for 4000 Billions in their pos shop	
[4/15/23 06:42PM] Played claimed 14K Billions from pos	
[4/15/23 06:59PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/15/23 06:59PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/15/23 07:02PM] (CC) Help. Said: Is there instances	
[4/15/23 07:02PM] Player sold 8334 x 1 to Thiago for 2000 Billions in their pos shop	
[4/15/23 07:03PM] (CC) Help. Said: Okay yeah found it	
[4/15/23 07:10PM] Played claimed 2000 Billions from pos	
[4/15/23 07:11PM] Player bought 12864 x 1 from Dedmojo's pos shop for 10000 Billions	
[4/15/23 07:24PM] TRAININZONEMULTI|2519,2517,8|Said:  ::perks	
[4/15/23 07:27PM] (CC) Help. Said: Ye	
[4/15/23 07:31PM] Player sold 11140 x 1 to Amura for 3000 Billions in their pos shop	
[4/15/23 07:47PM] (CC) Help. Said: Any richos pop perks? :d	
[4/15/23 07:48PM] (CC) Help. Said: Legend	
[4/15/23 07:52PM] Played claimed 3000 Billions from pos	
[4/15/23 07:52PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 07:52PM] Has just redeemed a $10 Bond successfully!	
[4/15/23 08:00PM] Player sold 21062 x 1 to Hibashi for 6000 Billions in their pos shop	
[4/15/23 08:08PM] Player sold 21063 x 1 to Thiago for 6000 Billions in their pos shop	
[4/15/23 08:08PM] Player sold 10865 x 1 to Thiago for 6000 Billions in their pos shop	
[4/15/23 08:08PM] Player sold 8818 x 1 to Thiago for 10000 Billions in their pos shop	
[4/15/23 08:09PM] Played claimed 28K Billions from pos	
[4/15/23 08:09PM] Player sold 8819 x 1 to Thiago for 10000 Billions in their pos shop	
[4/15/23 08:10PM] Player bought 5422 x 1 from Suh's pos shop for 70000 Billions	
[4/15/23 08:21PM] Played claimed 10K Billions from pos	
[4/15/23 08:23PM] Player sold 8817 x 1 to Nervus for 10000 Billions in their pos shop	
[4/15/23 08:26PM] Played claimed 10K Billions from pos	
[4/15/23 08:27PM] Player bought 23026 x 1 from Thiago's pos shop for 5000 Billions	
[4/15/23 08:29PM] GLOBAL_BOSS|2139,5018,8|Said: Nine	
[4/15/23 08:33PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 08:55PM] Player sold 23052 x 1 to Ctg804 for 2000 Billions in their pos shop	
[4/15/23 08:55PM] Player sold 23050 x 1 to Ctg804 for 4000 Billions in their pos shop	
[4/15/23 08:55PM] Player sold 23054 x 1 to Ctg804 for 4000 Billions in their pos shop	
[4/15/23 09:26PM] (CC) Help. Said: Ty	
[4/15/23 09:32PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 09:36PM] Played claimed 10K Billions from pos	
[4/15/23 09:41PM] INSTANCE2|2786,4775,16|Said: 223	
[4/15/23 09:47PM] (CC) Help. Said: Luck	
[4/15/23 09:47PM] (CC) Help. Said: Just luck. check discord - perks iirc	
[4/15/23 09:47PM] (CC) Help. Said: See items with a glow? examine them	
[4/15/23 09:49PM] (CC) Help. Said: Doesnt let you	
[4/15/23 10:06PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 10:26PM] Player dropping item: Infinite healing potion (T1), amount: 1	
[4/15/23 10:27PM] Picked up gr.Item Infinite healing potion (T1), amount: 1	
[4/15/23 10:27PM] Player dropping item: Infinite healing potion (T1), amount: 1	
[4/15/23 10:27PM] Picked up gr.Item Infinite healing potion (T1), amount: 1	
[4/15/23 10:27PM] (CC) Help. Said: Settings	
[4/15/23 10:28PM] VBOSS|2980,2773,0|Said: Gl	
[4/15/23 10:29PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 10:30PM] (CC) Help. Said: Where we spend pvm tickets	
[4/15/23 10:32PM] GLOBAL_BOSS|2139,5018,4|Said: Gl	
[4/15/23 10:33PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 10:34PM] (CC) Help. Said: Use the item on another	
[4/15/23 10:56PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 10:57PM] (CC) Help. Said: L0l	
[4/15/23 10:57PM] (CC) Help. Said: Xd	
[4/15/23 10:59PM] Login. ip: 202.180.93.80, mac: AUD244014220221120132531.000000+780, uuid: B4-B5-2F-AB-9C-F3	
[4/15/23 11:04PM] Login. ip: 202.180.93.80, mac: AUD244014220221120132531.000000+780, uuid: B4-B5-2F-AB-9C-F3	
[4/15/23 11:23PM] Login. ip: 202.180.93.80, mac: AUD244014220221120132531.000000+780, uuid: B4-B5-2F-AB-9C-F3	
[4/15/23 11:27PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 11:29PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 11:30PM] Player bought 15933 x 1 from Gpello's pos shop for 75000 Billions	
[4/15/23 11:33PM] (CC) Help. Said: Then report it as broken on disc	
[4/15/23 11:36PM] DEFAULT|2225,3755,0|Said: L00l	
[4/15/23 11:45PM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 12:10AM] (CC) Help. Said: Yes	
[4/16/23 12:18AM] ZONES4|1619,5594,28|Said: Dam xd	
[4/16/23 12:35AM] Player sold 18683 x 1 to Tarnow for 15000 Billions in their pos shop	
[4/16/23 12:56AM] Played claimed 15K Billions from pos	
[4/16/23 01:28AM] ZONES1|2978,9495,8|Said: .::ninetails	
[4/16/23 01:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 02:27AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 02:32AM] (CC) Help. Said: Xd	
[4/16/23 02:32AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 02:34AM] Player sold 21055 x 1 to 666 Coins for 10000 Billions in their pos shop	
[4/16/23 02:43AM] Played claimed 10K Billions from pos	
[4/16/23 02:43AM] (CC) Help. Said: Ref walkchaos	
[4/16/23 02:44AM] Player sold 21040 x 1 to V1sk3y for 10000 Billions in their pos shop	
[4/16/23 02:48AM] (CC) Help. Said: 20ksih	
[4/16/23 02:49AM] Player sold 21040 x 1 to Tyron for 10000 Billions in their pos shop	
[4/16/23 02:50AM] Played claimed 20K Billions from pos	
[4/16/23 02:51AM] Player bought 18750 x 1 from Jroc's pos shop for 1000 Billions	
[4/16/23 02:57AM] (CC) Help. Said: You get free donor from collection log and achievements	
[4/16/23 02:58AM] (CC) Help. Said: Plus glovals drop bonds etc	
[4/16/23 02:58AM] (CC) Help. Said: 1	
[4/16/23 03:30AM] VBOSS|2980,2771,0|Said: Its 20 hrs in lol	
[4/16/23 04:39AM] Player sold 13302 x 1 to Naruto99 for 10000 Billions in their pos shop	
[4/16/23 04:39AM] Player sold 21071 x 1 to Naruto99 for 10000 Billions in their pos shop	
[4/16/23 07:26AM] Player sold 21066 x 1 to Ctg804 for 10000 Billions in their pos shop	
[4/16/23 07:26AM] Player sold 23136 x 1 to Ctg804 for 15000 Billions in their pos shop	
[4/16/23 07:27AM] Player sold 8335 x 1 to Ctg804 for 15000 Billions in their pos shop	
[4/16/23 09:16AM] Player sold 23137 x 1 to Loot for 15000 Billions in their pos shop	
[4/16/23 11:57AM] Played claimed 75K Billions from pos	
[4/16/23 11:58AM] Player bought 23145 x 1 from Mqklori's pos shop for 15000 Billions	
[4/16/23 11:59AM] Player bought 21049 x 1 from Cameron's pos shop for 20000 Billions	
[4/16/23 12:22PM] Player sold 14912 x 1 to Shaxx for 12000 Billions in their pos shop	
[4/16/23 12:23PM] Player sold 14913 x 1 to Shaxx for 12000 Billions in their pos shop	
[4/16/23 12:25PM] Login. ip: 103.242.27.98, mac: To be filled by O.E.M.20211027164047.000000+780, uuid: 74-D4-35-E2-A5-D2	
[4/16/23 12:25PM] Played claimed 24K Billions from pos	
[4/16/23 12:26PM] Player bought 17684 x 1 from Zaryte's pos shop for 80000 Billions	
[4/16/23 12:27PM] Player sold 21071 x 1 to Weed for 13000 Billions in their pos shop	
[4/16/23 12:46PM] Played claimed 13K Billions from pos	
[4/16/23 01:11PM] Player sold 23027 x 1 to Zshana for 2000 Billions in their pos shop	
[4/16/23 01:25PM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 01:25PM] Played claimed 2000 Billions from pos	
[4/16/23 01:37PM] Player sold 14912 x 1 to Powaaaah for 13000 Billions in their pos shop	
[4/16/23 01:37PM] Player sold 14911 x 1 to Powaaaah for 12000 Billions in their pos shop	
[4/16/23 01:37PM] Player sold 14913 x 1 to Powaaaah for 12000 Billions in their pos shop	
[4/16/23 01:38PM] Player sold 18683 x 1 to Powaaaah for 10000 Billions in their pos shop	
[4/16/23 01:41PM] Played claimed 47K Billions from pos	
