[4/18/23 09:56AM] Login. ip: 94.193.44.248, mac: 20200824230900.000000+000, uuid: 88-D7-F6-C4-EC-96	
[4/18/23 09:59AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 10:31AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:31AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:32AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:33AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:45AM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 10:45AM] Picked up gr.Item Coin, amount: 600	
[4/18/23 10:52AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:53AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:53AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:54AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:54AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/18/23 10:54AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/18/23 10:55AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:55AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:59AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 10:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:01AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 11:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:02AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 11:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:03AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 11:03AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 11:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:04AM] Player dropping item: Starter Ring, amount: 1	
[4/18/23 11:04AM] Picked up gr.Item Starter Ring, amount: 1	
[4/18/23 11:05AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 11:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:06AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 11:06AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 11:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:11AM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 11:11AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 11:12AM] Picked up gr.Item Coin, amount: 800	
[4/18/23 11:13AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 11:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:16AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 11:19AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 11:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:20AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 11:21AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 11:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:21AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 11:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 11:53AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 11:53AM] Picked up gr.Item Lava bones, amount: 2	
