[4/18/23 01:49AM] Login. ip: 101.118.205.68, mac: 20230205161047.000000+480, uuid: 10-7B-44-F1-48-8C	
[4/18/23 01:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 02:41AM] Picked up gr.Item Lava bones, amount: 50	
[4/18/23 02:42AM] GLOBAL_BOSS|2139,5018,8|Said:  ::nails	
[4/18/23 02:42AM] Picked up gr.Item Coin, amount: 2254941	
[4/18/23 02:42AM] Picked up gr.Item Lava bones, amount: 80	
[4/18/23 02:43AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/18/23 02:43AM] Picked up gr.Item Vote scroll, amount: 6	
[4/18/23 02:44AM] Picked up gr.Item Lava bones, amount: 200	
[4/18/23 02:44AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/18/23 04:15AM] Login. ip: 101.118.205.68, mac: 20230205161047.000000+480, uuid: 10-7B-44-F1-48-8C	
[4/18/23 04:18AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:19AM] Has just redeemed a $10 Bond successfully!	
[4/18/23 04:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:32AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:32AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:32AM] Picked up gr.Item Lava bones, amount: 5	
[4/18/23 04:32AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:32AM] Picked up gr.Item Blurite Cape, amount: 1	
[4/18/23 04:32AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/18/23 04:32AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/18/23 04:32AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:33AM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 04:33AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:33AM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 04:33AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:33AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:33AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:33AM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 04:34AM] Picked up gr.Item Blurite Boots, amount: 1	
[4/18/23 04:34AM] Picked up gr.Item Blurite Boots, amount: 1	
[4/18/23 04:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:34AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:34AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:34AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/18/23 04:34AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/18/23 04:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:34AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:34AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:35AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:35AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:35AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:35AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:36AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:36AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:36AM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 04:36AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:37AM] Picked up gr.Item Blurite Box, amount: 1	
[4/18/23 04:37AM] Picked up gr.Item Blurite Box, amount: 1	
[4/18/23 04:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:37AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:37AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:37AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/18/23 04:37AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/18/23 04:37AM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 04:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:38AM] Picked up gr.Item Coin, amount: 1000	
[4/18/23 04:38AM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 04:38AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 04:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:42AM] Picked up gr.Item Coin, amount: 2128272	
[4/18/23 04:42AM] Picked up gr.Item Lava bones, amount: 50	
[4/18/23 04:43AM] Picked up gr.Item Lava bones, amount: 40	
[4/18/23 04:44AM] Picked up gr.Item Lava bones, amount: 100	
[4/18/23 04:44AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/18/23 04:45AM] Picked up gr.Item Lava bones, amount: 300	
[4/18/23 04:45AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/18/23 05:13AM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 05:24AM] Player sold 10946 x 3 to Ao for 90000 Billions in their pos shop	
[4/18/23 05:25AM] Played claimed 90K Billions from pos	
[4/18/23 05:25AM] Player bought 21018 x 1 from A Fatality's pos shop for 20000 Billions	
[4/18/23 05:26AM] Player bought 19886 x 1 from Kandonas's pos shop for 100000 Billions	
[4/18/23 05:27AM] Player bought 23037 x 1 from Starkiller90's pos shop for 2000 Billions	
[4/18/23 05:27AM] Player bought 23034 x 1 from Starkiller90's pos shop for 2000 Billions	
[4/18/23 06:29AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 06:44AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 07:16AM] Player bought 11002 x 1 from Winter's pos shop for 20000 Billions	
[4/18/23 07:18AM] Player bought 11003 x 1 from A Fatality's pos shop for 21000 Billions	
[4/18/23 07:43AM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 07:43AM] Picked up gr.Item Lava bones, amount: 160	
[4/18/23 07:48AM] Player dropping item: Imperial Box, amount: 1	
[4/18/23 07:48AM] Player dropping item: Imperial Box, amount: 1	
[4/18/23 08:24AM] Player bought 8806 x 1 from Rokas's pos shop for 10000 Billions	
[4/18/23 08:26AM] Player bought 21049 x 1 from Slayer's pos shop for 2000 Billions	
[4/18/23 06:16PM] Login. ip: 101.118.205.68, mac: 20230205161047.000000+480, uuid: 10-7B-44-F1-48-8C	
[4/18/23 06:50PM] Player sold 10946 x 1 to Like My Peep for 40000 Billions in their pos shop	
[4/23/23 07:23AM] Login. ip: 101.118.205.68, mac: 20230205161047.000000+480, uuid: 10-7B-44-F1-48-8C	
[4/23/23 07:23AM] Played claimed 40K Billions from pos	
[4/23/23 08:05AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 08:12AM] Player sold 10946 x 5 to A Fatality for 300000 Billions in their pos shop	
[4/23/23 08:12AM] Played claimed 300K Billions from pos	
[4/23/23 08:24AM] Player bought 19491 x 1 from A Fatality's pos shop for 75000 Billions	
[4/23/23 08:29AM] Player bought 13640 x 1 from Elven's pos shop for 200000 Billions	
[4/23/23 08:30AM] Player bought 15647 x 1 from Pvmking's pos shop for 12000 Billions	
[4/23/23 08:51AM] Login. ip: 101.118.205.68, mac: 20230205161047.000000+480, uuid: 10-7B-44-F1-48-8C	
[4/23/23 09:08AM] Player sold 3086 x 1 to Boms for 3500000 Billions in their pos shop	
[4/23/23 01:06PM] Player sold 8788 x 1 to Vetbrazil for 180000 Billions in their pos shop	
[4/23/23 06:14PM] Login. ip: 101.118.205.68, mac: 20230205161047.000000+480, uuid: 10-7B-44-F1-48-8C	
[4/23/23 06:15PM] Played claimed 3680K Billions from pos	
