[4/15/23 02:00AM] Login. ip: 82.26.27.74, mac: Default string20220606210116.000000+000, uuid: D0-37-45-80-7E-AD	
[4/15/23 02:02AM] Login. ip: 82.26.27.74, mac: Default string20220606210116.000000+000, uuid: D0-37-45-80-7E-AD	
[4/15/23 02:04AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:32AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 02:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:32AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 02:32AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 02:32AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 02:32AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 02:32AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 02:32AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 02:32AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 02:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:32AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 02:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:33AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 02:33AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:33AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 02:33AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 02:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:33AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 02:33AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:34AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 02:34AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:35AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 02:35AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:35AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 02:35AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 02:35AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:35AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:35AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:35AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:35AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 02:35AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 02:35AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 02:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:36AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 02:36AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:37AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 02:37AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:37AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 02:37AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:37AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:39AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 02:39AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 02:39AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:39AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 02:39AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 02:39AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:40AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 02:40AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:40AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 02:40AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:40AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:40AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 02:41AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:41AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:41AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 02:41AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:41AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:41AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:41AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:42AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:50AM] DEFAULT|2236,3746,0|Said: :d	
[4/15/23 02:50AM] DEFAULT|2236,3746,0|Said: Vet ftw	
[4/15/23 02:50AM] (CC) Help. Said: Best way to get coll neck?	
[4/15/23 02:50AM] DEFAULT|2236,3746,0|Said: Nice	
[4/15/23 02:51AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 02:51AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 02:51AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:51AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:52AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 02:52AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 02:52AM] Picked up gr.Item Imperial Box, amount: 1	
[4/15/23 02:52AM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 02:52AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 02:56AM] VBOSS|2976,2772,0|Said: Same	
[4/15/23 02:57AM] VBOSS|2976,2772,0|Said: :p	
[4/15/23 02:57AM] VBOSS|2976,2772,0|Said: Meh sod it im going hunting andf training	
[4/15/23 02:57AM] VBOSS|2976,2772,0|Said: Need gear	
[4/15/23 03:01AM] Picked up gr.Item Lava bones, amount: 10	
[4/15/23 03:01AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 03:01AM] Picked up gr.Item Coin, amount: 3600	
[4/15/23 03:01AM] Picked up gr.Item Coin, amount: 4200	
[4/15/23 03:02AM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 03:02AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:02AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 03:02AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:03AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/15/23 03:03AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 03:03AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:03AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 03:03AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:04AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 03:04AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:04AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 03:04AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 03:05AM] Picked up gr.Item Coin, amount: 2400	
[4/15/23 03:05AM] Picked up gr.Item Lava bones, amount: 9	
[4/15/23 03:05AM] Picked up gr.Item Coin, amount: 2400	
[4/15/23 03:05AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 03:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:06AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 03:06AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:06AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 03:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:07AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 03:08AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:08AM] Picked up gr.Item Lava bones, amount: 9	
[4/15/23 03:08AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:09AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:09AM] Picked up gr.Item Coin, amount: 2100	
[4/15/23 03:09AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:09AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 03:09AM] Picked up gr.Item Coin, amount: 2100	
[4/15/23 03:11AM] Picked up gr.Item Lava bones, amount: 9	
[4/15/23 03:11AM] Picked up gr.Item Coin, amount: 2800	
[4/15/23 03:11AM] Picked up gr.Item Lava bones, amount: 10	
[4/15/23 03:11AM] Picked up gr.Item Coin, amount: 4900	
[4/15/23 03:12AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 03:12AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 03:12AM] Picked up gr.Item Coin, amount: 3500	
[4/15/23 03:12AM] Picked up gr.Item Coin, amount: 3500	
[4/15/23 03:12AM] Picked up gr.Item Imperial Box, amount: 1	
[4/15/23 03:12AM] Picked up gr.Item Imperial Box, amount: 1	
[4/15/23 03:12AM] Picked up gr.Item Coin, amount: 700	
[4/15/23 03:13AM] Picked up gr.Item Imperial legs, amount: 1	
[4/15/23 03:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:13AM] Picked up gr.Item Coin, amount: 1400	
[4/15/23 03:13AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:14AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:14AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:15AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 03:15AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 03:16AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:17AM] Picked up gr.Item Lava bones, amount: 12	
[4/15/23 03:17AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 03:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:19AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 03:19AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 03:19AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 03:19AM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 03:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:19AM] Picked up gr.Item Imperial legs, amount: 1	
[4/15/23 03:19AM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 03:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:21AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:21AM] Picked up gr.Item Coin, amount: 1600	
[4/15/23 03:21AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:23AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 03:23AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:24AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 03:24AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:24AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:25AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:25AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:25AM] Picked up gr.Item Coin, amount: 7500	
[4/15/23 03:25AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:26AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:27AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:27AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:27AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:27AM] Picked up gr.Item Coin, amount: 4500	
[4/15/23 03:27AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:27AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 03:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:29AM] Picked up gr.Item Lava bones, amount: 9	
[4/15/23 03:29AM] Picked up gr.Item Lava bones, amount: 9	
[4/15/23 03:29AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:32AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:33AM] (CC) Help. Said: Forgot hwo slow slayer was on here	
[4/15/23 03:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:34AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:39AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:39AM] (CC) Help. Said: Does the dry streak reward count towards coll log?	
[4/15/23 03:40AM] (CC) Help. Said: Ah not too bad then	
[4/15/23 03:40AM] (CC) Help. Said: Doing slayer as i get double slayer tickets :d	
[4/15/23 03:40AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:40AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:41AM] (CC) Help. Said: Ni ni	
[4/15/23 03:42AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:42AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:44AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:44AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:44AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:45AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:46AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:47AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:50AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:50AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:50AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:51AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 03:51AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:52AM] Picked up gr.Item Lava bones, amount: 12	
[4/15/23 03:52AM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 03:52AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 03:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:53AM] (CC) Help. Said: Walkchaos	
[4/15/23 04:13AM] (CC) Help. Said: We arnt strong enough for it	
[4/15/23 04:16AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:16AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:16AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 04:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 04:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 04:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 04:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 04:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:19AM] (CC) Help. Said: Ill offer all the cash i have :p	
[4/15/23 04:20AM] DEFAULT|2229,3762,0|Said: Ronnie how many do you have?	
[4/15/23 04:20AM] (CC) Help. Said: How many do you have? ill buy the rest	
[4/15/23 04:21AM] (CC) Help. Said: Easy mode lol	
[4/15/23 04:21AM] DEFAULT|2227,3762,0|Said: Why cant you trade?	
[4/15/23 04:21AM] Picked up gr.Item Super restore (4), amount: 100	
[4/15/23 04:22AM] DEFAULT|2225,3762,0|Said: Ill buy the rest	
[4/15/23 04:22AM] DEFAULT|2225,3762,0|Said: 1b each	
[4/15/23 04:22AM] DEFAULT|2225,3762,0|Said: . ;cant do 1500 at a time	
[4/15/23 04:22AM] DEFAULT|2225,3762,0|Said: 1 mo	
[4/15/23 04:22AM] DEFAULT|2225,3762,0|Said: Ill put some in dbank	
[4/15/23 04:23AM] Gave item in trade to Ronnie V2. Id: 10835, amount: 1500	
[4/15/23 04:23AM] Receiving item from trade with Ronnie V2 Id: 2023, amount: 1500	
[4/15/23 04:23AM] DEFAULT|2229,3762,0|Said: Ty	
[4/15/23 04:46AM] (CC) Help. Said: Woo ss unlocked!	
[4/15/23 04:46AM] (CC) Help. Said: About half way down in the mosnter list	
[4/15/23 04:47AM] (CC) Help. Said: Zinqrux	
[4/15/23 04:52AM] GLOBAL_BOSS|2140,5016,4|Said: Daddies credit card :p	
[4/15/23 04:59AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/15/23 04:59AM] Picked up gr.Item Lava bones, amount: 200	
[4/15/23 05:00AM] Receiving item from trade with Marble Id: 23020, amount: 1	
[4/15/23 05:01AM] Picked up gr.Item $1 Scroll, amount: 10	
[4/15/23 05:01AM] Picked up gr.Item Vote scroll, amount: 6	
[4/15/23 05:01AM] VBOSS|2978,2771,0|Said: My vote scrolsl give stats :p	
[4/15/23 05:01AM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 05:02AM] VBOSS|2978,2771,0|Said: Sending you a pm alex :p	
[4/15/23 05:02AM] VBOSS|2978,2771,0|Said: Found a huge bug	
[4/15/23 05:02AM] VBOSS|2978,2771,0|Said: Yes	
[4/15/23 05:03AM] Gave item in trade to Alex. Id: 23020, amount: 6	
[4/15/23 05:03AM] Receiving item from trade with Alex Id: 23020, amount: 6	
[4/15/23 05:03AM] VBOSS|2978,2771,0|Said: Ill spend my points	
[4/15/23 05:03AM] VBOSS|2978,2771,0|Said: But ditch the items	
[4/15/23 05:03AM] VBOSS|2978,2771,0|Said: I get	
[4/15/23 05:03AM] VBOSS|2978,2771,0|Said: I had 10 my own	
[4/15/23 06:08AM] Login. ip: 82.26.27.74, mac: Default string20220606210116.000000+000, uuid: D0-37-45-80-7E-AD	
[4/15/23 06:08AM] Login. ip: 82.26.27.74, mac: Default string20220606210116.000000+000, uuid: D0-37-45-80-7E-AD	
[4/15/23 06:12AM] Has just redeemed a $10 Bond successfully!	
[4/15/23 06:15AM] (CC) Help. Said: Zinqrus collection	
[4/15/23 06:16AM] (CC) Help. Said: Nice!! good luck	
[4/15/23 06:22AM] Picked up gr.Item Zinq legs, amount: 1	
[4/15/23 06:22AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 06:23AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:24AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:24AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:24AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:24AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:24AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:24AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:24AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:25AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:25AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:25AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:25AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:25AM] SAPPHIRE_ZONE|2515,2789,0|Said: These	
[4/15/23 06:26AM] SAPPHIRE_ZONE|2515,2789,0|Said: Remember from beta?	
[4/15/23 06:26AM] Picked up gr.Item Abyssal whip, amount: 1	
[4/15/23 06:26AM] SAPPHIRE_ZONE|2515,2790,0|Said: Of the stats ones	
[4/15/23 06:26AM] Gave item in trade to Alex. Id: 4151, amount: 1	
[4/15/23 06:26AM] Gave item in trade to Alex. Id: 4151, amount: 1	
[4/15/23 06:26AM] Gave item in trade to Alex. Id: 4151, amount: 1	
[4/15/23 06:26AM] Gave item in trade to Alex. Id: 4151, amount: 1	
[4/15/23 06:26AM] Gave item in trade to Alex. Id: 4151, amount: 1	
[4/15/23 06:26AM] Gave item in trade to Alex. Id: 4151, amount: 1	
[4/15/23 06:26AM] Gave item in trade to Alex. Id: 4151, amount: 1	
[4/15/23 06:26AM] Gave item in trade to Alex. Id: 4151, amount: 1	
[4/15/23 06:26AM] SAPPHIRE_ZONE|2515,2790,0|Said: Rest i ahve are normal	
[4/15/23 06:26AM] SAPPHIRE_ZONE|2515,2790,0|Said: And shit	
[4/15/23 06:27AM] SAPPHIRE_ZONE|2515,2790,0|Said: Should jsut remove the szone command	
[4/15/23 06:27AM] SAPPHIRE_ZONE|2515,2790,0|Said: To stop getting here	
[4/15/23 06:27AM] Player dropping item: Abyssal whip, amount: 1	
[4/15/23 06:27AM] Player dropping item: Abyssal whip, amount: 1	
[4/15/23 06:27AM] Player dropping item: Abyssal whip, amount: 1	
[4/15/23 06:27AM] Player dropping item: Abyssal whip, amount: 1	
[4/15/23 06:27AM] Player dropping item: Abyssal whip, amount: 1	
