[4/15/23 04:24AM] Login. ip: 217.105.87.251, mac: R472501620200827173905.000000+060, uuid: 00-FF-5F-F6-ED-F9	
[4/15/23 04:39AM] Login. ip: 217.105.87.251, mac: R472501620200827173905.000000+060, uuid: 00-FF-5F-F6-ED-F9	
[4/15/23 04:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:17AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:17AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 06:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:22AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 06:22AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:24AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 06:24AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:25AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:26AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:27AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:30AM] Login. ip: 217.105.87.251, mac: R472501620200827173905.000000+060, uuid: 00-FF-5F-F6-ED-F9	
[4/15/23 06:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:31AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:32AM] Player dropping item: Starter Amulet, amount: 1	
[4/15/23 06:32AM] Player dropping item: Starter Defender, amount: 1	
[4/15/23 06:32AM] Picked up gr.Item Starter Defender, amount: 1	
[4/15/23 06:32AM] Player dropping item: Starter Ring, amount: 1	
[4/15/23 06:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:42AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:44AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/15/23 06:44AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/15/23 06:44AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 06:44AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:44AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:45AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:45AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:46AM] Player dropping item: Starter Cannon, amount: 1	
[4/15/23 06:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:46AM] (CC) Help. Said: How do u get infinite prayer	
[4/15/23 06:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:49AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:53AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:54AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 06:54AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:54AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:57AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:57AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:58AM] Player dropping item: Starter Staff, amount: 1	
[4/15/23 06:58AM] Player dropping item: Starter Blade, amount: 1	
[4/15/23 07:00AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:01AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 07:03AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:03AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:04AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:05AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 07:05AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:08AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:15AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 07:16AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 07:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:17AM] (CC) Help. Said: How to get inf prayer	
[4/15/23 07:24AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:35AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 07:36AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 07:39AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 07:39AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:40AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:40AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 07:41AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 07:43AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/15/23 07:43AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/15/23 07:44AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 07:44AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 07:44AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:45AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:46AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:47AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 07:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:48AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 07:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:54AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 07:55AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 07:57AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 07:57AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 07:57AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 07:59AM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 07:59AM] Picked up gr.Item Coin, amount: 1095625	
[4/15/23 08:09AM] Picked up gr.Item Coin, amount: 1400	
[4/15/23 08:09AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 08:09AM] Picked up gr.Item Coin, amount: 700	
[4/15/23 08:13AM] Picked up gr.Item Coin, amount: 700	
[4/15/23 08:14AM] Picked up gr.Item Imperial ring, amount: 1	
[4/15/23 08:17AM] Player dropping item: Imperial Minigun, amount: 1	
[4/15/23 08:18AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 08:27AM] Receiving item from trade with Walkchaos Id: 10029, amount: 1	
[4/15/23 08:27AM] DEFAULT|2224,3759,0|Said: Ty	
[4/15/23 08:28AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 08:29AM] Picked up gr.Item Lava bones, amount: 50	
[4/15/23 08:32AM] Picked up gr.Item Coin, amount: 1600	
[4/15/23 08:32AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 08:32AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/15/23 08:33AM] Player dropping item: Starter Defender, amount: 1	
[4/15/23 08:33AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/15/23 08:35AM] Picked up gr.Item Imperial Box, amount: 1	
[4/15/23 09:00AM] Picked up gr.Item Lava bones, amount: 50	
[4/15/23 09:01AM] Has just redeemed a Donator rank ticket successfully!	
[4/15/23 09:02AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 09:04AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 09:06AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 09:08AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 09:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 09:17AM] Picked up gr.Item Coin, amount: 4500	
[4/15/23 09:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 09:22AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 09:23AM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 09:24AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 09:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 09:24AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 09:30AM] Picked up gr.Item Coin, amount: 1948906	
[4/15/23 09:30AM] Picked up gr.Item Lava bones, amount: 50	
[4/15/23 09:31AM] Picked up gr.Item Lava bones, amount: 40	
[4/15/23 09:33AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 09:44AM] Player dropping item: Imperial Staff, amount: 1	
[4/15/23 09:44AM] Picked up gr.Item Imperial Staff, amount: 1	
[4/15/23 11:59AM] Picked up gr.Item Coin, amount: 2356779	
[4/15/23 11:59AM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 12:00PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:00PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:00PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:00PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:01PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:01PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:01PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:01PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:01PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:01PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:01PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:01PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:02PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:02PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:03PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:03PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 12:03PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:03PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:03PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:03PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:03PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:03PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:04PM] Picked up gr.Item Mystic legs, amount: 1	
[4/15/23 12:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:05PM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 12:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:05PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:05PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:06PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:08PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:08PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:08PM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 12:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:09PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:10PM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 12:10PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 12:10PM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 12:10PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:10PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:11PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:11PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:11PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:11PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:11PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 12:11PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:12PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:12PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:12PM] (CC) Help. Said: Hi	
[4/15/23 12:12PM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 12:12PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:13PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:13PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:13PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:13PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:13PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 12:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:14PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 12:16PM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 12:16PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:16PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:16PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:16PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:16PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:24PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:24PM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:25PM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 10	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:25PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:25PM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 12:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:26PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:29PM] Picked up gr.Item Coin, amount: 1140021	
[4/15/23 12:29PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 12:30PM] Picked up gr.Item Coin, amount: 2713644	
[4/15/23 12:30PM] Picked up gr.Item Lava bones, amount: 80	
[4/15/23 12:30PM] Picked up gr.Item Lava bones, amount: 200	
[4/15/23 12:30PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/15/23 12:31PM] Picked up gr.Item Lava bones, amount: 300	
[4/15/23 12:31PM] Picked up gr.Item $1 Scroll, amount: 4	
[4/15/23 12:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:49PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 12:51PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:51PM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 12:51PM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 12:51PM] Picked up gr.Item Nightmare legs, amount: 1	
[4/15/23 12:52PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 12:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:57PM] Picked up gr.Item Nightmare body, amount: 1	
[4/15/23 12:57PM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 12:57PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 12:59PM] Picked up gr.Item Coin, amount: 2147478	
[4/15/23 12:59PM] Picked up gr.Item Lava bones, amount: 50	
[4/15/23 01:02PM] Player dropping item: Nightmare boots, amount: 1	
[4/15/23 01:02PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 01:02PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 01:03PM] Picked up gr.Item Nightmare boots, amount: 1	
[4/15/23 01:03PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:03PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 01:08PM] Picked up gr.Item Nightmare hammers, amount: 1	
[4/15/23 01:08PM] Picked up gr.Item Nightmare hammers, amount: 1	
[4/15/23 01:13PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 01:16PM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 01:16PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 01:16PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 01:16PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 01:17PM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 01:19PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 01:19PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 01:19PM] Picked up gr.Item Lava bones, amount: 10	
[4/15/23 01:20PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 01:24PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 01:27PM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 01:29PM] Picked up gr.Item Coin, amount: 1974253	
[4/15/23 01:29PM] Picked up gr.Item Lava bones, amount: 50	
[4/15/23 01:30PM] Picked up gr.Item Coin, amount: 2830142	
[4/15/23 01:30PM] Picked up gr.Item Lava bones, amount: 40	
[4/15/23 01:31PM] Picked up gr.Item Zinq shield, amount: 1	
[4/15/23 01:31PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:31PM] Picked up gr.Item Zinq shield, amount: 1	
[4/15/23 01:32PM] Player dropping item: Zinq shield, amount: 1	
[4/15/23 01:32PM] Picked up gr.Item Zinq shield, amount: 1	
[4/15/23 01:33PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 01:39PM] (CC) Help. Said: Lel same for me	
[4/15/23 01:40PM] Picked up gr.Item Zinq helm, amount: 1	
[4/15/23 01:40PM] (CC) Help. Said: Ccan u stack double slayer tickets effect?	
[4/15/23 01:43PM] Picked up gr.Item Zinq sword, amount: 1	
[4/15/23 01:43PM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 01:44PM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 01:44PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 01:44PM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 01:50PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 01:52PM] (CC) Help. Said: How to disable dropmessage	
[4/15/23 01:55PM] Player dropping item: Clean Cardamon, amount: 1	
[4/15/23 01:55PM] Picked up gr.Item Clean Cardamon, amount: 1	
[4/15/23 01:55PM] Player dropping item: Clean Cardamon, amount: 1	
[4/15/23 01:55PM] Player dropping item: Imperial legs, amount: 1	
[4/15/23 02:02PM] Player dropping item: Bullfrog Legs, amount: 1	
[4/15/23 02:16PM] Receiving item from trade with Rks Id: 14914, amount: 1	
[4/15/23 02:16PM] Receiving item from trade with Rks Id: 13300, amount: 1	
[4/15/23 02:16PM] Receiving item from trade with Rks Id: 20542, amount: 1	
[4/15/23 02:22PM] Player dropping item: Imperial Minigun, amount: 1	
