[4/21/23 05:49AM] Login. ip: 114.78.90.114, mac: 20210510114857.000000+660, uuid: 00-FF-A8-F9-2E-DD	
[4/21/23 06:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:15AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 06:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:15AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 06:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 06:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 06:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:15AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 06:15AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 06:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:16AM] Player dropping item: Starter Amulet, amount: 1	
[4/21/23 06:16AM] Player dropping item: Starter Ring, amount: 1	
[4/21/23 06:17AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 06:17AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 06:17AM] Picked up gr.Item Coin, amount: 400	
[4/21/23 06:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:17AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 06:17AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 06:17AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 06:17AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 06:20AM] Gave item in trade to Fishnoob. Id: 15004, amount: 1	
[4/21/23 06:22AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 06:26AM] Picked up gr.Item Coin, amount: 600	
[4/21/23 06:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:27AM] Picked up gr.Item Coin, amount: 600	
[4/21/23 06:28AM] (CC) Help. Said: Live link in discord big giveeaways	
[4/21/23 06:28AM] Picked up gr.Item Imperial body, amount: 1	
[4/21/23 06:28AM] Picked up gr.Item Imperial body, amount: 1	
[4/21/23 06:28AM] Picked up gr.Item Coin, amount: 600	
[4/21/23 06:33AM] Gave item in trade to Bolachax. Id: 15003, amount: 1	
[4/21/23 06:33AM] (CC) Help. Said: Live link in discord big giveawaysss	
[4/21/23 06:35AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 06:35AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 06:35AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 06:36AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 06:36AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 06:39AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 06:39AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 06:39AM] Has just redeemed a $1 Scroll successfully!	
[4/21/23 06:44AM] Receiving item from trade with Fishnoob Id: 3024, amount: 1	
[4/21/23 06:44AM] Receiving item from trade with Fishnoob Id: 3024, amount: 1	
[4/21/23 06:44AM] Receiving item from trade with Fishnoob Id: 3024, amount: 1	
[4/21/23 06:44AM] Receiving item from trade with Fishnoob Id: 3024, amount: 1	
[4/21/23 06:44AM] Player dropping item: Blurite Legs, amount: 1	
[4/21/23 06:46AM] Gave item in trade to Ganjaman. Id: 10025, amount: 1	
[4/21/23 06:46AM] Gave item in trade to Norman. Id: 15004, amount: 1	
[4/21/23 06:47AM] DEFAULT|2220,3746,0|Said: Shitt	
[4/21/23 06:47AM] DEFAULT|2220,3746,0|Said: Nice bro	
[4/21/23 06:49AM] (CC) Help. Said: Live link in discord showing my penis	
[4/21/23 06:51AM] Picked up gr.Item Coin, amount: 600	
[4/21/23 06:52AM] Receiving item from trade with Mommy Nami Id: 11003, amount: 1	
[4/21/23 06:52AM] Receiving item from trade with Mommy Nami Id: 21043, amount: 1	
[4/21/23 06:52AM] Receiving item from trade with Mommy Nami Id: 21045, amount: 1	
[4/21/23 06:52AM] Receiving item from trade with Mommy Nami Id: 21055, amount: 1	
[4/21/23 06:52AM] Receiving item from trade with Mommy Nami Id: 17664, amount: 1	
[4/21/23 06:54AM] Gave item in trade to Ganjaman. Id: 2023, amount: 83	
[4/21/23 06:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 06:55AM] Picked up gr.Item Coin, amount: 700	
[4/21/23 06:55AM] Picked up gr.Item Coin, amount: 700	
[4/21/23 06:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:00AM] Picked up gr.Item Coin, amount: 600	
[4/21/23 07:01AM] Picked up gr.Item Coin, amount: 600	
[4/21/23 07:04AM] Picked up gr.Item Coin, amount: 2411933	
[4/21/23 07:04AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 07:05AM] Gave item in trade to Bolachax. Id: 15003, amount: 1	
[4/21/23 07:05AM] Gave item in trade to Bolachax. Id: 15004, amount: 1	
[4/21/23 07:07AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 07:07AM] Picked up gr.Item Coin, amount: 1400	
[4/21/23 07:08AM] Picked up gr.Item Coin, amount: 1400	
[4/21/23 07:10AM] Picked up gr.Item Zinq shield, amount: 1	
[4/21/23 07:13AM] Picked up gr.Item Coin, amount: 700	
[4/21/23 07:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:14AM] (CC) Help. Said: Live link in discord big giveaways!!!	
[4/21/23 07:14AM] HULK|3485,3616,20|Said: ;;donate	
[4/21/23 07:18AM] Gave item in trade to Mana. Id: 21043, amount: 1	
[4/21/23 07:18AM] Gave item in trade to Mana. Id: 11003, amount: 1	
[4/21/23 07:18AM] Gave item in trade to Mana. Id: 17664, amount: 1	
[4/21/23 07:18AM] Gave item in trade to Mana. Id: 21045, amount: 1	
[4/21/23 07:18AM] Gave item in trade to Mana. Id: 21055, amount: 1	
[4/21/23 07:18AM] Gave item in trade to Mana. Id: 15004, amount: 1	
[4/21/23 07:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:20AM] Picked up gr.Item Coin, amount: 1000	
[4/21/23 07:21AM] Picked up gr.Item Revenant whip, amount: 1	
[4/21/23 07:21AM] Picked up gr.Item Revenant Helm, amount: 1	
[4/21/23 07:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:27AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 07:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:30AM] Player bought 21029 x 1 from Nobledefeat's pos shop for 15000 Billions	
[4/21/23 07:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:32AM] Picked up gr.Item Coin, amount: 13000	
[4/21/23 07:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 07:32AM] (CC) Help. Said: Live link in #media big giveaways nerds	
[4/21/23 07:34AM] Picked up gr.Item Coin, amount: 1872663	
[4/21/23 07:34AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 07:35AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 07:36AM] Picked up gr.Item Coin, amount: 13000	
[4/21/23 07:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:36AM] Receiving item from trade with Sad Id: 8088, amount: 1	
[4/21/23 07:39AM] Picked up gr.Item Coin, amount: 13000	
[4/21/23 07:39AM] Picked up gr.Item Coin, amount: 13000	
[4/21/23 07:41AM] Gave item in trade to Sad. Id: 15003, amount: 1	
[4/21/23 07:41AM] Gave item in trade to Sad. Id: 15004, amount: 1	
[4/21/23 07:41AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 07:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:45AM] Picked up gr.Item Coin, amount: 39000	
[4/21/23 07:47AM] Login. ip: 114.78.90.114, mac: 20210510114857.000000+660, uuid: 00-FF-A8-F9-2E-DD	
[4/21/23 07:47AM] Picked up gr.Item Coin, amount: 13000	
[4/21/23 07:48AM] Picked up gr.Item Coin, amount: 13000	
[4/21/23 07:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:48AM] (CC) Help. Said: Live #media huge giveaway!!!!!!!	
[4/21/23 07:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:51AM] Picked up gr.Item Coin, amount: 8000	
[4/21/23 07:51AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:55AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 07:55AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 07:55AM] Picked up gr.Item Coin, amount: 4000	
[4/21/23 07:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 07:57AM] Gave item in trade to Hibashi. Id: 15003, amount: 1	
[4/21/23 07:57AM] Gave item in trade to Hibashi. Id: 15004, amount: 1	
[4/22/23 05:25AM] Login. ip: 114.78.90.114, mac: 20210510114857.000000+660, uuid: 00-FF-A8-F9-2E-DD	
[4/22/23 05:46AM] (CC) Help. Said: Live #media with huge giveaways	
[4/22/23 05:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:50AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:50AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:50AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:50AM] (CC) Help. Said: Live discord #media huge giveaways!!!!!!!!!	
[4/22/23 05:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:51AM] Picked up gr.Item Coin, amount: 24000	
[4/22/23 05:52AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/22/23 05:52AM] Picked up gr.Item Vote scroll, amount: 6	
[4/22/23 05:54AM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 05:54AM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 05:54AM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 05:55AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:55AM] (CC) Help. Said: Live #media discord huge giveawayss	
[4/22/23 05:55AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 05:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:56AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:56AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:56AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 05:56AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:57AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:57AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 05:58AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 05:58AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 05:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 05:59AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:02AM] ZONES4|1641,5595,28|Said: :/live #media discord come hang out	
[4/22/23 06:03AM] GLOBAL_BOSS|2140,5020,8|Said: Live #media discord big juicey giveaways	
[4/22/23 06:04AM] Gave item in trade to Forest. Id: 15003, amount: 1	
[4/22/23 06:04AM] Picked up gr.Item Lava bones, amount: 25	
[4/22/23 06:04AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:04AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:05AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:05AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:05AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:05AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:06AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:06AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:07AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:07AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:07AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:07AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:08AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:09AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:09AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:09AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:09AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:10AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:10AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:10AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:10AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:12AM] (CC) Help. Said: Live #media discord huge giveaways!!!	
[4/22/23 06:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:13AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:13AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:13AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:14AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:17AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:19AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:19AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:19AM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 06:19AM] (CC) Help. Said: Live #media rollin giveaway soon!	
[4/22/23 06:19AM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 06:19AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:19AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:19AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:20AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:20AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:20AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:20AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:20AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:20AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:20AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:21AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:21AM] Picked up gr.Item Lava bones, amount: 5	
[4/22/23 06:21AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:22AM] (CC) Help. Said: Live #media giveaway rolling in 2 minss!!!	
[4/22/23 06:23AM] Picked up gr.Item Coin, amount: 16000	
[4/22/23 06:23AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:23AM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 06:23AM] Picked up gr.Item Lava bones, amount: 4	
[4/22/23 06:23AM] Picked up gr.Item Coin, amount: 8000	
[4/22/23 06:26AM] Gave item in trade to Author. Id: 15004, amount: 1	
[4/22/23 06:27AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:28AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:29AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:29AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:29AM] (CC) Help. Said: Live #media huge giveaways!	
[4/22/23 06:29AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:29AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:29AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:30AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:30AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:31AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:31AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:32AM] Picked up gr.Item Coin, amount: 12000	
[4/22/23 06:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 06:33AM] Picked up gr.Item Lava bones, amount: 25	
[4/22/23 06:35AM] Picked up gr.Item Lava bones, amount: 100	
[4/22/23 06:35AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/22/23 06:35AM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 06:36AM] Player sold 23058 x 1 to Forest for 1400000 Billions in their pos shop	
[4/22/23 06:36AM] Played claimed 1400K Billions from pos	
[4/22/23 06:38AM] Player bought 8814 x 1 from A Fatality's pos shop for 100000 Billions	
[4/22/23 06:38AM] Player bought 8813 x 1 from A Fatality's pos shop for 100000 Billions	
[4/22/23 06:38AM] Player bought 8815 x 1 from A Fatality's pos shop for 100000 Billions	
[4/22/23 06:39AM] Player bought 9939 x 1 from Loot's pos shop for 500000 Billions	
[4/22/23 06:39AM] Player bought 13640 x 1 from Mana's pos shop for 500000 Billions	
[4/22/23 06:40AM] Picked up gr.Item Coin, amount: 24000	
[4/22/23 06:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:41AM] (CC) Help. Said: Rolling giveaways soon #media discord live	
[4/22/23 06:43AM] Picked up gr.Item Coin, amount: 26000	
[4/22/23 06:43AM] Picked up gr.Item Coin, amount: 26000	
[4/22/23 06:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:46AM] Gave item in trade to Fishnoob. Id: 10835, amount: 101204	
[4/22/23 06:46AM] Receiving item from trade with Fishnoob Id: 19886, amount: 1	
[4/22/23 06:47AM] Gave item in trade to Norman. Id: 15003, amount: 1	
[4/22/23 06:49AM] (CC) Help. Said: Live #media with huge giveaways	
[4/22/23 06:59AM] (CC) Help. Said: Live #media giveaways rolling soon!@	
[4/22/23 07:00AM] Gave item in trade to Netflix. Id: 15004, amount: 1	
[4/22/23 07:07AM] (CC) Help. Said: Live #media with hugge giveaways	
[4/22/23 07:08AM] Winalldays received x1 Antique Bow from Eragon!	
[4/22/23 07:15AM] (CC) Help. Said: Live #media huge giveaways	
[4/22/23 07:18AM] Gave item in trade to Divine. Id: 15004, amount: 1	
[4/22/23 07:20AM] (CC) Help. Said: Live #media huge giveaway rolling soon	
[4/22/23 07:29AM] (CC) Help. Said: Live #media huge giveaways	
[4/22/23 07:33AM] (CC) Help. Said: Live #media discord huge giveaways	
[4/22/23 07:36AM] (CC) Help. Said: Final chance to enter big giveaways discord #media	
[4/22/23 07:37AM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 07:39AM] DEFAULT|2179,3745,0|Said:  ::home	
[4/22/23 07:39AM] Gave item in trade to Princespeach. Id: 15003, amount: 1	
[4/22/23 07:39AM] Gave item in trade to Princespeach. Id: 15004, amount: 1	
[4/22/23 07:41AM] (CC) Help. Said: Huge giveaways #media discord	
[4/22/23 07:51AM] (CC) Help. Said: Huge giveaways #media live	
[4/22/23 07:53AM] Gave item in trade to Ganjaman. Id: 15003, amount: 1	
[4/22/23 07:53AM] Gave item in trade to Ganjaman. Id: 15004, amount: 1	
[4/22/23 07:54AM] DEFAULT|2224,3746,0|Said: Time to sleep	
