[4/15/23 04:22AM] Login. ip: 109.66.246.28, mac: J5N0CX10D43121B20221113112747.000000+120, uuid: 4C-ED-FB-6E-77-EA	
[4/15/23 04:23AM] (CC) Help. Said: Is server released?	
[4/15/23 04:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:31AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:32AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:32AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:32AM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/15/23 06:32AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:32AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:32AM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/15/23 06:32AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:35AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:35AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:35AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 06:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:35AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:35AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/15/23 06:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:35AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:36AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:37AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 06:37AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:37AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 06:37AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:37AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:37AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:37AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:38AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:38AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 06:38AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:38AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:38AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:38AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 06:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:38AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:38AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:39AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 06:40AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:40AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 06:40AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:40AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:40AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:40AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 06:40AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:40AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:41AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 06:41AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:41AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 06:41AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:41AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 06:42AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 06:42AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 06:42AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:42AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:42AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:42AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 06:43AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 06:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:43AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:43AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 06:43AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 06:43AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/15/23 06:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:43AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:44AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:44AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:44AM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 06:44AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:45AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:45AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:45AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:45AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 06:45AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:45AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:46AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:46AM] PROGRESSION_ZONES|3037,10278,16|Said:  ::ref	
[4/15/23 06:46AM] PROGRESSION_ZONES|3037,10278,16|Said: Walkchaos	
[4/15/23 06:46AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 06:46AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/15/23 06:46AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/15/23 06:46AM] Picked up gr.Item Lava bones, amount: 11	
[4/15/23 06:47AM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/15/23 06:47AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:48AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 06:48AM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 06:48AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 06:48AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:49AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:49AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 06:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:49AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:49AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:49AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:50AM] Picked up gr.Item Blurite Box, amount: 1	
[4/15/23 06:50AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:54AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:54AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:55AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:55AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:55AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:55AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:55AM] Picked up gr.Item Lava bones, amount: 10	
[4/15/23 06:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:56AM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 06:56AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:56AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:56AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:56AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:56AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:56AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 06:58AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 06:58AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 06:58AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:00AM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 07:00AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:00AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:00AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 07:00AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:01AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:01AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 07:01AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:01AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:01AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:01AM] Picked up gr.Item Lava bones, amount: 10	
[4/15/23 07:04AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:04AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 07:04AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:05AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:05AM] Picked up gr.Item Lava bones, amount: 9	
[4/15/23 07:05AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:05AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:05AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:06AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 07:13AM] Picked up gr.Item Coin, amount: 700	
[4/15/23 07:16AM] HULK|3475,3609,20|Said:   /max skill 99?	
[4/15/23 07:18AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 07:21AM] Picked up gr.Item Imperial boots, amount: 1	
[4/15/23 07:25AM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 07:26AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:26AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:26AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:27AM] Picked up gr.Item Lava bones, amount: 13	
[4/15/23 07:27AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:27AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:27AM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 07:27AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:28AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:28AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:28AM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 07:28AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:28AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:29AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:29AM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 07:29AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 07:30AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:30AM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 07:30AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 07:31AM] Picked up gr.Item Coin, amount: 2700	
[4/15/23 07:31AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:31AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:32AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 07:32AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:32AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:32AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:32AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:32AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 07:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:33AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:33AM] Picked up gr.Item Coin, amount: 2700	
[4/15/23 07:34AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:34AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:34AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:34AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:34AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:35AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 07:35AM] Picked up gr.Item Coin, amount: 1800	
[4/15/23 07:35AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 07:35AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:35AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:35AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 07:36AM] Picked up gr.Item Imperial boots, amount: 1	
[4/15/23 07:36AM] Picked up gr.Item Imperial boots, amount: 1	
[4/15/23 07:36AM] Picked up gr.Item Imperial boots, amount: 1	
[4/15/23 07:38AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/15/23 07:45AM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 07:45AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 07:47AM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 07:48AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 07:48AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 07:48AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 07:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:49AM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 07:50AM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 07:51AM] Picked up gr.Item Coin, amount: 4500	
[4/15/23 07:51AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 9	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 07:54AM] Picked up gr.Item Coin, amount: 4500	
[4/15/23 07:57AM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 07:57AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 07:57AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 07:58AM] Picked up gr.Item Patience legs, amount: 1	
[4/15/23 07:58AM] Picked up gr.Item Patience legs, amount: 1	
[4/15/23 08:05AM] Picked up gr.Item Nightmare helm, amount: 1	
[4/15/23 08:07AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 08:07AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 08:11AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 08:13AM] Picked up gr.Item Coin, amount: 3000	
[4/15/23 08:21AM] DEFAULT|2221,3747,0|Said: Oi	
[4/15/23 08:23AM] Receiving item from trade with Walkchaos Id: 10029, amount: 1	
[4/15/23 08:27AM] Picked up gr.Item Coin, amount: 10000	
[4/15/23 08:27AM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 08:29AM] Picked up gr.Item Coin, amount: 2226712	
[4/15/23 08:29AM] Picked up gr.Item Lava bones, amount: 40	
[4/15/23 08:30AM] Picked up gr.Item Lava bones, amount: 200	
[4/15/23 08:30AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/15/23 08:30AM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 08:30AM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 08:32AM] Picked up gr.Item Zinq boots, amount: 1	
[4/15/23 08:40AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:41AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:43AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:46AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:48AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:49AM] Picked up gr.Item Lava bones, amount: 9	
[4/15/23 08:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 08:49AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:49AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:50AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 08:50AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:50AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:51AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:51AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 08:51AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:52AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:53AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:53AM] Picked up gr.Item Lava bones, amount: 10	
[4/15/23 08:53AM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 08:54AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:54AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:54AM] Picked up gr.Item Lava bones, amount: 9	
[4/15/23 08:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:54AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:55AM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 08:55AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:55AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:55AM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 08:55AM] Picked up gr.Item Lava bones, amount: 10	
[4/15/23 08:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 08:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 08:56AM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 08:56AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 08:56AM] Picked up gr.Item Zinq boots, amount: 1	
[4/15/23 09:00AM] Picked up gr.Item Coin, amount: 1262606	
[4/15/23 09:00AM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 10:15AM] Login. ip: 109.66.246.28, mac: J5N0CX10D43121B20221113112747.000000+120, uuid: 4C-ED-FB-6E-77-EA	
[4/15/23 11:46AM] Picked up gr.Item Zinq legs, amount: 1	
[4/15/23 11:47AM] Picked up gr.Item Zinq body, amount: 1	
[4/15/23 11:56AM] (CC) Help. Said: Is there instance for  the aoe	
[4/15/23 12:32PM] GLOBAL_BOSS|2138,5015,0|Said: 2 goodie'	
[4/15/23 12:32PM] Has just redeemed a $25 Bond successfully!	
[4/15/23 12:32PM] Has just redeemed a $25 Bond successfully!	
[4/15/23 12:33PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 12:33PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 12:33PM] Picked up gr.Item Lava bones, amount: 300	
[4/15/23 12:33PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 12:33PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 12:33PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 12:36PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/15/23 12:36PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/15/23 04:30PM] Login. ip: 109.66.246.28, mac: J5N0CX10D43121B20221113112747.000000+120, uuid: 4C-ED-FB-6E-77-EA	
[4/16/23 04:25AM] Login. ip: 109.66.246.28, mac: J5N0CX10D43121B20221113112747.000000+120, uuid: 4C-ED-FB-6E-77-EA	
[4/16/23 05:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 05:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 05:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 05:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 05:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 05:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 05:34AM] (CC) Help. Said: Is there instance for the aoe	
[4/16/23 06:32AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 06:32AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 06:35AM] Has just redeemed a $10 Bond successfully!	
[4/16/23 06:35AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:26AM] (CC) Help. Said: 49/50 votes	
[4/16/23 07:30AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:30AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:30AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 07:31AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 08:24AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 08:24AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 09:56AM] Login. ip: 109.66.246.28, mac: J5N0CX10D43121B20221113112747.000000+120, uuid: 4C-ED-FB-6E-77-EA	
[4/16/23 10:10AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 10:28AM] (CC) Help. Said: Buying 25k range wep	
[4/16/23 10:39AM] Receiving item from trade with Like My Peep Id: 8088, amount: 1	
[4/16/23 10:41AM] (CC) Help. Said: Tradin warrior ring to range	
[4/16/23 10:46AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 11:21AM] (CC) Help. Said: Tradin 25k warrior ring to rrange	
[4/16/23 11:26AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 11:28AM] ZONES1|2994,9489,8|Said: Aoe?	
[4/16/23 11:29AM] ZONES1|2994,9489,8|Said: Is that aoe wep	
[4/16/23 11:30AM] ZONES1|2988,9488,8|Said: Sandesus	
[4/16/23 11:30AM] ZONES1|2988,9488,8|Said: Got aoe perk?	
[4/16/23 11:32AM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 11:44AM] Login. ip: 109.66.246.28, mac: J5N0CX10D43121B20221113112747.000000+120, uuid: 4C-ED-FB-6E-77-EA	
[4/16/23 12:55PM] DEFAULT|2226,3759,0|Said: Mouse sec	
[4/16/23 12:56PM] DEFAULT|2226,3759,0|Said: Trade	
[4/16/23 12:56PM] Gave item in trade to Zshana. Id: 10835, amount: 138280	
