[4/15/23 02:42PM] Login. ip: 76.101.31.162, mac: 2MO2042PQP20230209184828.000000-300, uuid: 10-6F-D9-1D-02-EE	
[4/15/23 02:46PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:58PM] PROGRESSION_ZONES|3038,10279,4|Said: Hey	
[4/15/23 02:58PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 02:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:58PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 02:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:58PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 02:58PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 02:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 02:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:00PM] Picked up gr.Item Coin, amount: 1019460	
[4/15/23 03:00PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 03:02PM] Picked up gr.Item Coin, amount: 800	
[4/15/23 03:02PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:05PM] Picked up gr.Item Coin, amount: 600	
[4/15/23 03:05PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:05PM] Picked up gr.Item Coin, amount: 600	
[4/15/23 03:05PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:06PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:08PM] Picked up gr.Item Coin, amount: 600	
[4/15/23 03:08PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:08PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:09PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:09PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:09PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:10PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:10PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:10PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:10PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:11PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:11PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:13PM] Picked up gr.Item Coin, amount: 600	
[4/15/23 03:13PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:13PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:13PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 03:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:15PM] (CC) Help. Said: Is there any auto loot gear?	
[4/15/23 03:16PM] Picked up gr.Item Coin, amount: 400	
[4/15/23 03:16PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:16PM] Picked up gr.Item Coin, amount: 800	
[4/15/23 03:16PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:17PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:17PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:19PM] Picked up gr.Item Coin, amount: 400	
[4/15/23 03:19PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:19PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 03:23PM] Player dropping item: Vial, amount: 1	
[4/15/23 03:23PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 03:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 03:23PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 03:27PM] Picked up gr.Item $1 Scroll, amount: 10	
[4/15/23 03:27PM] Picked up gr.Item Vote scroll, amount: 6	
[4/15/23 03:28PM] Has just redeemed a $1 Scroll successfully!	
[4/15/23 03:28PM] VBOSS|2977,2779,0|Said: Right	
[4/15/23 03:31PM] Picked up gr.Item Coin, amount: 2036929	
[4/15/23 03:31PM] Picked up gr.Item Lava bones, amount: 50	
[4/15/23 03:33PM] Picked up gr.Item Lava bones, amount: 40	
[4/15/23 03:36PM] Picked up gr.Item Lava bones, amount: 300	
[4/15/23 03:36PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/15/23 03:50PM] Picked up gr.Item Coin, amount: 500	
[4/15/23 03:52PM] Picked up gr.Item Coin, amount: 600	
[4/15/23 03:52PM] Picked up gr.Item Coin, amount: 600	
[4/15/23 03:53PM] HULK|3487,3616,16|Said: Hey	
[4/15/23 03:53PM] HULK|3487,3616,16|Said: Whats the easiest way to track kc?	
[4/15/23 03:53PM] HULK|3487,3616,16|Said: Ty	
[4/15/23 03:55PM] Player dropping item: Vial, amount: 1	
[4/15/23 03:57PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 03:57PM] Picked up gr.Item Coin, amount: 700	
[4/15/23 03:57PM] Picked up gr.Item Imperial helm, amount: 1	
[4/15/23 03:57PM] Player dropping item: Blurite Helm, amount: 1	
[4/15/23 03:59PM] Picked up gr.Item Coin, amount: 1103669	
[4/15/23 03:59PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 04:00PM] Picked up gr.Item Imperial Box, amount: 1	
[4/15/23 04:01PM] Picked up gr.Item Coin, amount: 1600	
[4/15/23 04:01PM] Picked up gr.Item Coin, amount: 800	
[4/15/23 04:01PM] Picked up gr.Item Imperial body, amount: 1	
[4/15/23 04:02PM] Picked up gr.Item Coin, amount: 1600	
[4/15/23 04:02PM] Picked up gr.Item Coin, amount: 1600	
[4/15/23 04:04PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:05PM] Picked up gr.Item Coin, amount: 900	
[4/15/23 04:09PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:14PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:16PM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 04:16PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 04:19PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:21PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 04:22PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:28PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:28PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:28PM] Picked up gr.Item Zinq boots, amount: 1	
[4/15/23 04:31PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 04:32PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 04:34PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 04:35PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 04:36PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:39PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:40PM] Picked up gr.Item Zinq body, amount: 1	
[4/15/23 04:40PM] Picked up gr.Item Zinq shield, amount: 1	
[4/15/23 04:41PM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 04:43PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:44PM] Picked up gr.Item Lava bones, amount: 10	
[4/15/23 04:44PM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 04:44PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:45PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 04:45PM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 04:45PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 04:46PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 04:46PM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 04:46PM] Picked up gr.Item Coin, amount: 6000	
[4/15/23 04:46PM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 04:47PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 04:47PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 04:49PM] Picked up gr.Item Zinq legs, amount: 1	
[4/15/23 04:49PM] Picked up gr.Item Zinq legs, amount: 1	
[4/15/23 04:49PM] Picked up gr.Item Coin, amount: 12000	
[4/15/23 04:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 04:49PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:51PM] Player dropping item: Vial, amount: 1	
[4/15/23 04:51PM] Picked up gr.Item Zinq shield, amount: 1	
[4/15/23 04:52PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 04:52PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 04:53PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 04:55PM] DEFAULT|2224,3759,0|Said: Legend	
[4/15/23 04:55PM] DEFAULT|2224,3759,0|Said: <3	
[4/15/23 04:55PM] Receiving item from trade with Like My Peep Id: 2023, amount: 1000	
[4/15/23 04:55PM] DEFAULT|2224,3759,0|Said: Tyty	
[4/15/23 04:56PM] Player dropping item: Vial, amount: 1	
[4/15/23 05:01PM] Picked up gr.Item Lava bones, amount: 50	
[4/15/23 05:03PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 05:03PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 05:08PM] Picked up gr.Item Lava bones, amount: 12	
[4/15/23 05:08PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 05:09PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 05:09PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 05:09PM] Player dropping item: Vial, amount: 1	
[4/15/23 05:10PM] TRAININZONEMULTI|2535,2528,4|Said: Give me my helm you fucks	
[4/15/23 05:11PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 05:11PM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 05:14PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 05:14PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 05:15PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 05:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:16PM] Picked up gr.Item Coin, amount: 2000	
[4/15/23 05:17PM] Picked up gr.Item Lava bones, amount: 10	
[4/15/23 05:17PM] Player dropping item: Vial, amount: 1	
[4/15/23 05:18PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 05:21PM] Picked up gr.Item Coin, amount: 4000	
[4/15/23 05:23PM] Player dropping item: Vial, amount: 1	
[4/15/23 05:26PM] (CC) Help. Said: How does one lvl dungeoneering?	
[4/15/23 05:35PM] Player dropping item: Super restore (4), amount: 1	
[4/15/23 05:36PM] Player dropping item: Imperial Minigun, amount: 1	
[4/15/23 05:36PM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/15/23 05:36PM] Player dropping item: Imperial Minigun, amount: 1	
[4/15/23 05:38PM] Player dropping item: Super restore (1), amount: 1	
[4/16/23 07:26AM] Login. ip: 76.101.31.162, mac: 2MO2042PQP20230209184828.000000-300, uuid: 10-6F-D9-1D-02-EE	
[4/16/23 07:34AM] Player dropping item: Imperial Minigun, amount: 1	
[4/17/23 03:06PM] Login. ip: 76.101.31.162, mac: 2MO2042PQP20230209184828.000000-300, uuid: 10-6F-D9-1D-02-EE	
[4/17/23 03:06PM] (CC) Help. Said: How does one train crafting?	
[4/17/23 03:06PM] (CC) Help. Said: 1 xp per dissolve tho :(	
[4/17/23 03:20PM] HULK|3487,3615,16|Said: Bro	
[4/17/23 03:20PM] HULK|3487,3615,16|Said: Slayer is slow af for us	
[4/17/23 03:20PM] HULK|3487,3613,16|Said: 47 took 4 tasks	
[4/17/23 03:20PM] HULK|3487,3613,16|Said: Col log	
[4/17/23 03:21PM] HULK|3487,3613,16|Said: For the alien duide	
[4/17/23 03:21PM] HULK|3487,3613,16|Said: Zinqrux	
[4/17/23 03:21PM] HULK|3487,3613,16|Said: Get all drops from him for it	
[4/17/23 03:21PM] HULK|3487,3613,16|Said: Took me like 300 kc	
[4/17/23 03:21PM] HULK|3487,3613,16|Said: Maybe 30 mins	
[4/17/23 03:24PM] (CC) Help. Said: Lamps the only way to lvl dung atm?	
[4/17/23 03:25PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/17/23 03:26PM] (CC) Help. Said: Anyone need base donator?	
[4/17/23 03:26PM] (CC) Help. Said: @home madara	
[4/17/23 03:26PM] DEFAULT|2222,3750,0|Said: Mb	
[4/17/23 03:27PM] DEFAULT|2222,3750,0|Said: Aw	
[4/17/23 03:27PM] DEFAULT|2222,3750,0|Said: Cant trade it l	
[4/17/23 03:27PM] DEFAULT|2222,3750,0|Said: L	
[4/17/23 03:27PM] DEFAULT|2222,3750,0|Said: Sorry bubba	
[4/17/23 03:27PM] DEFAULT|2222,3750,0|Said: Didnt mean to bait you :p	
[4/17/23 03:27PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/17/23 03:27PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/17/23 03:27PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/17/23 03:27PM] Attempted to redeem a Donator rank ticket, but was already a member! (Unsuccessful)	
[4/17/23 03:29PM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/17/23 03:29PM] Player dropping item: Imperial Minigun, amount: 1	
[4/17/23 03:32PM] GLOBAL_BOSS|2139,5018,8|Said: Why is dissolve not giving me xp?	
[4/17/23 03:56PM] Player dropping item: Imperial Minigun, amount: 1	
[4/17/23 03:56PM] Player dropping item: Imperial Minigun, amount: 1	
[4/17/23 04:02PM] Login. ip: 76.101.31.162, mac: 2MO2042PQP20230209184828.000000-300, uuid: 10-6F-D9-1D-02-EE	
[4/17/23 04:02PM] GLOBAL_BOSS|2139,5018,8|Said: Yeye	
[4/17/23 04:04PM] (CC) Help. Said: Anyone else not getting xp from dissolving?	
[4/17/23 04:05PM] (CC) Help. Said: Upgrading gives the xp?	
[4/17/23 04:14PM] Player dropping item: Imperial Minigun, amount: 1	
[4/17/23 04:23PM] Player dropping item: Imperial Minigun, amount: 1	
[4/17/23 04:32PM] HULK|3487,3619,28|Said:  ::veigar	
[4/17/23 04:39PM] Player dropping item: Imperial Box, amount: 1	
[4/17/23 04:39PM] Picked up gr.Item Imperial Box, amount: 1	
[4/17/23 05:08PM] TRAININZONEMULTI|2531,2515,8|Said: Anyone else getting random kill reqs to kill some of these dudes?	
[4/17/23 05:23PM] Player dropping item: Vial, amount: 1	
[4/17/23 05:36PM] ZONES4|1638,5603,32|Said: Yo fanta	
[4/17/23 06:02PM] ZONES1|2981,9495,12|Said:  ::veigar	
[4/17/23 06:12PM] (CC) Help. Said: Where is the well?	
[4/17/23 06:16PM] Player dropping item: Vial, amount: 1	
[4/17/23 06:16PM] Player dropping item: Vial, amount: 1	
[4/17/23 06:26PM] (CC) Help. Said: Asap	
[4/17/23 06:26PM] (CC) Help. Said: Slayer assists in zone progression	
[4/18/23 02:39PM] Login. ip: 76.101.31.162, mac: 2MO2042PQP20230209184828.000000-300, uuid: 10-6F-D9-1D-02-EE	
[4/18/23 05:29PM] Login. ip: 76.101.31.162, mac: 2MO2042PQP20230209184828.000000-300, uuid: 10-6F-D9-1D-02-EE	
