[4/20/23 09:09AM] Login. ip: 79.177.107.75, mac: 20210101014922.000000+120, uuid: 2C-FD-A1-73-83-5E	
[4/20/23 09:27AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/20/23 11:16PM] Login. ip: 79.177.107.75, mac: 20210101014922.000000+120, uuid: 2C-FD-A1-73-83-5E	
[4/20/23 11:34PM] Picked up gr.Item Coin, amount: 1284208	
[4/20/23 11:34PM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 11:35PM] Picked up gr.Item Coin, amount: 3698932	
[4/20/23 11:35PM] Picked up gr.Item Lava bones, amount: 40	
[4/20/23 11:37PM] Picked up gr.Item Lava bones, amount: 300	
[4/20/23 11:37PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/21/23 12:04AM] Picked up gr.Item Coin, amount: 1491655	
[4/21/23 12:04AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 12:34AM] Picked up gr.Item Coin, amount: 1141058	
[4/21/23 12:34AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 12:36AM] Picked up gr.Item Coin, amount: 2144956	
[4/21/23 12:36AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 12:38AM] Picked up gr.Item Lava bones, amount: 100	
[4/21/23 12:38AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/21/23 01:35AM] Picked up gr.Item Coin, amount: 1025208	
[4/21/23 01:35AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 01:38AM] Picked up gr.Item Coin, amount: 4351342	
[4/21/23 01:38AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 02:29AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 02:29AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 03:05AM] Picked up gr.Item Coin, amount: 1091665	
[4/21/23 03:05AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 03:18AM] Gave item in trade to Blind Shit. Id: 995, amount: 16229024	
[4/21/23 03:18AM] Gave item in trade to Blind Shit. Id: 23020, amount: 3	
[4/21/23 03:18AM] Gave item in trade to Blind Shit. Id: 10946, amount: 8	
[4/21/23 03:35AM] Picked up gr.Item Coin, amount: 1948208	
[4/21/23 03:35AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 03:37AM] Picked up gr.Item Coin, amount: 3119542	
[4/21/23 03:37AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 04:05AM] Picked up gr.Item Coin, amount: 1041525	
[4/21/23 04:05AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 04:23AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 04:23AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 04:36AM] Picked up gr.Item Coin, amount: 1331467	
[4/21/23 04:36AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 04:38AM] Picked up gr.Item Coin, amount: 2292163	
[4/21/23 04:38AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 04:40AM] Picked up gr.Item Lava bones, amount: 100	
[4/21/23 04:40AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/21/23 04:40AM] Gave item in trade to Shit. Id: 23020, amount: 3	
[4/21/23 04:40AM] Gave item in trade to Shit. Id: 995, amount: 9732905	
[4/21/23 04:40AM] Gave item in trade to Shit. Id: 2023, amount: 900	
[4/21/23 04:40AM] Gave item in trade to Shit. Id: 10946, amount: 6	
[4/21/23 05:37AM] Picked up gr.Item Lava bones, amount: 300	
[4/21/23 05:37AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/21/23 06:34AM] Picked up gr.Item Coin, amount: 1402565	
[4/21/23 06:34AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 06:35AM] Picked up gr.Item Coin, amount: 2133974	
[4/21/23 06:35AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 06:36AM] Picked up gr.Item Lava bones, amount: 100	
[4/21/23 06:36AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/21/23 06:39AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 06:39AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 06:39AM] Gave item in trade to Shit. Id: 10946, amount: 8	
[4/21/23 06:39AM] Gave item in trade to Shit. Id: 23020, amount: 3	
[4/21/23 06:39AM] Gave item in trade to Shit. Id: 995, amount: 3536539	
[4/21/23 06:39AM] Gave item in trade to Shit. Id: 2023, amount: 465	
[4/21/23 07:34AM] Picked up gr.Item Coin, amount: 2440298	
[4/21/23 07:34AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 07:35AM] Picked up gr.Item Coin, amount: 4061200	
[4/21/23 07:35AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 07:39AM] Gave item in trade to Blind Shit. Id: 995, amount: 6501498	
[4/21/23 07:59AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 07:59AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 08:04AM] Picked up gr.Item Coin, amount: 1392985	
[4/21/23 08:04AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 08:29AM] Picked up gr.Item Coin, amount: 2773457	
[4/21/23 08:29AM] Picked up gr.Item Lava bones, amount: 50	
[4/21/23 08:30AM] Picked up gr.Item Lava bones, amount: 100	
[4/21/23 08:30AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/21/23 08:31AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/21/23 08:31AM] Picked up gr.Item Lava bones, amount: 100	
[4/21/23 08:31AM] Picked up gr.Item Coin, amount: 2201238	
[4/21/23 08:31AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 08:32AM] Picked up gr.Item Coin, amount: 2909512	
[4/21/23 08:32AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 08:32AM] Picked up gr.Item Lava bones, amount: 600	
[4/21/23 08:32AM] Picked up gr.Item $1 Scroll, amount: 4	
[4/21/23 08:34AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 08:34AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 08:34AM] Picked up gr.Item Coin, amount: 2068856	
[4/21/23 08:34AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 08:35AM] Picked up gr.Item Coin, amount: 4219640	
[4/21/23 08:35AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 08:35AM] Picked up gr.Item Lava bones, amount: 100	
[4/21/23 08:35AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/21/23 08:36AM] Gave item in trade to Shit. Id: 10946, amount: 17	
[4/21/23 08:36AM] Gave item in trade to Shit. Id: 995, amount: 15565688	
[4/21/23 08:36AM] Gave item in trade to Shit. Id: 3578, amount: 1	
[4/21/23 08:36AM] Gave item in trade to Shit. Id: 23020, amount: 6	
[4/21/23 08:36AM] Gave item in trade to Shit. Id: 2023, amount: 1185	
[4/21/23 08:38AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 08:38AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 08:40AM] Picked up gr.Item Coin, amount: 2006288	
[4/21/23 08:40AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 08:41AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 08:41AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 08:42AM] Gave item in trade to Shit. Id: 10946, amount: 10	
[4/21/23 08:42AM] Gave item in trade to Shit. Id: 23020, amount: 6	
[4/21/23 08:42AM] Gave item in trade to Shit. Id: 995, amount: 2006288	
[4/21/23 08:44AM] Picked up gr.Item Lava bones, amount: 200	
[4/21/23 08:44AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/21/23 08:45AM] Gave item in trade to Shit. Id: 10946, amount: 2	
[4/21/23 09:04AM] Picked up gr.Item Coin, amount: 1825993	
[4/21/23 09:04AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 09:34AM] Picked up gr.Item Coin, amount: 1264143	
[4/21/23 09:34AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 09:35AM] Picked up gr.Item Coin, amount: 4064934	
[4/21/23 09:35AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 09:57AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 09:57AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 11:05AM] Picked up gr.Item Coin, amount: 1085180	
[4/21/23 11:05AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 11:34AM] Picked up gr.Item Coin, amount: 1121992	
[4/21/23 11:34AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 11:35AM] Picked up gr.Item Coin, amount: 2262948	
[4/21/23 11:35AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 11:36AM] Picked up gr.Item Lava bones, amount: 300	
[4/21/23 11:36AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/21/23 11:36AM] Gave item in trade to Shit. Id: 23020, amount: 5	
[4/21/23 11:36AM] Gave item in trade to Shit. Id: 10946, amount: 7	
[4/21/23 11:36AM] Gave item in trade to Shit. Id: 995, amount: 11625190	
[4/21/23 12:04PM] Picked up gr.Item Coin, amount: 1180297	
[4/21/23 12:04PM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 12:07PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 12:07PM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 12:09PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 12:09PM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 12:14PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 12:14PM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 12:15PM] Receiving item from trade with Shit Id: 23020, amount: 9	
[4/21/23 12:15PM] Receiving item from trade with Shit Id: 10946, amount: 15	
[4/21/23 12:15PM] Receiving item from trade with Shit Id: 2023, amount: 755	
[4/21/23 12:15PM] Receiving item from trade with Shit Id: 995, amount: 4273917	
[4/21/23 12:16PM] Gave item in trade to Blind Shit. Id: 10946, amount: 30	
[4/21/23 12:16PM] Gave item in trade to Blind Shit. Id: 995, amount: 5454214	
[4/21/23 12:16PM] Receiving item from trade with Blind Shit Id: 15647, amount: 1	
[4/21/23 12:16PM] Receiving item from trade with Blind Shit Id: 23050, amount: 1	
[4/21/23 12:16PM] Receiving item from trade with Blind Shit Id: 18001, amount: 1	
[4/21/23 12:18PM] Receiving item from trade with Blind Shit Id: 19481, amount: 1	
[4/21/23 12:34PM] Picked up gr.Item Coin, amount: 2313227	
[4/21/23 12:34PM] Picked up gr.Item Lava bones, amount: 50	
[4/21/23 12:35PM] Picked up gr.Item Coin, amount: 3845568	
[4/21/23 12:35PM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 12:36PM] Picked up gr.Item Lava bones, amount: 100	
[4/21/23 12:36PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/21/23 01:12PM] Picked up gr.Item $1 Scroll, amount: 10	
[4/21/23 01:12PM] Picked up gr.Item Vote scroll, amount: 6	
[4/21/23 01:14PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 01:14PM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 09:34PM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 09:35PM] Picked up gr.Item Lava bones, amount: 80	
[4/21/23 09:59PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 10:00PM] Picked up gr.Item Vote scroll, amount: 6	
[4/21/23 10:01PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 10:01PM] Picked up gr.Item Vote scroll, amount: 6	
[4/21/23 10:04PM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 10:05PM] Gave item in trade to Blind Shit. Id: 10946, amount: 26	
[4/21/23 10:05PM] Gave item in trade to Blind Shit. Id: 995, amount: 19679349	
[4/21/23 10:05PM] Receiving item from trade with Blind Shit Id: 23020, amount: 28	
[4/21/23 10:33PM] Picked up gr.Item Coin, amount: 1404594	
[4/21/23 10:33PM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 10:34PM] Picked up gr.Item Coin, amount: 2844138	
[4/21/23 10:34PM] Picked up gr.Item Lava bones, amount: 80	
[4/21/23 10:35PM] Picked up gr.Item Lava bones, amount: 200	
[4/21/23 10:35PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/22/23 12:59AM] Gave item in trade to Blind Shit. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item in trade to Blind Shit. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item in trade to Blind Shit. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item in trade to Blind Shit. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item in trade to Blind Shit. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item in trade to Blind Shit. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item in trade to Blind Shit. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item in trade to Blind Shit. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item in trade to Blind Shit. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item in trade to Blind Shit. Id: 8788, amount: 1	
[4/22/23 01:34AM] Picked up gr.Item Coin, amount: 2121812	
[4/22/23 01:34AM] Picked up gr.Item Lava bones, amount: 50	
[4/22/23 01:35AM] Picked up gr.Item Coin, amount: 3158843	
[4/22/23 01:35AM] Picked up gr.Item Lava bones, amount: 80	
[4/22/23 01:36AM] Receiving item from trade with Blind Shit Id: 23020, amount: 33	
[4/22/23 01:37AM] (CC) Help. Said: Rippernie	
[4/22/23 01:38AM] Gave item in trade to Blind Shit. Id: 22141, amount: 1	
[4/22/23 01:38AM] Gave item in trade to Blind Shit. Id: 10946, amount: 1	
[4/22/23 01:38AM] Gave item in trade to Blind Shit. Id: 23058, amount: 3	
[4/22/23 01:38AM] Gave item in trade to Blind Shit. Id: 23057, amount: 1	
[4/22/23 01:38AM] Gave item in trade to Blind Shit. Id: 995, amount: 59029387	
[4/22/23 01:38AM] Receiving item from trade with Blind Shit Id: 8274, amount: 1	
[4/22/23 01:42AM] Receiving item from trade with Blind Shit Id: 21066, amount: 1	
[4/22/23 01:49AM] Gave item in trade to Shit. Id: 10946, amount: 15	
[4/22/23 01:49AM] Gave item in trade to Shit. Id: 23020, amount: 12	
[4/22/23 05:40AM] Gave item in trade to Shit. Id: 10946, amount: 10	
[4/22/23 05:40AM] Gave item in trade to Shit. Id: 995, amount: 24944914	
[4/22/23 06:37AM] Gave item in trade to Blind Shit. Id: 10946, amount: 6	
[4/22/23 06:37AM] Gave item in trade to Blind Shit. Id: 995, amount: 4483549	
[4/22/23 06:37AM] Gave item in trade to Blind Shit. Id: 23020, amount: 6	
[4/22/23 06:37AM] Receiving item from trade with Blind Shit Id: 22135, amount: 1	
[4/22/23 07:38AM] Gave item in trade to Blind Shit. Id: 10946, amount: 10	
[4/22/23 08:39AM] Gave item in trade to Shit. Id: 23020, amount: 12	
[4/22/23 08:39AM] Gave item in trade to Shit. Id: 10946, amount: 14	
[4/22/23 08:39AM] Gave item in trade to Shit. Id: 995, amount: 10219012	
[4/22/23 10:30AM] DEFAULT|2216,3746,0|Said: Tyty	
[4/22/23 10:30AM] Receiving item from trade with Princespeach Id: 15004, amount: 1	
[4/22/23 10:30AM] Receiving item from trade with Princespeach Id: 15003, amount: 1	
[4/22/23 10:30AM] DEFAULT|2216,3746,0|Said: Tyvm	
[4/22/23 10:31AM] DEFAULT|2216,3746,0|Said: Nice	
[4/22/23 10:32AM] DEFAULT|2216,3746,0|Said: Rip	
[4/22/23 10:32AM] DEFAULT|2216,3746,0|Said: 7 3 times	
[4/22/23 10:51AM] Gave item in trade to Blind Shit. Id: 23057, amount: 1	
[4/22/23 10:51AM] Gave item in trade to Blind Shit. Id: 23058, amount: 3	
[4/22/23 10:51AM] Gave item in trade to Blind Shit. Id: 15002, amount: 2	
[4/22/23 10:51AM] Gave item in trade to Blind Shit. Id: 10946, amount: 2	
[4/22/23 10:51AM] Gave item in trade to Blind Shit. Id: 995, amount: 7948861	
[4/22/23 11:09AM] Gave item in trade to Shit. Id: 10946, amount: 5	
[4/22/23 11:09AM] Gave item in trade to Shit. Id: 23020, amount: 6	
[4/22/23 11:14AM] Receiving item from trade with Blind Shit Id: 17596, amount: 1	
[4/22/23 11:15AM] Receiving item from trade with Blind Shit Id: 7014, amount: 1	
[4/22/23 11:15AM] Receiving item from trade with Blind Shit Id: 8819, amount: 1	
[4/22/23 11:15AM] Receiving item from trade with Blind Shit Id: 8808, amount: 1	
[4/22/23 11:15AM] Receiving item from trade with Blind Shit Id: 8807, amount: 1	
[4/22/23 11:33AM] GLOBAL_BOSS|2139,5018,8|Said: :;ninetails	
[4/22/23 11:34AM] Gave item in trade to Shit. Id: 8808, amount: 1	
[4/22/23 11:34AM] Gave item in trade to Shit. Id: 8819, amount: 1	
[4/22/23 11:34AM] Gave item in trade to Shit. Id: 8807, amount: 1	
[4/22/23 11:34AM] Gave item in trade to Shit. Id: 7014, amount: 1	
[4/22/23 12:01PM] Gave item in trade to Blind Shit. Id: 10946, amount: 24	
[4/22/23 12:01PM] Gave item in trade to Blind Shit. Id: 23020, amount: 12	
[4/22/23 12:01PM] Gave item in trade to Blind Shit. Id: 995, amount: 7664498	
[4/22/23 12:15PM] Gave item in trade to Shit. Id: 10946, amount: 8	
[4/22/23 12:15PM] Gave item in trade to Shit. Id: 995, amount: 25432048	
[4/22/23 01:35PM] Gave item in trade to Blind Shit. Id: 10946, amount: 10	
[4/22/23 01:35PM] Gave item in trade to Blind Shit. Id: 23020, amount: 3	
[4/22/23 05:15PM] Login. ip: 79.177.107.75, mac: 20210101014922.000000+120, uuid: 2C-FD-A1-73-83-5E	
[4/23/23 06:25AM] Login. ip: 79.177.107.75, mac: 20210101014922.000000+120, uuid: 2C-FD-A1-73-83-5E	
[4/23/23 09:39AM] Login. ip: 79.177.107.75, mac: 20210101014922.000000+120, uuid: 2C-FD-A1-73-83-5E	
[4/23/23 10:09AM] Login. ip: 79.177.107.75, mac: 20210101014922.000000+120, uuid: 2C-FD-A1-73-83-5E	
[4/23/23 10:11AM] Login. ip: 79.177.107.75, mac: 20210101014922.000000+120, uuid: 2C-FD-A1-73-83-5E	
