[4/18/23 12:38PM] Login. ip: 185.196.23.10, mac: 0124-9959-1797-1278-1159-8160-9320230221125737.000000-360, uuid: 00-15-5D-F3-07-51	
[4/18/23 12:41PM] Picked up gr.Item Coin, amount: 2260266	
[4/20/23 11:21AM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 11:22AM] Picked up gr.Item Coin, amount: 2922025	
[4/20/23 11:22AM] Picked up gr.Item Lava bones, amount: 40	
[4/20/23 11:23AM] Picked up gr.Item Lava bones, amount: 100	
[4/20/23 11:23AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/20/23 12:20PM] Picked up gr.Item Coin, amount: 2167493	
[4/20/23 12:20PM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 12:21PM] Picked up gr.Item Coin, amount: 3379429	
[4/20/23 12:21PM] Picked up gr.Item Lava bones, amount: 40	
[4/20/23 12:22PM] Picked up gr.Item Lava bones, amount: 300	
[4/20/23 12:22PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/20/23 12:23PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/20/23 12:23PM] Picked up gr.Item Vote scroll, amount: 3	
[4/20/23 03:20PM] Picked up gr.Item Coin, amount: 1174557	
[4/20/23 03:21PM] Picked up gr.Item Coin, amount: 2130272	
[4/20/23 03:21PM] Picked up gr.Item Lava bones, amount: 40	
[4/20/23 03:22PM] Picked up gr.Item Lava bones, amount: 100	
[4/20/23 03:22PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/20/23 03:23PM] Picked up gr.Item Lava bones, amount: 300	
[4/20/23 03:23PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/20/23 03:24PM] Gave item in trade to Ishine. Id: 5020, amount: 112930	
[4/20/23 03:24PM] Gave item in trade to Ishine. Id: 23020, amount: 3	
[4/20/23 03:24PM] Gave item in trade to Ishine. Id: 10946, amount: 11	
[4/21/23 02:01AM] Login. ip: 185.196.23.10, mac: 0124-9959-1797-1278-1159-8160-9320230221125737.000000-360, uuid: 00-15-5D-F3-07-51	
[4/21/23 02:29AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/21/23 02:29AM] Picked up gr.Item Vote scroll, amount: 3	
[4/21/23 02:32AM] Gave item in trade to Ishine. Id: 23020, amount: 3	
[4/21/23 02:32AM] Gave item in trade to Ishine. Id: 10946, amount: 5	
[4/21/23 02:32AM] Receiving item from trade with Ishine Id: 19886, amount: 1	
