[4/23/23 05:51AM] Login. ip: 176.93.239.122, mac: DGE21EQ00J05202F4D300020210417160837.000000+000, uuid: 98-EE-CB-D0-AE-82	
[4/23/23 05:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 05:57AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 05:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 05:57AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 05:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 05:58AM] Player dropping item: Blurite Legs, amount: 1	
[4/23/23 05:59AM] Player dropping item: Starter Cannon, amount: 1	
[4/23/23 05:59AM] Picked up gr.Item Starter Cannon, amount: 1	
[4/23/23 05:59AM] Player dropping item: Starter Cannon, amount: 1	
[4/23/23 05:59AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 05:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:00AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 06:00AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 06:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:00AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 06:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:00AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 06:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:00AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 06:00AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 06:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:00AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 06:00AM] Player dropping item: Starter Boots, amount: 1	
[4/23/23 06:00AM] Player dropping item: Starter Gloves, amount: 1	
[4/23/23 06:00AM] Player dropping item: Starter Cape, amount: 1	
[4/23/23 06:01AM] Picked up gr.Item Coin, amount: 300	
[4/23/23 06:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:01AM] Picked up gr.Item Coin, amount: 300	
[4/23/23 06:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:01AM] Picked up gr.Item Coin, amount: 600	
[4/23/23 06:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:01AM] Picked up gr.Item Coin, amount: 300	
[4/23/23 06:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:01AM] Picked up gr.Item Coin, amount: 300	
[4/23/23 06:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:01AM] Picked up gr.Item Coin, amount: 300	
[4/23/23 06:01AM] Picked up gr.Item Coin, amount: 300	
[4/23/23 06:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:02AM] Picked up gr.Item Coin, amount: 300	
[4/23/23 06:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:02AM] Picked up gr.Item Coin, amount: 600	
[4/23/23 06:02AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:02AM] Player dropping item: Blurite Bow, amount: 1	
[4/23/23 06:02AM] Player dropping item: Starter Blade, amount: 1	
[4/23/23 06:03AM] Player dropping item: Starter Staff, amount: 1	
[4/23/23 06:03AM] Player dropping item: Starter Ring, amount: 1	
[4/23/23 06:03AM] Player dropping item: Starter Amulet, amount: 1	
[4/23/23 06:04AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 06:04AM] Picked up gr.Item Lava bones, amount: 5	
[4/23/23 06:04AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 06:04AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 06:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:04AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 06:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:05AM] Player dropping item: Vial, amount: 1	
[4/23/23 06:06AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:06AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 3500	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 7	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 1000	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 1000	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 1000	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:07AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:08AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:08AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 06:16AM] Player dropping item: Blurite Gloves, amount: 1	
[4/23/23 06:16AM] Player sold 23020 x 2 to Arab for 100000 Billions in their pos shop	
[4/23/23 06:17AM] Player dropping item: Blurite Boots, amount: 1	
[4/23/23 06:17AM] Player dropping item: Blurite Body, amount: 1	
[4/23/23 06:17AM] Player dropping item: Blurite Helm, amount: 1	
[4/23/23 06:18AM] Picked up gr.Item Coin, amount: 600	
[4/23/23 06:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:18AM] Picked up gr.Item Coin, amount: 600	
[4/23/23 06:18AM] Picked up gr.Item Coin, amount: 600	
[4/23/23 06:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:18AM] Picked up gr.Item Coin, amount: 600	
[4/23/23 06:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:18AM] Picked up gr.Item Coin, amount: 1200	
[4/23/23 06:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:19AM] Picked up gr.Item Coin, amount: 600	
[4/23/23 06:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:20AM] Picked up gr.Item Coin, amount: 2100	
[4/23/23 06:20AM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 06:20AM] Picked up gr.Item Coin, amount: 700	
[4/23/23 06:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:21AM] Picked up gr.Item Coin, amount: 700	
[4/23/23 06:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:21AM] Picked up gr.Item Coin, amount: 4200	
[4/23/23 06:21AM] Picked up gr.Item Lava bones, amount: 6	
[4/23/23 06:21AM] Picked up gr.Item Coin, amount: 2800	
[4/23/23 06:21AM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 06:21AM] Picked up gr.Item Coin, amount: 700	
[4/23/23 06:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:21AM] Picked up gr.Item Coin, amount: 1400	
[4/23/23 06:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:21AM] Picked up gr.Item Coin, amount: 1400	
[4/23/23 06:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:21AM] Picked up gr.Item Coin, amount: 700	
[4/23/23 06:23AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 06:23AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:24AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 06:24AM] Picked up gr.Item Coin, amount: 1600	
[4/23/23 06:25AM] Picked up gr.Item Coin, amount: 1600	
[4/23/23 06:26AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 06:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:26AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 06:26AM] Picked up gr.Item Coin, amount: 1600	
[4/23/23 06:26AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 06:28AM] Picked up gr.Item Coin, amount: 2700	
[4/23/23 06:28AM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 06:28AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 06:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:29AM] Picked up gr.Item Coin, amount: 1800	
[4/23/23 06:31AM] Picked up gr.Item Coin, amount: 2700	
[4/23/23 06:32AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 06:32AM] HULK|3486,3615,28|Said: Eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee	
[4/23/23 06:33AM] Played claimed 100K Billions from pos	
[4/23/23 06:38AM] Player bought 17614 x 1 from Onlyfans's pos shop for 35000 Billions	
[4/23/23 06:38AM] Player bought 17616 x 1 from Onlyfans's pos shop for 35000 Billions	
[4/23/23 06:39AM] Player bought 4686 x 1 from Cameron's pos shop for 40000 Billions	
[4/23/23 06:42AM] (CC) Help. Said: Claiming vote doesntwork	
[4/23/23 06:47AM] Has just redeemed a Donator rank ticket successfully!	
[4/23/23 06:48AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 06:48AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 06:48AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 06:48AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 06:49AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 06:49AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 06:49AM] Picked up gr.Item Coin, amount: 6000	
[4/23/23 06:49AM] Picked up gr.Item Coin, amount: 4500	
[4/23/23 06:49AM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 06:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:49AM] Picked up gr.Item Coin, amount: 4500	
[4/23/23 06:51AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 06:52AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 06:54AM] Picked up gr.Item Lava bones, amount: 5	
[4/23/23 06:54AM] Picked up gr.Item Coin, amount: 12000	
[4/23/23 06:54AM] Picked up gr.Item Coin, amount: 7500	
[4/23/23 06:54AM] Picked up gr.Item Lava bones, amount: 8	
[4/23/23 06:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 06:54AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 06:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:54AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 06:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:54AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 06:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 06:56AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 06:56AM] Picked up gr.Item Coin, amount: 6000	
[4/23/23 06:57AM] Picked up gr.Item Coin, amount: 6000	
[4/23/23 06:57AM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 06:57AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 06:59AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 07:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:00AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 07:00AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 07:00AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 07:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:01AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 07:08AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 07:08AM] Picked up gr.Item Coin, amount: 9000	
[4/23/23 07:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:09AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 07:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:07AM] Player sold 18629 x 1 to Plat for 1 Billions in their pos shop	
