[4/19/23 01:15PM] Login. ip: 216.147.123.61, mac: null, uuid: 08-00-27-43-AE-DB	
[4/19/23 01:15PM] Login. ip: 216.147.123.61, mac: null, uuid: 08-00-27-43-AE-DB	
[4/19/23 01:16PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 01:23PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 01:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:35PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 01:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:35PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:35PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 01:35PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 01:36PM] Picked up gr.Item Lava bones, amount: 4	
[4/19/23 01:36PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 01:36PM] Picked up gr.Item Coin, amount: 600	
[4/19/23 01:36PM] Picked up gr.Item Lava bones, amount: 3	
[4/19/23 01:37PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 01:37PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 01:38PM] Player dropping item: Lava bones, amount: 8	
[4/19/23 01:39PM] Picked up gr.Item Coin, amount: 600	
[4/19/23 01:39PM] Picked up gr.Item Imperial body, amount: 1	
[4/19/23 01:41PM] Picked up gr.Item Imperial Box, amount: 1	
[4/19/23 01:45PM] Picked up gr.Item Coin, amount: 2437075	
[4/19/23 01:45PM] Picked up gr.Item Lava bones, amount: 25	
[4/19/23 01:46PM] Picked up gr.Item Coin, amount: 900	
[4/19/23 01:48PM] Picked up gr.Item Imperial Box, amount: 1	
[4/19/23 01:48PM] Picked up gr.Item Imperial ring, amount: 1	
[4/19/23 01:52PM] Picked up gr.Item Revenant Body, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial body, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial legs, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial helm, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial helm, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial helm, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial body, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial legs, amount: 1	
[4/19/23 01:59PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 01:59PM] Player dropping item: Blurite Ring, amount: 1	
[4/19/23 02:04PM] Player dropping item: Imperial ring, amount: 1	
[4/19/23 02:04PM] Player dropping item: Imperial body, amount: 1	
[4/19/23 02:04PM] Player dropping item: Imperial amulet, amount: 1	
[4/19/23 02:04PM] Player dropping item: Imperial legs, amount: 1	
[4/19/23 02:04PM] Player dropping item: Imperial ring, amount: 1	
[4/19/23 02:04PM] Picked up gr.Item Coin, amount: 1800	
[4/19/23 02:04PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 02:06PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:10PM] Picked up gr.Item Coin, amount: 800	
[4/19/23 02:12PM] Picked up gr.Item Coin, amount: 2400	
[4/19/23 02:12PM] Player dropping item: Imperial helm, amount: 1	
[4/19/23 02:12PM] Player dropping item: Imperial helm, amount: 1	
[4/19/23 02:12PM] Player dropping item: Imperial helm, amount: 1	
[4/19/23 02:12PM] Player dropping item: Imperial Minigun, amount: 1	
[4/19/23 02:12PM] Player dropping item: Imperial Minigun, amount: 1	
[4/19/23 02:12PM] Player dropping item: Imperial legs, amount: 1	
[4/19/23 02:12PM] Player dropping item: Revenant whip, amount: 1	
[4/19/23 02:12PM] Picked up gr.Item Revenant whip, amount: 1	
[4/19/23 02:13PM] Picked up gr.Item Coin, amount: 1200	
[4/19/23 02:15PM] Picked up gr.Item Coin, amount: 1128961	
[4/19/23 02:15PM] Picked up gr.Item Lava bones, amount: 25	
[4/19/23 02:16PM] Picked up gr.Item Lava bones, amount: 40	
[4/19/23 02:20PM] Player dropping item: Imperial ring, amount: 1	
[4/19/23 02:20PM] Player dropping item: Imperial amulet, amount: 1	
[4/19/23 02:20PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 02:20PM] Player dropping item: Imperial body, amount: 1	
[4/19/23 02:20PM] Player dropping item: Imperial helm, amount: 1	
[4/19/23 02:20PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 02:20PM] Player dropping item: Imperial amulet, amount: 1	
[4/19/23 02:20PM] Player dropping item: Imperial helm, amount: 1	
[4/19/23 02:20PM] Player dropping item: Revenant whip, amount: 1	
[4/19/23 02:20PM] Picked up gr.Item Coin, amount: 800	
[4/19/23 02:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:20PM] Picked up gr.Item Revenant whip, amount: 1	
[4/19/23 02:20PM] Picked up gr.Item Coin, amount: 800	
[4/19/23 02:21PM] Picked up gr.Item Imperial Box, amount: 1	
[4/19/23 02:22PM] Player dropping item: Imperial legs, amount: 1	
[4/19/23 02:22PM] Player dropping item: Imperial gloves, amount: 1	
[4/19/23 02:23PM] Picked up gr.Item Coin, amount: 1200	
[4/19/23 02:23PM] Player dropping item: Imperial boots, amount: 1	
[4/19/23 02:23PM] Player dropping item: Imperial Staff, amount: 1	
