[4/16/23 10:17AM] Login. ip: 76.74.71.51, mac: 5CD125L3TC20220117185946.000000-300, uuid: 5E-FB-3A-47-9D-97	
[4/16/23 10:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:18AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 11:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:18AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 11:20AM] Picked up gr.Item Coin, amount: 1500	
[4/16/23 11:20AM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 11:20AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 11:20AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 11:20AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 11:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:20AM] (CC) Help. Said: Hey im new	
[4/16/23 11:21AM] Receiving item from trade with Like My Peep Id: 2023, amount: 1000	
[4/16/23 11:22AM] AURA_LOBBY|2662,3046,0|Said: Thanks :d	
[4/16/23 11:24AM] Picked up gr.Item Coin, amount: 1494872	
[4/16/23 11:24AM] Picked up gr.Item Lava bones, amount: 25	
[4/16/23 11:24AM] Picked up gr.Item Coin, amount: 4116876	
[4/16/23 11:24AM] Picked up gr.Item Lava bones, amount: 40	
[4/16/23 11:27AM] Picked up gr.Item Coin, amount: 2500	
[4/16/23 11:27AM] Picked up gr.Item Lava bones, amount: 8	
[4/16/23 11:27AM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 11:27AM] Picked up gr.Item Lava bones, amount: 6	
[4/16/23 11:28AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 11:28AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 11:28AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 11:29AM] Picked up gr.Item Coin, amount: 2500	
[4/16/23 11:29AM] Picked up gr.Item Lava bones, amount: 6	
[4/16/23 11:29AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 11:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:29AM] Picked up gr.Item Coin, amount: 1500	
[4/16/23 11:29AM] Picked up gr.Item Lava bones, amount: 8	
[4/16/23 11:32AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/16/23 11:32AM] Picked up gr.Item Vote scroll, amount: 3	
[4/16/23 11:32AM] (CC) Help. Said: Only come home	
[4/16/23 11:33AM] DEFAULT|2222,3750,0|Said: Weird	
[4/16/23 11:33AM] DEFAULT|2222,3750,0|Said: Could bank the extra	
[4/16/23 11:34AM] Gave item in trade to Onlyfans. Id: 23020, amount: 5	
[4/16/23 11:34AM] Receiving item from trade with Onlyfans Id: 10835, amount: 90000	
[4/16/23 11:34AM] DEFAULT|2224,3760,0|Said: Ty	
[4/16/23 11:44AM] (CC) Help. Said: Does the blue and purple glow around items mean anything	
[4/16/23 11:47AM] Player bought 14910 x 1 from Zaryte's pos shop for 14000 Billions	
[4/16/23 11:48AM] Player bought 14912 x 1 from Edvinas's pos shop for 15000 Billions	
[4/16/23 11:48AM] Player bought 14911 x 1 from Zaryte's pos shop for 24000 Billions	
[4/16/23 11:49AM] Player bought 14913 x 1 from Light's pos shop for 15000 Billions	
[4/16/23 11:49AM] Player bought 14914 x 1 from Light's pos shop for 15000 Billions	
[4/16/23 11:50AM] Player bought 23146 x 1 from Light's pos shop for 20000 Billions	
[4/16/23 11:54AM] Picked up gr.Item Coin, amount: 1110604	
[4/16/23 11:54AM] Picked up gr.Item Lava bones, amount: 50	
[4/16/23 11:56AM] Picked up gr.Item Imperial boots, amount: 1	
[4/16/23 11:56AM] Picked up gr.Item Imperial boots, amount: 1	
[4/16/23 11:57AM] Picked up gr.Item Coin, amount: 1800	
[4/16/23 12:00PM] Picked up gr.Item Imperial body, amount: 1	
[4/16/23 12:01PM] Picked up gr.Item Imperial helm, amount: 1	
[4/16/23 12:03PM] Picked up gr.Item Imperial helm, amount: 1	
[4/16/23 12:03PM] Picked up gr.Item Imperial helm, amount: 1	
[4/16/23 12:09PM] Picked up gr.Item Imperial legs, amount: 1	
[4/16/23 12:09PM] Picked up gr.Item Imperial legs, amount: 1	
[4/16/23 12:11PM] Picked up gr.Item Coin, amount: 700	
[4/16/23 12:13PM] Picked up gr.Item Imperial boots, amount: 1	
[4/16/23 12:13PM] Picked up gr.Item Imperial boots, amount: 1	
[4/16/23 12:14PM] Picked up gr.Item Imperial boots, amount: 1	
[4/16/23 12:14PM] Picked up gr.Item Imperial boots, amount: 1	
[4/16/23 12:20PM] Picked up gr.Item Imperial body, amount: 1	
[4/16/23 12:20PM] Picked up gr.Item Coin, amount: 900	
[4/16/23 12:20PM] Picked up gr.Item Imperial amulet, amount: 1	
[4/16/23 12:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:24PM] Picked up gr.Item Lava bones, amount: 50	
[4/16/23 12:29PM] Has just redeemed a Donator rank ticket successfully!	
[4/16/23 12:30PM] Player dropping item: Imperial Minigun, amount: 1	
[4/16/23 12:30PM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/16/23 12:30PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 12:31PM] Picked up gr.Item Coin, amount: 3000	
[4/16/23 12:31PM] Picked up gr.Item Coin, amount: 3000	
[4/16/23 12:32PM] Picked up gr.Item Coin, amount: 1500	
[4/16/23 12:33PM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 12:33PM] Picked up gr.Item Mystic helm, amount: 1	
[4/16/23 12:37PM] Picked up gr.Item Coin, amount: 1500	
[4/16/23 12:37PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:39PM] Picked up gr.Item Mystic staff, amount: 1	
[4/16/23 12:39PM] Picked up gr.Item Coin, amount: 1500	
[4/16/23 12:39PM] Picked up gr.Item Coin, amount: 1500	
[4/16/23 12:42PM] (CC) Help. Said: My pos ao	
[4/16/23 12:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:48PM] Player dropping item: Imperial Minigun, amount: 1	
[4/16/23 12:48PM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/16/23 12:48PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 12:48PM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 12:50PM] Picked up gr.Item Coin, amount: 12000	
[4/16/23 12:50PM] Picked up gr.Item Zinq legs, amount: 1	
[4/16/23 12:50PM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 12:50PM] Picked up gr.Item Coin, amount: 12000	
[4/16/23 12:54PM] Picked up gr.Item Coin, amount: 1590009	
[4/16/23 12:54PM] Picked up gr.Item Lava bones, amount: 25	
[4/16/23 01:07PM] Player dropping item: Imperial Minigun, amount: 1	
[4/16/23 01:19PM] Player sold 10946 x 5 to Kandonas for 100000 Billions in their pos shop	
[4/16/23 01:38PM] Player sold 8788 x 1 to Suh for 30000 Billions in their pos shop	
[4/16/23 01:38PM] Login. ip: 76.74.71.51, mac: 5CD125L3TC20220117185946.000000-300, uuid: 5E-FB-3A-47-9D-97	
[4/16/23 03:05PM] Played claimed 130K Billions from pos	
[4/16/23 03:06PM] Player bought 4367 x 1 from Kriipz's pos shop for 3000 Billions	
[4/16/23 03:06PM] Player dropping item: Revenant Wings, amount: 1	
[4/16/23 03:06PM] Picked up gr.Item Revenant Wings, amount: 1	
[4/16/23 03:07PM] Player bought 14733 x 1 from Jroc's pos shop for 4000 Billions	
[4/16/23 03:09PM] (CC) Help. Said: Any1 sell coll	
[4/16/23 03:09PM] Player bought 4446 x 1 from A Fatality's pos shop for 35000 Billions	
[4/16/23 03:11PM] Player bought 14732 x 1 from Supernum's pos shop for 10000 Billions	
[4/16/23 03:16PM] (CC) Help. Said: How does coll ring work	
[4/16/23 03:17PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:18PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:21PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:22PM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 03:23PM] Picked up gr.Item Lava bones, amount: 25	
[4/16/23 03:24PM] Picked up gr.Item Lava bones, amount: 80	
[4/16/23 03:24PM] GLOBAL_BOSS|2142,5017,4|Said: Jesus	
[4/16/23 03:25PM] Login. ip: 76.74.71.51, mac: 5CD125L3TC20220117185946.000000-300, uuid: 5E-FB-3A-47-9D-97	
[4/16/23 03:25PM] (CC) Help. Said: Does coll ring even do anything	
[4/16/23 03:30PM] Picked up gr.Item Lava bones, amount: 200	
[4/16/23 03:30PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/16/23 03:32PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:33PM] Picked up gr.Item Coin, amount: 14000	
[4/16/23 03:33PM] Picked up gr.Item Lava bones, amount: 21	
[4/16/23 03:33PM] Picked up gr.Item Lava bones, amount: 24	
[4/16/23 03:33PM] Picked up gr.Item Coin, amount: 10000	
[4/16/23 03:33PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 03:34PM] Player sold 10946 x 1 to Immortal for 25000 Billions in their pos shop	
[4/16/23 03:34PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:34PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 03:34PM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 03:34PM] Picked up gr.Item Lava bones, amount: 8	
[4/16/23 03:34PM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 03:34PM] Picked up gr.Item Lava bones, amount: 7	
[4/16/23 03:36PM] Picked up gr.Item Lava bones, amount: 20	
[4/16/23 03:36PM] Picked up gr.Item Coin, amount: 12000	
[4/16/23 03:36PM] Picked up gr.Item Coin, amount: 10000	
[4/16/23 03:36PM] Picked up gr.Item Lava bones, amount: 18	
[4/16/23 03:36PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:36PM] Picked up gr.Item Zinq boots, amount: 1	
[4/16/23 03:38PM] Picked up gr.Item Coin, amount: 8000	
[4/16/23 03:38PM] Picked up gr.Item Lava bones, amount: 11	
[4/16/23 03:38PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 03:38PM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 03:38PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 03:38PM] Picked up gr.Item Lava bones, amount: 5	
[4/16/23 03:39PM] Picked up gr.Item Coin, amount: 10000	
[4/16/23 03:39PM] Picked up gr.Item Lava bones, amount: 9	
[4/16/23 03:39PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:39PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 03:39PM] Picked up gr.Item Coin, amount: 10000	
[4/16/23 03:39PM] Picked up gr.Item Lava bones, amount: 18	
[4/16/23 03:39PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 03:39PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:40PM] Picked up gr.Item Coin, amount: 10000	
[4/16/23 03:40PM] Picked up gr.Item Coin, amount: 12000	
[4/16/23 03:40PM] Picked up gr.Item Lava bones, amount: 19	
[4/16/23 03:40PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:40PM] Picked up gr.Item Lava bones, amount: 15	
[4/16/23 03:41PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:41PM] Picked up gr.Item Zinq legs, amount: 1	
[4/16/23 03:41PM] Picked up gr.Item Zinq legs, amount: 1	
[4/16/23 03:41PM] Picked up gr.Item Lava bones, amount: 10	
[4/16/23 03:41PM] Picked up gr.Item Coin, amount: 6000	
[4/16/23 03:41PM] Picked up gr.Item Lava bones, amount: 10	
[4/16/23 03:42PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:42PM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 03:42PM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 03:42PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 03:48PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 03:49PM] Picked up gr.Item Zinq sword, amount: 1	
[4/16/23 03:49PM] Picked up gr.Item Zinq sword, amount: 1	
[4/16/23 03:49PM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 03:49PM] Picked up gr.Item Lava bones, amount: 9	
[4/16/23 03:49PM] Picked up gr.Item Coin, amount: 8000	
[4/16/23 03:49PM] Picked up gr.Item Lava bones, amount: 9	
[4/16/23 03:50PM] Picked up gr.Item Coin, amount: 8000	
[4/16/23 03:50PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:53PM] Played claimed 25K Billions from pos	
[4/16/23 03:54PM] Picked up gr.Item Lava bones, amount: 50	
[4/16/23 03:55PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:56PM] (CC) Help. Said: The zinq dupes are getting painful	
[4/16/23 03:57PM] Picked up gr.Item Lava bones, amount: 7	
[4/16/23 03:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 03:57PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:57PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:57PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 03:57PM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 03:57PM] Picked up gr.Item Lava bones, amount: 14	
[4/16/23 03:59PM] Picked up gr.Item Zinq shield, amount: 1	
[4/16/23 03:59PM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 03:59PM] Picked up gr.Item Lava bones, amount: 21	
[4/16/23 03:59PM] Picked up gr.Item Coin, amount: 8000	
[4/16/23 03:59PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 03:59PM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 03:59PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 03:59PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 03:59PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 04:00PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 04:00PM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 04:00PM] Picked up gr.Item Lava bones, amount: 5	
[4/16/23 04:00PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 04:00PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 04:00PM] Picked up gr.Item Coin, amount: 2000	
[4/16/23 04:00PM] Picked up gr.Item Lava bones, amount: 10	
