[4/18/23 03:09PM] Login. ip: 75.86.65.159, mac: To be filled by O.E.M.20230302061708.000000-360, uuid: 04-7C-16-73-48-9D	
[4/18/23 03:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 03:19PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/18/23 03:19PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 03:20PM] Picked up gr.Item Blurite Body, amount: 1	
[4/18/23 03:20PM] Picked up gr.Item Blurite Body, amount: 1	
[4/18/23 03:22PM] Picked up gr.Item Blurite Ring, amount: 1	
[4/18/23 03:24PM] Player dropping item: Vial, amount: 1	
[4/18/23 03:25PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:31PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 03:36PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:36PM] ZONES4|1647,5604,24|Said: U got a weapon i can borrow	
[4/18/23 03:39PM] Picked up gr.Item Imperial boots, amount: 1	
[4/18/23 03:41PM] Picked up gr.Item Imperial legs, amount: 1	
[4/18/23 03:45PM] HULK|3487,3614,16|Said: Hey	
[4/18/23 03:45PM] HULK|3487,3614,16|Said: Do u hav slayer skip scroll	
[4/18/23 03:45PM] Picked up gr.Item Imperial helm, amount: 1	
[4/18/23 03:46PM] Picked up gr.Item Imperial boots, amount: 1	
[4/18/23 03:47PM] Picked up gr.Item Imperial body, amount: 1	
[4/18/23 03:47PM] Picked up gr.Item Imperial helm, amount: 1	
[4/18/23 03:47PM] Picked up gr.Item Lust Visor, amount: 1	
[4/18/23 03:48PM] Picked up gr.Item Gold Body, amount: 1	
[4/18/23 03:48PM] Picked up gr.Item Gold Body, amount: 1	
[4/18/23 03:48PM] Picked up gr.Item Gold Helm, amount: 1	
[4/18/23 03:48PM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/18/23 03:49PM] Picked up gr.Item Gold Cape, amount: 1	
[4/18/23 03:49PM] Picked up gr.Item Godly Legs, amount: 1	
[4/18/23 03:50PM] Player dropping item: Imperial Minigun, amount: 1	
[4/18/23 03:50PM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/18/23 03:50PM] Player dropping item: Imperial Minigun, amount: 1	
[4/18/23 03:52PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:52PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:52PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:52PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:53PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:53PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:53PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:53PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:53PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:53PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:54PM] Picked up gr.Item Coin, amount: 22000	
[4/18/23 03:54PM] Picked up gr.Item Coin, amount: 22000	
[4/18/23 03:54PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:54PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:55PM] Picked up gr.Item Coin, amount: 33000	
[4/18/23 03:55PM] Picked up gr.Item Coin, amount: 33000	
[4/18/23 03:56PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:56PM] Picked up gr.Item Coin, amount: 22000	
[4/18/23 03:56PM] Picked up gr.Item Coin, amount: 22000	
[4/18/23 03:56PM] Picked up gr.Item Coin, amount: 33000	
[4/18/23 03:57PM] Picked up gr.Item Coin, amount: 22000	
[4/18/23 03:57PM] Picked up gr.Item Coin, amount: 22000	
[4/18/23 03:57PM] Picked up gr.Item Coin, amount: 33000	
[4/18/23 03:57PM] Picked up gr.Item Coin, amount: 22000	
[4/18/23 03:57PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:57PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:57PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:57PM] Josh received x1 Antique Sword from Eragon!	
[4/18/23 03:58PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:58PM] Picked up gr.Item Antique Sword, amount: 1	
[4/18/23 03:58PM] Picked up gr.Item Antique Sword, amount: 1	
[4/18/23 03:58PM] Picked up gr.Item Coin, amount: 11000	
[4/18/23 03:59PM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 03:59PM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 04:00PM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 04:00PM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 04:01PM] Picked up gr.Item Coin, amount: 36000	
[4/18/23 04:01PM] Picked up gr.Item Coin, amount: 36000	
[4/18/23 04:02PM] Picked up gr.Item Coin, amount: 36000	
[4/18/23 04:02PM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 04:02PM] Picked up gr.Item Coin, amount: 24000	
[4/18/23 04:03PM] Picked up gr.Item Coin, amount: 24000	
[4/18/23 04:03PM] Picked up gr.Item Coin, amount: 36000	
[4/18/23 04:03PM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 04:03PM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 04:03PM] Picked up gr.Item Coin, amount: 36000	
[4/18/23 04:03PM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 04:04PM] Picked up gr.Item Coin, amount: 60000	
[4/18/23 04:04PM] Picked up gr.Item Coin, amount: 72000	
[4/18/23 04:05PM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 04:06PM] Picked up gr.Item Coin, amount: 84000	
[4/18/23 04:06PM] Picked up gr.Item Coin, amount: 96000	
[4/18/23 04:08PM] Picked up gr.Item Tormented Legs, amount: 1	
[4/18/23 04:08PM] Picked up gr.Item Coin, amount: 6000	
[4/18/23 04:08PM] Picked up gr.Item Coin, amount: 48000	
[4/18/23 04:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:10PM] Picked up gr.Item Coin, amount: 24000	
[4/18/23 04:10PM] Picked up gr.Item Coin, amount: 18000	
[4/18/23 04:10PM] Picked up gr.Item Coin, amount: 30000	
[4/18/23 04:10PM] Picked up gr.Item Coin, amount: 6000	
[4/18/23 04:10PM] Picked up gr.Item Coin, amount: 12000	
[4/18/23 04:12PM] Picked up gr.Item Coin, amount: 1222445	
[4/18/23 04:12PM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 04:15PM] Picked up gr.Item Coin, amount: 18000	
[4/18/23 04:15PM] Picked up gr.Item Coin, amount: 9000	
[4/18/23 04:15PM] Picked up gr.Item Coin, amount: 18000	
[4/18/23 04:15PM] Picked up gr.Item Coin, amount: 18000	
[4/18/23 04:15PM] Picked up gr.Item Coin, amount: 18000	
[4/18/23 04:15PM] Picked up gr.Item Coin, amount: 18000	
[4/18/23 04:15PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/18/23 04:15PM] Picked up gr.Item Vote scroll, amount: 3	
[4/18/23 04:15PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:15PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:15PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:17PM] Picked up gr.Item Coin, amount: 36000	
[4/18/23 04:17PM] Picked up gr.Item Coin, amount: 9000	
[4/18/23 04:17PM] Picked up gr.Item Coin, amount: 36000	
[4/18/23 04:17PM] Picked up gr.Item Coin, amount: 45000	
[4/18/23 04:18PM] Picked up gr.Item Coin, amount: 36000	
[4/18/23 04:20PM] Picked up gr.Item Coin, amount: 9000	
[4/18/23 04:20PM] Picked up gr.Item Coin, amount: 3000	
[4/18/23 04:20PM] Picked up gr.Item Coin, amount: 6000	
[4/18/23 04:20PM] Picked up gr.Item Coin, amount: 3000	
[4/18/23 04:20PM] Picked up gr.Item Coin, amount: 9000	
[4/18/23 04:23PM] Picked up gr.Item Coin, amount: 14000	
[4/18/23 04:23PM] Picked up gr.Item Coin, amount: 14000	
[4/18/23 04:23PM] Picked up gr.Item Coin, amount: 21000	
[4/18/23 04:23PM] Picked up gr.Item Coin, amount: 14000	
[4/18/23 04:23PM] Picked up gr.Item Coin, amount: 14000	
[4/18/23 04:24PM] Picked up gr.Item Coin, amount: 14000	
[4/18/23 04:24PM] Picked up gr.Item Coin, amount: 14000	
[4/18/23 04:24PM] Picked up gr.Item Coin, amount: 7000	
[4/18/23 04:24PM] Picked up gr.Item Coin, amount: 7000	
[4/18/23 04:24PM] Picked up gr.Item Coin, amount: 7000	
[4/18/23 04:41PM] GLOBAL_BOSS|2142,5015,8|Said: Who next?	
[4/18/23 04:41PM] Picked up gr.Item Coin, amount: 2033887	
[4/18/23 04:41PM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 04:42PM] Picked up gr.Item Coin, amount: 4082507	
[4/18/23 04:42PM] Picked up gr.Item Lava bones, amount: 100	
[4/18/23 04:42PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/18/23 04:42PM] Picked up gr.Item Lava bones, amount: 300	
[4/18/23 04:42PM] Picked up gr.Item $1 Scroll, amount: 4	
[4/18/23 04:50PM] (CC) Help. Said: Selling $5	
[4/18/23 04:50PM] Gave item in trade to Sharpy0123. Id: 10946, amount: 5	
[4/18/23 04:50PM] Receiving item from trade with Sharpy0123 Id: 10835, amount: 100000	
[4/18/23 04:51PM] DEFAULT|2227,3746,0|Said: Wait	
[4/18/23 04:51PM] DEFAULT|2227,3746,0|Said: Ty	
[4/18/23 04:52PM] (CC) Help. Said: Can we gamble?	
[4/18/23 04:53PM] (CC) Help. Said: Any1 got a collector ammy?	
[4/18/23 04:55PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/18/23 04:55PM] Picked up gr.Item Vote scroll, amount: 3	
[4/18/23 04:58PM] VBOSS|2980,2775,0|Said: Hm is $1?	
[4/18/23 04:58PM] VBOSS|2980,2775,0|Said: Someone scamed me	
[4/18/23 05:02PM] VBOSS|2981,2774,0|Said: Hm is 1 vote	
[4/18/23 05:02PM] VBOSS|2979,2775,0|Said: Can u sell me one	
[4/18/23 05:04PM] Player bought 23020 x 1 from Lun4's pos shop for 45000 Billions	
[4/18/23 05:04PM] (CC) Help. Said: Selling 15$	
[4/18/23 05:05PM] (CC) Help. Said: Selling $15	
[4/18/23 05:05PM] DEFAULT|2224,3746,0|Said: Voble	
[4/18/23 05:05PM] DEFAULT|2224,3746,0|Said: Got a collector for sale?	
[4/18/23 05:06PM] DEFAULT|2225,3746,0|Said: Ight	
[4/18/23 05:06PM] DEFAULT|2225,3746,0|Said: Wanan buy $15	
[4/18/23 05:07PM] Player sold 23020 x 2 to Entropy for 70000 Billions in their pos shop	
[4/18/23 05:08PM] DEFAULT|2222,3745,0|Said: Do u buy	
[4/18/23 05:09PM] (CC) Help. Said: Selling $15	
[4/18/23 05:10PM] DEFAULT|2222,3745,0|Said: Click all	
[4/18/23 05:10PM] DEFAULT|2222,3745,0|Said: Lol	
[4/18/23 05:10PM] DEFAULT|2222,3745,0|Said: Isnt that short	
[4/18/23 05:10PM] DEFAULT|2222,3745,0|Said: Damn	
[4/18/23 05:11PM] DEFAULT|2222,3745,0|Said: Do u hav collector?	
[4/18/23 05:11PM] DEFAULT|2222,3745,0|Said: I need collector	
[4/18/23 05:12PM] Picked up gr.Item Coin, amount: 1989433	
[4/18/23 05:12PM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 05:12PM] DEFAULT|2225,3746,0|Said: Author	
[4/18/23 05:12PM] DEFAULT|2225,3746,0|Said: Hm is collector?	
[4/18/23 05:13PM] (CC) Help. Said: Buying collevotor	
[4/18/23 05:13PM] Played claimed 70K Billions from pos	
[4/18/23 05:13PM] DEFAULT|2211,3767,0|Said: $	
[4/18/23 05:14PM] Player sold 23057 x 1 to Divine for 350000 Billions in their pos shop	
[4/18/23 05:14PM] Player sold 10946 x 5 to Divine for 170000 Billions in their pos shop	
[4/18/23 05:18PM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 05:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:20PM] Picked up gr.Item Coin, amount: 4000	
[4/18/23 05:23PM] Picked up gr.Item Coin, amount: 6000	
[4/18/23 05:23PM] Picked up gr.Item Coin, amount: 4000	
[4/18/23 05:26PM] Picked up gr.Item Coin, amount: 4000	
[4/18/23 05:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:26PM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 05:27PM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 05:28PM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 05:28PM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 05:29PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/18/23 05:29PM] Picked up gr.Item Vote scroll, amount: 3	
[4/18/23 05:30PM] Played claimed 520K Billions from pos	
[4/18/23 05:30PM] Player sold 10946 x 5 to Entropy for 175000 Billions in their pos shop	
[4/18/23 05:30PM] Picked up gr.Item $1 Scroll, amount: 10	
[4/18/23 05:31PM] VBOSS|2980,2775,0|Said: 5 more	
[4/18/23 05:32PM] Picked up gr.Item Vote scroll, amount: 3	
[4/18/23 05:32PM] Picked up gr.Item $1 Scroll, amount: 10	
[4/18/23 05:33PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/18/23 05:34PM] Picked up gr.Item Lava bones, amount: 100	
[4/18/23 05:34PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/18/23 05:35PM] GLOBAL_BOSS|2139,5018,4|Said: Can i get one	
[4/18/23 05:35PM] GLOBAL_BOSS|2142,5019,0|Said: All good	
[4/18/23 05:37PM] GLOBAL_BOSS|2149,5016,0|Said: Resegan	
[4/18/23 05:37PM] GLOBAL_BOSS|2150,5019,0|Said: Here	
[4/18/23 05:37PM] Receiving item from trade with Nobledefeat Id: 22133, amount: 1	
[4/18/23 05:37PM] Receiving item from trade with Nobledefeat Id: 14305, amount: 1	
[4/18/23 05:37PM] Receiving item from trade with Nobledefeat Id: 14327, amount: 1	
[4/18/23 05:37PM] GLOBAL_BOSS|2150,5019,0|Said: Ty!	
[4/18/23 05:38PM] GLOBAL_BOSS|2150,5019,0|Said: Im op now	
[4/18/23 05:38PM] GLOBAL_BOSS|2150,5019,0|Said: @!$!@$#@	
[4/18/23 05:39PM] Picked up gr.Item Lava bones, amount: 300	
[4/18/23 05:39PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/18/23 05:40PM] Played claimed 175K Billions from pos	
[4/18/23 05:41PM] DEFAULT|2218,3759,0|Said: Y do people buy bonds for	
[4/18/23 05:41PM] DEFAULT|2218,3759,0|Said: Rank?	
[4/18/23 05:43PM] Picked up gr.Item Coin, amount: 1820851	
[4/18/23 05:43PM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 05:43PM] DEFAULT|2221,3759,0|Said: Moist	
[4/18/23 05:43PM] DEFAULT|2221,3759,0|Said: U got a collector for sale?	
[4/18/23 05:44PM] (CC) Help. Said: Buying collector@!!	
[4/18/23 05:44PM] (CC) Help. Said: Home plz thanks	
[4/18/23 05:45PM] DEFAULT|2219,3747,0|Said: Ty!	
[4/18/23 05:45PM] Receiving item from trade with Sharpy0123 Id: 19886, amount: 1	
[4/18/23 05:48PM] (CC) Help. Said: Wat trinty prayer do	
[4/18/23 05:51PM] (CC) Help. Said: Wat trinty prayer do	
[4/18/23 05:58PM] (CC) Help. Said: Where to get antiques?	
[4/18/23 06:04PM] Login. ip: 75.86.65.159, mac: To be filled by O.E.M.20230302061708.000000-360, uuid: 04-7C-16-73-48-9D	
[4/18/23 06:05PM] Josh received x1 Rogue Legs from Sasuke!	
[4/18/23 06:05PM] (CC) Help. Said: Wat that scrll do	
[4/18/23 06:06PM] (CC) Help. Said: Can i buy one	
[4/18/23 06:13PM] GLOBAL_BOSS|2141,5016,8|Said: 50m max	
[4/18/23 06:17PM] (CC) Help. Said: How to get uprade tokens?	
[4/18/23 06:17PM] (CC) Help. Said: Wat is chances for upgrading?	
[4/18/23 06:22PM] (CC) Help. Said: Wtf	
[4/18/23 06:22PM] TRAININZONEMULTI|2536,2519,60|Said: Hey	
[4/18/23 06:22PM] TRAININZONEMULTI|2536,2519,60|Said: I hav wand upgraded	
[4/18/23 06:22PM] TRAININZONEMULTI|2536,2519,60|Said: Look	
[4/18/23 06:23PM] TRAININZONEMULTI|2541,2523,60|Said: I meleeing them	
[4/18/23 06:23PM] TRAININZONEMULTI|2537,2520,60|Said: Virtous	
[4/18/23 06:23PM] TRAININZONEMULTI|2537,2518,60|Said: Can u get me my old one	
[4/18/23 06:23PM] TRAININZONEMULTI|2537,2518,60|Said: Lol	
[4/18/23 06:24PM] TRAININZONEMULTI|2536,2519,60|Said: From ur bank	
[4/18/23 06:24PM] TRAININZONEMULTI|2536,2519,60|Said: Lol	
[4/18/23 06:24PM] TRAININZONEMULTI|2539,2520,60|Said: K thanks	
[4/18/23 06:24PM] TRAININZONEMULTI|2539,2518,60|Said: So im stuck	
[4/18/23 06:24PM] TRAININZONEMULTI|2539,2518,60|Said: With this	
[4/18/23 06:24PM] TRAININZONEMULTI|2539,2518,60|Said: ??!!!!	
[4/18/23 06:25PM] TRAININZONEMULTI|2538,2518,60|Said: Can i borrow that staff for the meantime	
[4/18/23 06:25PM] TRAININZONEMULTI|2538,2518,60|Said: Lol	
[4/18/23 06:25PM] TRAININZONEMULTI|2537,2520,60|Said: Oh well	
[4/18/23 06:25PM] TRAININZONEMULTI|2537,2520,60|Said: Wont be on until update then	
[4/18/23 06:26PM] TRAININZONEMULTI|2536,2521,60|Said: Even for 90 slayer task?	
[4/18/23 06:26PM] TRAININZONEMULTI|2536,2519,60|Said: Ur name slayer	
[4/18/23 06:26PM] TRAININZONEMULTI|2536,2519,60|Said: How u not know	
[4/18/23 06:26PM] TRAININZONEMULTI|2536,2519,60|Said: Lol	
[4/18/23 06:27PM] TRAININZONEMULTI|2535,2521,60|Said: Oh well	
[4/18/23 06:27PM] TRAININZONEMULTI|2535,2521,60|Said: Gl	
[4/18/23 06:27PM] TRAININZONEMULTI|2535,2521,60|Said: Thnaks for the help	
[4/18/23 06:27PM] TRAININZONEMULTI|2535,2521,60|Said: Bye	
[4/18/23 06:39PM] Login. ip: 75.86.65.159, mac: To be filled by O.E.M.20230302061708.000000-360, uuid: 04-7C-16-73-48-9D	
[4/18/23 06:40PM] TRAININZONEMULTI|2531,2517,60|Said: Can i get a weaponto replace this	
[4/18/23 06:40PM] TRAININZONEMULTI|2531,2517,60|Said: Smh	
[4/18/23 06:40PM] TRAININZONEMULTI|2530,2519,60|Said: Its a wand	
[4/18/23 06:40PM] TRAININZONEMULTI|2530,2519,60|Said: Not sword	
[4/18/23 06:41PM] TRAININZONEMULTI|2532,2518,60|Said: Wym	
[4/18/23 06:41PM] TRAININZONEMULTI|2532,2518,60|Said: This weapon is a wand upgraded	
[4/18/23 06:41PM] TRAININZONEMULTI|2532,2518,60|Said: Didnt get any	
[4/18/23 06:42PM] (CC) Help. Said: Soo i hav to wait for update ?	
[4/18/23 08:03PM] Player bought 23077 x 1 from Kingrock's pos shop for 550000 Billions	
