[4/22/23 11:07PM] Login. ip: 66.111.89.3, mac: Default string20230401072935.000000-420, uuid: 00-FF-0F-F5-DB-86	
[4/22/23 11:08PM] Login. ip: 66.111.89.3, mac: Default string20230401072935.000000-420, uuid: 00-FF-0F-F5-DB-86	
[4/22/23 11:09PM] Login. ip: 66.111.89.3, mac: Default string20230401072935.000000-420, uuid: 00-FF-0F-F5-DB-86	
[4/22/23 11:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 11:24PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 11:24PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 11:25PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 11:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 11:25PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 11:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 11:25PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 11:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 11:25PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 11:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 11:27PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 11:27PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 11:27PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 11:28PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/22/23 11:28PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 11:28PM] Picked up gr.Item Coin, amount: 1200	
[4/22/23 11:28PM] Picked up gr.Item Coin, amount: 1200	
[4/22/23 11:29PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 11:29PM] Picked up gr.Item Blurite Box, amount: 1	
[4/22/23 11:29PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 11:29PM] Picked up gr.Item Lava bones, amount: 5	
[4/22/23 11:30PM] Picked up gr.Item Coin, amount: 2000	
[4/22/23 11:30PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 11:30PM] Picked up gr.Item Coin, amount: 1600	
[4/22/23 11:30PM] Picked up gr.Item Coin, amount: 1600	
[4/22/23 11:34PM] Picked up gr.Item Coin, amount: 6000	
[4/22/23 11:34PM] Picked up gr.Item Coin, amount: 6000	
[4/22/23 11:35PM] Picked up gr.Item Coin, amount: 4500	
[4/22/23 11:35PM] Picked up gr.Item Coin, amount: 4500	
[4/22/23 11:41PM] Picked up gr.Item Coin, amount: 3600	
[4/22/23 11:42PM] Picked up gr.Item Coin, amount: 1800	
[4/22/23 11:42PM] Picked up gr.Item Coin, amount: 3600	
[4/22/23 11:42PM] Picked up gr.Item Coin, amount: 1800	
[4/22/23 11:43PM] Picked up gr.Item Coin, amount: 3600	
[4/22/23 11:44PM] Picked up gr.Item Imperial amulet, amount: 1	
[4/22/23 11:52PM] Picked up gr.Item Coin, amount: 3500	
[4/22/23 11:52PM] Picked up gr.Item Coin, amount: 3500	
[4/22/23 11:52PM] Picked up gr.Item Coin, amount: 2800	
[4/22/23 11:53PM] Player dropping item: Vial, amount: 1	
[4/22/23 11:54PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 11:54PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 11:54PM] Picked up gr.Item Coin, amount: 3200	
[4/22/23 11:54PM] Picked up gr.Item Coin, amount: 4000	
[4/22/23 11:54PM] Picked up gr.Item Coin, amount: 800	
[4/22/23 11:56PM] (CC) Help. Said: How do you get a sacred box	
[4/22/23 11:56PM] Player dropping item: Starter Amulet, amount: 1	
[4/22/23 11:58PM] GLOBAL_BOSS|2139,5015,0|Said: When is spawn?	
[4/22/23 11:58PM] GLOBAL_BOSS|2144,5014,0|Said: When is spawn?	
[4/23/23 12:06AM] GLOBAL_BOSS|2140,5015,8|Said: When does this start	
[4/23/23 12:13AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 12:13AM] Picked up gr.Item Coin, amount: 6000	
[4/23/23 12:13AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 12:14AM] Picked up gr.Item Coin, amount: 7500	
[4/23/23 12:14AM] Picked up gr.Item Coin, amount: 6000	
[4/23/23 12:15AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 12:15AM] Picked up gr.Item Coin, amount: 7500	
[4/23/23 12:15AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 12:18AM] Picked up gr.Item Coin, amount: 6000	
[4/23/23 12:18AM] Picked up gr.Item Coin, amount: 9000	
[4/23/23 12:19AM] TRAINING_ROCK_CRAB|2707,4751,40|Said: Hi	
[4/23/23 12:20AM] Picked up gr.Item Coin, amount: 9000	
[4/23/23 12:20AM] Picked up gr.Item Coin, amount: 7500	
[4/23/23 12:21AM] Receiving item from trade with Raynes 911 Id: 23038, amount: 1	
[4/23/23 12:21AM] Receiving item from trade with Raynes 911 Id: 23036, amount: 1	
[4/23/23 12:21AM] Receiving item from trade with Raynes 911 Id: 23039, amount: 1	
[4/23/23 12:21AM] Receiving item from trade with Raynes 911 Id: 23038, amount: 1	
[4/23/23 12:21AM] Receiving item from trade with Raynes 911 Id: 23035, amount: 1	
[4/23/23 12:22AM] TRAINING_ROCK_CRAB|2707,4751,40|Said: Tanks	
[4/23/23 12:23AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 09:24AM] Login. ip: 66.111.89.3, mac: Default string20230401072935.000000-420, uuid: 00-FF-0F-F5-DB-86	
[4/23/23 09:26AM] Picked up gr.Item Coin, amount: 6000	
[4/23/23 09:26AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 09:26AM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 09:26AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 09:26AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 09:28AM] Picked up gr.Item Coin, amount: 9000	
[4/23/23 09:30AM] Picked up gr.Item Coin, amount: 4500	
[4/23/23 09:33AM] Picked up gr.Item Coin, amount: 6000	
[4/23/23 10:28AM] Login. ip: 66.111.89.3, mac: Default string20230401072935.000000-420, uuid: 00-FF-0F-F5-DB-86	
