[4/21/23 05:30PM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/22/23 06:00PM] Player received drop: x1 Lust Staff, id: 8809, amount: 1, from: Zorbak	
[4/22/23 06:01PM] Player received drop: x1 Lust Legging, id: 8808, amount: 1, from: Zorbak	
[4/22/23 06:01PM] Player received drop: x1 Lust Visor, id: 8806, amount: 1, from: Zorbak	
[4/22/23 06:05PM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/22/23 06:05PM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/22/23 06:05PM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/22/23 06:09PM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/22/23 06:14PM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/22/23 06:20PM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/22/23 06:27PM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/22/23 06:27PM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/22/23 06:31PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/22/23 06:31PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/22/23 06:31PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/22/23 06:33PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/22/23 06:52PM] Player received drop: x1 Gold Glaive, id: 7014, amount: 1, from: Golden Golem	
[4/22/23 06:52PM] Player received drop: x1 Gold Cape, id: 11762, amount: 1, from: Golden Golem	
[4/22/23 06:54PM] Player received drop: x1 Gold Helm, id: 11183, amount: 1, from: Golden Golem	
[4/25/23 04:39PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/25/23 04:39PM] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/25/23 04:42PM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/25/23 04:43PM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/25/23 04:43PM] Player received drop: x1 Saint Legs, id: 21030, amount: 1, from: Broly	
[4/25/23 04:46PM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/25/23 04:46PM] Player received drop: x1 Gold Enhancement, id: 17391, amount: 1, from: Broly	
[4/25/23 04:47PM] Player received drop: x1 Champion Whip, id: 15888, amount: 1, from: Bowser	
[4/25/23 04:47PM] Player received drop: x1 Champion Helm, id: 15924, amount: 1, from: Bowser	
[4/25/23 04:48PM] Player received drop: x1 Champion Boots, id: 16272, amount: 1, from: Bowser	
[4/25/23 04:49PM] Player received drop: x1 Champion Off-Hand, id: 15818, amount: 1, from: Bowser	
[4/25/23 04:51PM] Player received drop: x1 Champion Body, id: 16023, amount: 1, from: Bowser	
[4/25/23 04:52PM] Player received drop: x1 Rogue Boots, id: 22122, amount: 1, from: Sasuke	
[4/25/23 04:52PM] Player received drop: x1 Rogue Aura, id: 12610, amount: 1, from: Sasuke	
[4/25/23 05:06PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/25/23 05:30PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/25/23 05:30PM] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/25/23 05:30PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/25/23 05:30PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/25/23 05:33PM] Player received drop: x1 $25 Bond, id: 23058, amount: 1, from: Nine Tails	
[4/25/23 05:38PM] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/25/23 05:38PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/25/23 05:40PM] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/25/23 05:40PM] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/25/23 05:42PM] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/25/23 05:42PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/25/23 05:42PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/25/23 05:45PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/25/23 05:48PM] Player received drop: x1 Zircon (Wizard), id: 23092, amount: 1, from: Luffy	
[4/25/23 05:53PM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/25/23 06:01PM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/25/23 06:05PM] Player received drop: x1 Gold Enhancement, id: 17391, amount: 1, from: Broly	
