[4/17/23 12:47AM] Player received drop: x1 $25 Bond, id: 23058, amount: 1, from: Nine Tails	
[4/21/23 01:23AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 02:08AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 02:47AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 02:49AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:11AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 03:41AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 03:45AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 03:49AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 04:08AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 05:11AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 06:04AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 06:25AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 11:11PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 01:00AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 01:01AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 01:17AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 02:43AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 09:45PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 10:23PM] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/22/23 10:23PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/22/23 10:40PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/22/23 10:41PM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/22/23 10:42PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/22/23 10:52PM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/22/23 11:03PM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/22/23 11:22PM] Player received drop: x1 Antique Staff, id: 23145, amount: 1, from: Eragon	
[4/22/23 11:26PM] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/22/23 11:37PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/22/23 11:38PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/22/23 11:38PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/22/23 11:40PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/22/23 11:41PM] Player received drop: x1 Doom Body, id: 16021, amount: 1, from: Doomwatcher	
[4/22/23 11:41PM] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/22/23 11:46PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/22/23 11:51PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/22/23 11:59PM] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/23/23 12:26AM] Player received drop: x1 Maze Maul, id: 17710, amount: 1, from: Maze Guardian	
[4/23/23 12:28AM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/23/23 12:36AM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/23/23 01:01AM] Player received drop: x1 Maze Cape, id: 17684, amount: 1, from: Maze Guardian	
[4/23/23 01:08AM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/23/23 01:17AM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/23/23 01:20AM] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/23/23 10:53PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 12:15AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 06:17AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/24/23 06:27AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 07:23AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 08:10AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 11:31AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/24/23 12:06PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:25PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:57PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 11:57PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/25/23 02:23AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/25/23 03:58AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/25/23 04:22AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/25/23 05:29AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/25/23 09:33PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/25/23 11:09PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/26/23 12:27AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
