[4/16/23 05:13PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/18/23 06:52AM] Player received drop: x1 Obsidian Crossbow Off-Hand, id: 23067, amount: 1, from: Asmodeus	
[4/18/23 06:54AM] Player received drop: x1 Obsidian Wings, id: 23068, amount: 1, from: Asmodeus	
[4/18/23 07:04AM] Player received drop: x1 Obsidian Legs, id: 23063, amount: 1, from: Asmodeus	
[4/18/23 07:16AM] Player received drop: x1 Malvek Legs, id: 19158, amount: 1, from: Malvek	
[4/18/23 07:18AM] Player received drop: x1 Malvek Legs, id: 19158, amount: 1, from: Malvek	
[4/18/23 07:22AM] Player received drop: x1 Malvek Legs, id: 19158, amount: 1, from: Malvek	
[4/18/23 07:28AM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/18/23 07:41AM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/18/23 07:47AM] Player received drop: x1 Blood Body, id: 8814, amount: 1, from: Zeidan Grimm	
[4/18/23 07:50AM] Player received drop: x1 Blood Enhancement, id: 1857, amount: 1, from: Zeidan Grimm	
[4/18/23 08:01AM] Player received drop: x1 Demonlord Sword, id: 14188, amount: 1, from: Ag'Thomoth	
[4/18/23 08:28AM] Player received drop: x1 Lili Helm, id: 22136, amount: 1, from: Lilinryss	
[4/18/23 08:47AM] Player received drop: x1 Lili Body, id: 22137, amount: 1, from: Lilinryss	
[4/18/23 08:58AM] Player received drop: x1 Lili Staff, id: 22143, amount: 1, from: Lilinryss	
[4/18/23 09:02AM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/18/23 09:05AM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/18/23 09:19AM] Player received drop: x1 Adamant platebody (h4), id: 19491, amount: 1, from: Varthramoth	
[4/18/23 09:43AM] Player received drop: x1 Tyrant Body, id: 14192, amount: 1, from: Tyrant Lord	
[4/18/23 10:29AM] Player received drop: x1 Lucifer gloves, id: 22104, amount: 1, from: Lucifer	
[4/18/23 11:16AM] Player received drop: x1 Lucifer boots, id: 22103, amount: 1, from: Lucifer	
[4/18/23 11:33AM] Player received drop: x1 Virtuos Helm, id: 14202, amount: 1, from: Virtuoso	
[4/18/23 12:10PM] Player received drop: x1 Rune platebody (h5), id: 19495, amount: 1, from: Agumon	
[4/18/23 12:37PM] Player received drop: x1 Agumon Gloves, id: 22159, amount: 1, from: Agumon	
[4/18/23 12:44PM] Player received drop: x1 White Wings, id: 22166, amount: 1, from: White Beard	
[4/18/23 12:45PM] Player received drop: x1 White Helm, id: 22163, amount: 1, from: White Beard	
[4/18/23 01:22PM] Player received drop: x1 White Legs, id: 22164, amount: 1, from: White Beard	
[4/18/23 01:27PM] Player received drop: x1 Soldier Sword Off-Hand, id: 23080, amount: 1, from: Panther	
[4/18/23 01:34PM] Player received drop: x1 Soldier Helm, id: 23075, amount: 1, from: Panther	
[4/18/23 01:36PM] Player received drop: x1 Soldier Sword, id: 23079, amount: 1, from: Panther	
[4/18/23 01:55PM] Player received drop: x1 Soldier Legs, id: 23077, amount: 1, from: Panther	
[4/18/23 02:00PM] Player received drop: x1 Soldier Sword Off-Hand, id: 23080, amount: 1, from: Panther	
[4/18/23 02:01PM] Player received drop: x1 Soldier Helm, id: 23075, amount: 1, from: Panther	
[4/18/23 02:19PM] Player received drop: x1 Fighter Body, id: 14311, amount: 1, from: Leviathan	
[4/18/23 02:25PM] Player received drop: x1 Fighter Legs, id: 14313, amount: 1, from: Leviathan	
[4/18/23 03:10PM] Player received drop: x1 Evil Helm, id: 14325, amount: 1, from: Calamity	
[4/18/23 03:11PM] Player received drop: x1 Evil Body, id: 14327, amount: 1, from: Calamity	
[4/18/23 03:14PM] Player received drop: x1 Evil Body, id: 14327, amount: 1, from: Calamity	
[4/18/23 03:26PM] Player received drop: x1 Evil Scythe, id: 22133, amount: 1, from: Calamity	
[4/18/23 03:35PM] Player received drop: x1 Miner chestplate (rune), id: 20586, amount: 1, from: Slender Man	
[4/18/23 03:41PM] Player received drop: x1 Death Box, id: 14490, amount: 1, from: Slender Man	
[4/18/23 03:45PM] Player received drop: x1 Miner chestplate (rune), id: 20586, amount: 1, from: Slender Man	
[4/18/23 04:14PM] Player received drop: x1 Charybde Helm, id: 8828, amount: 1, from: Charybdis	
[4/18/23 04:15PM] Player received drop: x1 Cursed Box, id: 15003, amount: 1, from: Vote Boss	
[4/18/23 04:54PM] Player received drop: x1 Scylla Body, id: 14373, amount: 1, from: Scylla	
[4/18/23 05:45PM] Player received drop: x1 Miner gauntlets (adamant), id: 20590, amount: 1, from: Ezkel-Nojad	
[4/18/23 05:48PM] Player received drop: x1 Gladiator Helm, id: 15005, amount: 1, from: Ezkel-Nojad	
[4/18/23 05:50PM] Player received drop: x1 Gladiator Gloves, id: 15200, amount: 1, from: Ezkel-Nojad	
[4/18/23 05:52PM] Player received drop: x1 Miner gauntlets (adamant), id: 20590, amount: 1, from: Ezkel-Nojad	
[4/18/23 05:55PM] Player received drop: x1 Gladiator Boots, id: 15201, amount: 1, from: Ezkel-Nojad	
[4/18/23 07:16PM] Player received drop: x1 Frieza Legs, id: 11765, amount: 1, from: Frieza	
[4/18/23 07:38PM] Player received drop: x1 Perfect Cell Apparatus, id: 7545, amount: 1, from: Perfect Cell	
[4/18/23 09:17PM] Player received drop: x1 Super Buu Ward, id: 15832, amount: 1, from: Super Buu	
[4/19/23 07:15AM] Player received drop: x1 Goku Head, id: 13323, amount: 1, from: Goku	
[4/19/23 07:28AM] Player received drop: x1 Goku Legs, id: 13325, amount: 1, from: Goku	
[4/19/23 07:52AM] Player received drop: x1 Majestic Box, id: 15004, amount: 1, from: Meruem The King	
[4/19/23 08:11AM] Player received drop: x1 Elite Staff, id: 8412, amount: 1, from: Goku	
[4/19/23 08:39AM] Player received drop: x1 Goku Head, id: 13323, amount: 1, from: Goku	
[4/19/23 09:01AM] Player received drop: x1 Goku Head, id: 13323, amount: 1, from: Goku	
[4/19/23 09:05AM] Player received drop: x1 Dragon spear (p+), id: 13774, amount: 1, from: Goku	
[4/19/23 09:57AM] Player received drop: x1 Goku Boots, id: 13327, amount: 1, from: Goku	
[4/19/23 10:08AM] Player received drop: x1 Goku Head, id: 13323, amount: 1, from: Goku	
[4/19/23 02:08PM] Player received drop: x1 Elite Bow, id: 8411, amount: 1, from: Goku	
[4/19/23 03:16PM] Player received drop: x1 Demon Bow, id: 22134, amount: 1, from: Nine Tails	
[4/19/23 03:27PM] Player received drop: x1 Shinigami Gloves, id: 3318, amount: 1, from: Byakuya	
[4/19/23 03:34PM] Player received drop: x1 Rune spear (p++), id: 13775, amount: 1, from: Byakuya	
[4/19/23 03:54PM] Player received drop: x1 Shinigami Body, id: 13329, amount: 1, from: Byakuya	
[4/19/23 03:56PM] Player received drop: x1 Shinigami Sword, id: 13333, amount: 1, from: Byakuya	
[4/19/23 04:10PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 04:10PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 04:10PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 04:11PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:11PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:13PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 04:14PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 04:14PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 04:14PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 04:14PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:15PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 04:15PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 04:17PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:18PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 04:18PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 04:20PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 04:21PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 04:21PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 04:21PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 04:23PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 04:24PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 04:24PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:24PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:25PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 04:29PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 04:29PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:29PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 04:29PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:30PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:30PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 04:31PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 04:32PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 04:32PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 04:41PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/19/23 04:42PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/19/23 04:42PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/19/23 04:42PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/19/23 04:42PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/19/23 04:43PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/19/23 04:57PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/19/23 04:57PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/19/23 04:57PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/19/23 04:57PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/19/23 05:05PM] Player received drop: x1 Executive Body, id: 4685, amount: 1, from: Gorvek	
[4/19/23 05:05PM] Player received drop: x1 Executive Body, id: 4685, amount: 1, from: Gorvek	
[4/19/23 05:11PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/19/23 05:11PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/19/23 05:11PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/19/23 05:11PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/19/23 05:12PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/19/23 05:12PM] Player received drop: x1 Executive Body, id: 4685, amount: 1, from: Gorvek	
[4/19/23 05:15PM] Player received drop: x1 Demon Bow, id: 22134, amount: 1, from: Nine Tails	
[4/19/23 05:18PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/19/23 05:20PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/19/23 05:20PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/19/23 05:20PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/19/23 05:23PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/19/23 05:28PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/19/23 05:28PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/19/23 05:29PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/19/23 05:29PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/19/23 05:29PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/19/23 05:31PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/19/23 05:32PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/19/23 05:32PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/19/23 05:32PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/19/23 05:34PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/19/23 05:35PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/19/23 05:37PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/19/23 05:38PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/19/23 05:38PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/19/23 05:38PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/19/23 05:41PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 05:41PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 05:41PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
