[4/22/23 03:11PM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/26/23 09:30PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/26/23 09:31PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/26/23 09:33PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/26/23 09:33PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/26/23 09:40PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/26/23 09:40PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/26/23 09:42PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/26/23 09:46PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/26/23 09:46PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/26/23 10:39PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/26/23 10:41PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/26/23 11:03PM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/27/23 08:47AM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/27/23 08:55AM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/27/23 09:11AM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/27/23 09:30AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/27/23 09:31AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/27/23 10:31AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/27/23 10:40AM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/27/23 10:40AM] Player received drop: x1 Saint Legs, id: 21030, amount: 1, from: Broly	
[4/27/23 10:53AM] Player received drop: x1 Saint Legs, id: 21030, amount: 1, from: Broly	
[4/27/23 10:53AM] Player received drop: x1 Saint Legs, id: 21030, amount: 1, from: Broly	
[4/27/23 10:58AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 10:59AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 12:47PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 12:51PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 12:53PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/27/23 12:58PM] Player received drop: x1 Onyx Griffin Pet, id: 19486, amount: 1, from: Onyx Griffin	
[4/27/23 12:59PM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/27/23 12:59PM] Player received drop: x1 Onyx Griffin Pet, id: 19486, amount: 1, from: Onyx Griffin	
[4/27/23 01:16PM] Player received drop: x1 Onyx Griffin Pet, id: 19486, amount: 1, from: Onyx Griffin	
[4/27/23 01:21PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/27/23 01:43PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/27/23 01:44PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 01:44PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/27/23 01:44PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 01:44PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 01:45PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/27/23 01:45PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/27/23 01:46PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/27/23 01:47PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 01:48PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/27/23 01:48PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 01:50PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/27/23 02:03PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 02:05PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/27/23 02:05PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 02:08PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/27/23 02:13PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 02:15PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 02:19PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 02:19PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/27/23 02:22PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/27/23 02:26PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/27/23 02:29PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 03:24PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/27/23 03:25PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/27/23 03:30PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 03:30PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/27/23 03:40PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/27/23 03:41PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/27/23 03:46PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/27/23 04:31PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/27/23 04:31PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 04:31PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/27/23 04:32PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 04:37PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 04:37PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 04:38PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/27/23 04:39PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/27/23 04:40PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 04:45PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 04:47PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 05:19PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/27/23 05:21PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 05:25PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 05:26PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/27/23 05:28PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 05:28PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 05:44PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 05:45PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/27/23 05:51PM] Player received drop: x1 Rogue Boots, id: 22122, amount: 1, from: Sasuke	
[4/27/23 05:52PM] Player received drop: x1 Gold Enhancement, id: 17391, amount: 1, from: Broly	
[4/27/23 05:52PM] Player received drop: x1 Gold Enhancement, id: 17391, amount: 1, from: Broly	
[4/27/23 05:57PM] Player received drop: x1 Gold Enhancement, id: 17391, amount: 1, from: Broly	
[4/27/23 05:57PM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/27/23 06:02PM] Player received drop: x1 Zircon (Wizard), id: 23092, amount: 1, from: Luffy	
[4/27/23 06:05PM] Player received drop: x1 Saint Legs, id: 21030, amount: 1, from: Broly	
[4/27/23 06:10PM] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/27/23 06:10PM] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/27/23 06:12PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/27/23 06:13PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/27/23 06:14PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/27/23 06:19PM] Player received drop: x1 Slender Man Pet, id: 20586, amount: 1, from: Slender Man	
