[4/15/23 12:41PM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/17/23 05:39PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 05:41PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 05:46PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 05:47PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 05:49PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 05:54PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 05:56PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 05:59PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 05:59PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:01PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:05PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:06PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:13PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:13PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:16PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:17PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:17PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:21PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:24PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:26PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:26PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:29PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:29PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:30PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:30PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:37PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:38PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:41PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:44PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:45PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:47PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:47PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:47PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:49PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:49PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:50PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:50PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:51PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:51PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:52PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:52PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:53PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:54PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:54PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:55PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:56PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:57PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:59PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:59PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 07:00PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 07:01PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 07:01PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 07:06PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 07:07PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 07:09PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 07:10PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 07:10PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 07:34PM] Player received drop: x1 X1.5 Damage Perk, id: 4442, amount: 1, from: Golden Great Ape	
[4/17/23 07:49PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 07:49PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 07:51PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 07:51PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 07:51PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 08:49PM] Player received drop: x1 Zircon (Wizard), id: 23092, amount: 1, from: Luffy	
[4/17/23 09:03PM] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/17/23 09:04PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/17/23 09:05PM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/17/23 09:12PM] Player received drop: x1 Rogue Boots, id: 22122, amount: 1, from: Sasuke	
[4/17/23 09:15PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/17/23 09:25PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/17/23 09:27PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/17/23 09:35PM] Player received drop: x1 Nite Wings, id: 17606, amount: 1, from: Dragonite	
[4/17/23 09:42PM] Player received drop: x1 Obsidian Wings, id: 23068, amount: 1, from: Asmodeus	
[4/17/23 09:42PM] Player received drop: x1 Obsidian Aura, id: 12612, amount: 1, from: Asmodeus	
[4/17/23 09:46PM] Player received drop: x1 Obsidian Crossbow Off-Hand, id: 23067, amount: 1, from: Asmodeus	
[4/17/23 09:55PM] Player received drop: x1 Malvek Body, id: 19159, amount: 1, from: Malvek	
[4/17/23 09:55PM] Player received drop: x1 Adamant platebody (h2), id: 19485, amount: 1, from: Malvek	
[4/17/23 09:57PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/17/23 10:14PM] Player received drop: x1 Demonlord Legs, id: 14186, amount: 1, from: Ag'Thomoth	
[4/17/23 10:15PM] Player received drop: x1 Demonlord Gloves, id: 14182, amount: 1, from: Ag'Thomoth	
[4/17/23 10:20PM] Player received drop: x1 Demonlord Legs, id: 14186, amount: 1, from: Ag'Thomoth	
[4/17/23 10:27PM] Player received drop: x1 Lili Helm, id: 22136, amount: 1, from: Lilinryss	
[4/17/23 10:45PM] Player received drop: x1 Majestic Box, id: 15004, amount: 1, from: Meruem The King	
[4/17/23 10:52PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/17/23 11:05PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/17/23 11:06PM] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/17/23 11:16PM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/17/23 11:42PM] Player received drop: x1 Owner cape goodiebag, id: 3578, amount: 1, from: Nine Tails	
[4/18/23 12:01AM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/18/23 12:02AM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/18/23 12:08AM] Player received drop: x1 Virtuos Relic, id: 14307, amount: 1, from: Virtuoso	
[4/18/23 12:21AM] Player received drop: x1 Virtuos Helm, id: 14202, amount: 1, from: Virtuoso	
[4/18/23 01:15AM] Player received drop: x1 Rune platebody (h5), id: 19495, amount: 1, from: Agumon	
[4/18/23 01:16AM] Player received drop: x1 Agumon Body, id: 22153, amount: 1, from: Agumon	
[4/18/23 01:46AM] Player received drop: x1 White Gloves, id: 22162, amount: 1, from: White Beard	
[4/18/23 02:28AM] Player received drop: x1 Fighter Boots, id: 14317, amount: 1, from: Leviathan	
[4/18/23 03:09AM] Player received drop: x1 Evil Scythe, id: 22133, amount: 1, from: Calamity	
[4/18/23 03:10AM] Player received drop: x1 Miner chestplate (adamant), id: 20585, amount: 1, from: Calamity	
[4/18/23 03:39AM] Player received drop: x1 Evil Body, id: 14327, amount: 1, from: Calamity	
[4/18/23 03:47AM] Player received drop: x1 Miner chestplate (adamant), id: 20585, amount: 1, from: Calamity	
[4/18/23 05:13AM] Player received drop: x1 $10 Bond, id: 23057, amount: 1, from: Final Boss Veigar	
[4/18/23 06:19AM] Player received drop: x1 Black platebody (h3), id: 19487, amount: 1, from: Zeidan Grimm	
[4/18/23 06:20AM] Player received drop: x1 Blood Enhancement, id: 1857, amount: 1, from: Zeidan Grimm	
[4/18/23 06:34AM] Player received drop: x1 Charybde Cape, id: 8830, amount: 1, from: Charybdis	
[4/18/23 06:37AM] Player received drop: x1 Charybde Cape, id: 8830, amount: 1, from: Charybdis	
[4/18/23 09:32AM] Player received drop: x1 Miner chestplate (rune), id: 20586, amount: 1, from: Slender Man	
[4/18/23 12:42PM] Player received drop: x1 Majestic Box, id: 15004, amount: 1, from: Meruem The King	
[4/18/23 01:15PM] Player received drop: x1 Death Box, id: 14490, amount: 1, from: Slender Man	
[4/18/23 01:53PM] Player received drop: x1 Charybde Body, id: 8829, amount: 1, from: Charybdis	
[4/18/23 01:53PM] Player received drop: x1 Charybde Ring, id: 8831, amount: 1, from: Charybdis	
[4/18/23 02:10PM] Player received drop: x1 Scylla Body, id: 14373, amount: 1, from: Scylla	
[4/18/23 03:17PM] Player received drop: x1 Exode Hood, id: 22036, amount: 1, from: Exoden	
[4/18/23 03:18PM] Player received drop: x1 Exode Hood, id: 22036, amount: 1, from: Exoden	
[4/18/23 03:23PM] Player received drop: x1 Gladiator Legs, id: 15007, amount: 1, from: Ezkel-Nojad	
[4/18/23 03:23PM] Player received drop: x1 Gladiator Shield, id: 15008, amount: 1, from: Ezkel-Nojad	
[4/18/23 04:24PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 05:11PM] Player received drop: x1 Gladiator Cape, id: 15100, amount: 1, from: Ezkel-Nojad	
[4/18/23 06:04PM] Player received drop: x1 Gladiator Helm, id: 15005, amount: 1, from: Ezkel-Nojad	
[4/18/23 06:47PM] Player received drop: x1 Infamous Box, id: 20489, amount: 1, from: Meruem The King	
[4/18/23 07:40PM] Player received drop: x1 Warrior chestplate (mithril), id: 20604, amount: 1, from: Perfect Cell	
[4/18/23 08:04PM] Player received drop: x1 Perfect Cell Helm, id: 9481, amount: 1, from: Perfect Cell	
[4/19/23 03:39PM] Player received drop: x1 Super Buu Ward, id: 15832, amount: 1, from: Super Buu	
[4/19/23 04:18PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 04:19PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 04:22PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:26PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 04:28PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:31PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 04:31PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:37PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:41PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 04:43PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 04:46PM] Player received drop: x2 1% DR & Double Drop Ticket, id: 21816, amount: 2, from: Vote Boss	
[4/19/23 04:56PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 04:56PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 04:57PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 05:01PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 05:08PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 05:11PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 05:20PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/19/23 05:24PM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/19/23 05:25PM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/19/23 05:25PM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/19/23 05:34PM] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/19/23 07:08PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 07:08PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:09PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:12PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 07:12PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:21PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 07:24PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 07:30PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:33PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 07:38PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 07:39PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 07:39PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:41PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:41PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 07:42PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:43PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 07:46PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 07:46PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 07:47PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 07:47PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 07:48PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:48PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 07:52PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:53PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 07:53PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 07:54PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 07:57PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 08:00PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 08:02PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 08:02PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 08:03PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 08:06PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 08:08PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 08:12PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 08:21PM] Player received drop: x1 Super Buu Ward, id: 15832, amount: 1, from: Super Buu	
[4/19/23 08:40PM] Player received drop: x1 Goku Legs, id: 13325, amount: 1, from: Goku	
[4/19/23 10:16PM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/19/23 10:16PM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/19/23 10:17PM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/19/23 10:24PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/19/23 10:24PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/19/23 10:25PM] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/19/23 10:29PM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/19/23 10:30PM] Player received drop: x1 Antique Sword, id: 23146, amount: 1, from: Eragon	
[4/19/23 10:35PM] Player received drop: x1 Antique Staff, id: 23145, amount: 1, from: Eragon	
[4/19/23 10:38PM] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/19/23 10:42PM] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/19/23 10:46PM] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/19/23 10:59PM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/19/23 11:06PM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/19/23 11:08PM] Player received drop: x1 Unknown Legs, id: 21044, amount: 1, from: Miscreation	
[4/19/23 11:09PM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/19/23 11:09PM] Player received drop: x1 Unknown Mace, id: 9940, amount: 1, from: Miscreation	
[4/19/23 11:19PM] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/19/23 11:29PM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/19/23 11:31PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/19/23 11:39PM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/19/23 11:39PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/19/23 11:57PM] Player received drop: x1 Drop rate scroll, id: 23174, amount: 1, from: Vote Boss	
[4/20/23 12:06AM] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/20/23 12:07AM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/20/23 12:09AM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/20/23 12:11AM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/20/23 12:14AM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/20/23 12:16AM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/20/23 01:32AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 01:33AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 01:33AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 01:46AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 01:48AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/23/23 06:39AM] Player received drop: x1 Shinigami Body, id: 13329, amount: 1, from: Byakuya	
