[4/18/23 02:08PM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/18/23 11:18PM] Player received drop: x1 Tyrant Aura, id: 12608, amount: 1, from: Tyrant Lord	
[4/18/23 11:27PM] Player received drop: x1 Lucifer body, id: 22101, amount: 1, from: Lucifer	
[4/19/23 02:42PM] Player received drop: x1 Agumon Helmet, id: 22152, amount: 1, from: Agumon	
[4/19/23 02:53PM] Player received drop: x1 White Helm, id: 22163, amount: 1, from: White Beard	
[4/19/23 03:29PM] Player received drop: x1 Soldier Lance, id: 5730, amount: 1, from: Panther	
[4/19/23 04:05PM] Player received drop: x1 Fighter Gloves, id: 14315, amount: 1, from: Leviathan	
[4/19/23 04:24PM] Player received drop: x1 Evil Helm, id: 14325, amount: 1, from: Calamity	
[4/19/23 05:14PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 05:22PM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/19/23 05:22PM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/19/23 05:45PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 05:48PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 05:59PM] Player received drop: x1 Charybde Helm, id: 8828, amount: 1, from: Charybdis	
[4/19/23 06:05PM] Player received drop: x1 Charybde Cape, id: 8830, amount: 1, from: Charybdis	
[4/19/23 06:33PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 06:33PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 06:34PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 06:35PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 06:36PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 06:40PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 06:41PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 06:41PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 06:48PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 06:51PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 06:57PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 06:59PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 07:00PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 07:02PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:26PM] Player received drop: x1 Death Box, id: 14490, amount: 1, from: Slender Man	
[4/19/23 07:35PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 07:38PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 07:39PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 07:39PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 07:45PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 07:49PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 07:52PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 07:55PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 07:57PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 08:02PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 08:37PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/19/23 08:48PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/19/23 09:03PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/19/23 11:06PM] Player received drop: x1 Scylla Wings, id: 14375, amount: 1, from: Scylla	
[4/19/23 11:12PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 12:35AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 12:47AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 12:52AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 01:40AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 01:48AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 02:45AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 02:46AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 02:56AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 03:01AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 03:08AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 03:14AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 03:36AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 03:48AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 04:00AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 04:25AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 04:26AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 04:57AM] Player received drop: x1 Gladiator Boots, id: 15201, amount: 1, from: Ezkel-Nojad	
[4/20/23 11:47AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 10:18PM] Player received drop: x1 Shinigami Boots, id: 13332, amount: 1, from: Byakuya	
[4/20/23 11:05PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/20/23 11:09PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 12:46AM] Player received drop: x1 Fazula Book, id: 4072, amount: 1, from: Queen Fazula	
[4/21/23 01:41AM] Player received drop: x1 Fazula Legs, id: 4068, amount: 1, from: Queen Fazula	
[4/21/23 03:36AM] Player received drop: x1 Damp tinderbox, id: 4073, amount: 1, from: Queen Fazula	
[4/21/23 09:02AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 09:25AM] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/21/23 09:26AM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/21/23 09:26AM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/21/23 09:28AM] Player received drop: x1 Doom Body, id: 16021, amount: 1, from: Doomwatcher	
[4/21/23 09:28AM] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/21/23 09:29AM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/21/23 09:30AM] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/21/23 12:50PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 01:39PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 02:26AM] Player received drop: x1 Fazula Head, id: 4066, amount: 1, from: Queen Fazula	
[4/22/23 09:16AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 09:18AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 09:26AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 09:26AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 09:27AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 09:30AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 09:44AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 09:58AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 09:58AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 10:23AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 10:39AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 04:59PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 05:00PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 05:14PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 05:20PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 05:21PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 05:24PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 05:25PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 05:32PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 05:40PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 05:41PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 05:41PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 05:44PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 05:50PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 05:51PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 05:54PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 05:55PM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/22/23 05:58PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 06:00PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 06:01PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 06:05PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 06:10PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 07:05PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 07:05PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 07:11PM] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/22/23 07:13PM] Player received drop: x1 Maze Maul, id: 17710, amount: 1, from: Maze Guardian	
[4/22/23 07:14PM] Player received drop: x1 Maze Maul, id: 17710, amount: 1, from: Maze Guardian	
[4/22/23 07:15PM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/22/23 07:17PM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/22/23 08:53PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/23/23 01:36AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/23/23 01:37AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/23/23 02:08AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/23/23 03:46AM] Player received drop: x10 Runecrafting guild token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 03:52AM] Player received drop: x20 Runecrafting guild token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 03:55AM] Player received drop: x1 Black Goku Legs, id: 14438, amount: 1, from: Black Goku	
[4/23/23 03:55AM] Player received drop: x20 Runecrafting guild token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 03:57AM] Player received drop: x10 Runecrafting guild token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 04:00AM] Player received drop: x10 Runecrafting guild token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:44AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 09:49AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
<<<<<<< Updated upstream
[4/26/23 01:41AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/26/23 01:54AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/26/23 02:03AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/26/23 02:07AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
=======
[4/23/23 04:09PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 04:59PM] Player received drop: x1 Fazula Legs, id: 4068, amount: 1, from: Queen Fazula	
[4/23/23 07:45PM] Player received drop: x1 Black Goku Boots, id: 14444, amount: 1, from: Black Goku	
[4/23/23 08:06PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 08:17PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 09:02PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:16PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:19PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/23/23 09:37PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 10:48PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/23/23 11:23PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 12:06AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 12:22AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 01:16AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 01:27AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 02:02AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 03:52AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 05:45AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 06:02AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 06:06AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 07:13AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 07:20AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 07:22AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 07:30AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 07:36AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 09:45AM] Player received drop: x1 Black Goku Head, id: 14440, amount: 1, from: Black Goku	
[4/24/23 10:01AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 10:03AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 10:50AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 11:01AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 11:12AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 11:32AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 11:44AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 11:53AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 11:58AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 12:03PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 12:07PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 01:51PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 02:21PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 03:49PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 03:50PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 03:57PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 04:52PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 05:15PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 05:29PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 10:18PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 10:30PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/24/23 10:38PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 10:39PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 11:22PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/24/23 11:59PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 12:06AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 12:38AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 01:06AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 06:45AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 06:55AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 07:07AM] Player received drop: x1 Deathbringer bow, id: 12843, amount: 1, from: Black Goku	
[4/25/23 07:19AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 07:39AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 08:13AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 08:18AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 08:29AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 09:15AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 10:34AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/25/23 10:38AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/25/23 10:42AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 11:03AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 11:11AM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 11:25AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 11:51AM] Player received drop: x1 Black Goku Boots, id: 14444, amount: 1, from: Black Goku	
[4/25/23 11:53AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 11:56AM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 11:59AM] Player received drop: x1 Black Goku Legs, id: 14438, amount: 1, from: Black Goku	
[4/25/23 12:12PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 12:20PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 12:44PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 01:27PM] Player received drop: x20 Counter Token, id: 13650, amount: 20, from: Black Goku	
[4/25/23 02:21PM] Player received drop: x1 Onyx Griffin Pet, id: 19486, amount: 1, from: Onyx Griffin	
[4/25/23 02:26PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/25/23 02:28PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/25/23 03:46PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
[4/25/23 03:55PM] Player received drop: x10 Counter Token, id: 13650, amount: 10, from: Black Goku	
