[4/17/23 05:58AM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/18/23 10:08PM] Player received drop: x1 Champion Off-Hand, id: 15818, amount: 1, from: Bowser	
[4/18/23 11:27PM] Player received drop: x1 Rogue Legs, id: 22125, amount: 1, from: Sasuke	
[4/18/23 11:30PM] Player received drop: x1 Rogue Boots, id: 22122, amount: 1, from: Sasuke	
[4/18/23 11:55PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/19/23 02:49PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/19/23 02:50PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/19/23 02:57PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/19/23 03:01PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/19/23 03:03PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/19/23 03:06PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/19/23 03:34PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/19/23 03:35PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/19/23 06:21PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/19/23 06:31PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/19/23 06:35PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/19/23 06:35PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/19/23 06:41PM] Player received drop: x1 Executive Gloves, id: 8273, amount: 1, from: Gorvek	
[4/19/23 06:56PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/19/23 07:03PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/19/23 07:23PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/19/23 07:30PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/19/23 07:36PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/19/23 07:36PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/19/23 08:36PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/19/23 08:53PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/19/23 10:47PM] Player received drop: x1 Executive Body, id: 4685, amount: 1, from: Gorvek	
[4/19/23 11:47PM] Player received drop: x1 Nite Hammer Off-Hand, id: 17700, amount: 1, from: Dragonite	
[4/20/23 12:09AM] Player received drop: x1 Nite Hammer Off-Hand, id: 17700, amount: 1, from: Dragonite	
[4/20/23 12:35AM] Player received drop: x1 Nite Wings, id: 17606, amount: 1, from: Dragonite	
[4/20/23 12:43AM] Player received drop: x1 Nite Boots, id: 17622, amount: 1, from: Dragonite	
[4/20/23 12:48AM] Player received drop: x1 Nite Body, id: 17616, amount: 1, from: Dragonite	
[4/20/23 01:17AM] Player received drop: x1 Rune platebody (h1), id: 19483, amount: 1, from: Dragonite	
[4/20/23 01:46AM] Player received drop: x1 Nite Hammer, id: 17698, amount: 1, from: Dragonite	
[4/20/23 01:58AM] Player received drop: x1 Nite Necklace, id: 11195, amount: 1, from: Dragonite	
[4/20/23 02:08AM] Player received drop: x1 Nite Wings, id: 17606, amount: 1, from: Dragonite	
[4/20/23 03:47AM] Player received drop: x1 Nite Body, id: 17616, amount: 1, from: Dragonite	
[4/20/23 04:04AM] Player received drop: x1 Nite Hammer Off-Hand, id: 17700, amount: 1, from: Dragonite	
[4/20/23 04:15AM] Player received drop: x1 Nite Legs, id: 17618, amount: 1, from: Dragonite	
[4/20/23 04:53AM] Player received drop: x1 Nite Body, id: 17616, amount: 1, from: Dragonite	
[4/20/23 05:04AM] Player received drop: x1 Nite Hammer, id: 17698, amount: 1, from: Dragonite	
[4/20/23 07:38AM] Player received drop: x1 Nite Wings, id: 17606, amount: 1, from: Dragonite	
[4/20/23 07:40AM] Player received drop: x1 Nite Helm, id: 17614, amount: 1, from: Dragonite	
[4/20/23 11:47AM] Player received drop: x1 Obsidian Crossbow, id: 23066, amount: 1, from: Asmodeus	
[4/20/23 11:57AM] Player received drop: x1 Obsidian Legs, id: 23063, amount: 1, from: Asmodeus	
[4/20/23 12:11PM] Player received drop: x1 Obsidian Body, id: 23062, amount: 1, from: Asmodeus	
[4/20/23 12:30PM] Player received drop: x1 Black platebody (h2), id: 19484, amount: 1, from: Asmodeus	
[4/20/23 12:47PM] Player received drop: x1 Obsidian Helm, id: 23061, amount: 1, from: Asmodeus	
[4/20/23 05:27PM] Player received drop: x1 Obsidian Aura, id: 12612, amount: 1, from: Asmodeus	
[4/20/23 05:36PM] Player received drop: x1 Obsidian Crossbow, id: 23066, amount: 1, from: Asmodeus	
[4/20/23 05:45PM] Player received drop: x1 Black platebody (h2), id: 19484, amount: 1, from: Asmodeus	
[4/20/23 05:47PM] Player received drop: x1 Obsidian Wings, id: 23068, amount: 1, from: Asmodeus	
[4/20/23 06:02PM] Player received drop: x1 Obsidian Crossbow Off-Hand, id: 23067, amount: 1, from: Asmodeus	
[4/20/23 06:07PM] Player received drop: x1 Malvek Legs, id: 19158, amount: 1, from: Malvek	
[4/20/23 06:45PM] Player received drop: x1 Malvek Body, id: 19159, amount: 1, from: Malvek	
[4/20/23 07:00PM] Player received drop: x1 Malvek Katana, id: 14018, amount: 1, from: Malvek	
[4/20/23 07:10PM] Player received drop: x1 Malvek Helm, id: 19160, amount: 1, from: Malvek	
[4/20/23 07:35PM] Player received drop: x1 Malvek Helm, id: 19160, amount: 1, from: Malvek	
[4/20/23 07:56PM] Player received drop: x1 Malvek Helm, id: 19160, amount: 1, from: Malvek	
[4/20/23 08:05PM] Player received drop: x1 Malvek Katana, id: 14018, amount: 1, from: Malvek	
[4/20/23 08:50PM] Player received drop: x1 Malvek Body, id: 19159, amount: 1, from: Malvek	
[4/20/23 08:57PM] Player received drop: x1 Malvek Body, id: 19159, amount: 1, from: Malvek	
[4/20/23 08:59PM] Player received drop: x1 Malvek Katana, id: 14018, amount: 1, from: Malvek	
[4/20/23 09:13PM] Player received drop: x1 Adamant platebody (h2), id: 19485, amount: 1, from: Malvek	
[4/20/23 09:24PM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/20/23 09:56PM] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/20/23 10:01PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/20/23 10:06PM] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/20/23 10:11PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/20/23 10:31PM] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/20/23 11:09PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/20/23 11:12PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/20/23 11:46PM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 02:07AM] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/21/23 02:21AM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 02:31AM] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/21/23 02:48AM] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/21/23 02:48AM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 02:55AM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 03:01AM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 03:24AM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 03:28AM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 03:32AM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 04:18AM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 04:26AM] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/21/23 04:27AM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 04:30AM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 04:51AM] Player received drop: x1 Onyx Helm, id: 20427, amount: 1, from: Onyx Griffin	
[4/21/23 05:23AM] Player received drop: x1 Rune platebody (h2), id: 19486, amount: 1, from: Onyx Griffin	
[4/21/23 05:32AM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/21/23 05:57AM] Player received drop: x1 Blood Enhancement, id: 1857, amount: 1, from: Zeidan Grimm	
[4/21/23 06:03AM] Player received drop: x1 Black platebody (h3), id: 19487, amount: 1, from: Zeidan Grimm	
[4/21/23 06:53AM] Player received drop: x1 Blood Boots, id: 17283, amount: 1, from: Zeidan Grimm	
[4/21/23 07:30AM] Player received drop: x1 Blood Boots, id: 17283, amount: 1, from: Zeidan Grimm	
[4/21/23 07:43AM] Player received drop: x1 Blood Helm, id: 8813, amount: 1, from: Zeidan Grimm	
[4/21/23 07:56AM] Player received drop: x1 Blood Body, id: 8814, amount: 1, from: Zeidan Grimm	
[4/21/23 08:18AM] Player received drop: x1 Blood Gloves, id: 16194, amount: 1, from: Zeidan Grimm	
[4/21/23 03:17PM] Player received drop: x1 Blood Gloves, id: 16194, amount: 1, from: Zeidan Grimm	
[4/21/23 03:20PM] Player received drop: x1 Blood Legs, id: 8815, amount: 1, from: Zeidan Grimm	
[4/21/23 03:49PM] Player received drop: x1 Blood Gloves, id: 16194, amount: 1, from: Zeidan Grimm	
[4/21/23 03:53PM] Player received drop: x1 Black platebody (h3), id: 19487, amount: 1, from: Zeidan Grimm	
[4/21/23 03:58PM] Player received drop: x1 Blood Gloves, id: 16194, amount: 1, from: Zeidan Grimm	
[4/21/23 03:58PM] Player received drop: x1 Blood Enhancement, id: 1857, amount: 1, from: Zeidan Grimm	
[4/21/23 04:05PM] Player received drop: x1 Blood Boots, id: 17283, amount: 1, from: Zeidan Grimm	
[4/21/23 06:25PM] Player received drop: x1 Blood Legs, id: 8815, amount: 1, from: Zeidan Grimm	
[4/21/23 06:56PM] Player received drop: x1 Blood Enhancement, id: 1857, amount: 1, from: Zeidan Grimm	
[4/21/23 06:59PM] Player received drop: x1 Blood Body, id: 8814, amount: 1, from: Zeidan Grimm	
[4/21/23 07:23PM] Player received drop: x1 Blood Helm, id: 8813, amount: 1, from: Zeidan Grimm	
[4/21/23 07:25PM] Player received drop: x1 Blood Enhancement, id: 1857, amount: 1, from: Zeidan Grimm	
[4/21/23 07:40PM] Player received drop: x1 Blood Boots, id: 17283, amount: 1, from: Zeidan Grimm	
[4/21/23 07:42PM] Player received drop: x1 Blood Body, id: 8814, amount: 1, from: Zeidan Grimm	
[4/21/23 07:48PM] Player received drop: x1 Blood Body, id: 8814, amount: 1, from: Zeidan Grimm	
[4/21/23 07:54PM] Player received drop: x1 Blood Helm, id: 8813, amount: 1, from: Zeidan Grimm	
[4/21/23 08:36PM] Player received drop: x1 Blood Helm, id: 8813, amount: 1, from: Zeidan Grimm	
[4/21/23 08:49PM] Player received drop: x1 Blood Legs, id: 8815, amount: 1, from: Zeidan Grimm	
[4/21/23 09:31PM] Player received drop: x1 Blood Gloves, id: 16194, amount: 1, from: Zeidan Grimm	
[4/21/23 09:39PM] Player received drop: x1 Blood Legs, id: 8815, amount: 1, from: Zeidan Grimm	
[4/21/23 09:46PM] Player received drop: x1 Black platebody (h3), id: 19487, amount: 1, from: Zeidan Grimm	
[4/21/23 09:47PM] Player received drop: x1 Black platebody (h3), id: 19487, amount: 1, from: Zeidan Grimm	
[4/21/23 09:50PM] Player received drop: x1 Blood Helm, id: 8813, amount: 1, from: Zeidan Grimm	
[4/21/23 10:04PM] Player received drop: x1 Blood Helm, id: 8813, amount: 1, from: Zeidan Grimm	
[4/21/23 10:06PM] Player received drop: x1 Blood Vitur, id: 8136, amount: 1, from: Zeidan Grimm	
[4/21/23 10:18PM] Player received drop: x1 Demonlord Helm, id: 14184, amount: 1, from: Ag'Thomoth	
[4/21/23 10:33PM] Player received drop: x1 Demonlord Boots, id: 14180, amount: 1, from: Ag'Thomoth	
[4/21/23 10:38PM] Player received drop: x1 Demonlord Helm, id: 14184, amount: 1, from: Ag'Thomoth	
[4/22/23 12:33AM] Player received drop: x1 Demonlord Boots, id: 14180, amount: 1, from: Ag'Thomoth	
[4/22/23 12:37AM] Player received drop: x1 Demonlord Helm, id: 14184, amount: 1, from: Ag'Thomoth	
[4/22/23 12:44AM] Player received drop: x1 Demonlord Sword, id: 14188, amount: 1, from: Ag'Thomoth	
[4/22/23 01:02AM] Player received drop: x1 Demonlord Gloves, id: 14182, amount: 1, from: Ag'Thomoth	
[4/22/23 01:14AM] Player received drop: x1 Demonlord Helm, id: 14184, amount: 1, from: Ag'Thomoth	
[4/22/23 01:51AM] Player received drop: x1 Demonlord Legs, id: 14186, amount: 1, from: Ag'Thomoth	
[4/22/23 01:52AM] Player received drop: x1 Adamant platebody (h3), id: 19488, amount: 1, from: Ag'Thomoth	
[4/22/23 01:55AM] Player received drop: x1 Demonlord Legs, id: 14186, amount: 1, from: Ag'Thomoth	
[4/22/23 02:01AM] Player received drop: x1 Demonlord Helm, id: 14184, amount: 1, from: Ag'Thomoth	
[4/22/23 02:02AM] Player received drop: x1 Adamant platebody (h3), id: 19488, amount: 1, from: Ag'Thomoth	
[4/22/23 02:14AM] Player received drop: x1 Demonlord Legs, id: 14186, amount: 1, from: Ag'Thomoth	
[4/22/23 02:17AM] Player received drop: x1 Demonlord Body, id: 14178, amount: 1, from: Ag'Thomoth	
[4/22/23 02:29AM] Player received drop: x1 Lili Boots, id: 22141, amount: 1, from: Lilinryss	
[4/22/23 02:55AM] Player received drop: x1 Lili Gloves, id: 22139, amount: 1, from: Lilinryss	
[4/22/23 03:32AM] Player received drop: x1 Lili Boots, id: 22141, amount: 1, from: Lilinryss	
[4/22/23 03:35AM] Player received drop: x1 $25 Bond, id: 23058, amount: 1, from: Nine Tails	
[4/22/23 03:51AM] Player received drop: x1 Lili Helm, id: 22136, amount: 1, from: Lilinryss	
[4/22/23 05:31AM] Player received drop: x1 Lili Body, id: 22137, amount: 1, from: Lilinryss	
[4/22/23 05:51AM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/22/23 06:10AM] Player received drop: x1 Lili Gloves, id: 22139, amount: 1, from: Lilinryss	
[4/22/23 06:22AM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/22/23 06:23AM] Player received drop: x1 Lili Body, id: 22137, amount: 1, from: Lilinryss	
[4/22/23 06:32AM] Player received drop: x1 Lili Staff, id: 22143, amount: 1, from: Lilinryss	
[4/22/23 06:45AM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/22/23 08:18AM] Player received drop: x1 Lili Body, id: 22137, amount: 1, from: Lilinryss	
[4/22/23 08:24AM] Player received drop: x1 Lili Boots, id: 22141, amount: 1, from: Lilinryss	
[4/22/23 05:04PM] Player received drop: x1 Rune platebody (h3), id: 19489, amount: 1, from: Lilinryss	
[4/22/23 05:06PM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/22/23 05:09PM] Player received drop: x1 Lili Helm, id: 22136, amount: 1, from: Lilinryss	
[4/22/23 05:27PM] Player received drop: x1 Lili Boots, id: 22141, amount: 1, from: Lilinryss	
[4/22/23 06:14PM] Player received drop: x1 Lili Gloves, id: 22139, amount: 1, from: Lilinryss	
[4/22/23 06:20PM] Player received drop: x1 Lili Helm, id: 22136, amount: 1, from: Lilinryss	
[4/22/23 06:30PM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/22/23 07:22PM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/22/23 07:31PM] Player received drop: x1 Lili Body, id: 22137, amount: 1, from: Lilinryss	
[4/22/23 07:40PM] Player received drop: x1 Drop rate scroll, id: 23174, amount: 1, from: Vote Boss	
[4/22/23 07:46PM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/22/23 07:55PM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/22/23 08:05PM] Player received drop: x1 Lili Gloves, id: 22139, amount: 1, from: Lilinryss	
[4/22/23 08:07PM] Player received drop: x1 Lili Gloves, id: 22139, amount: 1, from: Lilinryss	
[4/22/23 08:09PM] Player received drop: x1 Lili Staff, id: 22143, amount: 1, from: Lilinryss	
[4/22/23 08:22PM] Player received drop: x1 Lili Gloves, id: 22139, amount: 1, from: Lilinryss	
[4/22/23 08:22PM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/22/23 08:38PM] Player received drop: x1 Lili Staff, id: 22143, amount: 1, from: Lilinryss	
[4/22/23 08:46PM] Player received drop: x1 Rune platebody (h3), id: 19489, amount: 1, from: Lilinryss	
[4/22/23 09:27PM] Player received drop: x1 Lili Staff, id: 22143, amount: 1, from: Lilinryss	
[4/22/23 09:29PM] Player received drop: x1 Lili Gloves, id: 22139, amount: 1, from: Lilinryss	
[4/22/23 09:38PM] Player received drop: x1 Lili Boots, id: 22141, amount: 1, from: Lilinryss	
[4/22/23 09:45PM] Player received drop: x1 Lili Helm, id: 22136, amount: 1, from: Lilinryss	
[4/22/23 10:14PM] Player received drop: x1 Rune platebody (h3), id: 19489, amount: 1, from: Lilinryss	
[4/22/23 10:56PM] Player received drop: x1 Rune platebody (h3), id: 19489, amount: 1, from: Lilinryss	
[4/22/23 11:41PM] Player received drop: x1 Rune platebody (h3), id: 19489, amount: 1, from: Lilinryss	
[4/22/23 11:47PM] Player received drop: x1 Lili Staff, id: 22143, amount: 1, from: Lilinryss	
[4/22/23 11:47PM] Player received drop: x1 Rune platebody (h3), id: 19489, amount: 1, from: Lilinryss	
[4/22/23 11:49PM] Player received drop: x1 Lili Gloves, id: 22139, amount: 1, from: Lilinryss	
[4/22/23 11:53PM] Player received drop: x1 Lili Body, id: 22137, amount: 1, from: Lilinryss	
[4/23/23 12:25AM] Player received drop: x1 Lili Helm, id: 22136, amount: 1, from: Lilinryss	
[4/23/23 12:25AM] Player received drop: x1 Lili Gloves, id: 22139, amount: 1, from: Lilinryss	
[4/23/23 12:31AM] Player received drop: x1 Lili Staff, id: 22143, amount: 1, from: Lilinryss	
[4/23/23 12:39AM] Player received drop: x1 Lili Legs, id: 22138, amount: 1, from: Lilinryss	
[4/23/23 12:47AM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/23/23 12:59AM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/23/23 01:00AM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/23/23 01:07AM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/23/23 01:11AM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/23/23 01:13AM] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/23/23 01:22AM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/23/23 03:43AM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/23/23 03:43AM] Player received drop: x1 Groudon Pet, id: 19490, amount: 1, from: Groudon	
[4/23/23 03:44AM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/23/23 04:20AM] Player received drop: x1 Varth Helm, id: 22145, amount: 1, from: Varthramoth	
[4/23/23 04:23AM] Player received drop: x1 Varth Body, id: 22146, amount: 1, from: Varthramoth	
[4/23/23 04:26AM] Player received drop: x1 Varth Gloves, id: 22150, amount: 1, from: Varthramoth	
[4/23/23 04:42AM] Player received drop: x1 Varth Boots, id: 22149, amount: 1, from: Varthramoth	
[4/23/23 05:24AM] Player received drop: x1 Varth Legs, id: 22147, amount: 1, from: Varthramoth	
[4/23/23 05:26AM] Player received drop: x1 Varth Boots, id: 22149, amount: 1, from: Varthramoth	
[4/23/23 05:29AM] Player received drop: x1 Varth Teddy, id: 22151, amount: 1, from: Varthramoth	
[4/23/23 05:45AM] Player received drop: x1 Varth Bow, id: 22148, amount: 1, from: Varthramoth	
[4/23/23 05:58AM] Player received drop: x1 Varth Legs, id: 22147, amount: 1, from: Varthramoth	
[4/23/23 06:10AM] Player received drop: x1 Varth Legs, id: 22147, amount: 1, from: Varthramoth	
[4/23/23 06:33AM] Player received drop: x1 Varth Teddy, id: 22151, amount: 1, from: Varthramoth	
