[4/18/23 06:32AM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/18/23 07:28PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/19/23 06:42PM] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/19/23 06:47PM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/19/23 06:48PM] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/19/23 06:50PM] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/19/23 06:52PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/19/23 06:52PM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/19/23 06:52PM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/19/23 06:53PM] Player received drop: x1 Antique Staff, id: 23145, amount: 1, from: Eragon	
[4/19/23 06:54PM] Player received drop: x1 Antique Sword, id: 23146, amount: 1, from: Eragon	
[4/19/23 07:02PM] Player received drop: x1 Doom Body, id: 16021, amount: 1, from: Doomwatcher	
[4/19/23 07:03PM] Player received drop: x1 Doom Body, id: 16021, amount: 1, from: Doomwatcher	
[4/19/23 07:03PM] Player received drop: x1 Doom Body, id: 16021, amount: 1, from: Doomwatcher	
[4/19/23 07:06PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/19/23 07:08PM] Player received drop: x1 Doom Body, id: 16021, amount: 1, from: Doomwatcher	
[4/19/23 07:08PM] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/19/23 07:08PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/19/23 07:09PM] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/19/23 07:10PM] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/19/23 07:11PM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/19/23 07:12PM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/19/23 07:13PM] Player received drop: x1 Maze Cape, id: 17684, amount: 1, from: Maze Guardian	
[4/19/23 07:17PM] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/19/23 07:18PM] Player received drop: x1 Unknown Mace, id: 9940, amount: 1, from: Miscreation	
[4/19/23 07:20PM] Player received drop: x1 Unknown Legs, id: 21044, amount: 1, from: Miscreation	
[4/19/23 07:20PM] Player received drop: x1 Unknown Legs, id: 21044, amount: 1, from: Miscreation	
[4/19/23 07:22PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/19/23 07:23PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/19/23 07:25PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/19/23 07:28PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/19/23 07:28PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/19/23 07:30PM] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/19/23 07:30PM] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/19/23 07:30PM] Player received drop: x1 Titan Helm, id: 8803, amount: 1, from: Avatar Titan	
[4/19/23 07:30PM] Player received drop: x1 Titan Helm, id: 8803, amount: 1, from: Avatar Titan	
[4/19/23 07:31PM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/19/23 07:32PM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/19/23 07:33PM] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/19/23 07:33PM] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/19/23 07:33PM] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/19/23 07:35PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/19/23 07:36PM] Player received drop: x1 Zircon (Wizard), id: 23092, amount: 1, from: Luffy	
[4/19/23 07:36PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/19/23 07:42PM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/19/23 07:42PM] Player received drop: x1 Gold Enhancement, id: 17391, amount: 1, from: Broly	
[4/19/23 07:43PM] Player received drop: x1 Gold Enhancement, id: 17391, amount: 1, from: Broly	
[4/19/23 07:43PM] Player received drop: x1 Saint Body, id: 21029, amount: 1, from: Broly	
[4/19/23 07:46PM] Player received drop: x1 Saint Body, id: 21029, amount: 1, from: Broly	
[4/19/23 07:54PM] Player received drop: x1 Champion Gloves, id: 12994, amount: 1, from: Bowser	
[4/19/23 07:57PM] Player received drop: x1 Champion Boots, id: 16272, amount: 1, from: Bowser	
[4/19/23 07:58PM] Player received drop: x1 Champion Whip, id: 15888, amount: 1, from: Bowser	
[4/19/23 07:58PM] Player received drop: x1 Champion Boots, id: 16272, amount: 1, from: Bowser	
[4/19/23 08:01PM] Player received drop: x1 Champion Boots, id: 16272, amount: 1, from: Bowser	
[4/19/23 08:10PM] Player received drop: x1 Champion Helm, id: 15924, amount: 1, from: Bowser	
[4/19/23 08:13PM] Player received drop: x1 Champion Helm, id: 15924, amount: 1, from: Bowser	
[4/19/23 08:25PM] Player received drop: x1 Champion Helm, id: 15924, amount: 1, from: Bowser	
[4/19/23 08:31PM] Player received drop: x1 Champion Gloves, id: 12994, amount: 1, from: Bowser	
[4/19/23 08:31PM] Player received drop: x1 Champion Legs, id: 15935, amount: 1, from: Bowser	
[4/20/23 03:20PM] Player received drop: x1 Prosperous prayer scroll, id: 23170, amount: 1, from: Final Boss Veigar	
[4/20/23 03:27PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 03:35PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 03:49PM] Player received drop: x1 Executive Bow, id: 5012, amount: 1, from: Gorvek	
[4/20/23 04:27PM] Player received drop: x1 Maze Maul, id: 17710, amount: 1, from: Maze Guardian	
