[4/19/23 06:45AM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/22/23 09:30AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 09:30AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 09:32AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 09:38AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 09:46AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 09:48AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 09:49AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 09:49AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 09:50AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 10:21AM] Player received drop: x1 Rune platebody (h1), id: 19483, amount: 1, from: Dragonite	
[4/22/23 11:26AM] Player received drop: x1 Evil Gloves, id: 14323, amount: 1, from: Calamity	
[4/22/23 11:50AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 11:56AM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/22/23 12:00PM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/22/23 12:27PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 12:29PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 12:36PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 12:38PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 01:01PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/22/23 01:02PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 01:12PM] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/22/23 01:40PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 01:41PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 01:44PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 01:46PM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/22/23 01:47PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/22/23 01:49PM] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/22/23 01:49PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/22/23 01:51PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/22/23 01:53PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/22/23 02:16PM] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/22/23 02:21PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/22/23 02:27PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 02:31PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 10:46PM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/22/23 10:47PM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/22/23 11:14PM] Player received drop: x1 Miner gauntlets (iron), id: 20587, amount: 1, from: Charybdis	
[4/22/23 11:49PM] Player received drop: x1 Scylla Legs, id: 14371, amount: 1, from: Scylla	
[4/23/23 12:48AM] Player received drop: x1 Miner gauntlets (steel), id: 20588, amount: 1, from: Scylla	
[4/23/23 01:04AM] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/23/23 01:05AM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/23/23 01:13AM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/23/23 01:28AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/23/23 01:29AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/23/23 01:30AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/23/23 01:37AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/23/23 01:38AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/23/23 01:39AM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/23/23 01:42AM] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/23/23 01:47AM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/23/23 01:48AM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/23/23 01:54AM] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/23/23 01:55AM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/23/23 01:58AM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/23/23 02:06AM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/23/23 02:08AM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/23/23 05:36AM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
[4/23/23 05:56AM] Player received drop: x1 Exode Sword, id: 22072, amount: 1, from: Exoden	
[4/23/23 06:12AM] Player received drop: x1 Gladiator Shield, id: 15008, amount: 1, from: Ezkel-Nojad	
[4/23/23 06:59AM] Player received drop: x1 Frieza Legs, id: 11765, amount: 1, from: Frieza	
[4/23/23 07:04AM] Player received drop: x1 Trinity prayer scroll, id: 23166, amount: 1, from: Final Boss Veigar	
[4/23/23 07:33AM] Player received drop: x1 Groudon Pet, id: 19490, amount: 1, from: Groudon	
[4/23/23 07:46AM] Player received drop: x1 Groudon Pet, id: 19490, amount: 1, from: Groudon	
[4/23/23 07:48AM] Player received drop: x1 Groudon Body, id: 19918, amount: 1, from: Groudon	
[4/23/23 07:56AM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/23/23 08:17AM] Player received drop: x1 Super Buu Staff, id: 16249, amount: 1, from: Super Buu	
[4/23/23 08:27AM] Player received drop: x1 Super Buu Helm, id: 9478, amount: 1, from: Super Buu	
[4/23/23 08:56AM] Player received drop: x1 Goku Gloves, id: 13326, amount: 1, from: Goku	
[4/23/23 10:07AM] Player received drop: x1 Shinigami Head, id: 13328, amount: 1, from: Byakuya	
[4/23/23 10:30AM] Player received drop: x1 Shinigami Gloves, id: 3318, amount: 1, from: Byakuya	
[4/23/23 11:13AM] Player received drop: x1 Fazula Staff, id: 4071, amount: 1, from: Queen Fazula	
[4/23/23 12:47PM] Player received drop: x1 Fazula Pet, id: 4073, amount: 1, from: Queen Fazula	
