[4/13/23 09:47PM]  [ Walkchaos ] Player dropped item: Coin, id: 995, amount: 3780000	
[4/15/23 12:46AM]  [ Ronnie V2 ] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 12:51AM]  [ Ronnie V2 ] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/15/23 12:53AM]  [ Tew ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 12:53AM]  [ Tew ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 12:53AM]  [ Tew ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 12:54AM]  [ Tew ] Player dropped item: Tormented Boots, id: 21041, amount: 1	
[4/15/23 12:54AM]  [ Tew ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 12:54AM]  [ Tew ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 12:59AM]  [ Tew ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 12:59AM]  [ Tew ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 12:59AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 12:59AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 12:59AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:06AM]  [ Nelly ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:27AM]  [ Nelly ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:29AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:34AM]  [ Rks ] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 01:34AM]  [ Rks ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 01:34AM]  [ Rks ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 01:34AM]  [ Rks ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 01:34AM]  [ Rks ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 01:34AM]  [ Rks ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 01:34AM]  [ Rks ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 01:34AM]  [ Rks ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 01:36AM]  [ Rks ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 01:36AM]  [ Rks ] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 01:36AM]  [ Rks ] Player dropped item: Blurite Staff, id: 22174, amount: 1	
[4/15/23 01:36AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:36AM]  [ Nelly ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:36AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:36AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:36AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:37AM]  [ Ronnie V2 ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:37AM]  [ Ronnie V2 ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:37AM]  [ Ronnie V2 ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:38AM]  [ Ronnie V2 ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 01:40AM]  [ Ronnie V2 ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 01:40AM]  [ Rks ] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 01:43AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:50AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:51AM]  [ Nick ] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/15/23 01:55AM]  [ Nelly ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:57AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 01:58AM]  [ Nelly ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:02AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:06AM]  [ Mysterious ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:06AM]  [ Mysterious ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:09AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:14AM]  [ Kandonas ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:14AM]  [ Kandonas ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:15AM]  [ Nelly ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:23AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:23AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:37AM]  [ Ronnie V2 ] Player dropped item: Coin, id: 995, amount: 3018	
[4/15/23 02:37AM]  [ Ronnie V2 ] Player dropped item: Coin, id: 995, amount: 18	
[4/15/23 02:48AM]  [ Nick ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:57AM]  [ Creation ] Player dropped item: Coin, id: 995, amount: 1003800	
[4/15/23 03:04AM]  [ Derrusse ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 03:04AM]  [ Derrusse ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 03:04AM]  [ Derrusse ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 03:04AM]  [ Derrusse ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 03:04AM]  [ Derrusse ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 03:04AM]  [ Derrusse ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 03:04AM]  [ Derrusse ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 03:04AM]  [ Derrusse ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 03:05AM]  [ Creation ] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/15/23 03:05AM]  [ Creation ] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/15/23 03:05AM]  [ Creation ] Player dropped item: Fury shark, id: 17817, amount: 1	
[4/15/23 03:13AM]  [ Derrusse ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:14AM]  [ Creation ] Player dropped item: Imperial Whip, id: 18750, amount: 1	
[4/15/23 03:21AM]  [ Creation ] Player dropped item: Blurite Ring, id: 19992, amount: 1	
[4/15/23 03:21AM]  [ Creation ] Player dropped item: Blurite Amulet, id: 19991, amount: 1	
[4/15/23 03:26AM]  [ Derrusse ] Player dropped item: Blurite Boots, id: 19989, amount: 1	
[4/15/23 03:28AM]  [ Derrusse ] Player dropped item: Blurite Legs, id: 19986, amount: 1	
[4/15/23 03:28AM]  [ Derrusse ] Player dropped item: Blurite Amulet, id: 19991, amount: 1	
[4/15/23 03:29AM]  [ Derrusse ] Player dropped item: Blurite Ring, id: 19992, amount: 1	
[4/15/23 03:35AM]  [ Rks ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 03:36AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:42AM]  [ Dfk ] Player dropped item: Blurite Bow, id: 22175, amount: 1	
[4/15/23 03:42AM]  [ Dfk ] Player dropped item: Blurite Katana, id: 14484, amount: 1	
[4/15/23 03:42AM]  [ Dfk ] Player dropped item: Blurite Katana, id: 14484, amount: 1	
[4/15/23 03:42AM]  [ Dfk ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 03:42AM]  [ Dfk ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 03:42AM]  [ Dfk ] Player dropped item: Blurite Amulet, id: 19991, amount: 1	
[4/15/23 03:44AM]  [ Dfk ] Player dropped item: Blurite Bow, id: 22175, amount: 1	
[4/15/23 03:44AM]  [ Dfk ] Player dropped item: Blurite Staff, id: 22174, amount: 1	
[4/15/23 03:44AM]  [ Dfk ] Player dropped item: Blurite Bow, id: 22175, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 03:46AM]  [ Bluephaty ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 03:48AM]  [ Dfk ] Player dropped item: Blurite Legs, id: 19986, amount: 1	
[4/15/23 03:48AM]  [ Dfk ] Player dropped item: Blurite Cape, id: 20400, amount: 1	
[4/15/23 03:54AM]  [ Supernum ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:54AM]  [ Supernum ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:54AM]  [ Supernum ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:54AM]  [ Don Chapo ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 03:55AM]  [ Bluephaty ] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/15/23 03:56AM]  [ Slayer ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:56AM]  [ Slayer ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:56AM]  [ Slayer ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:56AM]  [ Slayer ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:59AM]  [ Kandonas ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:59AM]  [ Kandonas ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:59AM]  [ Kandonas ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:59AM]  [ Kandonas ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 03:59AM]  [ Kandonas ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:04AM]  [ Bluephaty ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 04:10AM]  [ Bluephaty ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 04:10AM]  [ Bluephaty ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 04:19AM]  [ Netflix ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:19AM]  [ Don Chapo ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:20AM]  [ Ronnie V2 ] Player dropped item: Super restore (4), id: 3025, amount: 100	
[4/15/23 04:20AM]  [ Ronnie V2 ] Player dropped item: Fury shark, id: 17818, amount: 90	
[4/15/23 04:22AM]  [ Bluephaty ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 04:22AM]  [ Bluephaty ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:25AM]  [ Suh ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 04:25AM]  [ Suh ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 04:25AM]  [ Suh ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 04:25AM]  [ Suh ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 04:26AM]  [ Suh ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 04:26AM]  [ Suh ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 04:26AM]  [ Netflix ] Player dropped item: Imperial Staff, id: 18629, amount: 1	
[4/15/23 04:27AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:27AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:27AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:33AM]  [ M4 ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 04:33AM]  [ M4 ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 04:33AM]  [ M4 ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 04:35AM]  [ M4 ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 04:35AM]  [ M4 ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 04:35AM]  [ M4 ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 04:37AM]  [ Suh ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:38AM]  [ M4 ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 04:38AM]  [ M4 ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 04:40AM]  [ M4 ] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 04:40AM]  [ M4 ] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 04:40AM]  [ M4 ] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 04:43AM]  [ F2p Daddy ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 04:43AM]  [ F2p Daddy ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 04:43AM]  [ F2p Daddy ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 04:43AM]  [ F2p Daddy ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 04:43AM]  [ F2p Daddy ] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 04:43AM]  [ F2p Daddy ] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 04:43AM]  [ Rks ] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/15/23 04:48AM]  [ Boterkoek ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 04:50AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:50AM]  [ Suh ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 04:50AM]  [ Suh ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 04:54AM]  [ Slayer ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 04:56AM]  [ Boterkoek ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 04:56AM]  [ Boterkoek ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 04:57AM]  [ Suh ] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/15/23 04:57AM]  [ Suh ] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 04:57AM]  [ Suh ] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 04:59AM]  [ Suh ] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 05:01AM]  [ Russianmom ] Player dropped item: Vote scroll, id: 23020, amount: 3	
[4/15/23 05:03AM]  [ Boterkoek ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 05:03AM]  [ Boterkoek ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 05:03AM]  [ Boterkoek ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 05:04AM]  [ Russianmom ] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/15/23 06:17AM]  [ Zshana ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 06:17AM]  [ Zshana ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 06:19AM]  [ Djnj ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 06:19AM]  [ Djnj ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 06:19AM]  [ Djnj ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 06:19AM]  [ Djnj ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 06:19AM]  [ Djnj ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 06:19AM]  [ Djnj ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 06:20AM]  [ Zshana ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 06:20AM]  [ Zshana ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 06:22AM]  [ Toxic ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 06:22AM]  [ Toxic ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 06:22AM]  [ Toxic ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 06:23AM]  [ Zshana ] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/15/23 06:24AM]  [ Zshana ] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/15/23 06:24AM]  [ Zshana ] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/15/23 06:24AM]  [ Zshana ] Player dropped item: Blurite Box, id: 14488, amount: 1	
[4/15/23 06:25AM]  [ Zshana ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:27AM]  [ Ao ] Player dropped item: Abyssal whip, id: 4151, amount: 1	
[4/15/23 06:27AM]  [ Ao ] Player dropped item: Abyssal whip, id: 4151, amount: 1	
[4/15/23 06:27AM]  [ Ao ] Player dropped item: Abyssal whip, id: 4151, amount: 1	
[4/15/23 06:27AM]  [ Ao ] Player dropped item: Abyssal whip, id: 4151, amount: 1	
[4/15/23 06:27AM]  [ Ao ] Player dropped item: Abyssal whip, id: 4151, amount: 1	
[4/15/23 06:31AM]  [ Toxic ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 06:31AM]  [ Toxic ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 06:31AM]  [ Toxic ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 06:32AM]  [ Boterkoek ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 06:32AM]  [ Boterkoek ] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/15/23 06:32AM]  [ Boterkoek ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 06:32AM]  [ Zshana ] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 06:35AM]  [ Mickey ] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 06:38AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:38AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:38AM]  [ Rks ] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 06:41AM]  [ Djnj ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 06:41AM]  [ Toxic ] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/15/23 06:41AM]  [ Toxic ] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/15/23 06:41AM]  [ Toxic ] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/15/23 06:42AM]  [ Toxic ] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/15/23 06:44AM]  [ Suh ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 06:44AM]  [ Suh ] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 06:46AM]  [ A Fatality ] Player dropped item: Starter Body, id: 704, amount: 1	
[4/15/23 06:46AM]  [ A Fatality ] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/15/23 06:46AM]  [ A Fatality ] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/15/23 06:46AM]  [ A Fatality ] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/15/23 06:46AM]  [ A Fatality ] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/15/23 06:46AM]  [ A Fatality ] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/15/23 06:46AM]  [ Rotter ] Player dropped item: Vial, id: 229, amount: 1	
