[4/15/23 08:28AM] Received item from Walkchaos. Name: Progressive Box [T2]. Id: 10029, amount: 1	
[4/15/23 11:55PM] Received item from Ruthie. Name: Fury shark. Id: 17817, amount: 1	
[4/15/23 11:57PM] Gave item to Englishboss. Name: Antique Boots. Id: 8820, amount: 1	
[4/16/23 12:04AM] Gave item to Englishboss. Name: Sacred Scythe. Id: 17664, amount: 1	
[4/16/23 12:18AM] Gave item to A Fatality. Name: Doom Aura. Id: 12614, amount: 1	
[4/16/23 12:18AM] Gave item to Amura. Name: Doom Aura. Id: 12614, amount: 1	
[4/16/23 12:29AM] Gave item to Ruthie. Name: Antique Staff. Id: 23145, amount: 1	
[4/16/23 12:29AM] Gave item to Ruthie. Name: Doom Body. Id: 16021, amount: 1	
[4/16/23 12:59AM] Gave item to Jroc. Name: Collector necklace. Id: 19886, amount: 1	
[4/16/23 12:59AM] Gave item to Jroc. Name: Maze Maul. Id: 17710, amount: 1	
[4/16/23 12:59AM] Gave item to Jroc. Name: Titan Helm. Id: 8803, amount: 1	
[4/16/23 12:59AM] Gave item to Jroc. Name: Unknown Legs. Id: 21044, amount: 1	
[4/16/23 12:59AM] Gave item to Jroc. Name: Unknown Gloves. Id: 21046, amount: 1	
[4/16/23 12:59AM] Gave item to Jroc. Name: Titan Body. Id: 8804, amount: 1	
[4/16/23 12:59AM] Received item from Jroc. Name: Vote scroll. Id: 23020, amount: 1	
[4/16/23 01:01AM] Gave item to Amura. Name: Coin. Id: 995, amount: 340000000	
[4/16/23 01:01AM] Received item from Amura. Name: Vote scroll. Id: 23020, amount: 17	
[4/16/23 01:02AM] Gave item to Ruthie. Name: Maze Maul. Id: 17710, amount: 1	
[4/16/23 01:02AM] Gave item to Ruthie. Name: Titan Body. Id: 8804, amount: 1	
[4/16/23 01:02AM] Gave item to Ruthie. Name: Titan Helm. Id: 8803, amount: 1	
[4/16/23 01:07AM] Gave item to Mqklori. Name: Tarn token. Id: 10835, amount: 120000	
[4/16/23 01:07AM] Received item from Mqklori. Name: Vote scroll. Id: 23020, amount: 4	
[4/16/23 06:55AM] Gave item to Tarnow. Name: Godly Bow. Id: 21018, amount: 1	
[4/16/23 06:55AM] Received item from Tarnow. Name: Tarn token. Id: 10835, amount: 148394	
[4/16/23 06:55AM] Received item from Tarnow. Name: Double Damage Scroll 1 Hour. Id: 15357, amount: 1	
[4/16/23 09:08AM] Gave item to Gpello. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/16/23 09:08AM] Received item from Gpello. Name: Tarn token. Id: 10835, amount: 90000	
[4/16/23 10:08AM] Gave item to Jroc. Name: Executive Helm. Id: 4684, amount: 1	
[4/16/23 10:08AM] Gave item to Jroc. Name: Executive Body. Id: 4685, amount: 1	
[4/16/23 10:08AM] Gave item to Jroc. Name: Executive Legs. Id: 4686, amount: 1	
[4/16/23 10:08AM] Gave item to Jroc. Name: Executive Gloves. Id: 8273, amount: 1	
[4/16/23 10:08AM] Gave item to Jroc. Name: Executive Boots. Id: 8274, amount: 1	
[4/16/23 10:08AM] Gave item to Jroc. Name: Executive Cape. Id: 9939, amount: 1	
[4/16/23 10:08AM] Received item from Jroc. Name: Executive Helm. Id: 4684, amount: 1	
[4/16/23 10:08AM] Received item from Jroc. Name: Executive Legs. Id: 4686, amount: 1	
[4/16/23 10:08AM] Received item from Jroc. Name: Executive Body. Id: 4685, amount: 1	
[4/16/23 10:08AM] Received item from Jroc. Name: Executive Gloves. Id: 8273, amount: 1	
[4/16/23 10:08AM] Received item from Jroc. Name: Executive Boots. Id: 8274, amount: 1	
[4/16/23 10:08AM] Received item from Jroc. Name: Executive Cape. Id: 9939, amount: 1	
[4/16/23 10:16AM] Gave item to Zshana. Name: Rogue Gloves. Id: 22123, amount: 1	
[4/16/23 10:17AM] Gave item to K8. Name: Saint Legs. Id: 21030, amount: 1	
[4/16/23 10:17AM] Gave item to K8. Name: Unknown Legs. Id: 21044, amount: 1	
[4/16/23 10:17AM] Gave item to K8. Name: Lust Visor. Id: 8806, amount: 1	
[4/16/23 10:17AM] Gave item to K8. Name: Gold Glaive. Id: 7014, amount: 1	
[4/16/23 10:17AM] Gave item to K8. Name: Godly Body. Id: 14051, amount: 1	
[4/16/23 10:17AM] Received item from K8. Name: Coin. Id: 995, amount: 8022285	
[4/16/23 10:17AM] Gave item to K8. Name: Antique Boots. Id: 8820, amount: 1	
[4/16/23 10:39AM] Gave item to Asoich. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/16/23 10:57AM] Gave item to Rhiannon. Name: Collector necklace. Id: 19886, amount: 1	
[4/16/23 10:57AM] Gave item to Rhiannon. Name: Patience bow. Id: 23039, amount: 1	
[4/16/23 10:57AM] Gave item to Rhiannon. Name: Champion Gloves. Id: 12994, amount: 1	
[4/16/23 10:57AM] Gave item to Rhiannon. Name: Titan Body. Id: 8804, amount: 1	
[4/16/23 10:57AM] Gave item to Rhiannon. Name: Lust Legging. Id: 8808, amount: 1	
[4/16/23 10:57AM] Gave item to Rhiannon. Name: Emerald Coif. Id: 11001, amount: 1	
[4/16/23 11:21AM] Gave item to Bryce. Name: Lava bones. Id: 2023, amount: 1000	
[4/16/23 11:22AM] Gave item to 21a. Name: Lava bones. Id: 2023, amount: 1000	
[4/16/23 12:03PM] Gave item to Zshana. Name: Solar Staff. Id: 22135, amount: 1	
[4/16/23 12:03PM] Received item from Zshana. Name: Tarn token. Id: 10835, amount: 200000	
[4/16/23 01:10PM] Gave item to Zshana. Name: Blood Vitur. Id: 8136, amount: 1	
[4/16/23 01:10PM] Received item from Zshana. Name: Tarn token. Id: 10835, amount: 300000	
[4/16/23 01:29PM] Gave item to Lilmane. Name: Blood Vitur. Id: 8136, amount: 1	
[4/16/23 02:05PM] Gave item to Zshana. Name: Deviant Legs. Id: 21022, amount: 1	
[4/16/23 03:21PM] Gave item to Onlyfans. Name: Tarn token. Id: 10835, amount: 750000	
[4/16/23 03:21PM] Received item from Onlyfans. Name: Marksman prayer scroll. Id: 23168, amount: 1	
[4/16/23 03:37PM] Gave item to Alex. Name: null. Id: 13091, amount: 1	
[4/16/23 03:46PM] Gave item to Zshana. Name: Executive Bow. Id: 5012, amount: 1	
[4/16/23 03:46PM] Received item from Zshana. Name: Tarn token. Id: 10835, amount: 235000	
[4/16/23 03:47PM] Gave item to Darkgreen. Name: Lust Legging. Id: 8808, amount: 1	
[4/16/23 03:47PM] Gave item to Darkgreen. Name: Titan Body. Id: 8804, amount: 1	
[4/16/23 03:47PM] Gave item to Darkgreen. Name: Zircon (Warrior). Id: 23094, amount: 1	
[4/16/23 03:47PM] Gave item to Darkgreen. Name: Obsidian Aura. Id: 12612, amount: 1	
[4/16/23 03:47PM] Gave item to Darkgreen. Name: Solar Hood. Id: 15645, amount: 1	
[4/16/23 03:47PM] Gave item to Darkgreen. Name: Executive Legs. Id: 4686, amount: 1	
[4/17/23 02:57AM] Gave item to Supernum. Name: Tarn token. Id: 10835, amount: 600000	
[4/17/23 02:57AM] Received item from Supernum. Name: $10 Bond. Id: 23057, amount: 2	
[4/17/23 03:03AM] Gave item to Razvy. Name: Mystic legs. Id: 23023, amount: 1	
[4/17/23 03:03AM] Gave item to Razvy. Name: Mystic helm. Id: 23021, amount: 1	
[4/17/23 03:03AM] Gave item to Razvy. Name: Mystic body. Id: 23022, amount: 1	
[4/17/23 03:03AM] Gave item to Razvy. Name: Mystic staff. Id: 23026, amount: 1	
[4/17/23 03:03AM] Gave item to Razvy. Name: Mystic gloves. Id: 23024, amount: 1	
[4/17/23 03:03AM] Gave item to Razvy. Name: Mystic book. Id: 23027, amount: 1	
[4/17/23 03:03AM] Received item from Razvy. Name: Imperial helm. Id: 20086, amount: 1	
[4/17/23 03:03AM] Received item from Razvy. Name: Imperial helm. Id: 20086, amount: 1	
[4/17/23 03:03AM] Received item from Razvy. Name: Imperial gloves. Id: 20091, amount: 1	
[4/17/23 03:03AM] Received item from Razvy. Name: Imperial legs. Id: 20088, amount: 1	
[4/17/23 03:03AM] Received item from Razvy. Name: Imperial helm. Id: 20086, amount: 1	
[4/17/23 03:03AM] Received item from Razvy. Name: Imperial boots. Id: 20089, amount: 1	
[4/17/23 03:11AM] Gave item to Redx12. Name: Patience body. Id: 23035, amount: 1	
[4/17/23 03:11AM] Gave item to Redx12. Name: Patience helm. Id: 23034, amount: 1	
[4/17/23 03:11AM] Gave item to Redx12. Name: Patience legs. Id: 23036, amount: 1	
[4/17/23 03:11AM] Gave item to Redx12. Name: Patience gloves. Id: 23037, amount: 1	
[4/17/23 03:12AM] Gave item to Professor. Name: Patience bow. Id: 23039, amount: 1	
[4/17/23 03:12AM] Gave item to Professor. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 03:12AM] Gave item to Professor. Name: Patience body. Id: 23035, amount: 1	
[4/17/23 03:19AM] Gave item to Rhiannon. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 03:19AM] Received item from Rhiannon. Name: Double DR Scroll 30 Minutes. Id: 15358, amount: 1	
[4/17/23 03:19AM] Received item from Rhiannon. Name: Double DR Scroll 30 Minutes. Id: 15358, amount: 1	
[4/17/23 03:19AM] Received item from Rhiannon. Name: Double DR Scroll 1 Hour. Id: 15355, amount: 1	
[4/17/23 03:19AM] Received item from Rhiannon. Name: Double Damage Scroll 30 Minutes. Id: 15359, amount: 1	
[4/17/23 03:19AM] Received item from Rhiannon. Name: Double Damage Scroll 30 Minutes. Id: 15359, amount: 1	
[4/17/23 03:19AM] Received item from Rhiannon. Name: Double DR Scroll 30 Minutes. Id: 15358, amount: 1	
[4/17/23 03:41AM] Gave item to Ruthie. Name: Godly Gloves. Id: 14055, amount: 1	
[4/17/23 03:41AM] Received item from Ruthie. Name: Antique Gloves. Id: 8819, amount: 1	
[4/17/23 03:45AM] Gave item to Kensas. Name: Godly Cape. Id: 1485, amount: 1	
[4/17/23 03:45AM] Gave item to Kensas. Name: Godly Gloves. Id: 14055, amount: 1	
[4/17/23 03:45AM] Gave item to Kensas. Name: Godly Body. Id: 14051, amount: 1	
[4/17/23 03:45AM] Gave item to Kensas. Name: Godly Helm. Id: 14050, amount: 1	
[4/17/23 03:45AM] Gave item to Bourgondier. Name: Godly Cape. Id: 1485, amount: 1	
[4/17/23 03:45AM] Gave item to Bourgondier. Name: Godly Gloves. Id: 14055, amount: 1	
[4/17/23 03:45AM] Gave item to Bourgondier. Name: Godly Body. Id: 14051, amount: 1	
[4/17/23 03:45AM] Gave item to Netflix. Name: Godly Cape. Id: 1485, amount: 1	
[4/17/23 03:45AM] Gave item to Netflix. Name: Godly Gloves. Id: 14055, amount: 1	
[4/17/23 03:48AM] Gave item to Jono. Name: Godly Cape. Id: 1485, amount: 1	
[4/17/23 03:48AM] Gave item to Jono. Name: Godly Gloves. Id: 14055, amount: 1	
[4/17/23 03:50AM] Gave item to Bourgondier. Name: Tarn token. Id: 10835, amount: 40000	
[4/17/23 03:50AM] Received item from Bourgondier. Name: Vote scroll. Id: 23020, amount: 2	
[4/17/23 04:07AM] Gave item to Kinda Savage. Name: Lava bones. Id: 2023, amount: 1000	
[4/17/23 04:07AM] Gave item to Delay. Name: Lava bones. Id: 2023, amount: 1000	
[4/17/23 04:09AM] Gave item to Erikenzo. Name: Lava bones. Id: 2023, amount: 1000	
[4/17/23 04:09AM] Gave item to Jono. Name: Lava bones. Id: 2023, amount: 1000	
[4/17/23 04:42AM] Gave item to Doppelganger. Name: Tarn token. Id: 10835, amount: 500000	
[4/17/23 06:23AM] Gave item to Tarnow. Name: Titan Body. Id: 8804, amount: 1	
[4/17/23 06:23AM] Gave item to Tarnow. Name: Titan Chaps. Id: 8805, amount: 1	
[4/17/23 06:23AM] Gave item to Kinda Savage. Name: Titan Body. Id: 8804, amount: 1	
[4/17/23 06:23AM] Gave item to Kinda Savage. Name: Titan Chaps. Id: 8805, amount: 1	
[4/17/23 06:24AM] Gave item to Erikenzo. Name: Patience helm. Id: 23034, amount: 1	
[4/17/23 06:24AM] Gave item to Erikenzo. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 06:24AM] Gave item to Slayerfly. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 06:24AM] Gave item to Slayerfly. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 06:25AM] Gave item to Kensas. Name: Tarn token. Id: 10835, amount: 300000	
[4/17/23 06:25AM] Received item from Kensas. Name: $10 Bond. Id: 23057, amount: 1	
[4/17/23 06:27AM] Gave item to Bourgondier. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/17/23 06:27AM] Gave item to Bourgondier. Name: Solar Hood. Id: 15645, amount: 1	
[4/17/23 06:27AM] Received item from Bourgondier. Name: Tarn token. Id: 10835, amount: 330464	
[4/17/23 06:27AM] Gave item to Kinda Savage. Name: Mystic staff. Id: 23026, amount: 1	
[4/17/23 06:28AM] Gave item to Kinda Savage. Name: Mystic book. Id: 23027, amount: 1	
[4/17/23 07:05AM] Gave item to Sharpy0123. Name: Owner's Gloves. Id: 22236, amount: 1	
[4/17/23 07:05AM] Received item from Sharpy0123. Name: Owner's Shield. Id: 22240, amount: 1	
[4/17/23 07:24AM] Gave item to Mondo. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 07:24AM] Gave item to Mondo. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 07:24AM] Gave item to Mondo. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 07:26AM] Gave item to K8. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 07:26AM] Gave item to K8. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 07:26AM] Gave item to K8. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 07:34AM] Gave item to Ao. Name: Antique Staff. Id: 23145, amount: 1	
[4/17/23 07:56AM] Gave item to Asquad. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 07:56AM] Gave item to Asquad. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 07:56AM] Gave item to Asquad. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 07:57AM] Gave item to Tao. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 07:59AM] Gave item to K8. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 07:59AM] Gave item to K8. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 07:59AM] Gave item to K8. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 07:59AM] Gave item to K8. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 07:59AM] Gave item to K8. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 07:59AM] Gave item to K8. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 08:16AM] Gave item to Killajeffa. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 08:16AM] Gave item to Duke. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 08:16AM] Gave item to Rasengan. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 08:16AM] Gave item to L I T S. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 08:17AM] Gave item to Kyle. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 08:42AM] Gave item to Vet Ratskii. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 08:42AM] Gave item to Kebab. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 08:42AM] Gave item to Oblivion. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 08:44AM] Gave item to Mr Code0. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 09:14AM] Gave item to Med Nuts. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 09:14AM] Gave item to Med Nuts. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 09:14AM] Gave item to Med Nuts. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 09:27AM] Gave item to Oblivion. Name: Tarn token. Id: 10835, amount: 3000000	
[4/17/23 09:27AM] Received item from Oblivion. Name: $10 Bond. Id: 23057, amount: 10	
[4/17/23 11:29AM] Gave item to Fpk Merk. Name: Varth Teddy. Id: 22151, amount: 1	
[4/17/23 11:29AM] Gave item to Fpk Merk. Name: Saiyan God Body. Id: 22130, amount: 1	
[4/17/23 11:34AM] Gave item to Onlyfans. Name: Infinite prayer potion (T3). Id: 23123, amount: 1	
[4/17/23 11:34AM] Gave item to Inherited. Name: Infinite prayer potion (T3). Id: 23123, amount: 1	
[4/17/23 11:35AM] Gave item to Rhiannon. Name: Rune platebody (h3). Id: 19489, amount: 1	
[4/17/23 11:35AM] Gave item to Rhiannon. Name: Varth Teddy. Id: 22151, amount: 1	
[4/17/23 11:35AM] Received item from Rhiannon. Name: EXP Potion (Divine). Id: 1033, amount: 1	
[4/17/23 11:35AM] Received item from Rhiannon. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/17/23 11:35AM] Received item from Rhiannon. Name: DMG Potion (Mortal). Id: 3090, amount: 1	
[4/17/23 11:39AM] Gave item to Suh. Name: Saiyan God Body. Id: 22130, amount: 1	
[4/17/23 11:39AM] Received item from Suh. Name: Tarn token. Id: 10835, amount: 500835	
[4/17/23 11:42AM] Gave item to Rhiannon. Name: Collector necklace II. Id: 19888, amount: 1	
[4/17/23 11:49AM] Gave item to Fpk Merk. Name: Executive Body. Id: 4685, amount: 1	
[4/17/23 11:49AM] Gave item to Fpk Merk. Name: Executive Gloves. Id: 8273, amount: 1	
[4/17/23 11:49AM] Gave item to Fpk Merk. Name: Executive Cape. Id: 9939, amount: 1	
[4/17/23 11:49AM] Gave item to Fpk Merk. Name: Adamant platebody (h3). Id: 19488, amount: 1	
[4/17/23 11:49AM] Gave item to Fpk Merk. Name: Executive Legs. Id: 4686, amount: 1	
[4/17/23 12:21PM] Gave item to Rhiannon. Name: Owner's cape. Id: 7995, amount: 1	
[4/17/23 12:21PM] Gave item to Rhiannon. Name: Blood Boots. Id: 17283, amount: 1	
[4/17/23 12:21PM] Gave item to Rhiannon. Name: Drop rate scroll. Id: 23174, amount: 1	
[4/17/23 12:21PM] Received item from Rhiannon. Name: Cursed Box. Id: 15003, amount: 1	
[4/17/23 12:58PM] Gave item to 666 Coins. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 12:58PM] Received item from 666 Coins. Name: Tarn token. Id: 10835, amount: 26700	
[4/17/23 01:22PM] Gave item to Dogdonny. Name: Agumon Boots. Id: 22158, amount: 1	
[4/17/23 01:22PM] Received item from Dogdonny. Name: Demon Bow. Id: 22134, amount: 1	
[4/17/23 01:31PM] Gave item to Asoich. Name: Demon Bow. Id: 22134, amount: 1	
[4/17/23 01:31PM] Received item from Asoich. Name: Sinful Top. Id: 14732, amount: 1	
[4/17/23 01:37PM] Received item from Asoich. Name: $10 Bond. Id: 23057, amount: 2	
[4/17/23 01:44PM] Gave item to A Fatality. Name: Tarn token. Id: 10835, amount: 200000	
[4/17/23 01:55PM] Gave item to Jj Fly. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 01:55PM] Gave item to Jj Fly. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 01:55PM] Gave item to Jj Fly. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 01:55PM] Gave item to Jj Fly. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 01:55PM] Gave item to Thiago. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 01:55PM] Gave item to Thiago. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 01:55PM] Gave item to Thiago. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 01:55PM] Gave item to Thiago. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 01:55PM] Gave item to Inherited. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 01:55PM] Gave item to Inherited. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 01:55PM] Gave item to Inherited. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 01:55PM] Gave item to Inherited. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 01:55PM] Gave item to Sad. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 01:55PM] Gave item to Sad. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 01:55PM] Gave item to Sad. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 01:55PM] Gave item to Sad. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 01:56PM] Gave item to Razvy. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 02:01PM] Gave item to Jroc. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 02:01PM] Gave item to Jroc. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 02:01PM] Received item from Jroc. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 02:02PM] Gave item to Sam. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 02:02PM] Gave item to Sam. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 02:02PM] Gave item to Sam. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 02:02PM] Gave item to Sam. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 02:09PM] Gave item to Jroc. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 02:51PM] Gave item to 2147m. Name: Aura (T6). Id: 23049, amount: 1	
[4/17/23 02:58PM] Gave item to Rokas. Name: Executive Gloves. Id: 8273, amount: 1	
[4/17/23 02:58PM] Received item from Rokas. Name: Tarn token. Id: 10835, amount: 100000	
[4/17/23 03:05PM] Gave item to Onlyfans. Name: Drop rate scroll. Id: 23174, amount: 1	
[4/17/23 03:25PM] Received item from Suh. Name: Tarn token. Id: 10835, amount: 4527596	
[4/17/23 03:25PM] Gave item to Thiago. Name: Solar Staff. Id: 22135, amount: 1	
[4/17/23 03:25PM] Received item from Thiago. Name: Tarn token. Id: 10835, amount: 50000	
[4/17/23 03:26PM] Gave item to Sharpy0123. Name: Executive Legs. Id: 4686, amount: 1	
[4/17/23 04:05PM] Gave item to Sandesus. Name: Tarn token. Id: 10835, amount: 2000000	
[4/17/23 04:05PM] Received item from Sandesus. Name: $100 Bond. Id: 23059, amount: 1	
[4/17/23 04:20PM] Gave item to Djnj. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 05:12PM] Gave item to Jj Fly. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 05:12PM] Received item from Jj Fly. Name: Tarn token. Id: 10835, amount: 146695	
[4/17/23 05:13PM] Gave item to Jj Fly. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 05:13PM] Gave item to Jj Fly. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 05:13PM] Gave item to Jj Fly. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 05:13PM] Gave item to Jj Fly. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/17/23 05:13PM] Gave item to Jj Fly. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/17/23 05:13PM] Gave item to Jj Fly. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/17/23 05:31PM] Gave item to Nobledefeat. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 05:31PM] Gave item to Nobledefeat. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 05:31PM] Gave item to Nobledefeat. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 05:31PM] Gave item to Nobledefeat. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 05:32PM] Gave item to Fanta. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 05:32PM] Gave item to Fanta. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 05:32PM] Gave item to Fanta. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 05:32PM] Gave item to Fanta. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 05:32PM] Gave item to Moist. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 05:32PM] Gave item to Moist. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 05:32PM] Gave item to Moist. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 05:32PM] Gave item to Moist. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 05:33PM] Gave item to Sep. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 05:33PM] Gave item to Sep. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 05:33PM] Gave item to Sep. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 05:33PM] Gave item to Sep. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 05:50PM] Gave item to Onlyfans. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 05:50PM] Gave item to Onlyfans. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 05:50PM] Received item from Onlyfans. Name: AFK ticket. Id: 5020, amount: 341310	
[4/17/23 05:51PM] Gave item to Author. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 05:51PM] Gave item to Author. Name: Emerald Chaps. Id: 11003, amount: 1	
[4/17/23 05:51PM] Gave item to Author. Name: Emerald Coif. Id: 11001, amount: 1	
[4/17/23 05:51PM] Gave item to Author. Name: Emerald Body. Id: 11002, amount: 1	
[4/17/23 05:51PM] Received item from Author. Name: Super restore (4). Id: 3025, amount: 100	
[4/17/23 06:25PM] Gave item to Zaryte. Name: Executive Bow. Id: 5012, amount: 1	
[4/17/23 06:32PM] Gave item to Onlyfans. Name: Emerald Crossbow. Id: 8088, amount: 1	
[4/17/23 07:50PM] Received item from Onlyfans. Name: Emerald Crossbow. Id: 8088, amount: 1	
