[4/20/23 10:33AM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 7	
[4/21/23 07:39AM] Gave item to Blind Shit. Name: Coin. Id: 995, amount: 6501498	
[4/21/23 08:36AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 17	
[4/21/23 08:36AM] Gave item to Shit. Name: Coin. Id: 995, amount: 15565688	
[4/21/23 08:36AM] Gave item to Shit. Name: Owner cape goodiebag. Id: 3578, amount: 1	
[4/21/23 08:36AM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 6	
[4/21/23 08:36AM] Gave item to Shit. Name: Lava bones. Id: 2023, amount: 1185	
[4/21/23 08:42AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 10	
[4/21/23 08:42AM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 6	
[4/21/23 08:42AM] Gave item to Shit. Name: Coin. Id: 995, amount: 2006288	
[4/21/23 08:45AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 2	
[4/21/23 11:36AM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 5	
[4/21/23 11:36AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 7	
[4/21/23 11:36AM] Gave item to Shit. Name: Coin. Id: 995, amount: 11625190	
[4/21/23 12:15PM] Received item from Shit. Name: Vote scroll. Id: 23020, amount: 9	
[4/21/23 12:15PM] Received item from Shit. Name: $1 Scroll. Id: 10946, amount: 15	
[4/21/23 12:15PM] Received item from Shit. Name: Lava bones. Id: 2023, amount: 755	
[4/21/23 12:15PM] Received item from Shit. Name: Coin. Id: 995, amount: 4273917	
[4/21/23 12:16PM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 30	
[4/21/23 12:16PM] Gave item to Blind Shit. Name: Coin. Id: 995, amount: 5454214	
[4/21/23 12:16PM] Received item from Blind Shit. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/21/23 12:16PM] Received item from Blind Shit. Name: Zinq helm. Id: 23050, amount: 1	
[4/21/23 12:16PM] Received item from Blind Shit. Name: Revenant Body. Id: 18001, amount: 1	
[4/21/23 12:18PM] Received item from Blind Shit. Name: Sanctum Golem Pet. Id: 19481, amount: 1	
[4/21/23 10:05PM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 26	
[4/21/23 10:05PM] Gave item to Blind Shit. Name: Coin. Id: 995, amount: 19679349	
[4/21/23 10:05PM] Received item from Blind Shit. Name: Vote scroll. Id: 23020, amount: 28	
[4/22/23 12:59AM] Gave item to Blind Shit. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item to Blind Shit. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item to Blind Shit. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item to Blind Shit. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item to Blind Shit. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item to Blind Shit. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item to Blind Shit. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item to Blind Shit. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item to Blind Shit. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 12:59AM] Gave item to Blind Shit. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 01:36AM] Received item from Blind Shit. Name: Vote scroll. Id: 23020, amount: 33	
[4/22/23 01:38AM] Gave item to Blind Shit. Name: Lili Boots. Id: 22141, amount: 1	
[4/22/23 01:38AM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 1	
[4/22/23 01:38AM] Gave item to Blind Shit. Name: $25 Bond. Id: 23058, amount: 3	
[4/22/23 01:38AM] Gave item to Blind Shit. Name: $10 Bond. Id: 23057, amount: 1	
[4/22/23 01:38AM] Gave item to Blind Shit. Name: Coin. Id: 995, amount: 59029387	
[4/22/23 01:38AM] Received item from Blind Shit. Name: Executive Boots. Id: 8274, amount: 1	
[4/22/23 01:42AM] Received item from Blind Shit. Name: Nagi Gloves. Id: 21066, amount: 1	
[4/22/23 01:49AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 15	
[4/22/23 01:49AM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 12	
[4/22/23 05:40AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 10	
[4/22/23 05:40AM] Gave item to Shit. Name: Coin. Id: 995, amount: 24944914	
[4/22/23 06:37AM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 6	
[4/22/23 06:37AM] Gave item to Blind Shit. Name: Coin. Id: 995, amount: 4483549	
[4/22/23 06:37AM] Gave item to Blind Shit. Name: Vote scroll. Id: 23020, amount: 6	
[4/22/23 06:37AM] Received item from Blind Shit. Name: Solar Staff. Id: 22135, amount: 1	
[4/22/23 07:38AM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 10	
[4/22/23 08:39AM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 12	
[4/22/23 08:39AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 14	
[4/22/23 08:39AM] Gave item to Shit. Name: Coin. Id: 995, amount: 10219012	
[4/22/23 10:30AM] Received item from Princespeach. Name: Majestic Box. Id: 15004, amount: 1	
[4/22/23 10:30AM] Received item from Princespeach. Name: Cursed Box. Id: 15003, amount: 1	
[4/22/23 10:51AM] Gave item to Blind Shit. Name: $10 Bond. Id: 23057, amount: 1	
[4/22/23 10:51AM] Gave item to Blind Shit. Name: $25 Bond. Id: 23058, amount: 3	
[4/22/23 10:51AM] Gave item to Blind Shit. Name: Gracious Box. Id: 15002, amount: 2	
[4/22/23 10:51AM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 2	
[4/22/23 10:51AM] Gave item to Blind Shit. Name: Coin. Id: 995, amount: 7948861	
[4/22/23 11:09AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 5	
[4/22/23 11:09AM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 6	
[4/22/23 11:14AM] Received item from Blind Shit. Name: Rogue Body. Id: 17596, amount: 1	
[4/22/23 11:15AM] Received item from Blind Shit. Name: Gold Glaive. Id: 7014, amount: 1	
[4/22/23 11:15AM] Received item from Blind Shit. Name: Antique Gloves. Id: 8819, amount: 1	
[4/22/23 11:15AM] Received item from Blind Shit. Name: Lust Legging. Id: 8808, amount: 1	
[4/22/23 11:15AM] Received item from Blind Shit. Name: Lust Poncho. Id: 8807, amount: 1	
[4/22/23 11:34AM] Gave item to Shit. Name: Lust Legging. Id: 8808, amount: 1	
[4/22/23 11:34AM] Gave item to Shit. Name: Antique Gloves. Id: 8819, amount: 1	
[4/22/23 11:34AM] Gave item to Shit. Name: Lust Poncho. Id: 8807, amount: 1	
[4/22/23 11:34AM] Gave item to Shit. Name: Gold Glaive. Id: 7014, amount: 1	
[4/22/23 12:01PM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 24	
[4/22/23 12:01PM] Gave item to Blind Shit. Name: Vote scroll. Id: 23020, amount: 12	
[4/22/23 12:01PM] Gave item to Blind Shit. Name: Coin. Id: 995, amount: 7664498	
[4/22/23 12:15PM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 8	
[4/22/23 12:15PM] Gave item to Shit. Name: Coin. Id: 995, amount: 25432048	
[4/22/23 01:35PM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 10	
[4/22/23 01:35PM] Gave item to Blind Shit. Name: Vote scroll. Id: 23020, amount: 3	
[4/23/23 12:08PM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 18	
[4/23/23 12:08PM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 40	
[4/23/23 12:08PM] Gave item to Shit. Name: Coin. Id: 995, amount: 22677999	
[4/26/23 01:23AM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 6	
[4/26/23 01:23AM] Gave item to Blind Shit. Name: $10 Bond. Id: 23057, amount: 1	
[4/26/23 01:23AM] Gave item to Blind Shit. Name: Coin. Id: 995, amount: 10311402	
