[4/15/23 08:28AM] Received item from Walkchaos. Name: Progressive Box [T2]. Id: 10029, amount: 1	
[4/22/23 02:31PM] Received item from Netflix. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/22/23 02:31PM] Received item from Netflix. Name: Anchor (Special). Id: 10887, amount: 1	
[4/23/23 08:29AM] Gave item to Im A Potato. Name: Tarn token. Id: 10835, amount: 8000000	
[4/23/23 08:29AM] Received item from Im A Potato. Name: Yasuda Head. Id: 4075, amount: 1	
[4/23/23 09:57AM] Gave item to Elven. Name: Tarn token. Id: 10835, amount: 1500000	
[4/23/23 09:57AM] Received item from Elven. Name: Sovereignty prayer scroll. Id: 23169, amount: 1	
[4/23/23 11:04AM] Gave item to Alex. Name: Metal rectangle. Id: 15252, amount: 1	
[4/23/23 11:04AM] Gave item to Alex. Name: Metal rectangle. Id: 15252, amount: 1	
[4/23/23 11:04AM] Gave item to Alex. Name: Metal rectangle. Id: 15252, amount: 1	
[4/23/23 11:04AM] Gave item to Alex. Name: Metal rectangle. Id: 15252, amount: 1	
[4/23/23 11:04AM] Gave item to Alex. Name: Metal rectangle. Id: 15252, amount: 1	
[4/23/23 07:56PM] Gave item to Onlyfans. Name: Solar Staff. Id: 22135, amount: 1	
[4/23/23 07:56PM] Received item from Onlyfans. Name: Deathbringer bow. Id: 12843, amount: 1	
[4/23/23 07:56PM] Received item from Onlyfans. Name: Tarn token. Id: 10835, amount: 5000000	
[4/24/23 09:38AM] Gave item to Emplelouch. Name: Tarn token. Id: 10835, amount: 1440000	
[4/24/23 09:38AM] Received item from Emplelouch. Name: $1 Scroll. Id: 10946, amount: 16	
[4/24/23 09:39AM] Gave item to Fed. Name: Tarn token. Id: 10835, amount: 1890000	
[4/24/23 09:39AM] Received item from Fed. Name: $1 Scroll. Id: 10946, amount: 21	
[4/24/23 01:30PM] Gave item to Tao. Name: Solar Staff. Id: 22135, amount: 1	
[4/24/23 01:30PM] Received item from Tao. Name: Lili Staff. Id: 22143, amount: 1	
[4/24/23 01:30PM] Received item from Tao. Name: $1 Scroll. Id: 10946, amount: 200	
[4/24/23 02:36PM] Gave item to Entropy. Name: Lili Staff. Id: 22143, amount: 1	
[4/24/23 02:36PM] Gave item to Entropy. Name: Tarn token. Id: 10835, amount: 20000000	
[4/24/23 02:36PM] Received item from Entropy. Name: Upgraded Owner's Cape. Id: 22109, amount: 1	
[4/24/23 02:40PM] Gave item to Entropy. Name: Tarn token. Id: 10835, amount: 7000000	
[4/24/23 02:40PM] Received item from Entropy. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/25/23 09:36AM] Gave item to Redx12. Name: Tarn token. Id: 10835, amount: 15000100	
[4/25/23 09:36AM] Received item from Redx12. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 12:12PM] Gave item to Entropy. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 12:12PM] Received item from Entropy. Name: Tarn token. Id: 10835, amount: 20000000	
[4/25/23 03:59PM] Gave item to Arab. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 03:59PM] Received item from Arab. Name: Tarn token. Id: 10835, amount: 21775208	
