[4/17/23 03:10AM] Received item from Ruthie. Name: Unknown Boots. Id: 21047, amount: 1	
[4/20/23 09:21PM] Received item from Sad. Name: Soldier Sword Off-Hand. Id: 23080, amount: 1	
[4/20/23 09:23PM] Gave item to Ruthie. Name: Perfect Cell Apparatus. Id: 7545, amount: 1	
[4/20/23 09:23PM] Received item from Ruthie. Name: Virtuos Relic. Id: 14307, amount: 1	
[4/20/23 09:39PM] Received item from Nobledefeat. Name: Elite Bow. Id: 8411, amount: 1	
[4/20/23 10:08PM] Gave item to Nobledefeat. Name: Aura (T6). Id: 23049, amount: 1	
[4/20/23 10:38PM] Received item from Ruthie. Name: Elite Staff. Id: 8412, amount: 1	
[4/20/23 10:38PM] Received item from Ruthie. Name: Super Buu Helm. Id: 9478, amount: 1	
[4/20/23 10:38PM] Received item from Ruthie. Name: Lili Aura. Id: 22142, amount: 1	
[4/20/23 10:39PM] Gave item to Ruthie. Name: Lili Aura. Id: 22142, amount: 1	
[4/20/23 11:41PM] Gave item to Kabal. Name: Groudon Aura. Id: 15448, amount: 1	
[4/21/23 01:01AM] Gave item to Kabal. Name: Groudon Aura. Id: 15448, amount: 1	
[4/21/23 01:01AM] Received item from Kabal. Name: Groudon Aura. Id: 15448, amount: 1	
[4/21/23 01:04AM] Gave item to Kabal. Name: Perfect Cell Apparatus. Id: 7545, amount: 1	
[4/21/23 01:58AM] Received item from Like My Peep. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/21/23 01:58AM] Received item from Like My Peep. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/21/23 02:11AM] Received item from Like My Peep. Name: Warrior chestplate (steel). Id: 20603, amount: 1	
[4/21/23 04:03AM] Gave item to Kabal. Name: Tarn token. Id: 10835, amount: 1000000	
[4/21/23 04:03AM] Received item from Kabal. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/21/23 06:08AM] Gave item to Ruvk. Name: Solar Hood. Id: 15645, amount: 1	
[4/21/23 06:08AM] Received item from Ruvk. Name: Tarn token. Id: 10835, amount: 500000	
[4/21/23 08:07AM] Gave item to Asquad. Name: Warlock prayer scroll. Id: 23167, amount: 1	
[4/21/23 08:16AM] Gave item to Zshana. Name: Tarn token. Id: 10835, amount: 10000000	
[4/21/23 08:16AM] Received item from Zshana. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/21/23 08:16AM] Received item from Zshana. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/21/23 08:16AM] Received item from Zshana. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/21/23 08:16AM] Received item from Zshana. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/21/23 08:16AM] Received item from Zshana. Name: Solar Hood. Id: 15645, amount: 1	
[4/21/23 08:16AM] Received item from Zshana. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/21/23 08:16AM] Received item from Zshana. Name: Solar Hood. Id: 15645, amount: 1	
[4/21/23 08:16AM] Received item from Zshana. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/21/23 08:24AM] Gave item to Ruthie. Name: Super Buu Helm. Id: 9478, amount: 1	
[4/21/23 08:24AM] Gave item to Ruthie. Name: Elite Staff. Id: 8412, amount: 1	
[4/21/23 09:10AM] Gave item to Babayaga. Name: Solar Hood. Id: 15645, amount: 1	
[4/21/23 09:15AM] Gave item to Vetbrazil. Name: Tarn token. Id: 10835, amount: 1000000	
[4/21/23 09:15AM] Received item from Vetbrazil. Name: DR Potion (Godly). Id: 3086, amount: 1	
[4/21/23 07:11PM] Gave item to Zshana. Name: Executive Bow. Id: 5012, amount: 1	
[4/21/23 07:17PM] Gave item to Nobledefeat. Name: Solar Hood. Id: 15645, amount: 1	
[4/21/23 10:37PM] Gave item to Onlyfans. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/21/23 10:37PM] Gave item to Onlyfans. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/21/23 10:37PM] Gave item to Onlyfans. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/21/23 10:37PM] Gave item to Onlyfans. Name: Gladiator Body. Id: 15006, amount: 1	
[4/21/23 10:37PM] Received item from Onlyfans. Name: $25 Bond. Id: 23058, amount: 1	
[4/22/23 09:27AM] Gave item to Oblivion. Name: Prosperous prayer scroll. Id: 23170, amount: 1	
[4/22/23 09:27AM] Received item from Oblivion. Name: Tarn token. Id: 10835, amount: 2552608	
[4/22/23 01:37PM] Gave item to Bully. Name: Yasuda Legs. Id: 3473, amount: 1	
[4/22/23 01:37PM] Gave item to Bully. Name: Shinigami Boots. Id: 13332, amount: 1	
[4/22/23 01:37PM] Gave item to Bully. Name: Tarn token. Id: 10835, amount: 6247899	
[4/22/23 01:37PM] Received item from Bully. Name: Tyrant Helm. Id: 14190, amount: 1	
[4/22/23 02:56PM] Gave item to Ruthie. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/22/23 02:56PM] Gave item to Ruthie. Name: Gladiator Body. Id: 15006, amount: 1	
[4/22/23 02:56PM] Gave item to Ruthie. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/22/23 02:56PM] Gave item to Ruthie. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/22/23 02:56PM] Gave item to Ruthie. Name: Gladiator Boots. Id: 15201, amount: 1	
[4/23/23 08:53AM] Gave item to Kabal. Name: Charybde Body. Id: 8829, amount: 1	
[4/23/23 08:53AM] Gave item to Kabal. Name: Charybde Legs. Id: 8833, amount: 1	
[4/23/23 09:24AM] Gave item to Wizzy. Name: Groudon Staff. Id: 13640, amount: 1	
[4/23/23 01:34PM] Gave item to Kabal. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/23/23 01:34PM] Received item from Kabal. Name: Tarn token. Id: 10835, amount: 3000000	
[4/23/23 03:14PM] Received item from Wizzy. Name: Groudon Staff. Id: 13640, amount: 1	
[4/23/23 03:53PM] Gave item to Kabal. Name: Fazula Book. Id: 4072, amount: 1	
[4/23/23 03:53PM] Received item from Kabal. Name: Tarn token. Id: 10835, amount: 5000000	
[4/23/23 04:36PM] Gave item to Savek. Name: Charybde Helm. Id: 8828, amount: 1	
[4/23/23 04:36PM] Gave item to Savek. Name: Charybde Legs. Id: 8833, amount: 1	
[4/23/23 04:36PM] Gave item to Savek. Name: Groudon Shield. Id: 13964, amount: 1	
[4/23/23 04:36PM] Gave item to Savek. Name: Owner's cape. Id: 7995, amount: 1	
[4/23/23 04:36PM] Gave item to Savek. Name: Charybde Body. Id: 8829, amount: 1	
[4/23/23 04:37PM] Gave item to Savek. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/23/23 04:37PM] Gave item to Savek. Name: Groudon Legs. Id: 19913, amount: 1	
[4/23/23 04:37PM] Gave item to Savek. Name: Aura (T6). Id: 23049, amount: 1	
[4/23/23 04:37PM] Gave item to Savek. Name: Groudon Staff. Id: 13640, amount: 1	
[4/23/23 04:38PM] Gave item to Savek. Name: Lava bones. Id: 2023, amount: 98935	
[4/23/23 04:43PM] Gave item to Savek. Name: Charybdis Pet. Id: 20587, amount: 1	
[4/23/23 04:43PM] Gave item to Savek. Name: Gladiator Gloves. Id: 15200, amount: 1	
[4/23/23 04:43PM] Gave item to Savek. Name: Collector ring. Id: 4446, amount: 1	
[4/23/23 04:43PM] Gave item to Savek. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/23/23 04:44PM] Received item from Savek. Name: Collector ring. Id: 4446, amount: 1	
[4/23/23 04:47PM] Gave item to Savek. Name: Collector necklace. Id: 19886, amount: 1	
[4/23/23 04:54PM] Gave item to Savek. Name: Tarn token. Id: 10835, amount: 100000	
[4/23/23 05:02PM] Received item from Savek. Name: Owner's cape. Id: 7995, amount: 1	
[4/23/23 05:02PM] Received item from Savek. Name: Gladiator Shield. Id: 15008, amount: 1	
[4/23/23 05:02PM] Received item from Savek. Name: Aura (T6). Id: 23049, amount: 1	
[4/23/23 05:02PM] Received item from Savek. Name: Groudon Staff. Id: 13640, amount: 1	
[4/23/23 05:02PM] Received item from Savek. Name: Collector necklace. Id: 19886, amount: 1	
[4/23/23 05:02PM] Received item from Savek. Name: Groudon Legs. Id: 19913, amount: 1	
[4/23/23 05:02PM] Received item from Savek. Name: Gladiator Helm. Id: 15005, amount: 1	
[4/23/23 05:02PM] Received item from Savek. Name: Charybde Body. Id: 8829, amount: 1	
[4/23/23 05:03PM] Received item from Savek. Name: Charybde Helm. Id: 8828, amount: 1	
[4/23/23 05:03PM] Received item from Savek. Name: Charybde Legs. Id: 8833, amount: 1	
[4/23/23 08:22PM] Gave item to Vetbrazil. Name: Groudon Staff. Id: 13640, amount: 1	
[4/23/23 08:22PM] Received item from Vetbrazil. Name: Tarn token. Id: 10835, amount: 28000000	
[4/23/23 10:27PM] Gave item to Sad. Name: Groudon Legs. Id: 19913, amount: 1	
[4/24/23 07:09AM] Gave item to Sad. Name: Fazula Book. Id: 4072, amount: 1	
[4/24/23 11:52AM] Gave item to Alakazam. Name: Fazula Book. Id: 4072, amount: 1	
[4/24/23 11:52AM] Received item from Alakazam. Name: Tarn token. Id: 10835, amount: 8000000	
[4/24/23 08:50PM] Gave item to Sad. Name: Solar Staff. Id: 22135, amount: 1	
[4/24/23 08:50PM] Received item from Sad. Name: Tarn token. Id: 10835, amount: 5000000	
[4/25/23 06:13AM] Gave item to Coles. Name: Charybde Helm. Id: 8828, amount: 1	
[4/25/23 06:13AM] Gave item to Coles. Name: Charybde Legs. Id: 8833, amount: 1	
[4/25/23 06:13AM] Gave item to Coles. Name: Charybde Body. Id: 8829, amount: 1	
[4/25/23 06:26AM] Gave item to Time. Name: Charybde Helm. Id: 8828, amount: 1	
[4/25/23 06:26AM] Gave item to Time. Name: Charybde Body. Id: 8829, amount: 1	
[4/25/23 06:26AM] Gave item to Time. Name: Charybde Legs. Id: 8833, amount: 1	
[4/25/23 06:48AM] Gave item to Tempest. Name: Owner's cape. Id: 7995, amount: 1	
[4/25/23 07:34AM] Gave item to Dwightshrute. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 07:51AM] Gave item to Tuggy. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 08:06AM] Gave item to Sletje. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 08:13AM] Gave item to Ruthie. Name: Solar Hood. Id: 15645, amount: 1	
[4/25/23 08:14AM] Gave item to Xcrystalx. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 08:14AM] Received item from Xcrystalx. Name: Tarn token. Id: 10835, amount: 15000000	
[4/25/23 08:27AM] Gave item to Vetbrazil. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 08:42AM] Gave item to Coles. Name: Owner's cape. Id: 7995, amount: 1	
[4/25/23 09:10AM] Gave item to Princespeach. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 09:10AM] Gave item to Sletje. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 09:36AM] Gave item to Bulba. Name: Solar Staff. Id: 22135, amount: 1	
[4/25/23 09:36AM] Received item from Bulba. Name: Tarn token. Id: 10835, amount: 15000100	
[4/25/23 09:37AM] Gave item to Xcrystalx. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/25/23 09:38AM] Gave item to Dwightshrute. Name: Solar Hood. Id: 15645, amount: 1	
[4/25/23 09:38AM] Received item from Dwightshrute. Name: Tarn token. Id: 10835, amount: 8000000	
[4/25/23 09:39AM] Gave item to Purple17. Name: Groudon Staff. Id: 13640, amount: 1	
[4/25/23 09:39AM] Gave item to Purple17. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/25/23 09:39AM] Gave item to Purple17. Name: Slender Man Pet. Id: 20586, amount: 1	
[4/25/23 09:39AM] Gave item to Purple17. Name: Transfer Crystal. Id: 8788, amount: 1	
[4/25/23 09:42AM] Gave item to Princespeach. Name: Solar Hood. Id: 15645, amount: 1	
[4/25/23 09:42AM] Received item from Princespeach. Name: Tarn token. Id: 10835, amount: 6000000	
[4/25/23 09:50AM] Gave item to O T T E R. Name: Solar Hood. Id: 15645, amount: 1	
[4/25/23 09:50AM] Received item from O T T E R. Name: Tarn token. Id: 10835, amount: 6000000	
[4/25/23 10:03AM] Gave item to Princespeach. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/25/23 10:03AM] Received item from Princespeach. Name: Tarn token. Id: 10835, amount: 8311218	
[4/25/23 10:04AM] Gave item to O T T E R. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/25/23 10:04AM] Received item from O T T E R. Name: Tarn token. Id: 10835, amount: 2082329	
[4/25/23 10:05AM] Gave item to Neff. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/25/23 10:13AM] Gave item to Ruthie. Name: Solar Robe Top. Id: 15646, amount: 1	
[4/25/23 10:13AM] Received item from Ruthie. Name: Tarn token. Id: 10835, amount: 5000308	
[4/25/23 10:13AM] Gave item to Purple17. Name: Aura (T6). Id: 23049, amount: 1	
[4/25/23 10:13AM] Gave item to Purple17. Name: Onyx Legs. Id: 20095, amount: 1	
[4/25/23 10:13AM] Gave item to Purple17. Name: Virtuos Wand. Id: 14305, amount: 1	
[4/25/23 10:13AM] Gave item to Purple17. Name: Groudon Shield. Id: 13964, amount: 1	
[4/25/23 10:13AM] Gave item to Purple17. Name: Inferno tokhaar-kal. Id: 18683, amount: 1	
[4/25/23 10:13AM] Gave item to Purple17. Name: Collector necklace. Id: 19886, amount: 1	
[4/25/23 10:13AM] Gave item to Purple17. Name: Charybde Helm. Id: 8828, amount: 1	
[4/25/23 10:13AM] Gave item to Purple17. Name: Unknown Boots. Id: 21047, amount: 1	
[4/25/23 10:15AM] Gave item to Purple17. Name: Gladiator Cape. Id: 15100, amount: 1	
[4/25/23 11:03AM] Received item from Entropy. Name: $1 Scroll. Id: 10946, amount: 100	
[4/25/23 11:03AM] Received item from Entropy. Name: Black Goku Head. Id: 14440, amount: 1	
[4/25/23 11:13AM] Gave item to Author. Name: $1 Scroll. Id: 10946, amount: 50	
[4/25/23 11:35AM] Gave item to Purple17. Name: $1 Scroll. Id: 10946, amount: 61	
[4/25/23 11:50AM] Gave item to Ainokea. Name: Black Goku Head. Id: 14440, amount: 1	
[4/25/23 11:54AM] Received item from Oblivion. Name: Tarn token. Id: 10835, amount: 3000000	
[4/25/23 11:54AM] Received item from Oblivion. Name: Charybdis Pet. Id: 20587, amount: 1	
[4/25/23 11:54AM] Received item from Oblivion. Name: Byakuya Pet. Id: 13775, amount: 1	
[4/25/23 11:54AM] Received item from Oblivion. Name: Ezkel-Nojad Pet. Id: 20590, amount: 1	
[4/25/23 11:57AM] Gave item to Purple17. Name: Anchor (Special). Id: 10887, amount: 1	
[4/25/23 11:57AM] Gave item to Purple17. Name: Lava bones. Id: 2023, amount: 10020	
[4/25/23 12:05PM] Gave item to Z. Name: Tarn token. Id: 10835, amount: 6293615	
[4/25/23 12:20PM] Gave item to Spaceape. Name: Charybdis Pet. Id: 20587, amount: 1	
[4/25/23 12:36PM] Gave item to Vaasje. Name: Ezkel-Nojad Pet. Id: 20590, amount: 1	
[4/25/23 12:42PM] Received item from Oblivion. Name: Tarn token. Id: 10835, amount: 6000000	
[4/25/23 12:57PM] Gave item to Divine. Name: Byakuya Pet. Id: 13775, amount: 1	
[4/25/23 12:57PM] Gave item to Divine. Name: Tarn token. Id: 10835, amount: 12233423	
[4/25/23 12:59PM] Gave item to Spaceape. Name: Solar Robe Bottom. Id: 15647, amount: 1	
[4/25/23 01:04PM] Gave item to Thynoname. Name: Infinite overload potion (T3). Id: 23126, amount: 1	
[4/25/23 01:24PM] Received item from Cm Suh. Name: Majestic Box. Id: 15004, amount: 1	
[4/25/23 01:38PM] Gave item to Neff. Name: Majestic Box. Id: 15004, amount: 1	
[4/25/23 01:38PM] Gave item to Neff. Name: $1 Scroll. Id: 10946, amount: 3	
[4/25/23 10:28PM] Gave item to O T T E R. Name: Gladiator Cape. Id: 15100, amount: 1	
[4/25/23 10:28PM] Gave item to O T T E R. Name: Gladiator Legs. Id: 15007, amount: 1	
[4/25/23 10:28PM] Gave item to O T T E R. Name: Gladiator Boots. Id: 15201, amount: 1	
[4/26/23 12:33AM] Gave item to Winn. Name: Transfer Crystal. Id: 8788, amount: 1	
