[4/15/23 09:50AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/19/23 02:12PM] Player dropped item: Godly Cape, id: 1485, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:59AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 05:00AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/24/23 03:05PM] Player dropped item: Collector ring, id: 4446, amount: 1	
[4/24/23 03:10PM] Player dropped item: Starter Staff, id: 22092, amount: 1	
