[4/17/23 11:14AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/17/23 12:37PM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/17/23 12:37PM] Player dropped item: Zinq helm, id: 23050, amount: 1	
[4/17/23 12:37PM] Player dropped item: Zinq shield, id: 23056, amount: 1	
[4/17/23 12:38PM] Player dropped item: Nightmare body, id: 23029, amount: 1	
[4/17/23 12:45PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/17/23 12:49PM] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/17/23 12:55PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/17/23 01:05PM] Player dropped item: Aberrant Boots, id: 8334, amount: 1	
[4/17/23 01:05PM] Player dropped item: Aberrant Gloves, id: 11140, amount: 1	
[4/17/23 01:17PM] Player dropped item: Aberrant Gloves, id: 11140, amount: 1	
[4/17/23 01:19PM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/17/23 01:22PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:22PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:46PM] Player dropped item: Inferno Gloves, id: 13302, amount: 1	
[4/17/23 01:49PM] Player dropped item: Aberrant Boots, id: 8334, amount: 1	
[4/17/23 01:57PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:21PM] Player dropped item: Mystic body, id: 23022, amount: 1	
[4/17/23 02:21PM] Player dropped item: Mystic helm, id: 23021, amount: 1	
[4/17/23 02:21PM] Player dropped item: Mystic boots, id: 23025, amount: 1	
[4/17/23 02:27PM] Player dropped item: Nagi Boots, id: 21067, amount: 1	
[4/17/23 02:56PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:01AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/18/23 01:19AM] Player dropped item: Clean Sephialla, id: 913, amount: 1	
[4/18/23 01:36AM] Player dropped item: Clean Rosocely, id: 795, amount: 1	
[4/18/23 02:41AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:41AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:57AM] Player dropped item: Hofperry, id: 1007, amount: 1	
[4/18/23 03:59AM] Player dropped item: Clean Larith, id: 777, amount: 1	
[4/18/23 04:15AM] Player dropped item: Azolla Berries, id: 943, amount: 1	
[4/18/23 04:40AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 04:51AM] Player dropped item: Spoolwood, id: 942, amount: 1	
[4/18/23 08:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:49AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 11:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:08PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:49PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 04:44PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:45PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:45PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 07:47PM] Player dropped item: Slayer ticket, id: 5023, amount: 34	
[4/18/23 07:58PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/18/23 07:58PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/18/23 08:00PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/18/23 08:01PM] Player dropped item: Slayer ticket, id: 5023, amount: 154	
[4/18/23 08:01PM] Player dropped item: Imperial helm, id: 20086, amount: 1	
[4/18/23 08:01PM] Player dropped item: Imperial helm, id: 20086, amount: 1	
[4/18/23 08:01PM] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/18/23 08:01PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/18/23 08:01PM] Player dropped item: Imperial boots, id: 20089, amount: 1	
[4/18/23 08:01PM] Player dropped item: Imperial helm, id: 20086, amount: 1	
[4/18/23 08:01PM] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/18/23 08:03PM] Player dropped item: Slayer ticket, id: 5023, amount: 34	
[4/18/23 08:03PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/18/23 08:03PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/18/23 08:03PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/18/23 08:03PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/18/23 08:03PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/18/23 08:03PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/18/23 08:03PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/18/23 08:03PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/18/23 08:03PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/18/23 08:03PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/18/23 08:03PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/18/23 08:04PM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/18/23 08:04PM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/18/23 08:04PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/18/23 08:04PM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/18/23 08:04PM] Player dropped item: Slayer ticket, id: 5023, amount: 35	
[4/18/23 08:04PM] Player dropped item: Slayer ticket, id: 5023, amount: 46	
[4/18/23 08:04PM] Player dropped item: Clean Turmeric, id: 922, amount: 1	
[4/18/23 08:04PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/18/23 08:05PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/18/23 08:05PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/18/23 08:05PM] Player dropped item: Imperial boots, id: 20089, amount: 1	
[4/18/23 08:05PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/18/23 08:05PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/18/23 08:05PM] Player dropped item: Imperial boots, id: 20089, amount: 1	
[4/18/23 08:05PM] Player dropped item: Imperial boots, id: 20089, amount: 1	
[4/18/23 08:05PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/18/23 08:05PM] Player dropped item: Imperial helm, id: 20086, amount: 1	
[4/18/23 08:05PM] Player dropped item: Slayer ticket, id: 5023, amount: 34	
[4/18/23 08:05PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial boots, id: 20089, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial boots, id: 20089, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/18/23 08:06PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/18/23 08:06PM] Player dropped item: Slayer ticket, id: 5023, amount: 36	
[4/18/23 08:06PM] Player dropped item: Imperial legs, id: 20088, amount: 1	
[4/18/23 08:08PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/18/23 08:08PM] Player dropped item: Revenant Body, id: 18001, amount: 1	
[4/18/23 08:08PM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/18/23 08:08PM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/18/23 08:08PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/18/23 08:08PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/18/23 08:08PM] Player dropped item: Slayer ticket, id: 5023, amount: 135	
[4/18/23 08:08PM] Player dropped item: Smoo, id: 1005, amount: 1	
[4/18/23 08:08PM] Player dropped item: Slayer ticket, id: 5023, amount: 32	
[4/18/23 08:30PM] Player dropped item: Grapevine, id: 945, amount: 1	
[4/18/23 08:30PM] Player dropped item: Slayer ticket, id: 5023, amount: 50	
[4/18/23 08:31PM] Player dropped item: Slayer ticket, id: 5023, amount: 86	
[4/18/23 08:32PM] Player dropped item: Clean Rosocely, id: 795, amount: 1	
[4/18/23 08:33PM] Player dropped item: Slayer ticket, id: 5023, amount: 34	
[4/18/23 08:40PM] Player dropped item: Slayer ticket, id: 5023, amount: 84	
[4/18/23 08:50PM] Player dropped item: Slayer ticket, id: 5023, amount: 87	
[4/18/23 08:56PM] Player dropped item: Slayer ticket, id: 5023, amount: 87	
[4/18/23 09:10PM] Player dropped item: Slayer ticket, id: 5023, amount: 132	
[4/18/23 09:22PM] Player dropped item: Slayer ticket, id: 5023, amount: 84	
[4/18/23 11:56PM] Player dropped item: Clean Tarragon, id: 783, amount: 1	
[4/18/23 11:56PM] Player dropped item: Slayer ticket, id: 5023, amount: 33	
[4/18/23 11:57PM] Player dropped item: Slayer ticket, id: 5023, amount: 87	
[4/19/23 12:01AM] Player dropped item: Slayer ticket, id: 5023, amount: 86	
[4/19/23 12:11AM] Player dropped item: Slayer ticket, id: 5023, amount: 85	
[4/19/23 12:12AM] Player dropped item: Slayer ticket, id: 5023, amount: 85	
[4/19/23 12:16AM] Player dropped item: Slayer ticket, id: 5023, amount: 183	
[4/19/23 12:21AM] Player dropped item: Slayer ticket, id: 5023, amount: 86	
[4/19/23 12:26AM] Player dropped item: Slayer ticket, id: 5023, amount: 87	
[4/19/23 01:10AM] Player dropped item: Slayer ticket, id: 5023, amount: 87	
[4/19/23 11:34AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/19/23 11:34AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/19/23 01:48PM] Player dropped item: Slayer ticket, id: 5023, amount: 10	
[4/19/23 01:53PM] Player dropped item: Slayer ticket, id: 5023, amount: 89	
[4/19/23 02:31PM] Player dropped item: Slayer ticket, id: 5023, amount: 36	
[4/19/23 02:34PM] Player dropped item: Slayer ticket, id: 5023, amount: 87	
[4/19/23 02:40PM] Player dropped item: Slayer ticket, id: 5023, amount: 89	
[4/19/23 02:43PM] Player dropped item: Slayer ticket, id: 5023, amount: 88	
[4/19/23 02:49PM] Player dropped item: Slayer ticket, id: 5023, amount: 137	
[4/19/23 02:51PM] Player dropped item: Slayer ticket, id: 5023, amount: 87	
[4/19/23 02:54PM] Player dropped item: Slayer ticket, id: 5023, amount: 89	
[4/19/23 03:02PM] Player dropped item: Slayer ticket, id: 5023, amount: 87	
[4/19/23 03:05PM] Player dropped item: Slayer ticket, id: 5023, amount: 88	
[4/19/23 03:08PM] Player dropped item: Slayer ticket, id: 5023, amount: 185	
[4/19/23 03:12PM] Player dropped item: Slayer ticket, id: 5023, amount: 87	
[4/19/23 03:28PM] Player dropped item: Slayer ticket, id: 5023, amount: 87	
[4/19/23 03:40PM] Player dropped item: Slayer ticket, id: 5023, amount: 88	
[4/19/23 03:47PM] Player dropped item: Black platebody (h2), id: 19484, amount: 1	
[4/19/23 03:50PM] Player dropped item: Slayer ticket, id: 5023, amount: 88	
[4/19/23 03:50PM] Player dropped item: Slayer ticket, id: 5023, amount: 44	
[4/19/23 08:21PM] Player dropped item: Lili Boots, id: 22141, amount: 1	
[4/19/23 08:21PM] Player dropped item: Malvek Helm, id: 19160, amount: 1	
[4/19/23 08:21PM] Player dropped item: Lucifer body, id: 22101, amount: 1	
[4/19/23 08:21PM] Player dropped item: Demonlord Legs, id: 14186, amount: 1	
[4/19/23 08:21PM] Player dropped item: Onyx Body, id: 20260, amount: 1	
[4/19/23 11:38PM] Player dropped item: Saint Body, id: 21029, amount: 1	
[4/20/23 05:13AM] Player dropped item: Slayer ticket, id: 5023, amount: 224	
[4/20/23 08:30AM] Player dropped item: Slayer ticket, id: 5023, amount: 176	
[4/20/23 10:17AM] Player dropped item: Miner chestplate (adamant), id: 20585, amount: 1	
[4/20/23 10:17AM] Player dropped item: Rune platebody (h2), id: 19486, amount: 1	
[4/20/23 02:22PM] Player dropped item: Rogue Aura, id: 12610, amount: 1	
[4/20/23 05:01PM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 12:26AM] Player dropped item: Adamant platebody (h2), id: 19485, amount: 1	
[4/21/23 12:26AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 12:26AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 12:26AM] Player dropped item: Adamant platebody (h2), id: 19485, amount: 1	
[4/21/23 12:26AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 12:28AM] Player dropped item: Tyrant Wings, id: 14200, amount: 1	
[4/21/23 01:23AM] Player dropped item: Groudon Boots, id: 3107, amount: 1	
[4/21/23 01:23AM] Player dropped item: Groudon Boots, id: 3107, amount: 1	
[4/21/23 01:33AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 02:12AM] Player dropped item: Miner chestplate (adamant), id: 20585, amount: 1	
[4/21/23 09:29AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 09:34AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 11:27AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 11:27AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 02:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 02:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:59PM] Player dropped item: Double Damage Scroll 30 Minutes, id: 15359, amount: 1	
[4/21/23 05:59PM] Player dropped item: Double Damage Scroll 30 Minutes, id: 15359, amount: 1	
[4/21/23 05:59PM] Player dropped item: Double Damage Scroll 30 Minutes, id: 15359, amount: 1	
[4/21/23 06:57PM] Player dropped item: Infinite healing potion (T1), id: 23118, amount: 1	
[4/21/23 07:58PM] Player dropped item: Inferno Boots, id: 13305, amount: 1	
[4/21/23 07:59PM] Player dropped item: Infinite healing potion (T1), id: 23118, amount: 1	
[4/21/23 10:27PM] Player dropped item: Double DR Scroll 30 Minutes, id: 15358, amount: 1	
[4/21/23 11:27PM] Player dropped item: Double Damage Scroll 30 Minutes, id: 15359, amount: 1	
[4/23/23 12:11PM] Player dropped item: Vote scroll, id: 23020, amount: 39	
[4/23/23 12:11PM] Player dropped item: Lava bones, id: 2023, amount: 49715	
[4/26/23 02:47PM] Player dropped item: Obsidian Crossbow, id: 23066, amount: 1	
[4/26/23 03:02PM] Player dropped item: Groudon Shield, id: 13964, amount: 1	
