[4/18/23 12:00AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/18/23 12:47AM] Player dropped item: Revenant Body, id: 18001, amount: 1	
[4/18/23 12:47AM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/18/23 12:47AM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/18/23 12:47AM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/18/23 12:50AM] Player dropped item: Revenant Body, id: 18001, amount: 1	
[4/18/23 12:50AM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/18/23 12:50AM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/18/23 12:50AM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/18/23 12:55AM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/18/23 12:55AM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/18/23 12:55AM] Player dropped item: Imperial gloves, id: 20091, amount: 1	
[4/18/23 12:55AM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/18/23 12:58AM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/18/23 12:58AM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/18/23 12:58AM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/18/23 12:58AM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/18/23 12:58AM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/18/23 12:58AM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/18/23 12:58AM] Player dropped item: Revenant Body, id: 18001, amount: 1	
[4/18/23 12:58AM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/18/23 12:58AM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/18/23 12:58AM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/18/23 12:59AM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/18/23 01:01AM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/18/23 01:01AM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/18/23 01:01AM] Player dropped item: Revenant whip, id: 18011, amount: 1	
[4/18/23 01:51AM] Player dropped item: Lava bones, id: 2023, amount: 5271	
[4/20/23 08:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:55AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:28AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:28AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 12:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:20AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 09:20AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 09:26AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/22/23 09:28AM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/23/23 04:14AM] Player dropped item: Grapevine, id: 945, amount: 1	
[4/24/23 09:02AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 09:02AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 12:06PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 12:11PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 12:59PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 01:39PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 01:45PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/25/23 01:23AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/25/23 06:39AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/25/23 06:39AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/25/23 06:53AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
