[4/18/23 04:32PM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/21/23 06:45PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 07:00PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 07:00PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 11:55AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 11:55AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 12:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 12:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 01:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 01:54PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 01:54PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 02:22PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 03:26PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 04:05PM] Player dropped item: Vial, id: 229, amount: 1	
