[4/19/23 12:06PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/22/23 11:11AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 11:11AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/22/23 11:11AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/22/23 11:11AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/22/23 03:03PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 03:03PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 03:10PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 03:10PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 05:05PM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/22/23 05:46PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 05:46PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 07:42AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 08:54AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 08:54AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 10:10AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 11:32AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 11:32AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 11:32AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 11:32AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 12:15PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 12:15PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 12:15PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 01:34PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 01:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 01:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 01:51PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 04:06PM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/23/23 04:06PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 04:06PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 04:06PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 04:28PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 04:28PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 04:33PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 05:16PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 05:24PM] Player dropped item: Collector necklace, id: 19886, amount: 1	
[4/23/23 06:37PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/23/23 06:37PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 05:56AM] Player dropped item: Vial, id: 229, amount: 1	
[4/24/23 06:42AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 06:42AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 06:42AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 06:45AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 07:07AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 07:25AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 07:32AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 08:55AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/24/23 08:55AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/25/23 04:36AM] Player dropped item: Executive Gloves, id: 8273, amount: 1	
[4/25/23 09:27AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/25/23 05:22PM] Player dropped item: Infinite overload potion (T1), id: 23124, amount: 1	
