[4/15/23 09:52AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/17/23 08:44AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 09:15AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 04:06PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 04:07PM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/17/23 05:23PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:37PM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 05:37PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Aura (T6), id: 23049, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Aura (T6), id: 23049, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Coif, id: 11001, amount: 1	
[4/17/23 05:38PM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/17/23 05:40PM] Player dropped item: Emerald Body, id: 11002, amount: 1	
[4/17/23 05:51PM] Player dropped item: Super restore (4), id: 3025, amount: 100	
[4/17/23 06:30PM] Player dropped item: Maze Helm, id: 5420, amount: 1	
[4/17/23 06:30PM] Player dropped item: Maze Helm, id: 5420, amount: 1	
[4/17/23 06:30PM] Player dropped item: Maze Maul, id: 17710, amount: 1	
[4/17/23 06:30PM] Player dropped item: Maze Cape, id: 17684, amount: 1	
[4/17/23 06:30PM] Player dropped item: Maze Cape, id: 17684, amount: 1	
[4/17/23 06:30PM] Player dropped item: Maze Maul, id: 17710, amount: 1	
[4/17/23 06:30PM] Player dropped item: Maze Cape, id: 17684, amount: 1	
[4/17/23 06:30PM] Player dropped item: Maze Legs, id: 5428, amount: 1	
[4/17/23 06:30PM] Player dropped item: Maze Cape, id: 17684, amount: 1	
[4/17/23 06:30PM] Player dropped item: Maze Legs, id: 5428, amount: 1	
[4/18/23 07:57AM] Player dropped item: Emerald Crossbow, id: 8088, amount: 1	
[4/18/23 09:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 11:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 11:58AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:46PM] Player dropped item: Doom Aura, id: 12614, amount: 1	
[4/18/23 03:46PM] Player dropped item: Doom Aura, id: 12614, amount: 1	
[4/18/23 03:46PM] Player dropped item: Doom Aura, id: 12614, amount: 1	
[4/18/23 03:46PM] Player dropped item: Unknown Mace, id: 9940, amount: 1	
[4/18/23 03:46PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/18/23 03:46PM] Player dropped item: Unknown Boots, id: 21047, amount: 1	
[4/18/23 03:46PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/18/23 03:46PM] Player dropped item: Unknown Mace, id: 9940, amount: 1	
[4/18/23 03:46PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/18/23 03:46PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/18/23 03:46PM] Player dropped item: Unknown Boots, id: 21047, amount: 1	
[4/18/23 03:46PM] Player dropped item: Unknown Helm, id: 21042, amount: 1	
[4/18/23 03:46PM] Player dropped item: Lust Poncho, id: 8807, amount: 1	
[4/18/23 03:46PM] Player dropped item: Lust Staff, id: 8809, amount: 1	
[4/18/23 03:47PM] Player dropped item: Unknown Cape, id: 21045, amount: 1	
[4/18/23 03:47PM] Player dropped item: Lust Visor, id: 8806, amount: 1	
[4/18/23 03:47PM] Player dropped item: Godly Helm, id: 14050, amount: 1	
[4/18/23 03:47PM] Player dropped item: Lust Staff, id: 8809, amount: 1	
[4/18/23 03:47PM] Player dropped item: Lust Visor, id: 8806, amount: 1	
[4/18/23 03:47PM] Player dropped item: Godly Helm, id: 14050, amount: 1	
[4/18/23 03:47PM] Player dropped item: Gold Body, id: 11184, amount: 1	
[4/18/23 03:47PM] Player dropped item: Gold Boots, id: 11182, amount: 1	
[4/18/23 03:47PM] Player dropped item: Gold Boots, id: 11182, amount: 1	
[4/18/23 03:47PM] Player dropped item: Gold Helm, id: 11183, amount: 1	
[4/18/23 03:47PM] Player dropped item: Gold Boots, id: 11182, amount: 1	
[4/18/23 03:47PM] Player dropped item: Unknown Helm, id: 21042, amount: 1	
[4/18/23 03:47PM] Player dropped item: Gold Body, id: 11184, amount: 1	
[4/18/23 03:47PM] Player dropped item: Gold Helm, id: 11183, amount: 1	
[4/18/23 03:47PM] Player dropped item: Gold Body, id: 11184, amount: 1	
[4/18/23 03:47PM] Player dropped item: Gold Boots, id: 11182, amount: 1	
[4/18/23 03:47PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/18/23 03:47PM] Player dropped item: Gold Helm, id: 11183, amount: 1	
[4/18/23 03:47PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/18/23 03:48PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/18/23 03:48PM] Player dropped item: Unknown Helm, id: 21042, amount: 1	
[4/18/23 03:48PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/18/23 03:48PM] Player dropped item: Lust Poncho, id: 8807, amount: 1	
[4/18/23 03:48PM] Player dropped item: Godly Body, id: 14051, amount: 1	
[4/18/23 03:48PM] Player dropped item: Godly Body, id: 14051, amount: 1	
[4/18/23 03:48PM] Player dropped item: Godly Body, id: 14051, amount: 1	
[4/18/23 03:48PM] Player dropped item: Godly Bow, id: 21018, amount: 1	
[4/18/23 03:48PM] Player dropped item: Gold Cape, id: 11762, amount: 1	
[4/18/23 03:48PM] Player dropped item: Gold Cape, id: 11762, amount: 1	
[4/18/23 03:48PM] Player dropped item: Godly Legs, id: 14052, amount: 1	
[4/18/23 03:48PM] Player dropped item: Gold Body, id: 11184, amount: 1	
[4/18/23 03:48PM] Player dropped item: Gold Body, id: 11184, amount: 1	
[4/18/23 03:48PM] Player dropped item: Gold Boots, id: 11182, amount: 1	
[4/18/23 03:48PM] Player dropped item: Gold Boots, id: 11182, amount: 1	
[4/18/23 03:48PM] Player dropped item: Godly Legs, id: 14052, amount: 1	
[4/18/23 05:57PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 07:09AM] Player dropped item: Evil Scythe, id: 22133, amount: 1	
[4/19/23 07:09AM] Player dropped item: Lava bones, id: 2023, amount: 1130	
[4/19/23 07:09AM] Player dropped item: Evil Scythe, id: 22133, amount: 1	
[4/19/23 07:09AM] Player dropped item: Evil Scythe, id: 22133, amount: 1	
[4/19/23 07:10AM] Player dropped item: Evil Scythe, id: 22133, amount: 1	
[4/19/23 07:10AM] Player dropped item: Evil Scythe, id: 22133, amount: 1	
[4/19/23 07:10AM] Player dropped item: Lava bones, id: 2023, amount: 1130	
[4/19/23 07:11AM] Player dropped item: Lava bones, id: 2023, amount: 1130	
[4/19/23 03:08PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 08:04PM] Player dropped item: Infinite overload potion (T1), id: 23124, amount: 1	
[4/20/23 03:07AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 11:24AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 03:40AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 03:40AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 03:40AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:27AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:42AM] Player dropped item: Executive Boots, id: 8274, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:56AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Hood, id: 15645, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:57AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/21/23 04:58AM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
