[4/15/23 06:17AM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/16/23 12:17PM] Player dropped item: Slayer ticket, id: 5023, amount: 139	
[4/16/23 12:17PM] Player dropped item: Lava bones, id: 2023, amount: 7564	
[4/16/23 12:26PM] Player dropped item: Slayer ticket, id: 5023, amount: 160	
[4/16/23 01:24PM] Player dropped item: Lava bones, id: 2023, amount: 130	
[4/16/23 01:25PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/16/23 01:54PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 02:24PM] Player dropped item: Lava bones, id: 2023, amount: 430	
[4/16/23 02:54PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 02:59PM] Player dropped item: Salamander, id: 1017, amount: 1	
[4/16/23 03:54PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 04:24PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 04:24PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/16/23 04:54PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 05:54PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 06:25PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 06:27PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/16/23 06:55PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 07:24PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 07:25PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/16/23 07:26PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/16/23 08:24PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 08:25PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/16/23 08:26PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/16/23 08:54PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 08:55PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/16/23 08:56PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/16/23 08:57PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/16/23 09:41PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/16/23 09:42PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/16/23 09:43PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/16/23 09:44PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/17/23 05:42AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/17/23 05:43AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/17/23 06:41AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/17/23 06:41AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/17/23 06:44AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/17/23 07:31AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 07:40AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/17/23 07:41AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/17/23 07:41AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/17/23 08:41AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/17/23 08:42AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/17/23 09:42AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/17/23 09:44AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/17/23 09:45AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/17/23 09:46AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/17/23 10:34AM] Player dropped item: Lava bones, id: 2023, amount: 130	
[4/17/23 10:35AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/17/23 10:35AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/17/23 11:05AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/17/23 11:09AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/17/23 11:10AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/17/23 11:33AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/17/23 11:33AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/17/23 11:53AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/17/23 11:54AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/17/23 03:47PM] Player dropped item: Emerald Chaps, id: 11003, amount: 1	
[4/18/23 07:42AM] Player dropped item: Lava bones, id: 2023, amount: 100	
[4/18/23 07:42AM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/18/23 07:43AM] Player dropped item: Lava bones, id: 2023, amount: 1200	
[4/18/23 08:42AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/18/23 08:42AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/18/23 08:43AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/18/23 09:01AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:12AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/18/23 09:26AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:26AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:42AM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/18/23 10:41AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/18/23 10:42AM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/18/23 10:42AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/18/23 10:43AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/18/23 11:42AM] Player dropped item: Lava bones, id: 2023, amount: 100	
[4/18/23 11:42AM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/18/23 12:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:41PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/18/23 12:42PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/18/23 12:42PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/18/23 01:29PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:41PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/18/23 01:42PM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/18/23 01:42PM] Player dropped item: Lava bones, id: 2023, amount: 1200	
[4/18/23 02:06PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:31PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:41PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/18/23 02:42PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/18/23 02:42PM] Player dropped item: Lava bones, id: 2023, amount: 400	
[4/18/23 02:46PM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/18/23 02:56PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:20PM] Player dropped item: Solar Robe Top, id: 15646, amount: 1	
[4/18/23 03:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:24PM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/18/23 03:47PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:53PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 04:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 04:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 04:41PM] Player dropped item: Lava bones, id: 2023, amount: 100	
[4/18/23 04:42PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/18/23 04:42PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:14PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:33PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/18/23 05:39PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/18/23 05:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:05PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:32PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:45PM] Player dropped item: Lava bones, id: 2023, amount: 180	
[4/18/23 06:47PM] Player dropped item: Lava bones, id: 2023, amount: 400	
[4/18/23 06:59PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 07:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 07:43PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/18/23 07:44PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/18/23 07:45PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/18/23 08:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:26PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:43PM] Player dropped item: Lava bones, id: 2023, amount: 100	
[4/18/23 08:45PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/18/23 08:47PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/19/23 06:45AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 07:12AM] Player dropped item: Malvek Helm, id: 19160, amount: 1	
[4/19/23 07:27AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/19/23 07:48AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/19/23 07:50AM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/19/23 07:52AM] Player dropped item: Lava bones, id: 2023, amount: 400	
[4/19/23 07:54AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/19/23 08:52AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:15AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/19/23 09:16AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/19/23 09:18AM] Player dropped item: Lava bones, id: 2023, amount: 400	
[4/19/23 09:19AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/19/23 11:15AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/19/23 11:16AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/19/23 11:17AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/19/23 11:18AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 11:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 11:44AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/19/23 11:45AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/19/23 11:46AM] Player dropped item: Lava bones, id: 2023, amount: 400	
[4/19/23 11:47AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/19/23 12:08PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 12:15PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/19/23 12:17PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/19/23 12:18PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/19/23 12:18PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/19/23 01:14PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/19/23 01:15PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/19/23 01:16PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/19/23 03:16PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/19/23 03:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:17PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/19/23 03:18PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/19/23 03:42PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:33PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 05:15PM] Player dropped item: Lava bones, id: 2023, amount: 79	
[4/19/23 05:16PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/19/23 05:37PM] Player dropped item: Yasuda Boots, id: 4083, amount: 1	
[4/19/23 05:44PM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/19/23 09:02PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/19/23 09:04PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/19/23 09:07PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/19/23 09:21PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/19/23 09:22PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/19/23 09:23PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/19/23 09:25PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/19/23 10:10PM] Player dropped item: Lava bones, id: 2023, amount: 400	
[4/20/23 06:21AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 06:22AM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/20/23 06:24AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/20/23 06:28AM] Player dropped item: Lava bones, id: 2023, amount: 400	
[4/20/23 06:28AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 07:21AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 08:08AM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 09:20AM] Player dropped item: Lava bones, id: 2023, amount: 100	
[4/20/23 09:21AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 09:23AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 09:24AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/20/23 10:25AM] Player dropped item: Lava bones, id: 2023, amount: 100	
[4/20/23 10:26AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 10:26AM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/20/23 10:27AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 10:28AM] Player dropped item: Lava bones, id: 2023, amount: 400	
[4/20/23 10:30AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 10:31AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/20/23 10:32AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/20/23 10:40AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 10:41AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 10:44AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 10:45AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 10:48AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/20/23 11:21AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 11:22AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 11:23AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 12:21PM] Player dropped item: Lava bones, id: 2023, amount: 180	
[4/20/23 12:22PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/20/23 01:10PM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/20/23 01:20PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 01:21PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 01:22PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 02:20PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 02:22PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 03:20PM] Player dropped item: Lava bones, id: 2023, amount: 100	
[4/20/23 03:21PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 03:22PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 03:23PM] Player dropped item: Lava bones, id: 2023, amount: 1200	
[4/20/23 03:26PM] Player dropped item: Vial, id: 229, amount: 1	
[4/20/23 04:20PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 04:22PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 05:20PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 05:21PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 05:22PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 06:20PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 06:21PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 06:22PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/20/23 07:20PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 07:21PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 07:23PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 08:36PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/20/23 08:38PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/20/23 08:39PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/20/23 08:45PM] Player dropped item: Lava bones, id: 2023, amount: 1200	
[4/20/23 09:03PM] Player dropped item: Solar Staff, id: 22135, amount: 1	
[4/20/23 09:34PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/20/23 09:35PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/21/23 05:34AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/21/23 05:36AM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/21/23 05:37AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/21/23 06:34AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/21/23 06:35AM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/21/23 06:36AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/21/23 08:33AM] Player dropped item: Lava bones, id: 2023, amount: 2010	
[4/21/23 08:35AM] Player dropped item: Lava bones, id: 2023, amount: 280	
[4/21/23 08:40AM] Player dropped item: Lava bones, id: 2023, amount: 100	
[4/21/23 08:44AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/21/23 08:44AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/21/23 10:33AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/21/23 10:34AM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/21/23 10:35AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/21/23 11:36AM] Player dropped item: Lava bones, id: 2023, amount: 590	
[4/21/23 11:49AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:22PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 05:33PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/21/23 05:34PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/21/23 05:34PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/21/23 06:33PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/21/23 06:34PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/21/23 06:35PM] Player dropped item: Lava bones, id: 2023, amount: 400	
[4/21/23 06:36PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/21/23 07:52PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 07:52PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/21/23 08:24PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 08:33PM] Player dropped item: Lava bones, id: 2023, amount: 100	
[4/21/23 08:34PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/21/23 08:35PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/21/23 08:36PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/22/23 08:34AM] Player dropped item: Lava bones, id: 2023, amount: 130	
[4/22/23 08:34AM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/22/23 08:35AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/22/23 10:40AM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/22/23 10:58AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/22/23 10:58AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/22/23 10:58AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/22/23 11:33AM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/22/23 11:35AM] Player dropped item: Lava bones, id: 2023, amount: 1280	
[4/22/23 12:08PM] Player dropped item: Lava bones, id: 2023, amount: 100	
[4/22/23 12:09PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/22/23 12:11PM] Player dropped item: Lava bones, id: 2023, amount: 160	
[4/22/23 12:12PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/22/23 12:15PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/22/23 12:35PM] Player dropped item: Lava bones, id: 2023, amount: 200	
[4/22/23 02:35PM] Player dropped item: Lava bones, id: 2023, amount: 330	
[4/22/23 02:35PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/22/23 05:33PM] Player dropped item: Lava bones, id: 2023, amount: 50	
[4/22/23 05:35PM] Player dropped item: Lava bones, id: 2023, amount: 80	
[4/22/23 05:35PM] Player dropped item: Lava bones, id: 2023, amount: 600	
[4/22/23 08:21PM] Player dropped item: Groudon Legs, id: 19913, amount: 1	
[4/22/23 08:35PM] Player dropped item: Lava bones, id: 2023, amount: 330	
[4/22/23 08:35PM] Player dropped item: Lava bones, id: 2023, amount: 600	
