[4/15/23 10:40AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/19/23 07:55PM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/19/23 07:55PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/19/23 07:55PM] Player dropped item: Imperial ring, id: 20093, amount: 1	
[4/19/23 07:55PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/19/23 07:55PM] Player dropped item: Imperial body, id: 20087, amount: 1	
[4/19/23 07:55PM] Player dropped item: Imperial Box, id: 14487, amount: 1	
[4/19/23 07:55PM] Player dropped item: Imperial amulet, id: 20092, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Body, id: 18001, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Body, id: 18001, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Wings, id: 18005, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Body, id: 18001, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Boots, id: 18009, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Legs, id: 18003, amount: 1	
[4/19/23 07:56PM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare helm, id: 23028, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare helm, id: 23028, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare boots, id: 23032, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare body, id: 23029, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare body, id: 23029, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare hammers, id: 23033, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare boots, id: 23032, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare body, id: 23029, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare body, id: 23029, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare hammers, id: 23033, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare boots, id: 23032, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare boots, id: 23032, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare legs, id: 23030, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare boots, id: 23032, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare hammers, id: 23033, amount: 1	
[4/19/23 07:58PM] Player dropped item: Nightmare legs, id: 23030, amount: 1	
[4/19/23 08:04PM] Player dropped item: Aberrant Legs, id: 20594, amount: 1	
[4/19/23 08:04PM] Player dropped item: Aberrant Cape, id: 4367, amount: 1	
[4/19/23 08:20PM] Player dropped item: Aberrant Amulet, id: 19892, amount: 1	
[4/19/23 08:20PM] Player dropped item: Aberrant Amulet, id: 19892, amount: 1	
[4/19/23 08:20PM] Player dropped item: Aberrant Legs, id: 20594, amount: 1	
[4/19/23 08:20PM] Player dropped item: Aberrant Cape, id: 4367, amount: 1	
[4/19/23 08:20PM] Player dropped item: Aberrant Amulet, id: 19892, amount: 1	
[4/19/23 08:20PM] Player dropped item: Aberrant Legs, id: 20594, amount: 1	
[4/19/23 08:20PM] Player dropped item: Aberrant Cape, id: 4367, amount: 1	
[4/19/23 08:20PM] Player dropped item: Aberrant Head, id: 20592, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Cape, id: 4367, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Legs, id: 20594, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Gloves, id: 11140, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Gloves, id: 11140, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Gloves, id: 11140, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Legs, id: 20594, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Cape, id: 4367, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Boots, id: 8334, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Boots, id: 8334, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Head, id: 20592, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Cape, id: 4367, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Cape, id: 4367, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Body, id: 20593, amount: 1	
[4/19/23 08:23PM] Player dropped item: Aberrant Body, id: 20593, amount: 1	
[4/19/23 08:26PM] Player dropped item: Aberrant Boots, id: 8334, amount: 1	
[4/19/23 08:26PM] Player dropped item: Aberrant Head, id: 20592, amount: 1	
[4/19/23 08:26PM] Player dropped item: Aberrant Head, id: 20592, amount: 1	
[4/19/23 08:26PM] Player dropped item: Aberrant Gloves, id: 11140, amount: 1	
[4/19/23 08:26PM] Player dropped item: Aberrant Boots, id: 8334, amount: 1	
[4/19/23 08:26PM] Player dropped item: Aberrant Gloves, id: 11140, amount: 1	
[4/19/23 08:28PM] Player dropped item: Aberrant Legs, id: 20594, amount: 1	
[4/19/23 08:28PM] Player dropped item: Aberrant Ring, id: 8335, amount: 1	
[4/19/23 08:28PM] Player dropped item: Aberrant Legs, id: 20594, amount: 1	
[4/19/23 08:28PM] Player dropped item: Aberrant Amulet, id: 19892, amount: 1	
[4/19/23 08:28PM] Player dropped item: Aberrant Ring, id: 8335, amount: 1	
[4/19/23 08:49PM] Player dropped item: Inferno Shield, id: 13306, amount: 1	
[4/19/23 08:49PM] Player dropped item: Inferno tokhaar-kal, id: 18683, amount: 1	
[4/19/23 08:49PM] Player dropped item: Inferno tokhaar-kal, id: 18683, amount: 1	
[4/19/23 08:49PM] Player dropped item: Inferno Shield, id: 13306, amount: 1	
[4/19/23 08:49PM] Player dropped item: Inferno Boots, id: 13305, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Legs, id: 13304, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Body, id: 13301, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Body, id: 13301, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Shield, id: 13306, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Body, id: 13301, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Body, id: 13301, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Shield, id: 13306, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Legs, id: 13304, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Legs, id: 13304, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Body, id: 13301, amount: 1	
[4/19/23 08:51PM] Player dropped item: Inferno Legs, id: 13304, amount: 1	
[4/19/23 08:53PM] Player dropped item: Inferno Body, id: 13301, amount: 1	
[4/19/23 08:53PM] Player dropped item: Inferno Body, id: 13301, amount: 1	
[4/21/23 04:48PM] Player dropped item: Tormented Helm, id: 21036, amount: 1	
[4/21/23 04:48PM] Player dropped item: Tormented Helm, id: 21036, amount: 1	
[4/21/23 04:48PM] Player dropped item: Tormented Helm, id: 21036, amount: 1	
[4/21/23 04:48PM] Player dropped item: Tormented Shield, id: 21049, amount: 1	
[4/21/23 04:50PM] Player dropped item: Tormented Gloves, id: 21040, amount: 1	
[4/21/23 04:50PM] Player dropped item: Tormented Gloves, id: 21040, amount: 1	
[4/21/23 04:50PM] Player dropped item: Tormented Gloves, id: 21040, amount: 1	
[4/21/23 04:50PM] Player dropped item: Tormented Sword, id: 21048, amount: 1	
[4/21/23 04:51PM] Player dropped item: Tormented Legs, id: 21038, amount: 1	
[4/21/23 04:51PM] Player dropped item: Tormented Legs, id: 21038, amount: 1	
[4/21/23 04:51PM] Player dropped item: Tormented Body, id: 21037, amount: 1	
[4/21/23 04:55PM] Player dropped item: Sacred Scythe, id: 17664, amount: 1	
[4/21/23 04:55PM] Player dropped item: Sacred Boots, id: 23138, amount: 1	
[4/21/23 04:55PM] Player dropped item: Sacred Legs, id: 23136, amount: 1	
[4/21/23 04:55PM] Player dropped item: Sacred Legs, id: 23136, amount: 1	
[4/21/23 04:55PM] Player dropped item: Sacred Scythe, id: 17664, amount: 1	
[4/21/23 04:55PM] Player dropped item: Sacred Scythe, id: 17664, amount: 1	
[4/21/23 04:55PM] Player dropped item: Sacred Scythe, id: 17664, amount: 1	
[4/21/23 04:58PM] Player dropped item: Sacred Gloves, id: 23137, amount: 1	
[4/21/23 04:58PM] Player dropped item: Sacred Boots, id: 23138, amount: 1	
[4/21/23 04:58PM] Player dropped item: Sacred Boots, id: 23138, amount: 1	
[4/21/23 04:58PM] Player dropped item: Sacred Boots, id: 23138, amount: 1	
[4/21/23 04:58PM] Player dropped item: Sacred Gloves, id: 23137, amount: 1	
[4/21/23 05:00PM] Player dropped item: Sacred Helm, id: 23134, amount: 1	
[4/21/23 05:00PM] Player dropped item: Sacred Gloves, id: 23137, amount: 1	
[4/21/23 05:00PM] Player dropped item: Sacred Gloves, id: 23137, amount: 1	
[4/21/23 05:00PM] Player dropped item: Sacred Helm, id: 23134, amount: 1	
[4/21/23 05:00PM] Player dropped item: Sacred Body, id: 23135, amount: 1	
[4/21/23 05:02PM] Player dropped item: Forsaken Helm, id: 14910, amount: 1	
[4/21/23 05:02PM] Player dropped item: Forsaken Body, id: 14911, amount: 1	
[4/21/23 05:02PM] Player dropped item: Forsaken Body, id: 14911, amount: 1	
[4/21/23 05:02PM] Player dropped item: Forsaken Helm, id: 14910, amount: 1	
[4/21/23 05:02PM] Player dropped item: Forsaken Legs, id: 14912, amount: 1	
[4/21/23 05:03PM] Player dropped item: Forsaken Helm, id: 14910, amount: 1	
[4/21/23 05:03PM] Player dropped item: Forsaken Helm, id: 14910, amount: 1	
[4/21/23 05:03PM] Player dropped item: Forsaken Legs, id: 14912, amount: 1	
[4/21/23 05:04PM] Player dropped item: Forsaken Legs, id: 14912, amount: 1	
[4/21/23 05:04PM] Player dropped item: Forsaken Body, id: 14911, amount: 1	
[4/21/23 05:04PM] Player dropped item: Forsaken Helm, id: 14910, amount: 1	
[4/21/23 05:04PM] Player dropped item: Forsaken Gloves, id: 14913, amount: 1	
[4/21/23 05:04PM] Player dropped item: Forsaken Legs, id: 14912, amount: 1	
[4/21/23 05:05PM] Player dropped item: Forsaken Helm, id: 14910, amount: 1	
[4/21/23 05:05PM] Player dropped item: Forsaken Gloves, id: 14913, amount: 1	
[4/21/23 05:05PM] Player dropped item: Forsaken Boots, id: 14914, amount: 1	
[4/21/23 05:05PM] Player dropped item: Forsaken Boots, id: 14914, amount: 1	
[4/21/23 05:05PM] Player dropped item: Forsaken Boots, id: 14914, amount: 1	
[4/21/23 05:05PM] Player dropped item: Forsaken Boots, id: 14914, amount: 1	
[4/21/23 05:06PM] Player dropped item: Forsaken Sword, id: 14915, amount: 1	
[4/21/23 05:06PM] Player dropped item: Forsaken Sword, id: 14915, amount: 1	
[4/21/23 05:08PM] Player dropped item: Sinful Staff, id: 14377, amount: 1	
[4/21/23 05:08PM] Player dropped item: Sinful Staff, id: 14377, amount: 1	
[4/21/23 05:08PM] Player dropped item: Sinful Hat, id: 14733, amount: 1	
[4/21/23 05:08PM] Player dropped item: Sinful Hat, id: 14733, amount: 1	
[4/21/23 05:08PM] Player dropped item: Sinful Staff, id: 14377, amount: 1	
[4/21/23 05:08PM] Player dropped item: Sinful Staff, id: 14377, amount: 1	
[4/21/23 05:10PM] Player dropped item: Sinful Staff, id: 14377, amount: 1	
[4/21/23 05:10PM] Player dropped item: Sinful Top, id: 14732, amount: 1	
[4/21/23 05:10PM] Player dropped item: Sinful Top, id: 14732, amount: 1	
[4/21/23 05:10PM] Player dropped item: Sinful Bottom, id: 14734, amount: 1	
[4/21/23 05:10PM] Player dropped item: Sinful Hat, id: 14733, amount: 1	
[4/21/23 05:10PM] Player dropped item: Sinful Hat, id: 14733, amount: 1	
[4/21/23 05:10PM] Player dropped item: Sinful Bottom, id: 14734, amount: 1	
[4/21/23 05:12PM] Player dropped item: Sinful Staff, id: 14377, amount: 1	
[4/21/23 05:12PM] Player dropped item: Sinful Bottom, id: 14734, amount: 1	
[4/21/23 05:12PM] Player dropped item: Sinful Hat, id: 14733, amount: 1	
[4/21/23 05:12PM] Player dropped item: Sinful Hat, id: 14733, amount: 1	
[4/21/23 05:12PM] Player dropped item: Sinful Bottom, id: 14734, amount: 1	
[4/21/23 05:12PM] Player dropped item: Sinful Staff, id: 14377, amount: 1	
[4/21/23 05:14PM] Player dropped item: Sinful Staff, id: 14377, amount: 1	
[4/21/23 05:14PM] Player dropped item: Sinful Hat, id: 14733, amount: 1	
[4/21/23 05:14PM] Player dropped item: Sinful Gloves, id: 12864, amount: 1	
[4/21/23 05:14PM] Player dropped item: Sinful Hat, id: 14733, amount: 1	
[4/21/23 05:14PM] Player dropped item: Sinful Staff, id: 14377, amount: 1	
[4/21/23 05:14PM] Player dropped item: Sinful Gloves, id: 12864, amount: 1	
[4/21/23 05:14PM] Player dropped item: Sinful Hat, id: 14733, amount: 1	
[4/21/23 05:15PM] Player dropped item: Sinful Gloves, id: 12864, amount: 1	
[4/21/23 05:15PM] Player dropped item: Sinful Gloves, id: 12864, amount: 1	
[4/21/23 05:15PM] Player dropped item: Sinful Boots, id: 10865, amount: 1	
[4/22/23 04:31PM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
[4/22/23 10:32PM] Player dropped item: Solar Robe Bottom, id: 15647, amount: 1	
