[4/15/23 12:06PM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/17/23 06:24PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 06:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 06:38PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 06:57PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 07:06PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 07:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 07:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 08:15PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:31PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:52PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 09:52PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 10:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:12PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:18PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:34PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 11:43PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:04AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:36AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 12:49AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:03AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:20AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:34AM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:48PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 01:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:39PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 02:56PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:10PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:24PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 03:50PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 04:00PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 04:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 04:37PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 04:51PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:17PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:35PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:36PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 05:52PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:12PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:19PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:27PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 06:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 07:03PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 07:14PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 07:23PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:02PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:30PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 08:43PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:07PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:09PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:36PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 09:48PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:01PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:15PM] Player dropped item: Vial, id: 229, amount: 1	
[4/18/23 10:22PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 07:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 07:30AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/19/23 07:37AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 08:01AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 08:20AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 08:43AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 08:47AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:14AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:19AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:35AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 09:49AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 10:05AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 10:17AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 10:35AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 10:49AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 10:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 11:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 11:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 11:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 11:52AM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 12:15PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 12:27PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 02:28PM] Player dropped item: Patience body, id: 23035, amount: 1	
[4/19/23 03:04PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:10PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:28PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 03:54PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:10PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:21PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:36PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 04:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 05:04PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 05:16PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 05:43PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 05:58PM] Player dropped item: Vial, id: 229, amount: 1	
[4/19/23 06:13PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:08PM] Player dropped item: Patience legs, id: 23036, amount: 1	
[4/22/23 10:40PM] Player dropped item: Solar Staff, id: 22135, amount: 1	
