[4/22/23 06:04AM] Player picked up item: Coin, id: 995, amount: 1082538, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:14AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
[4/23/23 03:15AM] Player picked up item: Perfect Cell Rifle, id: 7543, amount: 1, owner: Xtc	
