[4/15/23 08:48PM] Player picked up item: Coin, id: 995, amount: 100, owner: Mydkisfurry	
[4/15/23 08:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 08:55PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 08:55PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 08:56PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:56PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:56PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 08:56PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Mydkisfurry	
[4/15/23 08:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 08:58PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 08:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 08:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:58PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 08:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:59PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 08:59PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 08:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:59PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 08:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 08:59PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 08:59PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 08:59PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 08:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:00PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:00PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:00PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:01PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:01PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:01PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:02PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:03PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:03PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mydkisfurry	
[4/15/23 09:03PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:03PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:04PM] Player picked up item: Coin, id: 995, amount: 300, owner: Mydkisfurry	
[4/15/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:05PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mydkisfurry	
[4/15/23 09:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:06PM] Player picked up item: Coin, id: 995, amount: 800, owner: Mydkisfurry	
[4/15/23 09:06PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Mydkisfurry	
[4/15/23 09:07PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mydkisfurry	
[4/15/23 09:07PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mydkisfurry	
[4/15/23 09:07PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mydkisfurry	
[4/15/23 09:07PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Coin, id: 995, amount: 800, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mydkisfurry	
[4/15/23 09:09PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mydkisfurry	
[4/15/23 09:10PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Mydkisfurry	
[4/15/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Mydkisfurry	
[4/15/23 09:10PM] Player picked up item: Coin, id: 995, amount: 1600, owner: Mydkisfurry	
[4/15/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mydkisfurry	
[4/15/23 09:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:10PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mydkisfurry	
[4/15/23 09:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mydkisfurry	
[4/15/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:11PM] Player picked up item: Coin, id: 995, amount: 400, owner: Mydkisfurry	
[4/15/23 09:11PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Mydkisfurry	
[4/15/23 09:18PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Mydkisfurry	
[4/15/23 09:18PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Mydkisfurry	
[4/15/23 09:18PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Mydkisfurry	
[4/15/23 09:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mydkisfurry	
[4/15/23 09:18PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mydkisfurry	
[4/15/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:19PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mydkisfurry	
[4/15/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:19PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mydkisfurry	
[4/15/23 09:19PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mydkisfurry	
[4/15/23 09:19PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mydkisfurry	
[4/15/23 09:20PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:20PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:20PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mydkisfurry	
[4/15/23 09:21PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Mydkisfurry	
[4/15/23 09:21PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Mydkisfurry	
[4/15/23 09:21PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Mydkisfurry	
[4/15/23 09:23PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Mydkisfurry	
[4/15/23 09:32PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:32PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:32PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:32PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:33PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:33PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:33PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:33PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:34PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mydkisfurry	
[4/15/23 09:34PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:34PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mydkisfurry	
[4/15/23 09:34PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mydkisfurry	
[4/15/23 09:34PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:34PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Mydkisfurry	
[4/15/23 09:34PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:34PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mydkisfurry	
[4/15/23 09:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:36PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:36PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:37PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:37PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mydkisfurry	
[4/15/23 09:37PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:37PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:38PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:40PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mydkisfurry	
[4/15/23 09:40PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mydkisfurry	
[4/15/23 09:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:40PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Mydkisfurry	
[4/15/23 09:40PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:41PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:43PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Mydkisfurry	
[4/15/23 09:46PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Mydkisfurry	
[4/15/23 09:46PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Mydkisfurry	
[4/15/23 09:47PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Mydkisfurry	
[4/15/23 09:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Mydkisfurry	
[4/15/23 09:47PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Mydkisfurry	
[4/15/23 09:47PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Mydkisfurry	
[4/15/23 09:47PM] Player picked up item: Coin, id: 995, amount: 700, owner: Mydkisfurry	
[4/15/23 09:49PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Mydkisfurry	
[4/15/23 09:54PM] Player picked up item: Coin, id: 995, amount: 5000, owner: Mydkisfurry	
[4/15/23 09:54PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Mydkisfurry	
[4/15/23 09:56PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Mydkisfurry	
[4/15/23 09:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:58PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:59PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Mydkisfurry	
[4/15/23 09:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Mydkisfurry	
[4/15/23 09:59PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Mydkisfurry	
[4/15/23 09:59PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Mydkisfurry	
[4/15/23 10:00PM] Player picked up item: Coin, id: 995, amount: 1498779, owner: Mydkisfurry	
[4/15/23 10:00PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Mydkisfurry	
[4/15/23 10:14PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Mydkisfurry	
[4/15/23 10:14PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Mydkisfurry	
[4/15/23 10:21PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Mydkisfurry	
[4/15/23 10:24PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Mydkisfurry	
[4/15/23 10:27PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Mydkisfurry	
