[4/16/23 03:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 05:51AM] Player picked up item: Coin, id: 995, amount: 300, owner: Resi	
[4/16/23 05:51AM] Player picked up item: Coin, id: 995, amount: 300, owner: Resi	
[4/16/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 05:52AM] Player picked up item: Coin, id: 995, amount: 300, owner: Resi	
[4/16/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 05:52AM] Player picked up item: Coin, id: 995, amount: 300, owner: Resi	
[4/16/23 05:52AM] Player picked up item: Coin, id: 995, amount: 300, owner: Resi	
[4/16/23 05:52AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 900, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 300, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 05:53AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 05:54AM] Player picked up item: Coin, id: 995, amount: 1659284, owner: Resi	
[4/16/23 05:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Resi	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Resi	
[4/16/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 05:56AM] Player picked up item: Coin, id: 995, amount: 300, owner: Resi	
[4/16/23 05:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Resi	
[4/16/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 05:57AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Resi	
[4/16/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 05:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 400, owner: Resi	
[4/16/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 05:58AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 05:58AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Resi	
[4/16/23 05:58AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Resi	
[4/16/23 05:59AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Resi	
[4/16/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 05:59AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Resi	
[4/16/23 06:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Resi	
[4/16/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 06:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Resi	
[4/16/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:00AM] Player picked up item: Coin, id: 995, amount: 400, owner: Resi	
[4/16/23 06:00AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:02AM] Player picked up item: Coin, id: 995, amount: 500, owner: Resi	
[4/16/23 06:02AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Resi	
[4/16/23 06:02AM] Player picked up item: Blurite Box, id: 14488, amount: 1, owner: Resi	
[4/16/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 06:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 06:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:03AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 06:03AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Resi	
[4/16/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Resi	
[4/16/23 06:04AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Resi	
[4/16/23 06:04AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Resi	
[4/16/23 06:04AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Resi	
[4/16/23 06:04AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Resi	
[4/16/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:05AM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Resi	
[4/16/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Resi	
[4/16/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Resi	
[4/16/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Resi	
[4/16/23 06:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 06:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Resi	
[4/16/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:06AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Resi	
[4/16/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 06:06AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Resi	
[4/16/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 06:08AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Resi	
[4/16/23 06:08AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 06:08AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:10AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Resi	
[4/16/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:12AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Resi	
[4/16/23 06:12AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Resi	
[4/16/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 06:12AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Resi	
[4/16/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:12AM] Player picked up item: Coin, id: 995, amount: 600, owner: Resi	
[4/16/23 06:16AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:20AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:21AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:23AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Resi	
[4/16/23 06:23AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Resi	
[4/16/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:23AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:27AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:27AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:27AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Resi	
[4/16/23 06:27AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Resi	
[4/16/23 06:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:27AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:28AM] Player picked up item: Coin, id: 995, amount: 2017252, owner: Resi	
[4/16/23 06:28AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Resi	
[4/16/23 06:29AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Resi	
[4/16/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Resi	
[4/16/23 06:30AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Coin, id: 995, amount: 700, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 06:33AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Resi	
[4/16/23 06:33AM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Resi	
[4/16/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Resi	
[4/16/23 08:34AM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Resi	
[4/16/23 08:54AM] Player picked up item: Coin, id: 995, amount: 2304101, owner: Resi	
[4/16/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 2400, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Resi	
[4/16/23 08:57AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
[4/16/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Resi	
[4/16/23 08:58AM] Player picked up item: Coin, id: 995, amount: 800, owner: Resi	
