[4/18/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Josh	
[4/18/23 03:31PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:34PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Josh	
[4/18/23 03:36PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:39PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Josh	
[4/18/23 03:41PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Josh	
[4/18/23 03:45PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Josh	
[4/18/23 03:46PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Josh	
[4/18/23 03:47PM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Josh	
[4/18/23 03:47PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Josh	
[4/18/23 03:47PM] Player picked up item: Lust Visor, id: 8806, amount: 1, owner: Like My Peep	
[4/18/23 03:48PM] Player picked up item: Gold Body, id: 11184, amount: 1, owner: Like My Peep	
[4/18/23 03:48PM] Player picked up item: Gold Body, id: 11184, amount: 1, owner: Like My Peep	
[4/18/23 03:48PM] Player picked up item: Gold Helm, id: 11183, amount: 1, owner: Like My Peep	
[4/18/23 03:48PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Rasengan	
[4/18/23 03:49PM] Player picked up item: Gold Cape, id: 11762, amount: 1, owner: Like My Peep	
[4/18/23 03:49PM] Player picked up item: Godly Legs, id: 14052, amount: 1, owner: Like My Peep	
[4/18/23 03:50PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Josh	
[4/18/23 03:52PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:52PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:52PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:52PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:53PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:53PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:53PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:53PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:53PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:53PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:54PM] Player picked up item: Coin, id: 995, amount: 22000, owner: Josh	
[4/18/23 03:54PM] Player picked up item: Coin, id: 995, amount: 22000, owner: Josh	
[4/18/23 03:54PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:54PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:55PM] Player picked up item: Coin, id: 995, amount: 33000, owner: Josh	
[4/18/23 03:55PM] Player picked up item: Coin, id: 995, amount: 33000, owner: Josh	
[4/18/23 03:56PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:56PM] Player picked up item: Coin, id: 995, amount: 22000, owner: Josh	
[4/18/23 03:56PM] Player picked up item: Coin, id: 995, amount: 22000, owner: Josh	
[4/18/23 03:56PM] Player picked up item: Coin, id: 995, amount: 33000, owner: Josh	
[4/18/23 03:57PM] Player picked up item: Coin, id: 995, amount: 22000, owner: Josh	
[4/18/23 03:57PM] Player picked up item: Coin, id: 995, amount: 22000, owner: Josh	
[4/18/23 03:57PM] Player picked up item: Coin, id: 995, amount: 33000, owner: Josh	
[4/18/23 03:57PM] Player picked up item: Coin, id: 995, amount: 22000, owner: Josh	
[4/18/23 03:57PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:57PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:57PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:58PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:58PM] Player picked up item: Antique Sword, id: 23146, amount: 1, owner: Josh	
[4/18/23 03:58PM] Player picked up item: Antique Sword, id: 23146, amount: 1, owner: Josh	
[4/18/23 03:58PM] Player picked up item: Coin, id: 995, amount: 11000, owner: Josh	
[4/18/23 03:59PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Josh	
[4/18/23 03:59PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Josh	
[4/18/23 04:00PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Josh	
[4/18/23 04:00PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Josh	
[4/18/23 04:01PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Josh	
[4/18/23 04:01PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Josh	
[4/18/23 04:02PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Josh	
[4/18/23 04:02PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Josh	
[4/18/23 04:02PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Josh	
[4/18/23 04:03PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Josh	
[4/18/23 04:03PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Josh	
[4/18/23 04:03PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Josh	
[4/18/23 04:03PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Josh	
[4/18/23 04:03PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Josh	
[4/18/23 04:03PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Josh	
[4/18/23 04:04PM] Player picked up item: Coin, id: 995, amount: 60000, owner: Josh	
[4/18/23 04:04PM] Player picked up item: Coin, id: 995, amount: 72000, owner: Josh	
[4/18/23 04:05PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Josh	
[4/18/23 04:06PM] Player picked up item: Coin, id: 995, amount: 84000, owner: Josh	
[4/18/23 04:06PM] Player picked up item: Coin, id: 995, amount: 96000, owner: Josh	
[4/18/23 04:08PM] Player picked up item: Tormented Legs, id: 21038, amount: 1, owner: Josh	
[4/18/23 04:08PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Josh	
[4/18/23 04:08PM] Player picked up item: Coin, id: 995, amount: 48000, owner: Josh	
[4/18/23 04:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Josh	
[4/18/23 04:10PM] Player picked up item: Coin, id: 995, amount: 24000, owner: Josh	
[4/18/23 04:10PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Josh	
[4/18/23 04:10PM] Player picked up item: Coin, id: 995, amount: 30000, owner: Josh	
[4/18/23 04:10PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Josh	
[4/18/23 04:10PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Josh	
[4/18/23 04:12PM] Player picked up item: Coin, id: 995, amount: 1222445, owner: Josh	
[4/18/23 04:12PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Josh	
[4/18/23 04:15PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Josh	
[4/18/23 04:15PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Josh	
[4/18/23 04:15PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Josh	
[4/18/23 04:15PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Josh	
[4/18/23 04:15PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Josh	
[4/18/23 04:15PM] Player picked up item: Coin, id: 995, amount: 18000, owner: Josh	
[4/18/23 04:15PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Josh	
[4/18/23 04:15PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Josh	
[4/18/23 04:17PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Josh	
[4/18/23 04:17PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Josh	
[4/18/23 04:17PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Josh	
[4/18/23 04:17PM] Player picked up item: Coin, id: 995, amount: 45000, owner: Josh	
[4/18/23 04:18PM] Player picked up item: Coin, id: 995, amount: 36000, owner: Josh	
[4/18/23 04:20PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Josh	
[4/18/23 04:20PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Josh	
[4/18/23 04:20PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Josh	
[4/18/23 04:20PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Josh	
[4/18/23 04:20PM] Player picked up item: Coin, id: 995, amount: 9000, owner: Josh	
[4/18/23 04:23PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Josh	
[4/18/23 04:23PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Josh	
[4/18/23 04:23PM] Player picked up item: Coin, id: 995, amount: 21000, owner: Josh	
[4/18/23 04:23PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Josh	
[4/18/23 04:23PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Josh	
[4/18/23 04:24PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Josh	
[4/18/23 04:24PM] Player picked up item: Coin, id: 995, amount: 14000, owner: Josh	
[4/18/23 04:24PM] Player picked up item: Coin, id: 995, amount: 7000, owner: Josh	
[4/18/23 04:24PM] Player picked up item: Coin, id: 995, amount: 7000, owner: Josh	
[4/18/23 04:24PM] Player picked up item: Coin, id: 995, amount: 7000, owner: Josh	
[4/18/23 04:41PM] Player picked up item: Coin, id: 995, amount: 2033887, owner: Josh	
[4/18/23 04:41PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Josh	
[4/18/23 04:42PM] Player picked up item: Coin, id: 995, amount: 4082507, owner: Josh	
[4/18/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Josh	
[4/18/23 04:42PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Josh	
[4/18/23 04:42PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Josh	
[4/18/23 04:42PM] Player picked up item: $1 Scroll, id: 10946, amount: 4, owner: Josh	
[4/18/23 04:55PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Josh	
[4/18/23 04:55PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Josh	
[4/18/23 05:12PM] Player picked up item: Coin, id: 995, amount: 1989433, owner: Josh	
[4/18/23 05:12PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Josh	
[4/18/23 05:18PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Josh	
[4/18/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Josh	
[4/18/23 05:20PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Josh	
[4/18/23 05:23PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Josh	
[4/18/23 05:23PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Josh	
[4/18/23 05:26PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Josh	
[4/18/23 05:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Josh	
[4/18/23 05:26PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Josh	
[4/18/23 05:27PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Josh	
[4/18/23 05:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Josh	
[4/18/23 05:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Josh	
[4/18/23 05:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Josh	
[4/18/23 05:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Josh	
[4/18/23 05:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Josh	
[4/18/23 05:32PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Josh	
[4/18/23 05:32PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Josh	
[4/18/23 05:33PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Josh	
[4/18/23 05:34PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Josh	
[4/18/23 05:34PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Josh	
[4/18/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Josh	
[4/18/23 05:39PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Josh	
[4/18/23 05:43PM] Player picked up item: Coin, id: 995, amount: 1820851, owner: Josh	
[4/18/23 05:43PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Josh	
