[4/15/23 07:43PM] Player picked up item: Coin, id: 995, amount: 100, owner: Veraces	
[4/15/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 07:56PM] Player picked up item: Coin, id: 995, amount: 200, owner: Veraces	
[4/15/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 07:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Veraces	
[4/15/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Veraces	
[4/15/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 07:57PM] Player picked up item: Coin, id: 995, amount: 200, owner: Veraces	
[4/15/23 07:57PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 07:58PM] Player picked up item: Coin, id: 995, amount: 200, owner: Veraces	
[4/15/23 07:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:06PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:06PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:07PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:07PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:07PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Veraces	
[4/15/23 08:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:07PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:08PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:15PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Coin, id: 995, amount: 300, owner: Veraces	
[4/15/23 08:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:19PM] Player picked up item: Coin, id: 995, amount: 400, owner: Veraces	
[4/15/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:19PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Veraces	
[4/15/23 08:20PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Veraces	
[4/15/23 08:20PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Veraces	
[4/15/23 08:21PM] Player picked up item: Coin, id: 995, amount: 400, owner: Veraces	
[4/15/23 08:21PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Veraces	
[4/15/23 08:27PM] Player picked up item: Coin, id: 995, amount: 800, owner: Veraces	
[4/15/23 08:27PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Veraces	
[4/15/23 08:30PM] Player picked up item: Coin, id: 995, amount: 1398662, owner: Veraces	
[4/15/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Veraces	
[4/15/23 08:32PM] Player picked up item: Coin, id: 995, amount: 2982899, owner: Veraces	
[4/15/23 08:32PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Veraces	
[4/15/23 08:33PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Veraces	
[4/15/23 08:33PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Veraces	
[4/15/23 08:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:36PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:36PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:36PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:36PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:36PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:36PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:37PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Veraces	
[4/15/23 08:37PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Veraces	
[4/15/23 08:37PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:37PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:37PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:38PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:39PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:39PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:39PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:41PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/15/23 08:42PM] Player picked up item: Coin, id: 995, amount: 700, owner: Veraces	
[4/15/23 08:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Veraces	
[4/15/23 08:52PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Veraces	
[4/15/23 08:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Veraces	
[4/16/23 11:38AM] Player picked up item: Super restore (4), id: 3024, amount: 1, owner: Zshana	
[4/21/23 03:08PM] Player picked up item: Blurite Katana, id: 14484, amount: 1, owner: Mad	
