[4/22/23 12:09AM] Player picked up item: Coin, id: 995, amount: 100, owner: Cheesedog	
[4/22/23 01:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Cheesedog	
[4/22/23 01:03AM] Player picked up item: Coin, id: 995, amount: 1628002, owner: Cheesedog	
[4/22/23 01:03AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheesedog	
[4/22/23 01:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheesedog	
[4/22/23 01:05AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheesedog	
[4/22/23 01:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheesedog	
[4/22/23 01:06AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Cheesedog	
[4/22/23 01:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheesedog	
[4/22/23 01:07AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Cheesedog	
[4/22/23 01:08AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheesedog	
[4/22/23 01:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheesedog	
[4/22/23 01:08AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheesedog	
[4/22/23 01:09AM] Player picked up item: Coin, id: 995, amount: 800, owner: Cheesedog	
[4/22/23 01:13AM] Player picked up item: Coin, id: 995, amount: 1367112, owner: Cheesedog	
[4/22/23 01:13AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheesedog	
[4/22/23 01:18AM] Player picked up item: Coin, id: 995, amount: 900, owner: Cheesedog	
[4/22/23 01:20AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Cheesedog	
[4/22/23 01:20AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Cheesedog	
[4/22/23 08:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cheesedog	
[4/22/23 08:23PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:25PM] Player picked up item: Coin, id: 995, amount: 700, owner: Cheesedog	
[4/22/23 08:25PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Cheesedog	
[4/22/23 08:25PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Cheesedog	
[4/22/23 08:25PM] Player picked up item: Coin, id: 995, amount: 2100, owner: Cheesedog	
[4/22/23 08:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:29PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Cheesedog	
[4/22/23 08:29PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheesedog	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:30PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:30PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheesedog	
[4/22/23 08:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:33PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Cheesedog	
[4/22/23 08:34PM] Player picked up item: Coin, id: 995, amount: 3528240, owner: Cheesedog	
[4/22/23 08:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Cheesedog	
[4/22/23 08:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Cheesedog	
[4/22/23 08:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Cheesedog	
[4/22/23 08:35PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Cheesedog	
[4/22/23 08:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Cheesedog	
[4/22/23 08:50PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheesedog	
[4/22/23 08:51PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cheesedog	
[4/22/23 08:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheesedog	
[4/22/23 08:51PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheesedog	
[4/22/23 08:52PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:53PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Cheesedog	
[4/22/23 08:54PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Cheesedog	
[4/22/23 08:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 08:54PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 09:04PM] Player picked up item: Coin, id: 995, amount: 1061265, owner: Cheesedog	
[4/22/23 09:04PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheesedog	
[4/22/23 09:06PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Cheesedog	
[4/22/23 09:07PM] Player picked up item: Mystic boots, id: 23025, amount: 1, owner: Cheesedog	
[4/22/23 09:07PM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Cheesedog	
[4/22/23 09:07PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Cheesedog	
[4/22/23 09:07PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheesedog	
[4/22/23 09:08PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Cheesedog	
[4/22/23 09:15PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheesedog	
[4/22/23 09:16PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheesedog	
[4/22/23 09:16PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Cheesedog	
[4/22/23 09:16PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Cheesedog	
[4/22/23 09:19PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cheesedog	
[4/22/23 09:19PM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Cheesedog	
[4/22/23 09:19PM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Cheesedog	
[4/22/23 09:22PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Cheesedog	
[4/22/23 09:50PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Cheesedog	
[4/22/23 09:50PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Cheesedog	
[4/22/23 09:53PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Cheesedog	
[4/22/23 09:53PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Cheesedog	
[4/22/23 10:08PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cheesedog	
[4/22/23 10:08PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cheesedog	
[4/22/23 10:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Cheesedog	
[4/22/23 10:15PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheesedog	
[4/22/23 10:15PM] Player picked up item: Coin, id: 995, amount: 4500, owner: Cheesedog	
[4/22/23 10:16PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cheesedog	
[4/22/23 10:16PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Cheesedog	
[4/22/23 10:16PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Cheesedog	
[4/22/23 10:17PM] Player picked up item: Nightmare boots, id: 23032, amount: 1, owner: Cheesedog	
[4/22/23 10:17PM] Player picked up item: Nightmare boots, id: 23032, amount: 1, owner: Cheesedog	
[4/22/23 10:20PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Cheesedog	
[4/22/23 10:31PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Cheesedog	
[4/22/23 10:32PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Cheesedog	
[4/22/23 10:32PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Cheesedog	
[4/22/23 10:32PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheesedog	
[4/22/23 10:33PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Cheesedog	
[4/22/23 10:34PM] Player picked up item: Coin, id: 995, amount: 2998100, owner: Cheesedog	
[4/22/23 10:34PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Cheesedog	
[4/22/23 10:35PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Cheesedog	
[4/22/23 10:35PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Cheesedog	
[4/22/23 10:37PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Cheesedog	
[4/22/23 10:37PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Cheesedog	
[4/22/23 10:37PM] Player picked up item: Coin, id: 995, amount: 12000, owner: Cheesedog	
[4/22/23 10:38PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Cheesedog	
[4/24/23 03:04PM] Player picked up item: Lili Helm, id: 22136, amount: 1, owner: Ppoopoo	
