[4/20/23 12:31PM] Player picked up item: Coin, id: 995, amount: 100, owner: Magnet	
[4/20/23 12:46PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:47PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:47PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:47PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:47PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:49PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:49PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:49PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:49PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:49PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:50PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:50PM] Player picked up item: Coin, id: 995, amount: 200, owner: Magnet	
[4/20/23 12:50PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:51PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:52PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:52PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:52PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:52PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/20/23 12:55PM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/21/23 12:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/21/23 12:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/21/23 12:07AM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Magnet	
[4/21/23 12:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/21/23 12:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/21/23 12:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:08AM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/21/23 12:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:08AM] Player picked up item: Coin, id: 995, amount: 300, owner: Magnet	
[4/21/23 12:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:12AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:13AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:13AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Coin, id: 995, amount: 400, owner: Magnet	
[4/21/23 12:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:21AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:21AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:21AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:23AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:23AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:26AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:27AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Entropy	
[4/21/23 12:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:31AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Magnet	
[4/21/23 12:31AM] Player picked up item: Coin, id: 995, amount: 500, owner: Magnet	
[4/21/23 12:31AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Magnet	
[4/21/23 12:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:32AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:33AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:33AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:34AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:34AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:34AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Magnet	
[4/21/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:34AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:36AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:36AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:36AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:37AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:37AM] Player picked up item: Coin, id: 995, amount: 600, owner: Magnet	
[4/21/23 12:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Magnet	
[4/21/23 12:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Magnet	
