[4/15/23 09:55PM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Drops	
[4/15/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:09PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Drops	
[4/15/23 10:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:11PM] Player picked up item: Coin, id: 995, amount: 500, owner: Drops	
[4/15/23 10:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:14PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:15PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Drops	
[4/15/23 10:15PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Drops	
[4/15/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:15PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Drops	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Drops	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Drops	
[4/15/23 10:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 11, owner: Drops	
[4/15/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Drops	
[4/15/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Drops	
[4/15/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Drops	
[4/15/23 10:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Drops	
[4/15/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Drops	
[4/15/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Drops	
[4/15/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:22PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Drops	
[4/15/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Drops	
[4/15/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Drops	
[4/15/23 10:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Drops	
[4/15/23 10:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:26PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Drops	
[4/15/23 10:26PM] Player picked up item: Coin, id: 995, amount: 600, owner: Drops	
[4/15/23 10:26PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:26PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Drops	
[4/15/23 10:26PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Drops	
[4/15/23 10:26PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Drops	
[4/15/23 10:26PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/15/23 10:27PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Drops	
[4/15/23 10:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:27PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 10:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Drops	
[4/15/23 10:29PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Drops	
[4/15/23 10:30PM] Player picked up item: Coin, id: 995, amount: 1025385, owner: Drops	
[4/15/23 10:30PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Drops	
[4/15/23 10:31PM] Player picked up item: Coin, id: 995, amount: 3149510, owner: Drops	
[4/15/23 10:31PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Drops	
[4/15/23 10:32PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Drops	
[4/15/23 10:32PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Drops	
[4/15/23 10:47PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Drops	
[4/15/23 10:47PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Drops	
[4/15/23 10:47PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Drops	
[4/15/23 10:56PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Drops	
[4/15/23 10:56PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Drops	
[4/15/23 11:08PM] Player picked up item: Coin, id: 995, amount: 1286897, owner: Drops	
[4/15/23 11:08PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Drops	
[4/15/23 11:09PM] Player picked up item: Coin, id: 995, amount: 2490845, owner: Drops	
[4/15/23 11:09PM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Drops	
[4/15/23 11:27PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Drops	
[4/15/23 11:27PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Drops	
[4/15/23 11:29PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Drops	
[4/15/23 11:29PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Drops	
[4/15/23 11:29PM] Player picked up item: $10 Bond, id: 23057, amount: 1, owner: Drops	
[4/15/23 11:37PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Drops	
[4/15/23 11:37PM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Drops	
[4/15/23 11:46PM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Drops	
[4/15/23 11:53PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Drops	
[4/15/23 11:54PM] Player picked up item: Coin, id: 995, amount: 1608191, owner: Drops	
[4/15/23 11:54PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Drops	
[4/16/23 12:24AM] Player picked up item: Coin, id: 995, amount: 1779124, owner: Drops	
[4/16/23 12:24AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Drops	
[4/16/23 12:25AM] Player picked up item: Coin, id: 995, amount: 2368048, owner: Drops	
[4/16/23 12:25AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Drops	
[4/16/23 12:26AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Drops	
[4/16/23 12:29AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Drops	
[4/16/23 12:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Drops	
[4/16/23 12:29AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Drops	
[4/16/23 12:34AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Drops	
