[4/21/23 06:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 06:28AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Winalldays	
[4/21/23 06:28AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Winalldays	
[4/21/23 06:28AM] Player picked up item: Coin, id: 995, amount: 600, owner: Winalldays	
[4/21/23 06:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Winalldays	
[4/21/23 06:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Winalldays	
[4/21/23 06:35AM] Player picked up item: Coin, id: 995, amount: 800, owner: Winalldays	
[4/21/23 06:36AM] Player picked up item: Coin, id: 995, amount: 800, owner: Winalldays	
[4/21/23 06:36AM] Player picked up item: Coin, id: 995, amount: 800, owner: Winalldays	
[4/21/23 06:39AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Winalldays	
[4/21/23 06:39AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Winalldays	
[4/21/23 06:51AM] Player picked up item: Coin, id: 995, amount: 600, owner: Winalldays	
[4/21/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 06:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Winalldays	
[4/21/23 06:55AM] Player picked up item: Coin, id: 995, amount: 700, owner: Winalldays	
[4/21/23 06:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Winalldays	
[4/21/23 07:01AM] Player picked up item: Coin, id: 995, amount: 600, owner: Winalldays	
[4/21/23 07:04AM] Player picked up item: Coin, id: 995, amount: 2411933, owner: Winalldays	
[4/21/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Winalldays	
[4/21/23 07:07AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Winalldays	
[4/21/23 07:07AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Winalldays	
[4/21/23 07:08AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Winalldays	
[4/21/23 07:10AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Winalldays	
[4/21/23 07:13AM] Player picked up item: Coin, id: 995, amount: 700, owner: Winalldays	
[4/21/23 07:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:20AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Winalldays	
[4/21/23 07:21AM] Player picked up item: Revenant whip, id: 18011, amount: 1, owner: Winalldays	
[4/21/23 07:21AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Winalldays	
[4/21/23 07:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:27AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/21/23 07:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:32AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Winalldays	
[4/21/23 07:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/21/23 07:34AM] Player picked up item: Coin, id: 995, amount: 1872663, owner: Winalldays	
[4/21/23 07:34AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Winalldays	
[4/21/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Winalldays	
[4/21/23 07:36AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Winalldays	
[4/21/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:39AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Winalldays	
[4/21/23 07:39AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Winalldays	
[4/21/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/21/23 07:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:45AM] Player picked up item: Coin, id: 995, amount: 39000, owner: Winalldays	
[4/21/23 07:47AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Winalldays	
[4/21/23 07:48AM] Player picked up item: Coin, id: 995, amount: 13000, owner: Winalldays	
[4/21/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:51AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Winalldays	
[4/21/23 07:51AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/21/23 07:52AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/21/23 07:55AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/21/23 07:55AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/21/23 07:55AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/21/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:50AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:50AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:50AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:50AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:51AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:51AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Winalldays	
[4/22/23 05:52AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Winalldays	
[4/22/23 05:52AM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Winalldays	
[4/22/23 05:55AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:55AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 05:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:56AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:56AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:56AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 05:56AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:57AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:57AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 05:58AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 05:58AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 05:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 05:59AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Winalldays	
[4/22/23 06:04AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:05AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:05AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:05AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:06AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:06AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:07AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:07AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:07AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:07AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:08AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:09AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:09AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:09AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:10AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:10AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:10AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:10AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:12AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:13AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:13AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:13AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:14AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:17AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Winalldays	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Winalldays	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:19AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:20AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:20AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:20AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:20AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:20AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:21AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Winalldays	
[4/22/23 06:21AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:23AM] Player picked up item: Coin, id: 995, amount: 16000, owner: Winalldays	
[4/22/23 06:23AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:23AM] Player picked up item: Coin, id: 995, amount: 4000, owner: Winalldays	
[4/22/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Winalldays	
[4/22/23 06:23AM] Player picked up item: Coin, id: 995, amount: 8000, owner: Winalldays	
[4/22/23 06:27AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:28AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:29AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:29AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:29AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:30AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:30AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:31AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:31AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:32AM] Player picked up item: Coin, id: 995, amount: 12000, owner: Winalldays	
[4/22/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Winalldays	
[4/22/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Winalldays	
[4/22/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Winalldays	
[4/22/23 06:35AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Winalldays	
[4/22/23 06:40AM] Player picked up item: Coin, id: 995, amount: 24000, owner: Winalldays	
[4/22/23 06:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 06:43AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Winalldays	
[4/22/23 06:43AM] Player picked up item: Coin, id: 995, amount: 26000, owner: Winalldays	
[4/22/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Winalldays	
[4/22/23 10:16PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Beastthao	
