[4/16/23 02:19AM] Player picked up item: Coin, id: 995, amount: 100, owner: Matt0804	
[4/16/23 02:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:28AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:30AM] Player picked up item: Coin, id: 995, amount: 600, owner: Matt0804	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:38AM] Player picked up item: Coin, id: 995, amount: 400, owner: Matt0804	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:39AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Matt0804	
[4/16/23 02:39AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Matt0804	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:40AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Matt0804	
[4/16/23 02:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Coin, id: 995, amount: 500, owner: Matt0804	
[4/16/23 02:42AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 02:48AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Matt0804	
[4/16/23 02:49AM] Player picked up item: Coin, id: 995, amount: 700, owner: Matt0804	
[4/16/23 02:49AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Matt0804	
[4/16/23 02:50AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Matt0804	
[4/16/23 02:53AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Matt0804	
[4/16/23 02:54AM] Player picked up item: Coin, id: 995, amount: 2413378, owner: Matt0804	
[4/16/23 02:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Matt0804	
[4/16/23 02:58AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Matt0804	
[4/16/23 02:58AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Matt0804	
[4/16/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:44PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:55PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:56PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 04:58PM] Player picked up item: Coin, id: 995, amount: 900, owner: Matt0804	
[4/16/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 04:58PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:00PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Matt0804	
[4/16/23 05:01PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Matt0804	
[4/16/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:03PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Matt0804	
[4/16/23 05:03PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Matt0804	
[4/16/23 05:06PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Matt0804	
[4/16/23 05:06PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Matt0804	
[4/16/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:10PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Matt0804	
[4/16/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:11PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Matt0804	
[4/16/23 05:14PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Matt0804	
[4/16/23 05:14PM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Matt0804	
[4/16/23 05:14PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Matt0804	
[4/16/23 05:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:17PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Matt0804	
[4/16/23 05:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Matt0804	
[4/16/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Matt0804	
[4/16/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:20PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Matt0804	
[4/16/23 05:21PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Matt0804	
[4/16/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:22PM] Player picked up item: Mystic body, id: 23022, amount: 1, owner: Matt0804	
[4/16/23 05:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:24PM] Player picked up item: Coin, id: 995, amount: 2294619, owner: Matt0804	
[4/16/23 05:24PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Matt0804	
[4/16/23 05:25PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Matt0804	
[4/16/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Matt0804	
[4/16/23 05:25PM] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Matt0804	
[4/16/23 05:25PM] Player picked up item: Lava bones, id: 2023, amount: 300, owner: Matt0804	
[4/16/23 05:27PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:28PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:31PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Matt0804	
[4/16/23 05:31PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Matt0804	
[4/16/23 05:31PM] Player picked up item: Coin, id: 995, amount: 4000, owner: Matt0804	
[4/16/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Matt0804	
[4/16/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Matt0804	
[4/16/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Matt0804	
[4/16/23 05:33PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:37PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Matt0804	
[4/16/23 05:37PM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Matt0804	
[4/16/23 05:38PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:38PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Matt0804	
[4/16/23 05:38PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Matt0804	
[4/16/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Matt0804	
[4/16/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Matt0804	
[4/16/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Matt0804	
[4/16/23 05:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:40PM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Matt0804	
[4/16/23 05:40PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Matt0804	
[4/16/23 05:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:40PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Matt0804	
[4/16/23 05:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:40PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Matt0804	
[4/16/23 05:40PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:41PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Matt0804	
[4/16/23 05:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:42PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Matt0804	
[4/16/23 05:42PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Matt0804	
[4/16/23 05:42PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Matt0804	
[4/16/23 05:43PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Matt0804	
[4/16/23 05:43PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Matt0804	
[4/16/23 05:43PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Matt0804	
[4/16/23 05:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:43PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:45PM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Matt0804	
[4/16/23 05:46PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Matt0804	
[4/16/23 05:46PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Matt0804	
[4/16/23 05:46PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Matt0804	
[4/16/23 05:46PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Matt0804	
[4/16/23 05:46PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Matt0804	
[4/16/23 05:47PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Matt0804	
[4/16/23 05:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:48PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Matt0804	
[4/16/23 05:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:48PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Matt0804	
[4/16/23 05:48PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Matt0804	
[4/16/23 05:48PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Matt0804	
[4/16/23 05:48PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Matt0804	
[4/16/23 05:49PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Matt0804	
[4/16/23 05:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:50PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Matt0804	
[4/16/23 05:50PM] Player picked up item: Lava bones, id: 2023, amount: 10, owner: Matt0804	
[4/16/23 05:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:51PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Matt0804	
[4/16/23 05:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Matt0804	
[4/16/23 05:51PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Matt0804	
[4/16/23 05:51PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Matt0804	
[4/16/23 05:54PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Matt0804	
[4/16/23 05:54PM] Player picked up item: Coin, id: 995, amount: 1040380, owner: Matt0804	
[4/16/23 05:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Matt0804	
[4/16/23 05:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Matt0804	
[4/16/23 05:55PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Matt0804	
[4/16/23 05:56PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Matt0804	
