[4/15/23 08:34AM] Player picked up item: Coin, id: 995, amount: 100, owner: Dup	
[4/15/23 09:01AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Johnnyapple	
[4/15/23 09:07AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Johnnyapple	
[4/15/23 09:07AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Johnnyapple	
[4/15/23 09:08AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Johnnyapple	
[4/15/23 09:08AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Johnnyapple	
[4/15/23 09:08AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Johnnyapple	
[4/15/23 09:09AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Johnnyapple	
[4/15/23 09:09AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Johnnyapple	
[4/15/23 09:11AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Johnnyapple	
[4/15/23 09:12AM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Johnnyapple	
[4/15/23 09:31AM] Player picked up item: Coin, id: 995, amount: 2084438, owner: Johnnyapple	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Johnnyapple	
[4/15/23 09:33AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Johnnyapple	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 800, owner: Johnnyapple	
[4/15/23 09:33AM] Player picked up item: Imperial body, id: 20087, amount: 1, owner: Johnnyapple	
[4/15/23 09:35AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Johnnyapple	
[4/15/23 09:35AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Johnnyapple	
[4/15/23 09:35AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Johnnyapple	
[4/15/23 09:36AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Johnnyapple	
[4/15/23 09:37AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Johnnyapple	
[4/15/23 09:38AM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Johnnyapple	
[4/15/23 09:38AM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Johnnyapple	
[4/15/23 09:39AM] Player picked up item: Coin, id: 995, amount: 900, owner: Johnnyapple	
[4/15/23 09:39AM] Player picked up item: Coin, id: 995, amount: 3600, owner: Johnnyapple	
[4/15/23 09:40AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Johnnyapple	
[4/15/23 09:43AM] Player picked up item: Revenant Body, id: 18001, amount: 1, owner: Johnnyapple	
[4/15/23 09:43AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Johnnyapple	
[4/15/23 09:53AM] Player picked up item: Revenant Legs, id: 18003, amount: 1, owner: Johnnyapple	
[4/15/23 09:53AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Johnnyapple	
[4/15/23 10:01AM] Player picked up item: Revenant Boots, id: 18009, amount: 1, owner: Johnnyapple	
[4/15/23 10:02AM] Player picked up item: Revenant Helm, id: 17999, amount: 1, owner: Johnnyapple	
[4/15/23 10:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Johnnyapple	
[4/15/23 10:14AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Johnnyapple	
[4/15/23 10:16AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Johnnyapple	
[4/15/23 10:17AM] Player picked up item: Mystic boots, id: 23025, amount: 1, owner: Johnnyapple	
[4/15/23 10:17AM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Johnnyapple	
[4/15/23 10:18AM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Johnnyapple	
[4/15/23 10:20AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Johnnyapple	
[4/15/23 10:21AM] Player picked up item: Mystic staff, id: 23026, amount: 1, owner: Johnnyapple	
[4/15/23 10:21AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Johnnyapple	
[4/15/23 10:23AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Johnnyapple	
[4/15/23 10:24AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Johnnyapple	
[4/15/23 10:24AM] Player picked up item: Mystic gloves, id: 23024, amount: 1, owner: Johnnyapple	
[4/15/23 10:29AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Johnnyapple	
[4/15/23 10:29AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Johnnyapple	
[4/15/23 10:31AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Johnnyapple	
[4/15/23 10:34AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Johnnyapple	
[4/15/23 10:34AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Johnnyapple	
[4/15/23 10:35AM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Johnnyapple	
[4/15/23 10:36AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Johnnyapple	
[4/15/23 10:37AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Johnnyapple	
[4/15/23 10:37AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Johnnyapple	
[4/15/23 10:38AM] Player picked up item: Zinq helm, id: 23050, amount: 1, owner: Johnnyapple	
[4/15/23 10:41AM] Player picked up item: Zinq body, id: 23051, amount: 1, owner: Johnnyapple	
[4/15/23 10:42AM] Player picked up item: Zinq shield, id: 23056, amount: 1, owner: Johnnyapple	
[4/17/23 03:01PM] Player picked up item: Starter Defender, id: 19914, amount: 1, owner: Johnnyapple	
[4/18/23 02:17PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Madara	
[4/18/23 02:52PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Hc Pvm	
[4/18/23 02:52PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Hc Pvm	
[4/18/23 03:50PM] Player picked up item: Fury shark, id: 17817, amount: 1, owner: Wizzy	
[4/19/23 04:39PM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Ao	
[4/22/23 08:36AM] Player picked up item: Lava bones, id: 2023, amount: 600, owner: Zshana	
[4/23/23 11:50AM] Player picked up item: Clean Fennel, id: 916, amount: 1, owner: Johnnyapple	
[4/23/23 11:52AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Loot	
[4/26/23 03:06PM] Player picked up item: Coin, id: 995, amount: 8179232, owner: Johnnyapple	
[4/26/23 03:06PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Johnnyapple	
