[4/20/23 07:31AM] Player picked up item: Coin, id: 995, amount: 100, owner: Blind Shit	
[4/20/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Blind Shit	
[4/20/23 08:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Blind Shit	
[4/20/23 08:20AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 08:21AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Coin, id: 995, amount: 400, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Coin, id: 995, amount: 400, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Coin, id: 995, amount: 400, owner: Blind Shit	
[4/20/23 08:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:28AM] Player picked up item: Coin, id: 995, amount: 400, owner: Blind Shit	
[4/20/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:28AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:30AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:30AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Blind Shit	
[4/20/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 08:33AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:34AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:51AM] Player picked up item: Coin, id: 995, amount: 2466551, owner: Blind Shit	
[4/20/23 08:51AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Blind Shit	
[4/20/23 08:53AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:54AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Blind Shit	
[4/20/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Blind Shit	
[4/20/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:54AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:54AM] Player picked up item: Coin, id: 995, amount: 500, owner: Blind Shit	
[4/20/23 08:54AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 08:55AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:56AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 08:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:58AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Blind Shit	
[4/20/23 08:58AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Blind Shit	
[4/20/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Blind Shit	
[4/20/23 08:58AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 1800, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 08:59AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 600, owner: Blind Shit	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Blind Shit	
[4/20/23 09:00AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Blind Shit	
[4/20/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 2800, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 700, owner: Blind Shit	
[4/20/23 09:02AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Blind Shit	
[4/20/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Blind Shit	
[4/20/23 09:03AM] Player picked up item: Coin, id: 995, amount: 700, owner: Blind Shit	
[4/20/23 09:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:03AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 2100, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Blind Shit	
[4/20/23 09:04AM] Player picked up item: Coin, id: 995, amount: 700, owner: Blind Shit	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Blind Shit	
[4/20/23 09:06AM] Player picked up item: Coin, id: 995, amount: 800, owner: Blind Shit	
