[4/18/23 06:11AM] Player picked up item: Coin, id: 995, amount: 100, owner: Lauren	
[4/18/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lauren	
[4/18/23 06:16AM] Player picked up item: Coin, id: 995, amount: 200, owner: Lauren	
[4/18/23 06:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:17AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lauren	
[4/18/23 06:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Lauren	
[4/18/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:17AM] Player picked up item: Coin, id: 995, amount: 200, owner: Lauren	
[4/18/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:18AM] Player picked up item: Coin, id: 995, amount: 200, owner: Lauren	
[4/18/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:18AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Coin, id: 995, amount: 600, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lauren	
[4/18/23 06:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:20AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:21AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:21AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:22AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:23AM] Player picked up item: Coin, id: 995, amount: 300, owner: Lauren	
[4/18/23 06:23AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:27AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Lauren	
[4/18/23 06:27AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Lauren	
[4/18/23 06:28AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Lauren	
[4/18/23 06:28AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Lauren	
[4/18/23 06:29AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:29AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:30AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:30AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Lauren	
[4/18/23 06:30AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:31AM] Player picked up item: Coin, id: 995, amount: 800, owner: Lauren	
[4/18/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lauren	
[4/18/23 06:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:31AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lauren	
[4/18/23 06:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:35AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:35AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:35AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:35AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:35AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Lauren	
[4/18/23 06:37AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Lauren	
[4/18/23 06:57AM] Player picked up item: Coin, id: 995, amount: 500, owner: Lauren	
[4/18/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:58AM] Player picked up item: Coin, id: 995, amount: 500, owner: Lauren	
[4/18/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
[4/18/23 06:58AM] Player picked up item: Coin, id: 995, amount: 500, owner: Lauren	
[4/18/23 06:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Lauren	
