[4/21/23 04:01AM] Player picked up item: Coin, id: 995, amount: 100, owner: Staypufd	
[4/21/23 04:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Staypufd	
[4/21/23 04:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Staypufd	
[4/21/23 04:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:17AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:23AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Staypufd	
[4/21/23 04:23AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Staypufd	
[4/21/23 04:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Staypufd	
[4/21/23 04:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Staypufd	
[4/21/23 04:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:27AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:27AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:27AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:27AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:28AM] Player picked up item: Coin, id: 995, amount: 600, owner: Staypufd	
[4/21/23 04:28AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:28AM] Player picked up item: Coin, id: 995, amount: 300, owner: Staypufd	
[4/21/23 04:29AM] Player picked up item: Coin, id: 995, amount: 900, owner: Staypufd	
[4/21/23 04:29AM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Staypufd	
[4/21/23 04:31AM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Staypufd	
[4/21/23 04:31AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Staypufd	
[4/21/23 04:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Staypufd	
[4/21/23 04:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Staypufd	
[4/21/23 04:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Staypufd	
[4/21/23 04:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Staypufd	
[4/21/23 04:32AM] Player picked up item: Coin, id: 995, amount: 400, owner: Staypufd	
[4/21/23 04:33AM] Player picked up item: Coin, id: 995, amount: 400, owner: Staypufd	
[4/21/23 04:36AM] Player picked up item: Coin, id: 995, amount: 1527051, owner: Staypufd	
[4/21/23 04:36AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Staypufd	
[4/21/23 04:38AM] Player picked up item: Coin, id: 995, amount: 4082303, owner: Staypufd	
[4/21/23 04:38AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Staypufd	
[4/21/23 04:40AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Staypufd	
[4/21/23 04:40AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Staypufd	
[4/21/23 04:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Staypufd	
[4/21/23 04:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Staypufd	
[4/21/23 04:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Staypufd	
[4/21/23 04:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Staypufd	
[4/21/23 04:57AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Like My Peep	
[4/21/23 04:57AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Like My Peep	
[4/21/23 04:57AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Like My Peep	
[4/21/23 04:57AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Like My Peep	
[4/21/23 04:57AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Like My Peep	
[4/21/23 04:57AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Like My Peep	
[4/21/23 04:57AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Like My Peep	
[4/21/23 04:57AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Like My Peep	
[4/21/23 04:58AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Like My Peep	
[4/21/23 04:58AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Like My Peep	
[4/21/23 04:58AM] Player picked up item: Solar Hood, id: 15645, amount: 1, owner: Like My Peep	
[4/21/23 04:58AM] Player picked up item: Solar Hood, id: 15645, amount: 1, owner: Like My Peep	
[4/21/23 04:58AM] Player picked up item: Super restore (2), id: 3028, amount: 1, owner: Staypufd	
[4/21/23 04:58AM] Player picked up item: Solar Hood, id: 15645, amount: 1, owner: Like My Peep	
[4/21/23 04:58AM] Player picked up item: Solar Hood, id: 15645, amount: 1, owner: Like My Peep	
[4/21/23 04:58AM] Player picked up item: Solar Robe Top, id: 15646, amount: 1, owner: Like My Peep	
[4/21/23 04:58AM] Player picked up item: Solar Robe Top, id: 15646, amount: 1, owner: Like My Peep	
[4/21/23 04:58AM] Player picked up item: Solar Robe Bottom, id: 15647, amount: 1, owner: Like My Peep	
[4/21/23 04:59AM] Player picked up item: Solar Robe Top, id: 15646, amount: 1, owner: Like My Peep	
[4/21/23 04:59AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Staypufd	
[4/21/23 04:59AM] Player picked up item: Solar Robe Top, id: 15646, amount: 1, owner: Like My Peep	
[4/21/23 04:59AM] Player picked up item: Solar Robe Bottom, id: 15647, amount: 1, owner: Like My Peep	
[4/21/23 05:00AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Like My Peep	
[4/21/23 05:00AM] Player picked up item: Solar Hood, id: 15645, amount: 1, owner: Like My Peep	
[4/21/23 05:00AM] Player picked up item: Solar Robe Top, id: 15646, amount: 1, owner: Kingrock	
[4/21/23 05:00AM] Player picked up item: Solar Robe Top, id: 15646, amount: 1, owner: Kingrock	
[4/21/23 05:00AM] Player picked up item: Solar Robe Bottom, id: 15647, amount: 1, owner: Kingrock	
[4/21/23 05:00AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Kingrock	
[4/21/23 05:00AM] Player picked up item: Solar Hood, id: 15645, amount: 1, owner: Kingrock	
[4/21/23 05:00AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Like My Peep	
[4/21/23 05:00AM] Player picked up item: Solar Robe Bottom, id: 15647, amount: 1, owner: Kingrock	
[4/21/23 05:00AM] Player picked up item: Solar Staff, id: 22135, amount: 1, owner: Kingrock	
[4/21/23 05:00AM] Player picked up item: Solar Robe Bottom, id: 15647, amount: 1, owner: Kingrock	
[4/21/23 05:00AM] Player picked up item: Solar Robe Bottom, id: 15647, amount: 1, owner: Kingrock	
[4/21/23 05:00AM] Player picked up item: Sanctum Golem Pet, id: 19481, amount: 1, owner: Like My Peep	
[4/21/23 05:01AM] Player picked up item: Solar Robe Top, id: 15646, amount: 1, owner: Kingrock	
[4/21/23 05:01AM] Player picked up item: Solar Robe Top, id: 15646, amount: 1, owner: Kingrock	
[4/21/23 05:01AM] Player picked up item: Solar Robe Top, id: 15646, amount: 1, owner: Kingrock	
[4/21/23 05:05AM] Player picked up item: Coin, id: 995, amount: 2361554, owner: Staypufd	
[4/21/23 05:05AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Staypufd	
