[4/15/23 04:43AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 04:55AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 04:55AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 04:56AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 04:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 04:56AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 04:56AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 04:57AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 04:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 04:57AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 04:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 04:58AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 04:58AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 04:59AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 04:59AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 05:00AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 05:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 05:00AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 05:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 05:01AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 05:01AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 05:01AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 05:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 05:02AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 05:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 05:02AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 05:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 05:03AM] Player picked up item: Coin, id: 995, amount: 200, owner: Boterkoek	
[4/15/23 05:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 05:04AM] Player picked up item: Coin, id: 995, amount: 300, owner: Boterkoek	
[4/15/23 05:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 06:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Boterkoek	
[4/15/23 06:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 06:13AM] Player picked up item: Coin, id: 995, amount: 600, owner: Boterkoek	
[4/15/23 06:13AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 06:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:15AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 06:17AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 06:17AM] Player picked up item: Coin, id: 995, amount: 600, owner: Boterkoek	
[4/15/23 06:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 06:22AM] Player picked up item: Coin, id: 995, amount: 600, owner: Boterkoek	
[4/15/23 06:22AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Boterkoek	
[4/15/23 06:24AM] Player picked up item: Coin, id: 995, amount: 300, owner: Boterkoek	
[4/15/23 06:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:25AM] Player picked up item: Coin, id: 995, amount: 300, owner: Boterkoek	
[4/15/23 06:25AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:26AM] Player picked up item: Coin, id: 995, amount: 300, owner: Boterkoek	
[4/15/23 06:26AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:27AM] Player picked up item: Coin, id: 995, amount: 300, owner: Boterkoek	
[4/15/23 06:27AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:30AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:31AM] Player picked up item: Coin, id: 995, amount: 300, owner: Boterkoek	
[4/15/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:31AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:32AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:32AM] Player picked up item: Starter Defender, id: 19914, amount: 1, owner: Boterkoek	
[4/15/23 06:33AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:42AM] Player picked up item: Coin, id: 995, amount: 400, owner: Boterkoek	
[4/15/23 06:43AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:44AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Boterkoek	
[4/15/23 06:44AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Boterkoek	
[4/15/23 06:44AM] Player picked up item: Coin, id: 995, amount: 800, owner: Boterkoek	
[4/15/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 06:44AM] Player picked up item: Coin, id: 995, amount: 400, owner: Boterkoek	
[4/15/23 06:44AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:45AM] Player picked up item: Coin, id: 995, amount: 400, owner: Boterkoek	
[4/15/23 06:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 06:46AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:49AM] Player picked up item: Coin, id: 995, amount: 400, owner: Boterkoek	
[4/15/23 06:53AM] Player picked up item: Coin, id: 995, amount: 400, owner: Boterkoek	
[4/15/23 06:53AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 06:54AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Boterkoek	
[4/15/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 06:54AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 06:54AM] Player picked up item: Coin, id: 995, amount: 400, owner: Boterkoek	
[4/15/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 06:57AM] Player picked up item: Coin, id: 995, amount: 400, owner: Boterkoek	
[4/15/23 06:57AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 07:00AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:01AM] Player picked up item: Coin, id: 995, amount: 400, owner: Boterkoek	
[4/15/23 07:03AM] Player picked up item: Coin, id: 995, amount: 500, owner: Boterkoek	
[4/15/23 07:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 07:04AM] Player picked up item: Coin, id: 995, amount: 500, owner: Boterkoek	
[4/15/23 07:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 07:05AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 07:05AM] Player picked up item: Coin, id: 995, amount: 500, owner: Boterkoek	
[4/15/23 07:08AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:15AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 07:16AM] Player picked up item: Coin, id: 995, amount: 500, owner: Boterkoek	
[4/15/23 07:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 07:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:31AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:35AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Boterkoek	
[4/15/23 07:36AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Boterkoek	
[4/15/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 07:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:40AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 07:41AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 07:43AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Boterkoek	
[4/15/23 07:43AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Boterkoek	
[4/15/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Boterkoek	
[4/15/23 07:44AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 07:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 07:47AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 07:48AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Boterkoek	
[4/15/23 07:51AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 07:54AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Boterkoek	
[4/15/23 07:55AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Boterkoek	
[4/15/23 07:57AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Boterkoek	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Boterkoek	
[4/15/23 07:57AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Boterkoek	
[4/15/23 07:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Boterkoek	
[4/15/23 07:59AM] Player picked up item: Coin, id: 995, amount: 1095625, owner: Boterkoek	
[4/15/23 08:09AM] Player picked up item: Coin, id: 995, amount: 1400, owner: Boterkoek	
[4/15/23 08:09AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 08:09AM] Player picked up item: Coin, id: 995, amount: 700, owner: Boterkoek	
[4/15/23 08:13AM] Player picked up item: Coin, id: 995, amount: 700, owner: Boterkoek	
[4/15/23 08:14AM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Boterkoek	
[4/15/23 08:18AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Boterkoek	
[4/15/23 08:28AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 08:29AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Boterkoek	
[4/15/23 08:32AM] Player picked up item: Coin, id: 995, amount: 1600, owner: Boterkoek	
[4/15/23 08:32AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Boterkoek	
[4/15/23 08:32AM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Boterkoek	
[4/15/23 08:33AM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Boterkoek	
[4/15/23 08:35AM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Plebo	
[4/15/23 09:00AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Boterkoek	
[4/15/23 09:02AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 09:04AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 09:06AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 09:08AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 09:13AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 09:17AM] Player picked up item: Coin, id: 995, amount: 4500, owner: Boterkoek	
[4/15/23 09:17AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 09:22AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 09:23AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Boterkoek	
[4/15/23 09:24AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 09:24AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 09:30AM] Player picked up item: Coin, id: 995, amount: 1948906, owner: Boterkoek	
[4/15/23 09:30AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Boterkoek	
[4/15/23 09:31AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Boterkoek	
[4/15/23 09:33AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 09:44AM] Player picked up item: Imperial Staff, id: 18629, amount: 1, owner: Boterkoek	
[4/15/23 11:59AM] Player picked up item: Coin, id: 995, amount: 2356779, owner: Boterkoek	
[4/15/23 11:59AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Boterkoek	
[4/15/23 12:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Boterkoek	
[4/15/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:03PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:04PM] Player picked up item: Mystic legs, id: 23023, amount: 1, owner: Boterkoek	
[4/15/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:05PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Boterkoek	
[4/15/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 12:05PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:06PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 12:08PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Boterkoek	
[4/15/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:09PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 12:09PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Boterkoek	
[4/15/23 12:10PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Boterkoek	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Boterkoek	
[4/15/23 12:10PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 12:10PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:10PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:11PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Boterkoek	
[4/15/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:12PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Boterkoek	
[4/15/23 12:12PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 12:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Boterkoek	
[4/15/23 12:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Boterkoek	
[4/15/23 12:16PM] Player picked up item: Coin, id: 995, amount: 3000, owner: Boterkoek	
[4/15/23 12:16PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:16PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:16PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:16PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Boterkoek	
[4/15/23 12:24PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 12:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Boterkoek	
[4/15/23 12:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Boterkoek	
[4/15/23 12:25PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Boterkoek	
[4/15/23 12:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:25PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Boterkoek	
[4/15/23 12:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
[4/15/23 12:25PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Boterkoek	
