[4/19/23 03:04PM] Player picked up item: Coin, id: 995, amount: 100, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:08PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:08PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:08PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:08PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:08PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:08PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:09PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:09PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:10PM] Player picked up item: Coin, id: 995, amount: 200, owner: Deepfried	
[4/19/23 03:10PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:11PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:12PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:13PM] Player picked up item: Coin, id: 995, amount: 300, owner: Deepfried	
[4/19/23 03:15PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:16PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:17PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 800, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:18PM] Player picked up item: Coin, id: 995, amount: 400, owner: Deepfried	
[4/19/23 03:19PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:20PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:20PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:21PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Deepfried	
[4/19/23 03:22PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Blurite Cape, id: 20400, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Blurite Ring, id: 19992, amount: 1, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:23PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:24PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:25PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:25PM] Player picked up item: Coin, id: 995, amount: 500, owner: Deepfried	
[4/19/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:39PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:39PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:39PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:39PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:39PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:40PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:40PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:40PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:41PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:41PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:41PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:42PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Deepfried	
[4/19/23 03:42PM] Player picked up item: Coin, id: 995, amount: 1200, owner: Deepfried	
[4/19/23 03:42PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Deepfried	
[4/19/23 03:42PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
[4/19/23 03:42PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:42PM] Player picked up item: Coin, id: 995, amount: 600, owner: Deepfried	
[4/19/23 03:42PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Deepfried	
