[4/18/23 10:47AM] Player picked up item: Coin, id: 995, amount: 100, owner: Rho	
[4/18/23 11:01AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rho	
[4/18/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:01AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rho	
[4/18/23 11:01AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:02AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rho	
[4/18/23 11:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:02AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rho	
[4/18/23 11:02AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:02AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rho	
[4/18/23 11:02AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:03AM] Player picked up item: Coin, id: 995, amount: 200, owner: Rho	
[4/18/23 11:03AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:04AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:04AM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Rho	
[4/18/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:04AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:04AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:05AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:05AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:06AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:06AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:06AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Rho	
[4/18/23 11:06AM] Player picked up item: Blurite Gloves, id: 19988, amount: 1, owner: Rho	
[4/18/23 11:06AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:06AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:07AM] Player picked up item: Coin, id: 995, amount: 600, owner: Rho	
[4/18/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:07AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:07AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:08AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:09AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:09AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:10AM] Player picked up item: Coin, id: 995, amount: 600, owner: Rho	
[4/18/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Rho	
[4/18/23 11:10AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:10AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:11AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:11AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:14AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:14AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:14AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:15AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:16AM] Player picked up item: Coin, id: 995, amount: 300, owner: Rho	
[4/18/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:16AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:17AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rho	
[4/18/23 11:17AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rho	
[4/18/23 11:18AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Rho	
[4/18/23 11:18AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:19AM] Player picked up item: Coin, id: 995, amount: 800, owner: Rho	
[4/18/23 11:19AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:19AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:19AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rho	
[4/18/23 11:20AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:20AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rho	
[4/18/23 11:20AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:24AM] Player picked up item: Coin, id: 995, amount: 1200, owner: Rho	
[4/18/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Rho	
[4/18/23 11:24AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rho	
[4/18/23 11:24AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rho	
[4/18/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Rho	
[4/18/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:34AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rho	
[4/18/23 11:34AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:35AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rho	
[4/18/23 11:35AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:36AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rho	
[4/18/23 11:36AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:37AM] Player picked up item: Coin, id: 995, amount: 400, owner: Rho	
[4/18/23 11:37AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:38AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:42AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Rho	
[4/18/23 11:43AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rho	
[4/18/23 11:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rho	
[4/18/23 11:46AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:46AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rho	
[4/18/23 11:47AM] Player picked up item: Blurite Legs, id: 19986, amount: 1, owner: Rho	
[4/18/23 11:47AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:48AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Rho	
[4/18/23 11:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rho	
[4/18/23 11:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:49AM] Player picked up item: Coin, id: 995, amount: 1000, owner: Rho	
[4/18/23 11:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rho	
[4/18/23 11:49AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 11:49AM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Rho	
[4/18/23 11:49AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Rho	
[4/18/23 11:49AM] Player picked up item: Coin, id: 995, amount: 500, owner: Rho	
[4/18/23 11:49AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 11:53AM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Rho	
[4/18/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 12:04PM] Player picked up item: Coin, id: 995, amount: 600, owner: Rho	
[4/18/23 12:04PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Rho	
[4/18/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Rho	
[4/18/23 12:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:05PM] Player picked up item: Coin, id: 995, amount: 600, owner: Rho	
[4/18/23 12:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Rho	
[4/18/23 12:06PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 12:06PM] Player picked up item: Coin, id: 995, amount: 700, owner: Rho	
[4/18/23 12:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:07PM] Player picked up item: Coin, id: 995, amount: 700, owner: Rho	
[4/18/23 12:07PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:11PM] Player picked up item: Coin, id: 995, amount: 1270191, owner: Rho	
[4/18/23 12:11PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Rho	
[4/18/23 12:14PM] Player picked up item: Coin, id: 995, amount: 700, owner: Rho	
[4/18/23 12:14PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Rho	
[4/18/23 12:14PM] Player picked up item: Coin, id: 995, amount: 1400, owner: Rho	
[4/18/23 12:15PM] Player picked up item: Coin, id: 995, amount: 700, owner: Rho	
[4/18/23 12:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:15PM] Player picked up item: Coin, id: 995, amount: 700, owner: Rho	
[4/18/23 12:15PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:15PM] Player picked up item: Coin, id: 995, amount: 700, owner: Rho	
[4/18/23 12:16PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Rho	
[4/18/23 12:16PM] Player picked up item: Collector ring, id: 4446, amount: 1, owner: Rho	
[4/18/23 12:16PM] Player picked up item: Collector ring, id: 4446, amount: 1, owner: Rho	
[4/18/23 12:16PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Rho	
[4/18/23 12:19PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Rho	
[4/18/23 12:21PM] Player picked up item: Coin, id: 995, amount: 800, owner: Rho	
[4/18/23 12:21PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 12:21PM] Player picked up item: Coin, id: 995, amount: 800, owner: Rho	
[4/18/23 12:21PM] Player picked up item: Coin, id: 995, amount: 800, owner: Rho	
[4/18/23 12:22PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 12:22PM] Player picked up item: Coin, id: 995, amount: 800, owner: Rho	
[4/18/23 12:25PM] Player picked up item: Coin, id: 995, amount: 800, owner: Rho	
[4/18/23 12:25PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Rho	
[4/18/23 12:25PM] Player picked up item: Coin, id: 995, amount: 800, owner: Rho	
[4/18/23 12:25PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Rho	
[4/18/23 12:26PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Rho	
[4/18/23 12:26PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Rho	
[4/18/23 12:27PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Rho	
[4/18/23 12:27PM] Player picked up item: Coin, id: 995, amount: 800, owner: Rho	
[4/18/23 12:27PM] Player picked up item: Coin, id: 995, amount: 3200, owner: Rho	
[4/18/23 12:27PM] Player picked up item: Coin, id: 995, amount: 2400, owner: Rho	
[4/18/23 12:27PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Rho	
[4/18/23 12:27PM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Rho	
[4/18/23 12:28PM] Player picked up item: Coin, id: 995, amount: 900, owner: Rho	
[4/18/23 12:29PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Rho	
[4/18/23 12:31PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Rho	
[4/18/23 12:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Rho	
[4/18/23 12:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 12:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Rho	
[4/18/23 12:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Rho	
[4/18/23 12:31PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Rho	
[4/18/23 12:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Rho	
[4/18/23 12:31PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 12:31PM] Player picked up item: Coin, id: 995, amount: 900, owner: Rho	
[4/18/23 12:31PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:33PM] Player picked up item: Coin, id: 995, amount: 900, owner: Rho	
[4/18/23 12:36PM] Player picked up item: Coin, id: 995, amount: 900, owner: Rho	
[4/18/23 12:36PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Rho	
[4/18/23 12:36PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Rho	
[4/18/23 12:39PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Rho	
[4/18/23 12:40PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Rho	
[4/18/23 12:41PM] Player picked up item: Coin, id: 995, amount: 2207210, owner: Rho	
[4/18/23 12:41PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Rho	
[4/18/23 12:42PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Rho	
[4/18/23 12:42PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Rho	
[4/18/23 12:43PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Rho	
[4/18/23 12:43PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Rho	
[4/18/23 12:43PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Rho	
[4/18/23 12:43PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Rho	
[4/18/23 12:53PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Rho	
[4/19/23 01:01PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Rho	
[4/19/23 01:05PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Rho	
[4/19/23 01:13PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Rho	
[4/19/23 01:15PM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Rho	
[4/19/23 01:21PM] Player picked up item: Vote scroll, id: 23020, amount: 6, owner: Rho	
[4/19/23 01:21PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Rho	
[4/19/23 01:23PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Rho	
[4/19/23 01:23PM] Player picked up item: $1 Scroll, id: 10946, amount: 10, owner: Rho	
[4/19/23 01:27PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Rho	
[4/19/23 01:28PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Rho	
[4/19/23 01:37PM] Player picked up item: Zinq legs, id: 23052, amount: 1, owner: Rho	
[4/19/23 01:38PM] Player picked up item: Coin, id: 995, amount: 8000, owner: Rho	
[4/19/23 01:39PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Rho	
[4/19/23 01:39PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Rho	
[4/19/23 01:40PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Rho	
[4/19/23 01:40PM] Player picked up item: Coin, id: 995, amount: 2000, owner: Rho	
[4/19/23 01:40PM] Player picked up item: Lava bones, id: 2023, amount: 8, owner: Rho	
[4/19/23 01:41PM] Player picked up item: Coin, id: 995, amount: 10000, owner: Rho	
[4/19/23 01:41PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Rho	
[4/19/23 01:41PM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Rho	
[4/19/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 5, owner: Rho	
[4/19/23 01:42PM] Player picked up item: Coin, id: 995, amount: 6000, owner: Rho	
[4/19/23 01:42PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Rho	
[4/19/23 01:45PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Rho	
[4/19/23 02:13PM] Player picked up item: Godly Bow, id: 21018, amount: 1, owner: Kingrock	
[4/19/23 02:13PM] Player picked up item: Godly Cape, id: 1485, amount: 1, owner: Kingrock	
[4/19/23 02:14PM] Player picked up item: Godly Bow, id: 21018, amount: 1, owner: Kingrock	
[4/20/23 10:23AM] Player picked up item: Coin, id: 995, amount: 1174044, owner: Truu	
[4/20/23 10:23AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Truu	
