[4/15/23 01:36PM] Player picked up item: Coin, id: 995, amount: 100, owner: Dovixx	
[4/15/23 01:46PM] Player picked up item: Blurite Helm, id: 19984, amount: 1, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:47PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:48PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:49PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:50PM] Player picked up item: Coin, id: 995, amount: 300, owner: Dovixx	
[4/15/23 01:50PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:51PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dovixx	
[4/15/23 01:51PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/15/23 01:51PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 01:51PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:52PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 01:52PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 01:58PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 01:58PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 01:58PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/15/23 01:58PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 01:59PM] Player picked up item: Coin, id: 995, amount: 1511041, owner: Dovixx	
[4/15/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dovixx	
[4/15/23 01:59PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/15/23 01:59PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:00PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dovixx	
[4/15/23 02:00PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/15/23 02:00PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:01PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dovixx	
[4/15/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/15/23 02:01PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:01PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:02PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:02PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:02PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Dovixx	
[4/15/23 02:02PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Dovixx	
[4/15/23 02:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:03PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:03PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:04PM] Player picked up item: Blurite Amulet, id: 19991, amount: 1, owner: Dovixx	
[4/15/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:04PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:04PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dovixx	
[4/15/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/15/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dovixx	
[4/15/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/15/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:05PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dovixx	
[4/15/23 02:05PM] Player picked up item: Blurite Boots, id: 19989, amount: 1, owner: Dovixx	
[4/15/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/15/23 02:05PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:05PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:06PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:06PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:06PM] Player picked up item: Coin, id: 995, amount: 400, owner: Dovixx	
[4/15/23 02:10PM] Player picked up item: Blurite Body, id: 19985, amount: 1, owner: Dovixx	
[4/15/23 02:10PM] Player picked up item: Coin, id: 995, amount: 500, owner: Dovixx	
[4/15/23 02:13PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dovixx	
[4/15/23 02:24PM] Player picked up item: Imperial ring, id: 20093, amount: 1, owner: Dovixx	
[4/15/23 02:25PM] Player picked up item: Imperial gloves, id: 20091, amount: 1, owner: Dovixx	
[4/15/23 02:26PM] Player picked up item: Imperial Minigun, id: 18636, amount: 1, owner: Dovixx	
[4/15/23 02:28PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Dovixx	
[4/15/23 02:29PM] Player picked up item: Coin, id: 995, amount: 1291001, owner: Dovixx	
[4/15/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dovixx	
[4/15/23 02:29PM] Player picked up item: Coin, id: 995, amount: 2800475, owner: Dovixx	
[4/15/23 02:29PM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dovixx	
[4/15/23 02:30PM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Dovixx	
[4/15/23 02:30PM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Dovixx	
[4/15/23 02:31PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Dovixx	
[4/15/23 02:32PM] Player picked up item: Imperial legs, id: 20088, amount: 1, owner: Dovixx	
[4/15/23 02:37PM] Player picked up item: Coin, id: 995, amount: 2800, owner: Dovixx	
[4/15/23 02:37PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Dovixx	
[4/15/23 02:38PM] Player picked up item: Coin, id: 995, amount: 800, owner: Dovixx	
[4/15/23 02:39PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Dovixx	
[4/15/23 02:40PM] Player picked up item: Imperial boots, id: 20089, amount: 1, owner: Dovixx	
[4/15/23 02:45PM] Player picked up item: Coin, id: 995, amount: 2700, owner: Dovixx	
[4/15/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 3, owner: Dovixx	
[4/15/23 02:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Dovixx	
[4/15/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Dovixx	
[4/15/23 02:45PM] Player picked up item: Coin, id: 995, amount: 900, owner: Dovixx	
[4/15/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:45PM] Player picked up item: Imperial amulet, id: 20092, amount: 1, owner: Dovixx	
[4/15/23 02:45PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:51PM] Player picked up item: Imperial Box, id: 14487, amount: 1, owner: Dovixx	
[4/15/23 02:51PM] Player picked up item: Coin, id: 995, amount: 13500, owner: Dovixx	
[4/15/23 02:51PM] Player picked up item: Lava bones, id: 2023, amount: 15, owner: Dovixx	
[4/15/23 02:54PM] Player picked up item: Coin, id: 995, amount: 900, owner: Dovixx	
[4/15/23 02:54PM] Player picked up item: Coin, id: 995, amount: 8100, owner: Dovixx	
[4/15/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Dovixx	
[4/15/23 02:54PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Dovixx	
[4/15/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dovixx	
[4/15/23 02:54PM] Player picked up item: Coin, id: 995, amount: 900, owner: Dovixx	
[4/15/23 02:54PM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/15/23 02:55PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Dovixx	
[4/15/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dovixx	
[4/15/23 02:55PM] Player picked up item: Coin, id: 995, amount: 900, owner: Dovixx	
[4/15/23 02:55PM] Player picked up item: Coin, id: 995, amount: 8100, owner: Dovixx	
[4/15/23 02:55PM] Player picked up item: Lava bones, id: 2023, amount: 9, owner: Dovixx	
[4/15/23 02:56PM] Player picked up item: Imperial helm, id: 20086, amount: 1, owner: Dovixx	
[4/15/23 02:58PM] Player picked up item: Coin, id: 995, amount: 5400, owner: Dovixx	
[4/15/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Dovixx	
[4/15/23 02:58PM] Player picked up item: Coin, id: 995, amount: 3600, owner: Dovixx	
[4/15/23 02:58PM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dovixx	
[4/15/23 02:58PM] Player picked up item: Coin, id: 995, amount: 1800, owner: Dovixx	
[4/15/23 03:00PM] Player picked up item: Coin, id: 995, amount: 2150002, owner: Dovixx	
[4/15/23 03:00PM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dovixx	
[4/15/23 03:16PM] Player picked up item: Coin, id: 995, amount: 1000, owner: Dovixx	
[4/15/23 03:21PM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dovixx	
[4/15/23 03:27PM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Dovixx	
[4/15/23 03:27PM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Dovixx	
[4/16/23 02:32AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dovixx	
[4/16/23 02:32AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dovixx	
[4/16/23 02:36AM] Player picked up item: Coin, id: 995, amount: 3000, owner: Dovixx	
[4/16/23 02:38AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/16/23 02:38AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dovixx	
[4/16/23 02:39AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/16/23 02:39AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dovixx	
[4/16/23 02:41AM] Player picked up item: Coin, id: 995, amount: 1500, owner: Dovixx	
[4/16/23 02:41AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/16/23 02:42AM] Player picked up item: Mystic book, id: 23027, amount: 1, owner: Dovixx	
[4/16/23 02:45AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/16/23 02:52AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Dovixx	
[4/16/23 02:54AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dovixx	
[4/16/23 02:59AM] Player picked up item: Lava bones, id: 2023, amount: 1, owner: Dovixx	
[4/16/23 03:04AM] Player picked up item: Coin, id: 995, amount: 800, owner: Dovixx	
[4/16/23 03:05AM] Player picked up item: Lava bones, id: 2023, amount: 2, owner: Dovixx	
[4/16/23 03:11AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dovixx	
[4/16/23 03:11AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dovixx	
[4/16/23 03:11AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dovixx	
[4/16/23 03:11AM] Player picked up item: Lava bones, id: 2023, amount: 6, owner: Dovixx	
[4/16/23 03:11AM] Player picked up item: Coin, id: 995, amount: 6000, owner: Dovixx	
[4/16/23 03:11AM] Player picked up item: Lava bones, id: 2023, amount: 4, owner: Dovixx	
[4/16/23 03:12AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Dovixx	
[4/16/23 03:12AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Dovixx	
[4/16/23 03:12AM] Player picked up item: Coin, id: 995, amount: 10000, owner: Dovixx	
[4/16/23 03:12AM] Player picked up item: Lava bones, id: 2023, amount: 7, owner: Dovixx	
[4/16/23 03:13AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Dovixx	
[4/16/23 03:25AM] Player picked up item: Lava bones, id: 2023, amount: 25, owner: Dovixx	
[4/16/23 03:25AM] Player picked up item: Aura (T6), id: 23049, amount: 1, owner: Dovixx	
[4/16/23 03:26AM] Player picked up item: Coin, id: 995, amount: 2224881, owner: Dovixx	
[4/16/23 03:26AM] Player picked up item: Lava bones, id: 2023, amount: 80, owner: Dovixx	
[4/16/23 03:27AM] Player picked up item: Lava bones, id: 2023, amount: 100, owner: Dovixx	
[4/16/23 03:27AM] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Dovixx	
[4/16/23 04:43AM] Player picked up item: $1 Scroll, id: 10946, amount: 5, owner: Dovixx	
[4/16/23 04:43AM] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Dovixx	
[4/16/23 04:47AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Dovixx	
[4/16/23 04:48AM] Player picked up item: Coin, id: 995, amount: 3695947, owner: Dovixx	
[4/16/23 04:48AM] Player picked up item: Lava bones, id: 2023, amount: 40, owner: Dovixx	
[4/16/23 04:49AM] Player picked up item: Zinq sword, id: 23055, amount: 1, owner: Dovixx	
[4/16/23 05:00AM] Player picked up item: Lava bones, id: 2023, amount: 50, owner: Dovixx	
[4/16/23 05:00AM] Player picked up item: Infinite healing potion (T3), id: 23120, amount: 1, owner: Dovixx	
[4/16/23 05:02AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dovixx	
[4/16/23 05:02AM] Player picked up item: Lava bones, id: 2023, amount: 12, owner: Dovixx	
[4/16/23 05:05AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dovixx	
[4/16/23 05:13AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Dovixx	
[4/16/23 05:13AM] Player picked up item: Coin, id: 995, amount: 2000, owner: Dovixx	
[4/16/23 05:13AM] Player picked up item: Zinq boots, id: 23054, amount: 1, owner: Dovixx	
[4/16/23 11:01AM] Player picked up item: Patience helm, id: 23034, amount: 1, owner: Dovixx	
[4/16/23 02:18PM] Player picked up item: AFK ticket, id: 5020, amount: 30, owner: Dovixx	
[4/16/23 02:18PM] Player picked up item: Bronze pickaxe, id: 1265, amount: 1, owner: Dovixx	
